Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2,8:33,3,1,GNB 24,10,0,Thomas Jones left end for no gain (tackle by Ryan Pickett),3.340,2.020
2,8:07,,,,10,0,Timeout #1 by Green Bay Packers,0.000,2.020
2,8:07,4,1,GNB 24,10,0,Rex Grossman middle for 2 yards (tackle by Brady Poppinga),2.020,4.110
2,7:58,1,10,GNB 22,10,0,Rex Grossman pass incomplete short left intended for Desmond Clark,4.110,3.560
2,7:53,2,10,GNB 22,10,0,Thomas Jones left guard for 2 yards (tackle by Ryan Pickett and A.J. Hawk),3.560,3.140
2,7:11,3,8,GNB 20,10,0,Thomas Jones left tackle for -1 yards (tackle by Cullen Jenkins),3.140,2.060
2,6:34,4,9,GNB 21,13,0,Robbie Gould 39 yard field goal good,2.060,3.000
2,,,,CHI 30,13,0,"Robbie Gould kicks off 69 yards, returned by Noah Herron for 15 yards (tackle by Adrian Peterson). Noah Herron fumbles (forced by Adrian Peterson), recovered by Brendon Ayanbadejo at GNB-16 (tackle by Donald Lee)",0.000,-4.510
,,,,,,,"GNB challenged the ruling, and the play was upheld.",,
2,6:23,1,10,GNB 16,13,0,Thomas Jones pass complete short left to Rex Grossman for -4 yards (tackle by A.J. Hawk). Penalty on Rex Grossman: Illegal Touch Pass (Declined),4.510,3.420
2,5:57,2,14,GNB 20,13,0,Thomas Jones middle for 10 yards (tackle by Nick Collins),3.420,4.170
2,5:19,3,4,GNB 10,13,0,Rex Grossman pass complete short left to Thomas Jones for no gain,4.170,2.840
2,4:42,4,4,GNB 10,16,0,Robbie Gould 28 yard field goal good,2.840,3.000
2,,,,CHI 30,16,0,"Robbie Gould kicks off 61 yards, returned by Robert Ferguson for 16 yards (tackle by Ricky Manning)",0.000,0.610
2,4:31,1,10,GNB 25,16,0,Ahman Green left end for 14 yards (tackle by Mike Brown),0.610,1.530
2,3:51,,,,16,0,Timeout #1 by Chicago Bears,0.000,1.530
2,3:51,1,10,GNB 39,16,0,Brett Favre sacked by Mark Anderson for -7 yards,1.530,0.040
2,3:17,2,17,GNB 32,16,0,Ahman Green left tackle for no gain (tackle by Tank Johnson and Mark Anderson),0.040,-0.630
2,2:40,3,17,GNB 32,16,0,Brett Favre pass complete short middle to Ahman Green for 13 yards (tackle by Hunter Hillenmeyer and Chris Harris),-0.630,-0.390
2,2:04,4,4,GNB 45,16,0,Jon Ryan pass complete short right to Noah Herron for 16 yards (tackle by Adrian Peterson),-0.390,2.980
2,1:57,1,10,CHI 39,16,0,Brett Favre sacked by Alex Brown for -11 yards,2.980,0.960
2,1:18,2,21,CHI 50,16,0,Brett Favre pass complete short right to Ahman Green for 5 yards (tackle by Brian Urlacher),0.960,0.960
2,0:40,3,16,CHI 45,16,0,Brett Favre pass complete short left to Robert Ferguson for 10 yards (tackle by Nathan Vasher),0.960,0.970
2,0:04,,,,16,0,Timeout #3 by Green Bay Packers,0.000,0.000
2,0:04,,,,16,0,Timeout #2 by Chicago Bears,0.000,0.970
2,0:04,4,6,CHI 35,16,0,Dave Rayner 53 yard field goal no good,0.970,1.730
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,16,0,"Robbie Gould kicks off 69 yards, returned by Robert Ferguson for 20 yards (tackle by Brendon Ayanbadejo)",0.000,0.340
3,14:55,1,10,GNB 21,16,0,Brett Favre pass complete deep right to Donald Driver for 24 yards (tackle by Charles Tillman),0.340,1.930
3,14:26,1,10,GNB 45,16,0,Ahman Green right guard for 2 yards (tackle by Lance Briggs and Mike Brown),1.930,1.650
3,13:43,2,8,GNB 47,16,0,Ahman Green left end for 11 yards (tackle by Nathan Vasher),1.650,2.790
3,13:16,1,10,CHI 42,16,0,Brett Favre pass incomplete short right intended for David Martin,2.790,2.240
3,13:12,2,10,CHI 42,16,0,Brett Favre pass incomplete short right intended for Greg Jennings (defended by Charles Tillman),2.240,1.550
3,13:07,3,10,CHI 42,16,0,Brett Favre pass incomplete deep right intended for Donald Driver,1.550,0.460
3,13:01,4,10,CHI 42,16,0,"Jon Ryan punts 42 yards, touchback",0.460,-0.280
3,12:53,1,10,CHI 20,16,0,Thomas Jones left end for 1 yard (tackle by Cullen Jenkins),0.280,-0.130
3,12:16,2,9,CHI 21,16,0,Rex Grossman pass complete deep right to Muhsin Muhammad for 23 yards (tackle by Charles Woodson),-0.130,1.860
3,11:35,1,10,CHI 44,16,0,Rex Grossman pass incomplete deep right intended for Bernard Berrian,1.860,1.320
3,11:29,2,10,CHI 44,16,0,Thomas Jones left tackle for 3 yards (tackle by Brady Poppinga),1.320,1.030
3,10:54,3,7,CHI 47,16,0,Rex Grossman pass incomplete short middle intended for Desmond Clark,1.030,-0.260
3,10:51,4,7,CHI 47,16,0,Brad Maynard punts 49 yards,-0.260,0.380
3,10:43,1,10,GNB 4,16,0,Ahman Green right end for no gain (tackle by Brendon Ayanbadejo). Penalty on Mark Tauscher: Offensive Holding (Declined),-0.380,-0.780
3,10:22,2,10,GNB 4,16,0,Brett Favre pass complete short left to Donald Driver for 14 yards (tackle by Brian Urlacher and Chris Harris),-0.780,0.040
3,9:46,1,10,GNB 18,16,0,Ahman Green left tackle for 1 yard (tackle by Tommie Harris and Brian Urlacher),0.040,-0.320
3,9:03,2,9,GNB 19,16,0,Brett Favre pass incomplete deep right intended for Greg Jennings,-0.320,-1.040
3,8:58,3,9,GNB 19,16,0,Brett Favre pass complete short middle to Donald Driver for 24 yards (tackle by Nathan Vasher),-1.040,1.800
3,8:30,1,10,GNB 43,16,0,Brett Favre pass incomplete short middle intended for Vonta Leach,1.800,1.250
3,8:26,2,10,GNB 43,16,0,Samkon Gado middle for -3 yards (tackle by Alfonso Boone),1.250,0.170
3,7:43,3,13,GNB 40,16,0,Brett Favre pass complete short right to Samkon Gado for 5 yards (tackle by Lance Briggs),0.170,-0.390
3,7:09,4,8,GNB 45,16,0,"Jon Ryan punts 37 yards, returned by Devin Hester for 16 yards (tackle by Tracy White)",-0.390,-1.200
3,6:59,1,10,CHI 34,16,0,Cedric Benson right guard for 6 yards (tackle by Kenderick Allen and Nick Barnett),1.200,1.470
3,6:23,2,4,CHI 40,16,0,Cedric Benson right end for 7 yards (tackle by Nick Collins),1.470,2.060
3,5:57,1,10,CHI 47,16,0,Rex Grossman pass complete short middle to Desmond Clark for 19 yards (tackle by Nick Collins),2.060,3.310
3,5:18,1,10,GNB 34,16,0,Jason McKie right end for 1 yard (tackle by Ryan Pickett and Aaron Kampman),3.310,2.910
3,4:40,2,9,GNB 33,16,0,"Rex Grossman pass incomplete short right intended for Cedric Benson. Penalty on Fred Miller: Illegal Touch Pass, 5 yards (no play)",2.910,2.230
3,4:34,2,14,GNB 38,16,0,Rex Grossman pass complete short left to Muhsin Muhammad for 13 yards (tackle by Charles Woodson),2.230,3.270
3,3:50,3,1,GNB 25,16,0,Rex Grossman pass complete short right to Jason McKie for 9 yards (tackle by Nick Barnett),3.270,4.510
3,3:17,1,10,GNB 16,16,0,Cedric Benson left tackle for 2 yards (tackle by Charles Woodson and Corey Williams),4.510,4.210
3,2:37,2,8,GNB 14,16,0,Cedric Benson left guard for 2 yards (tackle by Brady Poppinga and Ryan Pickett),4.210,3.730
3,1:55,3,6,GNB 12,16,0,Rex Grossman pass incomplete short left intended for Rashied Davis (defended by Cullen Jenkins),3.730,2.660
3,1:50,4,6,GNB 12,19,0,Robbie Gould 30 yard field goal good,2.660,3.000
3,,,,CHI 30,19,0,"Robbie Gould kicks off 63 yards, returned by Noah Herron for 21 yards (tackle by Tank Johnson)",0.000,0.810
3,1:41,1,10,GNB 28,19,0,Brett Favre pass complete short right to Donald Driver for 2 yards (tackle by Charles Tillman),0.810,0.530
3,0:59,2,8,GNB 30,19,0,Ahman Green right tackle for 9 yards (tackle by Brian Urlacher and Danieal Manning),0.530,1.530
3,0:19,1,10,GNB 39,19,0,"Brett Favre pass incomplete deep left intended for Robert Ferguson. Penalty on Scott Wells: Offensive Holding, 10 yards (no play)",1.530,0.870
3,0:14,1,20,GNB 29,19,0,"Brett Favre sacked by Lance Briggs for -1 yards. Penalty on Mark Tauscher: Offensive Holding, 10 yards (no play)",0.870,0.080
3,0:07,1,30,GNB 19,19,0,Brett Favre pass complete short middle to Ahman Green for 4 yards (tackle by Lance Briggs),0.080,-1.170
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,26,GNB 23,19,0,Brett Favre pass incomplete deep right intended for Donald Driver,-1.170,-1.810
4,14:55,3,26,GNB 23,19,0,Ahman Green left tackle for 11 yards (tackle by Mike Brown and Brian Urlacher),-1.810,-1.110
4,14:24,4,15,GNB 34,25,0,"Jon Ryan punts 50 yards, returned by Devin Hester for 84 yards, touchdown",-1.110,-7.000
4,,,,GNB 2,26,0,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,26,0,"Robbie Gould kicks off 59 yards, returned by Samkon Gado for 23 yards (tackle by Adrian Peterson)",0.000,1.200
4,14:00,1,10,GNB 34,26,0,Brett Favre pass incomplete short left intended for Ahman Green (defended by Alex Brown),1.200,0.660
4,13:54,2,10,GNB 34,26,0,Brett Favre pass complete short middle to Donald Driver for 10 yards (tackle by Brian Urlacher),0.660,1.860
4,13:21,1,10,GNB 44,26,0,Brett Favre pass complete short right to Donald Driver for 5 yards (tackle by Charles Tillman),1.860,1.990
4,12:37,2,5,GNB 49,26,0,Brett Favre pass incomplete short left intended for Donald Driver,1.990,1.290
4,12:32,3,5,GNB 49,26,0,Brett Favre pass incomplete deep left intended for Donald Driver,1.290,-0.130
4,12:27,4,5,GNB 49,26,0,Brett Favre pass complete short right to Robert Ferguson for 7 yards (tackle by Charles Tillman),-0.130,2.650
4,11:46,1,10,CHI 44,26,0,Brett Favre pass incomplete deep right intended for Greg Jennings is intercepted by Charles Tillman at CHI-24 and returned for 13 yards,2.650,-1.400
4,11:37,1,10,CHI 37,26,0,"Cedric Benson right guard for 5 yards (tackle by Nick Barnett and Colin Cole). Penalty on Muhsin Muhammad: Illegal Motion, 5 yards (no play)",1.400,1.070
4,11:09,1,15,CHI 32,26,0,"Penalty on Olin Kreutz: False Start, 5 yards (no play)",1.070,0.740
4,10:53,1,20,CHI 27,26,0,Cedric Benson right tackle for 2 yards (tackle by Mike Montgomery and Cullen Jenkins),0.740,-0.220
4,10:19,2,18,CHI 29,26,0,Rex Grossman pass incomplete short right intended for Cedric Benson,-0.220,-0.890
4,10:13,3,18,CHI 29,26,0,Thomas Jones right tackle for 2 yards (tackle by Cullen Jenkins),-0.890,-1.310
4,9:32,4,16,CHI 31,26,0,"Brad Maynard punts 45 yards, returned by Charles Woodson for 28 yards (tackle by Brad Maynard)",-1.310,-2.390
4,9:19,1,10,CHI 48,26,0,Brett Favre pass incomplete deep middle intended for Robert Ferguson (defended by Danieal Manning),2.390,1.850
4,9:11,2,10,CHI 48,26,0,Ahman Green middle for 11 yards (tackle by Ricky Manning and Danieal Manning),1.850,3.120
4,8:31,1,10,CHI 37,26,0,Brett Favre pass incomplete deep middle intended for Greg Jennings is intercepted by Danieal Manning at CHI-5 and returned for 15 yards,3.120,-0.280
4,8:20,1,10,CHI 20,26,0,Thomas Jones left guard for 4 yards (tackle by Aaron Kampman),0.280,0.270
4,7:51,2,6,CHI 24,26,0,Rex Grossman pass complete short left to Desmond Clark for 11 yards (tackle by Marquand Manuel),0.270,1.270
4,7:24,1,10,CHI 35,26,0,Jason McKie left guard for 3 yards (tackle by Colin Cole and Aaron Kampman),1.270,1.130
4,6:44,2,7,CHI 38,26,0,Rex Grossman pass complete short right to Jason McKie for 3 yards (tackle by Charles Woodson and A.J. Hawk),1.130,0.830
4,6:03,3,4,CHI 41,26,0,Thomas Jones left end for -1 yards (tackle by Kabeer Gbaja-Biamila),0.830,-0.720
4,5:23,4,5,CHI 40,26,0,"Brad Maynard punts 50 yards, returned by Charles Woodson for 12 yards (tackle by Brendon Ayanbadejo)",-0.720,-0.410
4,5:12,1,10,GNB 22,26,0,Brett Favre pass incomplete deep right intended for Greg Jennings,0.410,-0.130
4,5:08,2,10,GNB 22,26,0,Ahman Green left tackle for 12 yards (tackle by Lance Briggs),-0.130,1.200
4,4:34,1,10,GNB 34,26,0,Ahman Green right tackle for 5 yards (tackle by Lance Briggs and Adewale Ogunleye),1.200,1.330
4,4:01,2,5,GNB 39,26,0,Brett Favre pass incomplete short left intended for Robert Ferguson,1.330,0.630
4,3:56,3,5,GNB 39,26,0,Samkon Gado right guard for -4 yards (tackle by Tommie Harris),0.630,-1.040
4,3:25,4,9,GNB 35,26,0,"Jon Ryan punts 53 yards, returned by Devin Hester for 2 yards (tackle by Ben Taylor)",-1.040,0.280
4,3:13,1,10,CHI 14,26,0,Cedric Benson left end for no gain (tackle by Brady Poppinga),-0.280,-0.750
4,3:08,2,10,CHI 14,26,0,Cedric Benson middle for 5 yards (tackle by Brady Poppinga and Nick Barnett),-0.750,-0.800
4,3:01,,,,26,0,Timeout #1 by Green Bay Packers,0.000,-0.800
4,3:01,3,5,CHI 19,26,0,Cedric Benson left tackle for 4 yards (tackle by Kabeer Gbaja-Biamila),-0.800,-1.830
4,2:20,4,1,CHI 23,26,0,"Brad Maynard punts 48 yards. Penalty on Nick Collins: Roughing the Kicker, 15 yards (no play)",-1.830,1.470
4,2:10,1,10,CHI 38,26,0,Cedric Benson right tackle for 2 yards (tackle by Nick Barnett and Nick Collins),1.470,1.190
4,2:00,2,8,CHI 40,26,0,Cedric Benson left tackle for 4 yards (tackle by Brady Poppinga),1.190,1.020
4,1:19,3,4,CHI 44,26,0,Cedric Benson right end for no gain (tackle by Marquand Manuel and Nick Barnett),1.020,-0.460
4,0:35,4,4,CHI 44,26,0,"Brad Maynard punts 45 yards, returned by Charles Woodson for 4 yards (tackle by Brendon Ayanbadejo)",-0.460,0.220
4,0:26,1,10,GNB 15,26,0,Brett Favre pass complete short right to Greg Jennings for 5 yards (tackle by Devin Hester),-0.220,0.080
4,0:21,2,5,GNB 20,26,0,Ahman Green left tackle for 9 yards (tackle by Alfonso Boone),0.080,0.870
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
