Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Engram,SEA,0,0,,0,0,2,12,6.0,0,0
Ken Lucas,SEA,0,0,,0,0,1,0,0.0,0,0
Maurice Morris,SEA,4,92,23.0,0,0,0,0,,0,0
Kerry Carter,SEA,1,15,15.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lamont Brightful,BAL,6,124,20.7,0,0,3,11,3.7,0,0
Musa Smith,BAL,1,2,2.0,0,0,0,0,,0,0
Chester Taylor,BAL,1,16,16.0,0,0,0,0,,0,0
