#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 20,5,1:50,19,Punt
2,1,11:17,SEA 48,3,1:19,0,Punt
3,1,4:10,SEA 16,3,0:42,-10,Punt
4,1,1:14,SEA 20,10,4:25,53,Field Goal
5,2,10:19,SEA 31,3,1:26,4,Punt
6,2,7:25,SEA 10,5,2:25,0,Fumble
7,2,3:32,SEA 20,13,3:09,80,Touchdown
8,2,0:08,BAL 10,1,0:07,10,Touchdown
9,3,12:07,SEA 44,3,1:29,56,Touchdown
10,3,9:20,BAL 29,4,1:21,2,Field Goal
11,3,5:26,SEA 20,1,0:20,80,Touchdown
12,3,3:18,SEA 46,8,4:02,54,Touchdown
13,4,13:13,SEA 40,6,2:59,24,Punt
14,4,9:03,SEA 32,3,2:22,2,Blocked Punt
15,4,6:41,SEA 25,5,2:25,47,Fumble
16,4,1:12,BAL 42,4,0:33,9,Downs
17,5,15:00,SEA 27,5,1:44,3,Punt
