#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:06,MIN 41,7,3:32,44,Interception
2,1,4:30,MIN 20,3,1:55,0,Punt
3,2,14:55,MIN 40,3,1:20,-4,Punt
4,2,12:14,MIN 17,5,3:30,7,Punt
5,2,6:14,MIN 10,3,1:58,7,Punt
6,2,2:16,MIN 20,5,0:47,6,Punt
7,2,0:58,MIN 30,2,0:13,18,Interception
8,2,0:07,MIN 19,1,0:07,-1,End of Half
9,3,15:00,MIN 20,8,3:25,34,Interception
10,3,6:48,MIN 34,3,2:10,-4,Punt
11,4,11:44,MIN 20,3,1:30,9,Punt
12,4,9:14,MIN 33,11,4:21,45,Field Goal
13,4,3:13,MIN 40,4,0:59,-6,Downs
14,4,1:52,MIN 30,6,1:52,32,End of Game
