0,1
Game Info,Game Info
Won Toss,Titans (deferred)
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,59621
Weather,"67 degrees, wind 5 mph"
Vegas Line,Tennessee Titans -4.0
Over/Under,44.0 (over)
