#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,SDG 38,3,1:23,-5,Punt
2,1,9:20,SDG 39,5,2:31,40,Field Goal
3,1,3:13,SDG 33,3,1:14,5,Punt
4,1,0:22,SDG 22,8,3:20,52,Missed FG
5,2,9:05,SDG 17,9,5:44,83,Touchdown
6,2,1:08,SDG 31,3,1:08,6,Punt
7,3,15:00,SDG 30,8,5:34,9,Punt
8,3,9:14,BUF 43,7,2:44,20,Downs
9,3,5:13,SDG 25,3,2:09,9,Punt
10,3,2:00,SDG 25,5,2:15,28,Punt
11,4,13:06,SDG 48,4,1:05,-1,Punt
12,4,8:23,SDG 12,5,2:38,53,Field Goal
13,4,3:37,SDG 29,3,0:33,-5,Punt
14,4,0:52,,6,0:52,13,End of Game
