Quarter,Time,Down,ToGo,Location,NWE,IND,Detail,EPB,EPA
2,1:25,1,10,NWE 31,17,3,Peyton Manning pass complete to Marvin Harrison for 9 yards (tackle by Ty Law),3.510,4.180
2,1:25,2,1,NWE 22,17,3,Peyton Manning pass complete to Troy Walters for 14 yards (tackle by Asante Samuel),4.180,5.370
2,0:49,,,,17,3,Timeout #2 by Indianapolis Colts,0.000,5.370
2,0:49,1,8,NWE 8,17,3,Dominic Rhodes left tackle for no gain (tackle by Mike Vrabel and Richard Seymour),5.370,4.570
2,0:23,2,8,NWE 8,17,3,Peyton Manning pass incomplete intended for Marcus Pollard (defended by Tedy Bruschi),4.570,3.580
2,0:19,,,,17,3,Timeout #1 by New England Patriots,0.000,3.580
2,0:19,3,8,NWE 8,17,9,"Peyton Manning pass complete to Marcus Pollard for 8 yards, touchdown",3.580,7.000
2,,,,NWE 2,17,10,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,23,10,"Mike Vanderjagt kicks off 62 yards, returned by Bethel Johnson for 92 yards, touchdown. Penalty on Mike Vanderjagt: Unsportsmanlike Conduct (Declined)",0.000,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,IND 2,24,10,Adam Vinatieri kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,NWE,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,24,10,"Adam Vinatieri kicks off 66 yards, returned by Terrence Wilkins for 18 yards (tackle by Matt Chatham). Penalty on Jason Doering: Offensive Holding, 10 yards",0.000,-0.350
3,14:52,1,10,IND 12,24,10,Peyton Manning pass complete to Troy Walters for 9 yards (tackle by Roman Phifer),-0.350,0.420
3,14:33,2,1,IND 21,24,10,Edgerrin James up the middle for 3 yards (tackle by Richard Seymour and Roman Phifer),0.420,0.540
3,14:04,1,10,IND 24,24,10,Edgerrin James right tackle for 2 yards (tackle by Ted Washington),0.540,0.270
3,13:33,2,8,IND 26,24,10,Peyton Manning pass incomplete intended for Marcus Pollard (defended by Tedy Bruschi),0.270,-0.430
3,13:28,3,8,IND 26,24,10,Peyton Manning pass incomplete intended for Reggie Wayne (defended by Tyrone Poole),-0.430,-1.630
3,13:22,4,8,IND 26,24,10,"Hunter Smith punts 53 yards, returned by Kevin Faulk for 18 yards (tackle by Jason Doering)",-1.630,-1.530
3,13:09,1,10,NWE 39,24,10,Kevin Faulk up the middle for 1 yard (tackle by Marcus Washington),1.530,1.120
3,12:38,2,9,NWE 40,24,10,Tom Brady pass complete to Christian Fauria for 7 yards (tackle by David Thornton),1.120,1.360
3,12:00,3,2,NWE 47,24,10,Kevin Faulk up the middle for 3 yards (tackle by Mike Doss),1.360,2.260
3,11:20,1,10,IND 50,24,10,Tom Brady pass complete to Deion Branch for 11 yards (tackle by Nick Harper),2.260,2.980
3,10:47,1,10,IND 39,24,10,"Tom Brady sacked by Marcus Washington for -7 yards. Tom Brady fumbles (forced by Marcus Washington), recovered by Patrick Pass at IND-43",2.980,1.900
3,9:58,2,14,IND 43,24,10,Tom Brady pass incomplete intended for Deion Branch (defended by Walt Harris),1.900,1.220
3,9:58,3,14,IND 43,24,10,Tom Brady pass complete to Dedric Ward for 19 yards,1.220,3.970
3,9:33,1,10,IND 24,24,10,Kevin Faulk left tackle for 5 yards (tackle by David Thornton and Donald Strickland),3.970,4.120
3,8:58,2,5,IND 19,24,10,Tom Brady pass complete to J.J. Stokes for 7 yards (tackle by David Macklin),4.120,4.780
3,8:18,1,10,IND 12,24,10,"Tom Brady pass incomplete intended for J.J. Stokes. Penalty on Walt Harris: Defensive Pass Interference, 11 yards (no play)",4.780,6.970
3,8:18,1,1,IND 1,24,10,"Tom Brady pass complete to Joe Andruzzi for no gain. Joe Andruzzi fumbles (forced by Larry Tripplett), recovered by Damien Woody at IND-1",6.970,5.910
3,7:37,2,1,IND 1,30,10,"Mike Cloud left tackle for 1 yard, touchdown",5.910,7.000
3,,,,IND 2,31,10,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,NWE 30,31,10,"Adam Vinatieri kicks off 65 yards, returned by Terrence Wilkins for 23 yards (tackle by Shawn Mayer)",0.000,0.810
3,7:30,1,10,IND 28,31,10,Edgerrin James right guard for 1 yard (tackle by Tedy Bruschi and Willie McGinest),0.810,0.400
3,6:55,2,9,IND 29,31,10,Peyton Manning pass complete to Marcus Pollard for 4 yards (tackle by Tyrone Poole),0.400,0.230
3,6:18,3,5,IND 33,31,10,Peyton Manning pass incomplete intended for Reggie Wayne is intercepted by Tyrone Poole at IND-39 and returned for 7 yards (tackle by Reggie Wayne),0.230,-3.450
3,6:12,1,10,IND 32,31,10,Tom Brady pass complete to Bethel Johnson for -3 yards (tackle by Nick Harper),3.450,2.500
3,5:39,2,13,IND 35,31,10,"Tom Brady pass incomplete intended for Bethel Johnson is intercepted by Donald Strickland at IND-17 and returned for 24 yards (tackle by Bethel Johnson). Penalty on Christian Fauria: Unnecessary Roughness, 15 yards",2.500,-2.650
3,5:24,1,10,NWE 44,31,10,Peyton Manning pass complete to Edgerrin James for 9 yards (tackle by Asante Samuel),2.650,3.330
3,4:58,2,1,NWE 35,31,10,Edgerrin James left tackle for 7 yards (tackle by Jarvis Green),3.330,3.710
3,4:21,1,10,NWE 28,31,10,Edgerrin James up the middle for 7 yards (tackle by Asante Samuel and Tedy Bruschi),3.710,4.110
3,3:51,2,3,NWE 21,31,10,"Peyton Manning for no gain. Peyton Manning fumbles, recovered by Peyton Manning at NWE-23",4.110,3.140
3,3:16,3,5,NWE 23,31,10,Peyton Manning pass complete to Marcus Pollard for 9 yards (tackle by Roman Phifer),3.140,4.650
3,2:45,1,10,NWE 14,31,10,Edgerrin James right guard for 4 yards (tackle by Matt Chatham),4.650,4.710
3,2:45,2,6,NWE 10,31,10,Edgerrin James left tackle for -3 yards (tackle by Jarvis Green and Asante Samuel),4.710,3.260
3,1:30,3,9,NWE 13,31,10,Peyton Manning pass incomplete intended for Reggie Wayne,3.260,2.570
3,1:25,,,,31,10,Timeout #1 by New England Patriots,0.000,2.570
3,1:25,4,9,NWE 13,31,16,"Peyton Manning pass complete to Reggie Wayne for 13 yards, touchdown",2.570,7.000
3,,,,NWE 2,31,17,Mike Vanderjagt kicks extra point good,0.000,0.000
3,,,,IND 30,31,17,"Mike Vanderjagt kicks off 65 yards, returned by Bethel Johnson for 13 yards (tackle by Cato June)",0.000,0.040
3,1:13,1,10,NWE 18,31,17,Tom Brady pass incomplete intended for David Givens,0.040,-0.490
3,1:11,2,10,NWE 18,31,17,Tom Brady pass complete to Kevin Faulk for 3 yards (tackle by David Thornton),-0.490,-0.790
3,0:26,,,,31,17,Timeout #2 by New England Patriots,0.000,-0.790
3,0:26,3,7,NWE 21,31,17,Tom Brady pass incomplete intended for Kevin Faulk is intercepted by Nick Harper at NWE-29 and returned for 3 yards (tackle by Kevin Faulk),-0.790,-3.840
3,0:20,1,10,NWE 26,31,23,"Peyton Manning pass complete to Marvin Harrison for 26 yards, touchdown",3.840,7.000
3,,,,NWE 2,31,24,Mike Vanderjagt kicks extra point good,0.000,0.000
3,,,,IND 30,31,24,"Mike Vanderjagt kicks off 68 yards, returned by Bethel Johnson for 20 yards (tackle by Nick Harper)",0.000,0.410
3,0:09,1,10,NWE 22,31,24,Kevin Faulk up the middle for 7 yards (tackle by Mike Doss),0.410,0.810
Quarter,Time,Down,ToGo,Location,NWE,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NWE 29,31,24,Patrick Pass up the middle for 2 yards (tackle by David Thornton),0.810,0.370
4,14:34,3,1,NWE 31,31,24,Kevin Faulk left tackle for no gain (tackle by Mike Doss),0.370,-1.310
4,14:17,,,,31,24,Timeout #1 by Indianapolis Colts,0.000,-1.310
4,14:16,4,1,NWE 31,31,24,Ken Walter punts 38 yards,-1.310,-1.000
4,14:08,1,10,IND 31,31,24,Peyton Manning pass complete to Marvin Harrison for 14 yards (tackle by Tedy Bruschi),1.000,1.930
4,13:40,1,10,IND 45,31,24,Edgerrin James right end for 3 yards (tackle by Ted Washington and Richard Seymour),1.930,1.790
4,13:05,2,7,IND 48,31,24,Peyton Manning pass complete to Troy Walters for 15 yards (tackle by Eugene Wilson),1.790,3.120
4,12:35,1,10,NWE 37,31,24,Peyton Manning pass incomplete intended for Marvin Harrison,3.120,2.570
4,12:30,2,10,NWE 37,31,24,Peyton Manning for 1 yard (tackle by Richard Seymour),2.570,2.010
4,11:54,3,9,NWE 36,31,24,Peyton Manning pass complete to Troy Walters for 12 yards (tackle by Asante Samuel),2.010,3.970
4,11:13,1,10,NWE 24,31,24,"Peyton Manning pass incomplete intended for Troy Walters. Penalty on Eugene Wilson: Defensive Pass Interference, 17 yards (no play)",3.970,5.600
4,11:07,1,7,NWE 7,31,24,Edgerrin James up the middle for 1 yard (tackle by Ted Washington and Tully Banta-Cain),5.600,4.950
4,10:30,2,6,NWE 6,31,24,Peyton Manning pass incomplete intended for Troy Walters (defended by Eugene Wilson),4.950,4.040
4,10:26,3,6,NWE 6,31,30,"Peyton Manning pass complete to Troy Walters for 6 yards, touchdown",4.040,7.000
4,,,,NWE 2,31,31,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,31,31,"Mike Vanderjagt kicks off 68 yards, returned by Bethel Johnson for 67 yards (tackle by David Thornton)",0.000,3.510
4,10:10,1,10,IND 31,31,31,Tom Brady pass complete to David Givens for 15 yards (tackle by Nick Harper),3.510,4.510
4,9:28,1,10,IND 16,31,31,Tom Brady pass complete to David Givens for 3 yards (tackle by David Thornton),4.510,4.390
4,8:47,2,7,IND 13,31,31,Tom Brady pass incomplete intended for Patrick Pass,4.390,3.540
4,8:41,3,7,IND 13,37,31,"Tom Brady pass complete to Deion Branch for 13 yards, touchdown",3.540,7.000
4,,,,IND 2,38,31,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,38,31,"Adam Vinatieri kicks off 62 yards, returned by Terrence Wilkins for 21 yards (tackle by Matt Chatham)",0.000,0.870
4,8:31,1,10,IND 29,38,31,Peyton Manning pass complete to Edgerrin James for 6 yards (tackle by Bobby Hamilton),0.870,1.140
4,8:02,2,4,IND 35,38,31,Edgerrin James left end for 9 yards (tackle by Ted Washington and Tedy Bruschi),1.140,1.860
4,7:20,1,10,IND 44,38,31,Peyton Manning pass complete to Edgerrin James for 3 yards (tackle by Willie McGinest),1.860,1.720
4,6:39,2,7,IND 47,38,31,Peyton Manning pass complete to Marvin Harrison for 6 yards (tackle by Ty Law),1.720,1.820
4,6:02,3,1,NWE 47,38,31,Peyton Manning pass incomplete intended for Reggie Wayne,1.820,0.130
4,5:57,4,1,NWE 47,38,31,Edgerrin James right guard for 3 yards (tackle by Bobby Hamilton and Tedy Bruschi),0.130,2.650
4,5:10,,,,38,31,Timeout #2 by Indianapolis Colts,0.000,2.650
4,5:10,1,10,NWE 44,38,31,Peyton Manning sacked by Mike Vrabel and Willie McGinest for -5 yards,2.650,1.440
4,4:54,2,15,NWE 49,38,31,Peyton Manning pass incomplete intended for Edgerrin James,1.440,0.760
4,4:49,3,15,NWE 49,38,31,Peyton Manning pass incomplete intended for Marcus Pollard (defended by Roman Phifer),0.760,0.000
4,4:42,4,15,NWE 49,38,31,"Hunter Smith punts 41 yards, fair catch by Kevin Faulk",0.000,0.380
4,4:36,1,10,NWE 8,38,31,Kevin Faulk up the middle for 4 yards (tackle by David Thornton and Josh Williams),-0.380,-0.490
4,3:53,2,6,NWE 12,38,31,"Kevin Faulk up the middle for -1 yards (tackle by Marcus Washington). Kevin Faulk fumbles (forced by Marcus Washington), recovered by Raheem Brock at NWE-11 (tackle by Dan Koppen)",-0.490,-4.840
4,3:45,1,10,NWE 11,38,31,Peyton Manning pass incomplete intended for Troy Walters (defended by Richard Seymour),4.840,4.140
4,3:42,2,10,NWE 11,38,31,Peyton Manning pass incomplete intended for Reggie Wayne,4.140,3.130
4,3:38,3,10,NWE 11,38,31,Peyton Manning pass incomplete intended for Reggie Wayne,3.130,2.700
4,3:31,4,10,NWE 11,38,34,Mike Vanderjagt 29 yard field goal good,2.700,3.000
4,,,,IND 30,38,34,"Mike Vanderjagt kicks off 57 yards, returned by Patrick Pass for 15 yards (tackle by David Thornton)",0.000,0.810
4,3:23,1,10,NWE 28,38,34,"Tom Brady pass incomplete intended for David Givens. Penalty on Nick Harper: Defensive Holding, 5 yards (no play)",0.810,1.140
4,3:18,1,10,NWE 33,38,34,Tom Brady pass incomplete intended for Deion Branch,1.140,0.590
4,3:14,2,10,NWE 33,38,34,"Tom Brady for no gain. Tom Brady fumbles, ball out of bounds at NWE-30",0.590,-0.490
4,3:12,,,,38,34,Timeout #3 by New England Patriots,0.000,-0.490
4,3:12,3,13,NWE 30,38,34,Tom Brady pass incomplete intended for David Givens (defended by David Thornton),-0.490,-1.370
4,3:07,4,13,NWE 30,38,34,Ken Walter punts 18 yards,-1.370,-2.390
4,2:57,1,10,NWE 48,38,34,Peyton Manning pass complete to Edgerrin James for 5 yards (tackle by Ty Law),2.390,2.520
4,2:26,2,5,NWE 43,38,34,Peyton Manning pass complete to Reggie Wayne for 13 yards (tackle by Eugene Wilson),2.520,3.580
4,2:26,1,10,NWE 30,38,34,Dominic Rhodes left tackle for 9 yards (tackle by Eugene Wilson),3.580,4.250
4,1:55,2,1,NWE 21,38,34,Edgerrin James up the middle for 3 yards (tackle by Ted Washington),4.250,4.370
4,1:32,1,10,NWE 18,38,34,Peyton Manning pass complete to Marvin Harrison for 9 yards (tackle by Ty Law),4.370,5.420
4,0:59,2,1,NWE 9,38,34,Edgerrin James up the middle for 7 yards (tackle by Asante Samuel),5.420,6.740
4,0:40,1,2,NWE 2,38,34,Edgerrin James right tackle for 1 yard (tackle by Tedy Bruschi and Mike Vrabel),6.740,5.910
4,0:24,2,1,NWE 1,38,34,Edgerrin James up the middle for no gain (tackle by Tedy Bruschi and Rodney Harrison),5.910,5.170
4,0:18,,,,38,34,Timeout #3 by Indianapolis Colts,0.000,5.170
4,0:18,3,1,NWE 1,38,34,Peyton Manning pass incomplete intended for Aaron Moorehead,5.170,3.550
4,0:14,4,1,NWE 1,38,34,Edgerrin James up the middle for -1 yards (tackle by Willie McGinest),3.550,0.380
4,0:11,1,10,NWE 2,38,34,Tom Brady kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
