Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,HOU,12,7,80,0,5,36,5.1,44,6.3,11.8,0,,0,0.0,0,78.5
Kenny Stills,HOU,7,4,27,0,3,16,4.0,11,2.8,7.4,0,,0,0.0,0,65.8
Keke Coutee,HOU,3,3,25,0,1,15,5.0,10,3.3,5.0,0,,0,0.0,0,101.4
Duke Johnson,HOU,2,2,4,0,0,-9,-4.5,13,6.5,-4.5,0,,0,0.0,0,79.2
Darren Fells,HOU,3,1,18,0,1,0,0.0,18,18.0,4.3,0,,0,0.0,0,54.9
Jordan Akins,HOU,2,1,15,0,,14,14.0,1,1.0,7.0,0,,0,0.0,0,75.0
Carlos Hyde,HOU,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,4,4,75,1,2,26,6.5,49,12.3,6.5,0,,0,0.0,0,158.3
Mark Ingram,BAL,4,3,37,2,2,-2,-0.7,39,13.0,1.8,0,,0,0.0,0,142.7
Patrick Ricard,BAL,3,3,27,0,1,-3,-1.0,30,10.0,-1.0,1,3.0,0,0.0,0,104.2
Nick Boyle,BAL,3,2,20,0,1,14,7.0,6,3.0,7.0,0,,0,0.0,0,85.4
Marquise Brown,BAL,4,2,23,0,2,22,11.0,1,0.5,10.5,0,,0,0.0,0,67.7
Hayden Hurst,BAL,2,2,16,0,1,11,5.5,5,2.5,5.5,0,,0,0.0,0,100.0
Willie Snead,BAL,3,2,13,0,1,9,4.5,4,2.0,11.3,0,,0,0.0,0,75.7
Justice Hill,BAL,1,1,9,0,0,-2,-2.0,11,11.0,-2.0,0,,0,0.0,0,104.2
Seth Roberts,BAL,1,1,15,1,1,15,15.0,0,0.0,15.0,0,,0,0.0,0,158.3
Miles Boykin,BAL,2,0,0,0,,0,,0,,29.5,0,,0,0.0,0,39.6
