Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
1,10:11,1,10,DET 35,0,7,Daunte Culpepper pass complete to Kelly Campbell for 13 yards (tackle by Andre' Goodman),3.250,4.110
1,9:31,1,10,DET 22,0,7,Moe Williams right tackle for 3 yards (tackle by Barrett Green and Brian Walker),4.110,3.970
1,8:50,2,7,DET 19,0,7,Daunte Culpepper pass incomplete intended for Randy Moss (defended by Boss Bailey),3.970,3.260
1,8:42,3,7,DET 19,0,7,Daunte Culpepper pass incomplete intended for Nate Burleson,3.260,2.180
1,8:35,4,7,DET 19,0,7,Aaron Elling 37 yard field goal no good,2.180,-0.810
1,8:31,1,10,DET 28,0,7,Joey Harrington pass complete to Avon Cobourne for 8 yards (tackle by Fred Robbins),0.810,1.340
1,7:54,2,2,DET 36,0,7,Shawn Bryson left end for 6 yards (tackle by Brian Russell and Brian Williams),1.340,1.730
1,7:22,1,10,DET 42,0,7,Shawn Bryson left end for no gain (tackle by Kenny Mixon),1.730,1.190
1,6:44,2,10,DET 42,0,7,Shawn Bryson up the middle for 2 yards (tackle by Kevin Williams and Brian Williams),1.190,0.760
1,6:08,3,8,DET 44,0,7,Joey Harrington pass incomplete intended for Bill Schroeder,0.760,-0.460
1,6:04,4,8,DET 44,0,7,John Jett punts 47 yards,-0.460,0.380
1,5:49,1,10,MIN 9,0,7,"Penalty on Daunte Culpepper: False Start, 5 yards (no play)",-0.380,-0.570
1,5:49,1,15,MIN 4,0,7,Moe Williams up the middle for 5 yards (tackle by Barrett Green),-0.570,-0.780
1,5:09,2,10,MIN 9,0,7,Onterrio Smith up the middle for 3 yards (tackle by James Hall),-0.780,-1.070
1,4:25,3,7,MIN 12,0,7,Daunte Culpepper sacked by Dre' Bly for -1 yards,-1.070,-2.490
1,3:57,4,8,MIN 11,0,7,"Eddie Johnson punts 39 yards, returned by Eddie Drummond for 26 yards (tackle by Willie Offord)",-2.490,-3.970
1,3:44,1,10,MIN 24,0,7,Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Brian Williams),3.970,3.430
1,3:38,2,10,MIN 24,0,7,Eddie Drummond right end for 1 yard (tackle by Billy Lyon),3.430,2.870
1,2:57,3,9,MIN 23,0,7,Joey Harrington pass complete to Charles Rogers for 13 yards (tackle by Denard Walker),2.870,4.910
1,2:02,1,10,MIN 10,0,7,"Penalty on Dominic Raiola: False Start, 5 yards (no play)",4.910,4.370
1,1:42,1,15,MIN 15,0,7,Shawn Bryson up the middle for 7 yards (tackle by Kenny Mixon),4.370,4.570
1,1:06,2,8,MIN 8,0,7,Joey Harrington pass incomplete intended for Mikhael Ricks,4.570,3.580
1,1:00,3,8,MIN 8,0,7,Joey Harrington pass incomplete intended for Mikhael Ricks,3.580,2.950
1,0:55,4,8,MIN 8,0,10,Jason Hanson 27 yard field goal good,2.950,3.000
1,,,,DET 30,0,10,"Jason Hanson kicks off 67 yards, returned by Kenny Clark for 21 yards (tackle by Donte Curry)",0.000,0.540
1,0:45,1,10,MIN 24,0,10,Daunte Culpepper pass complete to Jim Kleinsasser for 18 yards (tackle by Corey Harris),0.540,1.730
1,0:02,1,10,MIN 42,0,10,Daunte Culpepper pass complete to Moe Williams for 6 yards (tackle by Earl Holmes),1.730,2.000
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,MIN 48,0,10,Daunte Culpepper pass incomplete intended for Kelly Campbell (defended by Otis Smith),2.000,1.290
2,14:56,3,4,MIN 48,0,10,Daunte Culpepper pass incomplete intended for Randy Moss,1.290,-0.190
2,14:53,4,4,MIN 48,0,10,"Eddie Johnson punts 52 yards, touchback",-0.190,-0.280
2,14:43,1,10,DET 20,0,10,Olandis Gary right tackle for -1 yards (tackle by Chris Claiborne),0.280,-0.460
2,14:06,2,11,DET 19,0,10,Joey Harrington pass incomplete intended for Charles Rogers (defended by Brian Williams),-0.460,-1.140
2,13:59,3,11,DET 19,0,10,Joey Harrington pass complete to Shawn Jefferson for 6 yards (tackle by Kevin Williams),-1.140,-1.700
2,13:33,4,5,DET 25,0,10,"John Jett punts 48 yards, returned by Keenan Howry for 5 yards (tackle by Jeff Gooch). Penalty on Brian Walker: Offensive Holding, 10 yards (no play)",-1.700,-2.440
2,13:17,4,15,DET 15,0,10,"John Jett punts 48 yards, returned by Keenan Howry for 18 yards (tackle by Corey Harris). Penalty on Bracy Walker: Offensive Holding, 7 yards (no play)",-2.440,-2.490
2,13:12,4,22,DET 8,0,10,"Penalty on Stephen Trejo: False Start, 4 yards (no play)",-2.490,-2.490
2,13:09,4,26,DET 4,0,10,"John Jett punts 40 yards, returned by Keenan Howry for 8 yards (tackle by Jimmy Wyrick)",-2.490,-3.180
2,12:59,1,10,DET 36,0,10,Daunte Culpepper pass complete to Moe Williams for 22 yards (tackle by Corey Harris),3.180,4.650
2,12:12,1,10,DET 14,0,10,Daunte Culpepper pass incomplete intended for Randy Moss,4.650,4.000
2,12:08,2,10,DET 14,6,10,"Daunte Culpepper up the middle for 14 yards, touchdown",4.000,7.000
2,,,,DET 2,6,10,Aaron Elling kicks extra point no good,0.000,-1.000
2,,,,MIN 30,6,10,"Aaron Elling kicks off 70 yards, returned by Eddie Drummond for 24 yards (tackle by Mike Nattiel)",0.000,0.540
2,11:57,1,10,DET 24,6,10,Olandis Gary right tackle for 6 yards (tackle by Kenny Mixon and Chris Claiborne),0.540,0.810
2,11:15,2,4,DET 30,6,10,Joey Harrington pass complete to Charles Rogers for 18 yards (tackle by Denard Walker),0.810,2.130
2,10:31,1,10,DET 48,6,10,Joey Harrington pass incomplete intended for Charles Rogers,2.130,1.580
2,10:24,2,10,DET 48,6,10,Olandis Gary left tackle for 2 yards (tackle by Brian Russell),1.580,1.160
2,9:43,3,8,DET 50,6,10,Joey Harrington pass complete to Shawn Bryson for 9 yards (tackle by E.J. Henderson),1.160,2.850
2,9:17,1,10,MIN 41,6,10,Joey Harrington pass complete to Cory Schlesinger for 13 yards,2.850,3.710
2,8:42,1,10,MIN 28,6,10,Olandis Gary up the middle for -1 yards (tackle by Greg Biekert),3.710,3.030
2,8:01,2,11,MIN 29,6,10,Joey Harrington pass incomplete intended for Az-Zahir Hakim is intercepted by Brian Russell at MIN-1 and returned for 1 yard (tackle by Az-Zahir Hakim),3.030,0.380
2,7:48,1,10,MIN 2,6,10,Moe Williams up the middle for 1 yard (tackle by Shaun Rogers and Jared DeVries),-0.380,-0.710
2,7:05,2,9,MIN 3,6,10,Moe Williams up the middle for 61 yards (tackle by James Hall and Corey Harris),-0.710,3.180
2,6:14,1,10,DET 36,6,10,Daunte Culpepper pass incomplete intended for Moe Williams,3.180,2.640
2,6:05,2,10,DET 36,6,10,Daunte Culpepper pass complete to Randy Moss for 5 yards (tackle by Dre' Bly),2.640,2.610
2,5:21,3,5,DET 31,6,10,Daunte Culpepper pass complete to Nate Burleson for 29 yards (tackle by Andre' Goodman),2.610,6.740
2,5:02,1,2,DET 2,12,10,"Daunte Culpepper up the middle for 2 yards, touchdown",6.740,7.000
2,,,,DET 2,13,10,Aaron Elling kicks extra point good,0.000,0.000
2,,,,MIN 30,13,10,"Aaron Elling kicks off 60 yards, returned by Eddie Drummond for 17 yards (tackle by Raonall Smith)",0.000,0.740
2,4:51,1,10,DET 27,13,10,Joey Harrington pass complete to Charles Rogers for 6 yards (tackle by Denard Walker),0.740,1.010
2,4:18,2,4,DET 33,13,10,"Penalty on Ray Brown: False Start, 5 yards (no play)",1.010,0.330
2,3:53,2,9,DET 28,13,10,Joey Harrington pass complete to Shawn Bryson for 7 yards (tackle by Chris Claiborne),0.330,0.560
2,3:11,3,2,DET 35,13,10,Joey Harrington pass complete to Az-Zahir Hakim for 5 yards (tackle by Ken Irvin),0.560,1.600
2,2:33,1,10,DET 40,13,10,Shawn Bryson left tackle for 1 yard (tackle by Lance Johnstone and Brian Russell),1.600,1.190
2,2:00,2,9,DET 41,13,10,"Joey Harrington pass complete to Olandis Gary for 13 yards (tackle by Denard Walker). Penalty on Greg Biekert: Unnecessary Roughness, 15 yards",1.190,3.510
2,1:51,1,10,MIN 31,13,10,Joey Harrington sacked by Fred Robbins and Lance Johnstone for -1 yards,3.510,2.830
2,1:09,2,11,MIN 32,13,10,Joey Harrington pass incomplete intended for Az-Zahir Hakim,2.830,2.150
2,1:04,,,,13,10,Timeout #1 by Detroit Lions,0.000,2.150
2,1:04,3,11,MIN 32,13,10,Mike McMahon sacked by Lance Johnstone for -9 yards. Penalty on Ray Brown: Offensive Holding (Declined),2.150,0.530
2,0:53,4,20,MIN 41,13,10,"John Jett punts 41 yards, touchback",0.530,-0.280
2,0:43,1,10,MIN 20,13,10,Gus Frerotte pass complete to Moe Williams for 5 yards (tackle by Barrett Green),0.280,0.410
2,0:35,,,,13,10,Timeout #1 by Minnesota Vikings,0.000,0.410
2,0:35,2,5,MIN 25,13,10,Gus Frerotte pass complete to Randy Moss for 72 yards (tackle by Andre' Goodman),0.410,6.510
2,0:21,,,,13,10,Timeout #2 by Minnesota Vikings,0.000,6.510
2,0:21,1,3,DET 3,13,10,Gus Frerotte pass incomplete intended for Randy Moss,6.510,5.530
2,0:18,2,3,DET 3,13,10,Gus Frerotte pass incomplete intended for Randy Moss (defended by Dre' Bly),5.530,4.720
2,0:13,3,3,DET 3,13,10,Gus Frerotte pass incomplete intended for John Avery,4.720,3.040
2,0:08,4,3,DET 3,16,10,Aaron Elling 21 yard field goal good,3.040,3.000
2,,,,MIN 30,16,10,"Aaron Elling kicks off 38 yards, returned by Cory Redding for 5 yards (tackle by Rushen Jones)",0.000,0.940
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,16,10,"Jason Hanson kicks off 64 yards, returned by Kenny Clark for 12 yards (tackle by Avon Cobourne). Penalty on Eric Kelly: Offensive Holding, 9 yards",0.000,-0.380
3,14:55,1,10,MIN 9,16,10,Gus Frerotte pass incomplete intended for Kelly Campbell (defended by Andre' Goodman),-0.380,-0.780
3,14:50,2,10,MIN 9,16,10,Gus Frerotte pass incomplete intended for Randy Moss is intercepted by Dre' Bly at DET-42,-0.780,-1.730
3,14:42,1,10,DET 42,16,10,Joey Harrington pass complete to Charles Rogers for 10 yards (tackle by Brian Williams),1.730,2.390
3,14:07,1,10,MIN 48,16,10,Joey Harrington pass complete to Charles Rogers for 2 yards (tackle by Ken Irvin),2.390,2.120
3,13:23,2,8,MIN 46,16,10,"Penalty on Charles Rogers: False Start, 5 yards (no play)",2.120,1.440
3,13:12,2,13,DET 49,16,10,Joey Harrington pass complete to Shawn Bryson for 3 yards (tackle by Kevin Williams),1.440,1.160
3,12:28,3,10,MIN 48,16,10,"Joey Harrington pass incomplete intended for Az-Zahir Hakim. Penalty on Ken Irvin: Defensive Pass Interference, 13 yards (no play)",1.160,3.250
3,12:22,1,10,MIN 35,16,10,Joey Harrington pass complete to Bill Schroeder for 11 yards (tackle by Brian Williams),3.250,3.970
3,11:56,1,10,MIN 24,16,10,Olandis Gary left tackle for 2 yards (tackle by Chris Claiborne and Brian Russell),3.970,3.700
3,11:14,2,8,MIN 22,16,10,Joey Harrington pass incomplete intended for Olandis Gary,3.700,3.010
3,11:09,3,8,MIN 22,16,10,Joey Harrington pass complete to Az-Zahir Hakim for 3 yards (tackle by Brian Williams),3.010,2.240
3,10:25,4,5,MIN 19,16,13,Jason Hanson 37 yard field goal good,2.240,3.000
3,,,,DET 30,16,13,"Jason Hanson kicks off 73 yards, returned by Keenan Howry for 18 yards (tackle by Bracy Walker)",0.000,-0.220
3,10:15,1,10,MIN 15,16,13,Moe Williams left end for 2 yards (tackle by Boss Bailey),-0.220,-0.440
3,9:35,2,8,MIN 17,16,13,Gus Frerotte pass incomplete intended for Kelly Campbell (defended by Jimmy Wyrick),-0.440,-1.120
3,9:29,3,8,MIN 17,16,13,Gus Frerotte pass complete to Moe Williams for 9 yards (tackle by Barrett Green),-1.120,0.670
3,8:54,1,10,MIN 26,16,13,Gus Frerotte pass complete to Moe Williams for 2 yards (tackle by Corey Harris),0.670,0.400
3,8:07,2,8,MIN 28,16,13,Gus Frerotte pass incomplete intended for Randy Moss (defended by Dre' Bly),0.400,-0.300
3,8:02,3,8,MIN 28,22,13,"Gus Frerotte pass complete to Kelly Campbell for 72 yards, touchdown. Penalty on Otis Smith: Illegal Contact (Declined)",-0.300,7.000
3,,,,DET 2,23,13,Aaron Elling kicks extra point good,0.000,0.000
3,,,,MIN 30,23,13,"Aaron Elling kicks off 68 yards, returned by Eddie Drummond for 16 yards (tackle by Mike Nattiel)",0.000,0.040
3,7:47,1,10,DET 18,23,13,Shawn Bryson left end for 4 yards (tackle by Chris Claiborne),0.040,0.140
3,7:08,2,6,DET 22,23,13,Shawn Bryson up the middle for 4 yards (tackle by Kenny Mixon),0.140,-0.140
3,6:27,3,2,DET 26,23,13,Joey Harrington pass complete to Bill Schroeder for 8 yards (tackle by Brian Russell),-0.140,1.200
3,5:50,1,10,DET 34,23,13,Shawn Bryson left end for -2 yards (tackle by Henri Crockett),1.200,0.390
3,5:11,2,12,DET 32,23,13,Joey Harrington pass complete to Bill Schroeder for 23 yards (tackle by Denard Walker). Penalty on Brian Russell: Defensive Pass Interference (Declined),0.390,2.590
3,4:45,1,10,MIN 45,23,13,Shawn Bryson up the middle for no gain (tackle by Henri Crockett and Greg Biekert),2.590,2.040
3,4:07,2,10,MIN 45,23,13,Joey Harrington pass incomplete intended for Charles Rogers (defended by Brian Williams),2.040,1.360
3,4:02,3,10,MIN 45,23,13,"Joey Harrington pass complete to Shawn Bryson for 21 yards (tackle by Brian Russell). Penalty on Eric Beverly: Offensive Holding, 10 yards (no play)",1.360,0.040
3,3:31,3,20,DET 45,23,13,Joey Harrington pass complete to Avon Cobourne for 13 yards (tackle by Ken Irvin),0.040,0.460
3,2:57,4,7,MIN 42,23,13,"John Jett punts 31 yards, fair catch by Keenan Howry",0.460,0.370
3,2:48,1,10,MIN 11,23,13,Moe Williams right end for -3 yards (tackle by Earl Holmes),-0.370,-1.000
3,2:04,2,13,MIN 8,23,13,Moe Williams up the middle for 9 yards (tackle by Brian Walker and Corey Harris),-1.000,-0.720
3,1:18,3,4,MIN 17,23,13,Gus Frerotte pass complete to Moe Williams for 10 yards (tackle by Dre' Bly),-0.720,0.740
3,0:34,1,10,MIN 27,23,13,Gus Frerotte pass complete to Onterrio Smith for 6 yards (tackle by Barrett Green),0.740,1.010
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,MIN 33,23,13,"Onterrio Smith left tackle for 7 yards (tackle by Jared DeVries). Penalty on Bryant McKinnie: Offensive Holding, 10 yards (no play)",1.010,-0.340
4,14:30,2,14,MIN 23,23,13,Kelly Campbell right end for 12 yards (tackle by Corey Harris),-0.340,0.560
4,13:42,3,2,MIN 35,23,13,Gus Frerotte pass incomplete intended for Nate Burleson,0.560,-1.040
4,13:36,4,2,MIN 35,23,13,"Penalty on Jeff Gooch: Encroachment, 5 yards (no play)",-1.040,1.600
4,13:36,1,10,MIN 40,23,13,Gus Frerotte pass incomplete intended for Nate Burleson,1.600,1.050
4,13:31,2,10,MIN 40,23,13,Moe Williams up the middle for 2 yards (tackle by Boss Bailey),1.050,0.630
4,12:47,3,8,MIN 42,23,13,Gus Frerotte pass complete to Randy Moss for 8 yards (tackle by Dre' Bly),0.630,2.260
4,12:01,1,10,DET 50,23,13,Gus Frerotte pass incomplete intended for Kelly Campbell (defended by Otis Smith),2.260,1.710
4,11:56,2,10,DET 50,23,13,"Gus Frerotte for no gain. Gus Frerotte fumbles, recovered by Gus Frerotte at MIN-49",1.710,0.890
4,11:17,3,11,MIN 49,23,13,Moe Williams up the middle for 4 yards (tackle by Barrett Green),0.890,0.130
4,10:45,4,7,DET 47,23,13,"Eddie Johnson punts 47 yards, touchback",0.130,-0.280
,,,,,,,"MIN challenged the ruling, and the play was upheld.",,
4,10:35,1,10,DET 20,23,13,Joey Harrington for 3 yards (tackle by Henri Crockett),0.280,0.140
4,10:06,2,7,DET 23,23,13,Shawn Bryson left tackle for 2 yards (tackle by Chris Claiborne),0.140,-0.300
4,9:27,3,5,DET 25,23,13,"Joey Harrington for 2 yards. Joey Harrington fumbles, recovered by Joey Harrington at DET-24",-0.300,-1.630
4,8:56,4,4,DET 26,23,13,"John Jett punts 51 yards, returned by Keenan Howry for 8 yards (tackle by Corey Harris). Penalty on Onterrio Smith: Illegal Block Above the Waist, 10 yards",-1.630,0.140
4,8:47,1,10,MIN 16,23,13,Moe Williams up the middle for 3 yards (tackle by Barrett Green),-0.140,-0.180
4,8:09,2,7,MIN 19,23,13,Moe Williams left end for -1 yards (tackle by Brian Walker and Cory Redding),-0.180,-1.070
4,7:20,3,8,MIN 18,23,13,Gus Frerotte sacked by Robert Porcher and James Hall for -1 yards,-1.070,-2.320
4,6:49,4,9,MIN 17,23,13,"Eddie Johnson punts 55 yards, returned by Az-Zahir Hakim for 12 yards (tackle by Brian Williams)",-2.320,-1.600
4,6:37,1,10,DET 40,23,13,Joey Harrington pass complete to Mikhael Ricks for 34 yards (tackle by Corey Chavous),1.600,3.840
4,6:16,1,10,MIN 26,23,13,Joey Harrington pass complete to Mikhael Ricks for 4 yards (tackle by Greg Biekert),3.840,3.840
4,5:41,2,6,MIN 22,23,13,Shawn Bryson left end for no gain (tackle by Brian Russell),3.840,3.140
4,4:58,3,6,MIN 22,23,13,Joey Harrington pass incomplete intended for Az-Zahir Hakim is intercepted by Corey Chavous,3.140,-0.280
4,4:52,1,10,MIN 20,23,13,Onterrio Smith left tackle for no gain (tackle by Shaun Rogers),0.280,-0.270
4,4:07,,,,23,13,Timeout #2 by Minnesota Vikings,0.000,-0.270
4,4:07,2,10,MIN 20,23,13,Gus Frerotte pass incomplete intended for Nate Burleson,-0.270,-0.960
4,4:01,3,10,MIN 20,23,13,Moe Williams up the middle for 7 yards (tackle by Earl Holmes),-0.960,-1.570
4,3:15,4,3,MIN 27,23,13,"Eddie Johnson punts 50 yards, returned by Az-Zahir Hakim for 20 yards (tackle by Sean Berton)",-1.570,-1.800
4,3:04,1,10,DET 43,23,13,Joey Harrington pass complete to Charles Rogers for 5 yards (tackle by Greg Biekert),1.800,1.930
4,2:45,2,5,DET 48,23,13,Joey Harrington pass incomplete intended for Mikhael Ricks (defended by Chris Claiborne),1.930,1.220
4,2:40,3,5,DET 48,23,13,Joey Harrington pass complete to Bill Schroeder for 12 yards (tackle by Ken Irvin),1.220,2.920
4,2:22,1,10,MIN 40,23,13,Shawn Bryson up the middle for 11 yards (tackle by Brian Russell and Brian Williams),2.920,3.640
4,2:04,1,10,MIN 29,23,13,Joey Harrington pass complete to Mikhael Ricks for 1 yard (tackle by Denard Walker),3.640,3.240
4,1:59,2,9,MIN 28,23,13,"Joey Harrington pass incomplete intended for Charles Rogers (defended by Denard Walker). Penalty on Denard Walker: Defensive Pass Interference, 14 yards (no play)",3.240,4.650
4,1:54,1,10,MIN 14,23,13,"Joey Harrington pass incomplete intended for Charles Rogers. Penalty on Ken Irvin: Defensive Pass Interference, 13 yards (no play)",4.650,6.970
4,1:49,1,1,MIN 1,23,13,Joey Harrington pass incomplete intended for Shawn Bryson,6.970,5.910
4,1:46,2,1,MIN 1,23,13,"Shawn Bryson up the middle for -1 yards (tackle by Mike Nattiel). Shawn Bryson fumbles (forced by Mike Nattiel), recovered by Dominic Raiola at MIN-2",5.910,4.950
4,1:36,,,,23,13,Timeout #1 by Detroit Lions,0.000,4.950
4,1:36,3,2,MIN 2,23,13,Joey Harrington pass incomplete intended for Mikhael Ricks (defended by Lance Johnstone),4.950,3.250
4,1:32,4,2,MIN 2,23,13,Joey Harrington pass incomplete intended for Charles Rogers,3.250,0.380
4,1:28,1,10,MIN 2,23,13,Gus Frerotte up the middle for 1 yard (tackle by Barrett Green),-0.380,-0.710
4,1:25,,,,23,13,Timeout #2 by Detroit Lions,0.000,-0.710
4,1:25,2,9,MIN 3,23,13,Gus Frerotte up the middle for 1 yard (tackle by Earl Holmes),-0.710,-1.190
4,1:21,,,,23,13,Timeout #3 by Detroit Lions,0.000,-1.190
4,1:21,3,8,MIN 4,23,13,Moe Williams up the middle for 2 yards (tackle by Barrett Green and Earl Holmes),-1.190,-2.490
4,0:33,,,,23,13,Timeout #3 by Minnesota Vikings,0.000,-2.490
4,0:33,4,6,MIN 6,23,13,"Eddie Johnson punts 43 yards, returned by Az-Zahir Hakim for 12 yards (tackle by Brian Williams). Penalty on Raonall Smith: Unnecessary Roughness, 15 yards",-2.490,-4.110
4,0:22,1,10,MIN 22,23,13,"Penalty on Mikhael Ricks: False Start, 5 yards (no play)",4.110,3.780
4,0:22,1,15,MIN 27,23,13,Joey Harrington pass incomplete intended for Charles Rogers (defended by Corey Chavous),3.780,2.890
4,0:18,2,15,MIN 27,23,13,Joey Harrington pass incomplete intended for Bill Schroeder is intercepted by Denard Walker,2.890,-0.280
4,0:12,1,10,MIN 20,23,13,Gus Frerotte kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
