Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
1,,,,JAX 30,0,3,"Josh Scobee kicks off 67 yards, returned by Jacoby Jones for 22 yards (tackle by Sean Considine)",0.000,0.610
1,8:53,1,10,HOU 25,0,3,Matt Schaub pass complete short right to Kevin Walter for 16 yards (tackle by Rashean Mathis),0.610,1.660
1,8:21,1,10,HOU 41,0,3,Matt Schaub pass complete short left to Andre Johnson for 5 yards (tackle by William Middleton),1.660,1.800
1,7:50,2,5,HOU 46,0,3,Arian Foster right end for 2 yards (tackle by Courtney Greene),1.800,1.360
1,7:25,3,3,HOU 48,0,3,Matt Schaub pass complete short middle to Kevin Walter for 16 yards (tackle by Don Carey),1.360,3.180
1,6:47,1,10,JAX 36,0,3,Matt Schaub pass complete short right to Joel Dreessen for 16 yards (tackle by Justin Durant),3.180,4.240
1,6:07,1,10,JAX 20,0,3,Arian Foster left guard for 14 yards (tackle by William Middleton),4.240,5.830
1,5:30,1,6,JAX 6,0,3,Arian Foster right guard for no gain (tackle by Kirk Morrison),5.830,4.950
1,4:47,2,6,JAX 6,0,3,Matt Schaub pass incomplete short middle intended for James Casey,4.950,4.040
1,4:43,3,6,JAX 6,0,3,Matt Schaub pass incomplete short left intended for Arian Foster,4.040,2.990
1,4:35,4,6,JAX 6,3,3,Neil Rackers 24 yard field goal good,2.990,3.000
1,,,,HOU 30,3,3,"Neil Rackers kicks off 67 yards, returned by Deji Karim for 21 yards (tackle by Stanford Keglar)",0.000,0.540
1,4:22,1,10,JAX 24,3,3,Maurice Jones-Drew middle for 2 yards (tackle by Shaun Cody),0.540,0.270
1,3:42,2,8,JAX 26,3,3,David Garrard pass complete short right to Zach Miller for 7 yards (tackle by Kevin Bentley),0.270,0.500
1,3:02,3,1,JAX 33,3,3,David Garrard middle for 3 yards (tackle by Kevin Bentley),0.500,1.330
1,2:23,1,10,JAX 36,3,3,"David Garrard pass complete short left to Mike Thomas for 2 yards (tackle by Antonio Smith). Penalty on Brian Cushing: Defensive Offside, 5 yards (no play)",1.330,2.060
1,1:50,1,5,JAX 41,3,3,"Penalty on Eugene Monroe: False Start, 5 yards (no play)",2.060,1.330
1,1:37,1,10,JAX 36,3,3,David Garrard pass complete short right to Zach Miller for 10 yards (tackle by Glover Quin),1.330,1.990
1,0:54,1,10,JAX 46,3,3,Mike Thomas left end for -2 yards (tackle by Troy Nolan),1.990,1.180
1,0:10,2,12,JAX 44,3,3,David Garrard pass incomplete short right intended for Mike Thomas (defended by Glover Quin),1.180,0.500
1,0:07,3,12,JAX 44,3,3,David Garrard pass incomplete short right intended for Zach Miller,0.500,-0.460
1,0:03,4,12,JAX 44,3,3,"Adam Podlesh punts 45 yards, fair catch by Jacoby Jones",-0.460,0.370
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 11,3,3,Matt Schaub pass incomplete short left intended for Andre Johnson,-0.370,-0.780
2,14:55,2,10,HOU 11,3,3,Arian Foster right guard for 2 yards (tackle by Derrick Harvey),-0.780,-1.190
2,14:12,3,8,HOU 13,3,3,Arian Foster middle for 2 yards (tackle by Daryl Smith),-1.190,-2.440
2,13:36,4,6,HOU 15,3,3,"Matt Turk punts 49 yards, fair catch by Mike Thomas",-2.440,-1.330
2,13:27,1,10,JAX 36,3,3,David Garrard pass complete deep middle to Mike Thomas for 27 yards (tackle by Glover Quin),1.330,3.120
2,12:49,1,10,HOU 37,3,3,Greg Jones middle for 3 yards (tackle by Shaun Cody),3.120,2.980
2,12:12,2,7,HOU 34,3,3,"Penalty on Mike Sims-Walker: False Start, 5 yards (no play)",2.980,2.300
2,11:47,2,12,HOU 39,3,3,David Garrard pass incomplete short middle intended for Marcedes Lewis,2.300,1.620
2,11:42,3,12,HOU 39,3,3,David Garrard pass incomplete deep right intended for Tiquan Underwood,1.620,0.660
2,11:35,4,12,HOU 39,3,3,"Adam Podlesh punts 27 yards, fair catch by Jacoby Jones",0.660,0.350
2,11:29,1,10,HOU 12,3,3,"Penalty on Mike Brisiel: False Start, 5 yards (no play)",-0.350,-0.570
2,11:29,1,15,HOU 7,3,3,Matt Schaub pass complete short right to Andre Johnson for 10 yards (tackle by Daryl Smith),-0.570,-0.230
2,10:54,2,5,HOU 17,3,3,Matt Schaub pass incomplete short right intended for Vonta Leach,-0.230,-0.840
2,10:48,3,5,HOU 17,3,3,Matt Schaub pass incomplete short middle intended for Jacoby Jones,-0.840,-2.320
2,10:43,4,5,HOU 17,3,3,"Matt Turk punts 36 yards, returned by Mike Thomas for 1 yard (tackle by Garrett Graham)",-2.320,-2.130
2,10:33,1,10,JAX 48,3,3,Maurice Jones-Drew left end for 3 yards (tackle by Earl Mitchell),2.130,1.990
2,9:57,2,7,HOU 49,3,3,Maurice Jones-Drew middle for 11 yards (tackle by Glover Quin),1.990,3.050
2,9:17,1,10,HOU 38,3,3,Maurice Jones-Drew middle for 7 yards (tackle by Kevin Bentley),3.050,3.450
2,8:44,2,3,HOU 31,3,3,Maurice Jones-Drew middle for 1 yard (tackle by Brian Cushing),3.450,2.870
2,8:03,3,2,HOU 30,3,3,Maurice Jones-Drew left end for 15 yards (tackle by Eugene Wilson),2.870,4.580
2,7:25,1,10,HOU 15,3,3,Rashad Jennings middle for 8 yards (tackle by Kevin Bentley),4.580,5.410
2,6:57,2,2,HOU 7,3,3,Maurice Jones-Drew left end for 3 yards (tackle by Zach Diles),5.410,6.280
2,6:16,1,4,HOU 4,3,3,Maurice Jones-Drew middle for 1 yard (tackle by Glover Quin),6.280,5.530
2,5:38,2,3,HOU 3,3,9,"Maurice Jones-Drew right end for 3 yards, touchdown",5.530,7.000
2,,,,HOU 2,3,10,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,3,10,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
2,5:32,1,10,HOU 20,3,10,Arian Foster middle for 1 yard (tackle by Tyson Alualu),0.280,-0.130
2,5:32,2,9,HOU 21,3,10,"Penalty on Mike Brisiel: False Start, 5 yards (no play)",-0.130,-0.940
2,4:35,2,14,HOU 16,3,10,"Matt Schaub pass incomplete short left intended for Arian Foster. Penalty on Larry Hart: Defensive Offside, 5 yards (no play)",-0.940,-0.130
2,4:27,2,9,HOU 21,3,10,Matt Schaub pass complete short right to Kevin Walter for 8 yards (tackle by Rashean Mathis),-0.130,0.230
2,3:46,3,1,HOU 29,3,10,Arian Foster right end for 1 yard (tackle by Jeremy Mincey),0.230,0.940
2,3:03,1,10,HOU 30,3,10,Matt Schaub pass incomplete short right intended for Joel Dreessen,0.940,0.390
2,2:57,2,10,HOU 30,3,10,Arian Foster middle for no gain (tackle by Daryl Smith),0.390,-0.300
2,2:13,3,10,HOU 30,3,10,Matt Schaub pass complete short middle to Andre Johnson for 5 yards (tackle by Courtney Greene),-0.300,-1.040
2,2:00,4,5,HOU 35,3,10,Matt Turk punts 20 yards,-1.040,-1.930
2,1:51,1,10,JAX 45,3,10,Maurice Jones-Drew middle for 8 yards (tackle by Glover Quin),1.930,2.460
2,1:24,2,2,HOU 47,3,10,Maurice Jones-Drew middle for 2 yards (tackle by Glover Quin),2.460,2.590
2,1:01,1,10,HOU 45,3,10,David Garrard pass complete short right to Marcedes Lewis for 5 yards (tackle by Brice McCain),2.590,2.720
2,0:55,2,5,HOU 40,3,10,David Garrard pass complete short left to Mike Thomas for 13 yards (tackle by Glover Quin),2.720,3.780
2,0:48,,,,3,10,Timeout #1 by Jacksonville Jaguars,0.000,3.780
2,0:48,1,10,HOU 27,3,10,"David Garrard pass complete short right to Maurice Jones-Drew for 9 yards (tackle by Troy Nolan). Penalty on Troy Nolan: Personal Foul, 9 yards",3.780,5.140
2,0:42,1,9,HOU 9,3,16,"Maurice Jones-Drew middle for 9 yards, touchdown",5.140,7.000
2,,,,HOU 2,3,17,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,3,17,"Josh Scobee kicks off 74 yards, returned by Jacoby Jones for 18 yards (tackle by Montell Owens)",0.000,-0.280
2,0:34,1,10,HOU 14,3,17,Matt Schaub pass complete short middle to Andre Johnson for 4 yards (tackle by Sean Considine),-0.280,-0.210
2,0:15,2,6,HOU 18,3,17,Matt Schaub pass complete short right to Jacoby Jones for 5 yards (tackle by William Middleton),-0.210,-0.320
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,3,17,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,HOU 20,3,17,"Matt Schaub pass complete short left to Arian Foster for 77 yards (tackle by Rashean Mathis). Penalty on Andre Johnson: Offensive Pass Interfere, 10 yards (no play)",0.280,-0.760
3,14:31,1,20,HOU 10,3,17,Matt Schaub pass complete short left to Andre Johnson for 21 yards (tackle by Courtney Greene),-0.760,1.000
3,14:04,1,10,HOU 31,3,17,Derrick Ward left end for 3 yards (tackle by Terrance Knighton),1.000,0.870
3,13:26,2,7,HOU 34,3,17,Matt Schaub pass complete deep middle to Andre Johnson for 60 yards (tackle by Derek Cox),0.870,5.830
3,12:40,1,6,JAX 6,3,17,Arian Foster right end for 1 yard (tackle by Kirk Morrison),5.830,5.150
3,12:01,2,5,JAX 5,3,17,Arian Foster middle for 4 yards (tackle by Jeremy Mincey),5.150,5.170
3,11:24,3,1,JAX 1,9,17,"Arian Foster middle for 1 yard, touchdown",5.170,7.000
3,,,,JAX 2,10,17,Neil Rackers kicks extra point good,0.000,0.000
3,,,,HOU 30,10,17,"Neil Rackers kicks off 71 yards, returned by Deji Karim for 28 yards (tackle by Darryl Sharpton)",0.000,0.740
3,11:13,1,10,JAX 27,10,17,David Garrard pass complete short right to Mike Sims-Walker for 9 yards (tackle by Glover Quin),0.740,1.410
3,10:46,2,1,JAX 36,10,17,Maurice Jones-Drew middle for 9 yards (tackle by Bernard Pollard),1.410,1.930
3,10:10,1,10,JAX 45,10,17,Maurice Jones-Drew middle for 3 yards (tackle by Amobi Okoye),1.930,1.790
3,9:29,2,7,JAX 48,10,17,David Garrard sacked by Amobi Okoye for -7 yards,1.790,0.170
3,8:54,3,14,JAX 41,10,17,David Garrard pass incomplete deep middle intended for Mike Sims-Walker,0.170,-0.650
3,8:49,4,14,JAX 41,10,17,"Adam Podlesh punts 59 yards, touchback",-0.650,-0.280
3,8:40,1,10,HOU 20,10,17,Matt Schaub pass incomplete short right intended for Vonta Leach,0.280,-0.270
3,8:35,2,10,HOU 20,10,17,Matt Schaub pass complete short left to Andre Johnson for 13 yards (tackle by Derek Cox),-0.270,1.140
3,8:07,1,10,HOU 33,10,17,Arian Foster right end for 13 yards (tackle by Justin Durant),1.140,1.990
3,7:32,1,10,HOU 46,10,17,Derrick Ward right end for 6 yards (tackle by Jeremy Mincey),1.990,2.260
3,6:54,2,4,JAX 48,10,17,Derrick Ward right end for 2 yards (tackle by Terrance Knighton),2.260,1.820
3,6:14,3,2,JAX 46,10,17,Matt Schaub pass complete short middle to David Anderson for 19 yards (tackle by Courtney Greene). Penalty on Tyson Alualu: Defensive Offside (Declined),1.820,3.780
3,5:54,1,10,JAX 27,10,17,Matt Schaub pass complete short right to James Casey for 18 yards (tackle by Courtney Greene),3.780,5.140
3,5:17,1,9,JAX 9,16,17,"Matt Schaub pass complete short left to Andre Johnson for 9 yards, touchdown",5.140,7.000
3,,,,JAX 2,17,17,Neil Rackers kicks extra point good,0.000,0.000
3,,,,HOU 30,17,17,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
3,5:10,1,10,JAX 20,17,17,David Garrard pass complete short right to Mike Thomas for 11 yards (tackle by Glover Quin),0.280,1.000
3,4:32,1,10,JAX 31,17,17,David Garrard pass complete deep right to Marcedes Lewis for 18 yards (tackle by Glover Quin),1.000,2.190
3,3:49,1,10,JAX 49,17,17,David Garrard pass complete short right to Maurice Jones-Drew for 14 yards (tackle by Brian Cushing),2.190,3.120
3,3:11,1,10,HOU 37,17,17,Greg Jones middle for 1 yard (tackle by Kevin Bentley),3.120,2.710
3,2:31,2,9,HOU 36,17,17,David Garrard pass complete short left to Mike Thomas for 11 yards (tackle by Eugene Wilson),2.710,3.910
3,1:52,1,10,HOU 25,17,17,Maurice Jones-Drew middle for -2 yards (tackle by Glover Quin),3.910,3.090
3,1:11,2,12,HOU 27,17,17,David Garrard for 1 yard (tackle by Brian Cushing),3.090,2.540
3,0:33,3,11,HOU 26,17,17,David Garrard pass complete short right to Zach Miller for 10 yards (tackle by Eugene Wilson),2.540,2.530
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,HOU 16,17,17,"Penalty on Brad Meester: False Start, 5 yards (no play)",2.530,2.080
4,15:00,4,6,HOU 21,17,17,Josh Scobee 39 yard field goal no good,2.080,-0.870
4,14:56,1,10,HOU 29,17,17,Matt Schaub pass complete deep middle to Kevin Walter for 25 yards (tackle by Courtney Greene),0.870,2.520
4,14:21,1,10,JAX 46,17,17,Matt Schaub pass incomplete short right intended for Andre Johnson,2.520,1.980
4,14:14,2,10,JAX 46,17,17,Arian Foster right end for no gain (tackle by Justin Durant),1.980,1.290
4,13:31,3,10,JAX 46,17,17,"Matt Schaub for no gain. Matt Schaub fumbles, recovered by Matt Schaub at HOU-42",1.290,-0.590
4,13:03,4,22,HOU 42,17,17,Matt Turk punts 45 yards,-0.590,0.320
4,12:50,1,10,JAX 13,17,17,Maurice Jones-Drew middle for 4 yards (tackle by Kevin Bentley),-0.320,-0.300
4,12:16,2,6,JAX 17,17,17,Maurice Jones-Drew right end for -6 yards (tackle by Brian Cushing),-0.300,-1.650
4,11:32,3,12,JAX 11,17,17,David Garrard pass complete short left to Mike Thomas for 13 yards (tackle by Kareem Jackson),-1.650,0.540
4,10:45,1,10,JAX 24,17,17,David Garrard pass complete short right to Greg Jones for 7 yards (tackle by Zach Diles),0.540,0.940
4,10:02,2,3,JAX 31,17,17,Maurice Jones-Drew middle for 3 yards (tackle by Brian Cushing),0.940,1.200
4,9:26,1,10,JAX 34,17,17,David Garrard pass complete short right to Mike Sims-Walker for 6 yards (tackle by Glover Quin),1.200,1.470
4,8:47,2,4,JAX 40,17,17,David Garrard right end for 3 yards (tackle by Glover Quin),1.470,1.160
4,8:08,3,1,JAX 43,17,17,David Garrard middle for no gain (tackle by Brian Cushing),1.160,-0.520
4,7:47,4,1,JAX 43,17,17,David Garrard middle for 5 yards (tackle by Zach Diles),-0.520,2.130
4,7:08,1,10,JAX 48,17,23,"David Garrard pass complete deep left to Zach Miller for 52 yards, touchdown",2.130,7.000
4,,,,HOU 2,17,24,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,17,24,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
4,6:57,1,10,HOU 20,17,24,Matt Schaub pass complete short middle to Andre Johnson for 19 yards (tackle by Derek Cox),0.280,1.530
4,6:21,1,10,HOU 39,17,24,Matt Schaub for 6 yards,1.530,1.800
4,5:52,2,4,HOU 45,17,24,Arian Foster middle for 3 yards (tackle by Jeremy Mincey),1.800,1.490
4,5:15,3,1,HOU 48,17,24,"Matt Schaub pass incomplete deep right intended for Andre Johnson. Penalty on Rashean Mathis: Defensive Pass Interfere, 22 yards (no play)",1.490,3.580
4,5:08,1,10,JAX 30,17,24,Arian Foster middle for 12 yards (tackle by Courtney Greene),3.580,4.370
4,4:33,1,10,JAX 18,17,24,"Matt Schaub pass complete deep left to Andre Johnson for 18 yards. Penalty on Wade Smith: Chop Block (Offsetting), Penalty on Derek Cox: Illegal Contact (Offsetting) (no play)",4.370,4.370
4,4:26,1,10,JAX 18,23,24,"Matt Schaub pass complete deep left to Kevin Walter for 18 yards, touchdown",4.370,7.000
,,,,,,,"HOU challenged the incomplete pass ruling, and the original play was overturned.",,
4,,,,JAX 2,24,24,"Neil Rackers kicks extra point good. Penalty on Leger Douzable: Illegal Formation, 5 yards",0.000,0.000
4,,,,HOU 35,24,24,"Neil Rackers kicks off 73 yards, returned by Deji Karim for 26 yards (tackle by David Anderson). Deji Karim fumbles (forced by David Anderson), recovered by Deji Karim at JAX-20",0.000,0.280
4,4:14,1,10,JAX 20,24,24,David Garrard pass complete short left to Marcedes Lewis for 13 yards (tackle by Kareem Jackson),0.280,1.140
4,3:35,1,10,JAX 33,24,24,Mike Thomas left end for 20 yards (tackle by Zach Diles),1.140,2.460
4,2:52,1,10,HOU 47,24,24,Maurice Jones-Drew middle for 3 yards (tackle by Brian Cushing),2.460,2.320
4,2:08,2,7,HOU 44,24,24,David Garrard pass complete short left to Mike Thomas for 14 yards (tackle by Earl Mitchell),2.320,3.580
4,2:00,1,10,HOU 30,24,24,Maurice Jones-Drew middle for 2 yards (tackle by Zach Diles),3.580,3.300
4,1:55,,,,24,24,Timeout #1 by Houston Texans,0.000,3.300
4,1:55,2,8,HOU 28,24,24,"Maurice Jones-Drew left end for 8 yards (tackle by Eugene Wilson). Penalty on Eugene Monroe: Offensive Holding, 10 yards (no play)",3.300,1.950
4,1:49,2,18,HOU 38,24,24,David Garrard pass complete short left to Marcedes Lewis for 6 yards (tackle by Brian Cushing),1.950,2.080
4,1:44,,,,24,24,Timeout #2 by Houston Texans,0.000,2.080
4,1:44,3,12,HOU 32,24,24,Maurice Jones-Drew middle for 7 yards (tackle by Amobi Okoye),2.080,1.850
4,1:39,,,,24,24,Timeout #3 by Houston Texans,0.000,1.850
4,1:39,4,5,HOU 25,24,24,Josh Scobee 43 yard field goal no good,1.850,-1.140
4,1:34,1,10,HOU 33,24,24,Matt Schaub pass complete short left to Arian Foster for 4 yards (tackle by Jeremy Mincey),1.140,1.130
4,1:09,2,6,HOU 37,24,24,Matt Schaub for 8 yards,1.130,1.930
4,1:01,1,10,HOU 45,24,24,Matt Schaub pass complete short right to David Anderson for 8 yards (tackle by William Middleton),1.930,2.460
4,0:35,2,2,JAX 47,24,24,Matt Schaub pass complete short middle to Kevin Walter for 7 yards (tackle by Sean Considine),2.460,2.920
4,0:35,1,10,JAX 40,24,24,Matt Schaub spiked the ball,2.920,2.370
4,0:22,2,10,JAX 40,24,24,"Penalty on Joel Dreessen: False Start, 5 yards (no play)",2.370,1.700
4,0:22,2,15,JAX 45,24,24,Matt Schaub pass incomplete short left intended for David Anderson,1.700,1.030
4,0:16,3,15,JAX 45,24,24,"Matt Schaub pass complete short middle to Joel Dreessen for 8 yards (tackle by Sean Considine). Joel Dreessen fumbles (forced by Sean Considine), recovered by Justin Durant at JAX-34 (tackle by Joel Dreessen)",1.030,-1.200
4,0:08,1,10,JAX 34,24,24,David Garrard pass complete short right to Marcedes Lewis for 11 yards,1.200,1.930
4,0:03,1,10,JAX 45,24,24,"Penalty on Antonio Smith: Defensive Offside, 5 yards (no play)",1.930,2.660
4,0:03,1,5,,24,30,"David Garrard pass complete deep left to Mike Thomas for 50 yards, touchdown. Penalty on JAX: Unsportsmanlike Conduct (Declined)",2.660,7.000
4,,,,HOU 2,24,31,Josh Scobee kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
