Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2,5:12,1,10,KAN 17,0,0,Spencer Ware right guard for 20 yards (tackle by Jahleel Addae),-0.060,1.400
2,4:33,1,10,KAN 37,0,0,Jeremy Maclin left guard for -2 yards (tackle by Manti Te'o and Denzel Perryman),1.400,0.590
2,3:50,2,12,KAN 35,0,0,Charcandrick West left tackle for 9 yards (tackle by Eric Weddle),0.590,1.090
2,3:08,3,3,KAN 44,0,0,Alex Smith left tackle for 6 yards (tackle by Kyle Emanuel),1.090,2.260
2,2:17,1,10,,0,0,Spencer Ware middle for 6 yards (tackle by Damion Square),2.260,2.520
2,2:00,2,4,SDG 44,0,6,"Alex Smith pass complete short left to Albert Wilson for 44 yards, touchdown",2.520,7.000
2,2:00,,,SDG 44,0,7,Cairo Santos kicks extra point good,0.000,0.000
2,2:00,,,KAN 35,0,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
2,1:53,1,10,SDG 20,0,7,Philip Rivers pass complete short middle to Antonio Gates for 9 yards (tackle by Daniel Sorensen),0.280,0.950
2,1:31,2,1,SDG 29,0,7,Philip Rivers pass complete short left to Danny Woodhead for 5 yards (tackle by Derrick Johnson),0.950,1.200
2,1:09,1,10,SDG 34,0,7,Philip Rivers pass complete short middle to Antonio Gates for 19 yards (tackle by Eric Berry),1.200,2.460
2,0:44,1,10,KAN 47,0,7,Philip Rivers pass complete short right to Javontee Herndon for 2 yards (tackle by Marcus Peters),2.460,2.180
2,0:42,2,8,KAN 45,0,7,Philip Rivers pass incomplete short right intended for Malcom Floyd,2.180,1.490
2,0:37,3,8,KAN 45,0,7,Philip Rivers pass incomplete short right intended for Malcom Floyd is intercepted by Derrick Johnson at KAN-34 and returned for 5 yards,1.490,-1.530
2,0:29,1,10,KAN 39,0,7,Alex Smith pass complete deep right to Jeremy Maclin for 21 yards (tackle by Jason Verrett),1.530,1.530
2,0:22,1,10,KAN 39,0,7,Timeout #1 by Kansas City Chiefs,1.530,2.920
2,0:22,1,10,SDG 40,0,7,Alex Smith pass incomplete short right intended for Charcandrick West,2.920,2.370
2,0:16,2,10,SDG 40,0,7,Alex Smith for 18 yards (tackle by Jason Verrett),2.370,2.370
2,0:07,2,10,SDG 40,0,7,Timeout #2 by Kansas City Chiefs,2.370,4.110
2,0:07,1,10,SDG 22,0,10,Cairo Santos 40 yard field goal good,4.110,3.000
2,0:07,,,KAN 35,0,10,"Cairo Santos kicks off 12 yards, recovered by Frank Zombo",0.000,1.270
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 35,0,10,"Josh Lambo kicks off 67 yards, returned by Knile Davis for 24 yards (tackle by Nick Dzubnar)",0.000,0.410
3,14:53,1,10,KAN 22,0,10,Charcandrick West left end for 8 yards (tackle by Patrick Robinson),0.410,0.950
3,14:10,2,2,KAN 30,0,10,Alex Smith pass incomplete short right intended for Travis Kelce,0.950,0.230
3,14:07,3,2,KAN 30,0,10,"Alex Smith left end for 12 yards (tackle by Jahleel Addae). Penalty on Jahleel Addae: Unnecessary Roughness, 15 yards",0.230,2.720
3,13:37,1,10,SDG 43,0,10,Charcandrick West left end for 15 yards (tackle by Jahleel Addae),2.720,3.710
3,12:59,1,10,SDG 28,0,10,Alex Smith pass incomplete short left intended for Albert Wilson,3.710,3.170
3,12:56,2,10,SDG 28,0,10,Alex Smith pass incomplete deep left intended for Albert Wilson,3.170,2.480
3,12:50,3,10,SDG 28,0,10,"Alex Smith right end for 1 yard (tackle by Manti Te'o). Penalty on Zach Fulton: Offensive Holding (Offsetting), Penalty on Patrick Robinson: Defensive Holding (Offsetting) (no play)",2.480,2.480
3,12:17,3,10,SDG 28,0,10,Alex Smith pass incomplete short left intended for Travis Kelce,2.480,1.590
3,12:13,4,10,SDG 28,0,10,Cairo Santos 46 yard field goal no good,1.590,-1.330
3,12:09,1,10,SDG 36,0,10,Melvin Gordon middle for 3 yards (tackle by Derrick Johnson),1.330,1.200
3,11:38,2,7,SDG 39,0,10,Philip Rivers pass complete short right to Danny Woodhead for 3 yards,1.200,0.890
3,10:53,3,4,SDG 42,0,10,Philip Rivers pass complete short left to Melvin Gordon for 15 yards (tackle by Daniel Sorensen),0.890,2.720
3,10:18,1,10,KAN 43,0,10,Danny Woodhead middle for no gain (tackle by Tamba Hali),2.720,2.180
3,9:36,2,10,KAN 43,0,10,Philip Rivers pass complete short middle to Malcom Floyd for 12 yards (tackle by Marcus Peters),2.180,3.510
3,8:51,1,10,KAN 31,0,10,Melvin Gordon middle for 10 yards (tackle by Eric Berry),3.510,4.170
3,7:57,1,10,KAN 21,0,10,Melvin Gordon middle for 2 yards (tackle by Ron Parker),4.170,3.900
3,7:19,2,8,KAN 19,0,10,Philip Rivers pass complete short right to Melvin Gordon for 3 yards (tackle by Derrick Johnson and Marcus Peters),3.900,3.630
3,6:33,3,5,KAN 16,0,10,Philip Rivers middle for 4 yards (tackle by Dee Ford),3.630,2.780
3,5:51,4,1,KAN 12,3,10,Josh Lambo 30 yard field goal good,2.780,3.000
3,5:51,,,SDG 35,3,10,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.280
3,5:47,1,10,KAN 20,3,10,Alex Smith pass complete short right to Jeremy Maclin for 9 yards (tackle by Jason Verrett),0.280,0.950
3,5:14,2,1,KAN 29,3,10,Charcandrick West for 5 yards,0.950,1.200
3,4:41,1,10,KAN 34,3,10,Alex Smith middle for 3 yards (tackle by Manti Te'o),1.200,1.060
3,3:58,2,7,KAN 37,3,10,"Alex Smith pass complete short right to Charcandrick West for 63 yards. Penalty on Travis Kelce: Offensive Pass Interference, 10 yards (no play)",1.060,-0.290
3,3:45,2,17,KAN 27,3,10,Spencer Ware middle for 7 yards (tackle by Jahleel Addae),-0.290,-0.030
3,3:01,3,10,KAN 34,3,10,Alex Smith sacked by Jeremiah Attaochu for -7 yards,-0.030,-1.570
3,2:22,4,17,KAN 27,3,10,"Dustin Colquitt punts 48 yards, fair catch by Javontee Herndon",-1.570,-0.610
3,2:14,1,10,SDG 25,3,10,"Melvin Gordon left end for 4 yards (tackle by Eric Berry). Penalty on Chris Hairston: Offensive Holding, 10 yards (no play)",0.610,-0.410
3,1:43,1,20,SDG 15,3,10,Philip Rivers pass incomplete short right intended for Antonio Gates,-0.410,-1.430
3,1:37,2,20,SDG 15,3,10,Philip Rivers pass incomplete short middle intended for Danny Woodhead,-1.430,-2.350
3,1:32,3,20,SDG 15,3,10,Philip Rivers sacked by Dee Ford for -5 yards,-2.350,-2.490
3,0:55,4,25,SDG 10,3,10,"Mike Scifres punts 56 yards, returned by Frankie Hammond for 4 yards (tackle by Mike Windt)",-2.490,-1.470
3,0:45,1,10,KAN 38,3,10,Charcandrick West right end for -3 yards (tackle by Jahleel Addae),1.470,0.520
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,KAN 35,3,10,Alex Smith pass complete short middle to Demetrius Harris for 12 yards (tackle by Denzel Perryman),0.520,1.420
4,14:20,3,1,KAN 47,3,10,Charcandrick West middle for 10 yards (tackle by Manti Te'o),1.420,2.720
4,13:40,1,10,SDG 43,3,10,"Alex Smith middle for 6 yards (tackle by Denzel Perryman). Penalty on Jah Reid: Offensive Holding, 10 yards (no play)",2.720,2.060
4,13:10,1,20,KAN 47,3,10,Alex Smith sacked by Melvin Ingram for -5 yards,2.060,0.150
4,12:30,2,25,KAN 42,3,10,Knile Davis left tackle for 6 yards (tackle by Melvin Ingram),0.150,0.300
4,11:45,3,19,KAN 48,3,10,Alex Smith pass complete short left to Travis Kelce for 11 yards (tackle by Jahleel Addae),0.300,0.530
4,11:09,4,8,SDG 41,3,10,"Dustin Colquitt punts 41 yards, touchback",0.530,-0.280
4,11:02,1,10,SDG 20,3,10,Philip Rivers pass complete short left to Ladarius Green for 22 yards (tackle by Dee Ford),0.280,1.730
4,10:19,1,10,SDG 42,3,10,Philip Rivers pass incomplete short right intended for Vincent Brown,1.730,1.190
4,10:15,2,10,SDG 42,3,10,Philip Rivers pass incomplete deep right intended for Malcom Floyd,1.190,1.190
4,10:07,2,10,SDG 42,3,10,Timeout #1 by Los Angeles Chargers,1.190,0.500
4,10:07,3,10,SDG 42,3,10,Philip Rivers sacked by Dee Ford for -7 yards,0.500,-1.040
4,9:38,4,17,SDG 35,3,10,"Mike Scifres punts 42 yards, returned by Frankie Hammond for 15 yards (tackle by Darrell Stuckey)",-1.040,-1.470
4,9:24,1,10,KAN 38,3,10,Charcandrick West middle for 2 yards (tackle by Denzel Perryman),1.470,1.190
4,8:38,2,8,KAN 40,3,10,Alex Smith pass complete short right to Albert Wilson for 4 yards (tackle by Jason Verrett),1.190,1.020
4,7:53,3,4,KAN 44,3,10,Alex Smith pass complete short middle to Travis Kelce for 6 yards (tackle by Manti Te'o),1.020,2.260
4,7:12,1,10,,3,10,Alex Smith pass complete short left to Albert Wilson for 10 yards (tackle by Patrick Robinson),2.260,2.920
4,6:33,1,10,SDG 40,3,10,Alex Smith pass incomplete short left intended for Jeremy Maclin (defended by Jahleel Addae),2.920,2.370
4,6:28,2,10,SDG 40,3,10,"Alex Smith for 1 yard. Alex Smith fumbles, recovered by Alex Smith at SDG-44",2.370,1.820
4,5:43,3,9,SDG 39,3,10,Alex Smith pass complete short right to Travis Kelce for 1 yard (tackle by Eric Weddle),1.820,0.720
4,5:08,4,8,SDG 38,3,10,"Dustin Colquitt punts 27 yards, fair catch by Javontee Herndon",0.720,0.370
4,5:00,1,10,SDG 11,3,10,Danny Woodhead middle for 3 yards (tackle by Daniel Sorensen),-0.370,-0.530
4,4:17,2,7,SDG 14,3,10,Philip Rivers sacked by Jaye Howard for -7 yards,-0.530,-1.890
4,3:29,3,14,SDG 7,3,10,Philip Rivers pass complete deep right to Malcom Floyd for 41 yards (tackle by Marcus Peters),-1.890,2.130
4,2:40,1,10,SDG 48,3,10,Philip Rivers sacked by Dee Ford for -5 yards,2.130,0.910
4,2:00,2,15,SDG 43,3,10,Philip Rivers pass complete short middle to Malcom Floyd for 3 yards (tackle by Derrick Johnson),0.910,0.630
4,1:29,3,12,SDG 46,3,10,Philip Rivers pass complete short middle to Antonio Gates for 9 yards (tackle by Derrick Johnson),0.630,0.630
4,1:17,3,12,SDG 46,3,10,Timeout #2 by Los Angeles Chargers,0.630,0.630
4,1:17,3,12,SDG 46,3,10,Timeout #1 by Kansas City Chiefs,0.630,0.270
4,1:17,4,3,KAN 45,3,10,Philip Rivers pass complete short left to Javontee Herndon for 6 yards (tackle by Sean Smith),0.270,2.980
4,0:54,1,10,KAN 39,3,10,Philip Rivers pass incomplete short right intended for Ladarius Green,2.980,2.440
4,0:51,2,10,KAN 39,3,10,Philip Rivers pass incomplete deep middle intended for Malcom Floyd,2.440,1.750
4,0:46,3,10,KAN 39,3,10,Philip Rivers pass incomplete short left intended for Danny Woodhead,1.750,0.660
4,0:43,4,10,KAN 39,3,10,Philip Rivers pass complete deep middle to Antonio Gates for 16 yards (tackle by Eric Berry),0.660,0.660
4,0:36,4,10,KAN 39,3,10,Timeout #3 by Los Angeles Chargers,0.660,4.040
4,0:36,1,10,KAN 23,3,10,Philip Rivers pass incomplete short right intended for Ladarius Green,4.040,3.500
4,0:30,2,10,KAN 23,3,10,Philip Rivers pass incomplete deep middle intended for Malcom Floyd,3.500,2.810
4,0:26,3,10,KAN 23,3,10,Philip Rivers pass incomplete deep right intended for Antonio Gates,2.810,2.810
4,0:20,3,10,KAN 23,3,10,Timeout #2 by Kansas City Chiefs,2.810,1.930
4,0:16,4,10,KAN 23,3,10,Philip Rivers pass complete deep right to Vincent Brown for 22 yards (tackle by Tyvon Branch and Marcus Peters),1.930,6.970
4,0:16,1,1,KAN 1,3,10,Penalty on Dee Ford: Defensive Offside (no play),6.970,6.970
4,0:05,1,1,KAN 1,3,10,Timeout #3 by Kansas City Chiefs,6.970,6.970
4,0:05,1,1,KAN 1,3,10,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",6.970,5.830
4,0:05,1,6,KAN 6,3,10,Philip Rivers pass incomplete short middle intended for Ladarius Green,5.830,4.950
4,0:02,2,6,KAN 6,3,10,"Philip Rivers pass incomplete short right intended for Malcom Floyd (defended by Eric Berry). Penalty on Chris Hairston: False Start, 5 yards (no play)",4.950,4.020
4,0:02,2,11,KAN 11,3,10,Philip Rivers pass incomplete short right intended for Danny Woodhead (defended by Dee Ford),4.020,3.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
