Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
1,1:26,2,4,KAN 14,14,7,Danny Woodhead up the middle for 4 yards (tackle by James-Michael Johnson and Jaye Howard),4.640,4.910
1,0:46,1,10,KAN 10,14,7,Ryan Mathews up the middle for 2 yards (tackle by Josh Martin),4.910,4.570
1,0:01,2,8,KAN 8,14,7,Philip Rivers pass complete short middle to Danny Woodhead for 4 yards (tackle by Quintin Demps),4.570,4.490
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,KAN 4,14,13,"Philip Rivers pass complete short left to Antonio Gates for 4 yards, touchdown",4.490,7.000
2,15:00,,,KAN 2,14,14,Nick Novak kicks extra point good,0.000,0.000
2,15:00,,,SDG 35,14,14,"Nick Novak kicks off 70 yards, returned by Quintin Demps for 29 yards (tackle by Bront Bird)",0.000,-0.540
2,14:50,1,10,KAN 24,14,14,Knile Davis up the middle for 6 yards (tackle by Lawrence Guy and Donald Butler),0.540,0.810
2,14:15,2,4,KAN 30,14,14,Chase Daniel pass incomplete short left intended for A.J. Jenkins,0.810,0.100
2,14:11,3,4,KAN 30,14,14,Chase Daniel pass complete short right to Dexter McCluster for 9 yards (tackle by Donald Butler),0.100,1.530
2,13:37,1,10,KAN 39,14,14,A.J. Jenkins right end for 1 yard (tackle by Shareece Wright),1.530,1.530
2,12:50,1,10,KAN 39,14,14,Timeout #2 by Kansas City Chiefs,1.530,1.120
2,12:50,2,9,KAN 40,14,14,Chase Daniel pass complete short left to A.J. Jenkins for 14 yards (tackle by Marcus Gilchrist),1.120,2.520
2,12:16,1,10,SDG 46,14,14,Knile Davis left end for 5 yards (tackle by Donald Butler),2.520,2.650
2,11:37,2,5,SDG 41,14,14,Knile Davis right tackle for 1 yard (tackle by Cam Thomas and Lawrence Guy),2.650,2.080
2,10:56,3,4,SDG 40,14,14,Chase Daniel pass incomplete short right intended for Knile Davis,2.080,0.590
2,10:51,4,4,SDG 40,14,14,"Dustin Colquitt punts 40 yards, touchback",0.590,-0.280
2,10:43,1,10,SDG 20,14,14,Ryan Mathews up the middle for 4 yards (tackle by Nico Johnson),0.280,0.270
2,10:08,2,6,SDG 24,14,14,Philip Rivers pass complete short middle to Ryan Mathews for 5 yards (tackle by James-Michael Johnson),0.270,0.230
2,9:26,3,1,SDG 29,14,14,Le'Ron McClain up the middle for 3 yards (tackle by Josh Martin),0.230,1.070
2,8:43,1,10,SDG 32,14,14,Ryan Mathews up the middle for 2 yards (tackle by Josh Martin and Quintin Demps),1.070,0.800
2,8:04,2,8,SDG 34,14,14,Philip Rivers up the middle for 2 yards (tackle by Josh Martin),0.800,0.370
2,7:20,3,6,SDG 36,14,14,Philip Rivers pass incomplete short middle intended for Keenan Allen (defended by Marcus Cooper),0.370,-0.980
2,7:10,4,6,SDG 36,14,14,"Mike Scifres punts 50 yards, fair catch by Dexter McCluster",-0.980,0.280
2,7:04,1,10,KAN 14,14,14,Knile Davis left end for -4 yards (tackle by Cam Thomas),-0.280,-1.070
2,6:27,2,14,KAN 10,14,14,Knile Davis left end for 9 yards (tackle by Eric Weddle),-1.070,-0.800
2,5:41,3,5,KAN 19,14,14,Chase Daniel up the middle for 29 yards (tackle by Shareece Wright),-0.800,2.130
2,5:01,1,10,KAN 48,14,14,Knile Davis left tackle for 1 yard (tackle by Lawrence Guy and Manti Te'o),2.130,1.720
2,4:19,2,9,KAN 49,14,14,Chase Daniel right end for 9 yards (tackle by Donald Butler and Melvin Ingram),1.720,2.790
2,3:34,1,10,SDG 42,14,14,Knile Davis right tackle for 18 yards (tackle by Eric Weddle and Richard Marshall),2.790,3.970
2,2:55,1,10,SDG 24,14,14,Knile Davis right tackle for -1 yards (tackle by Donald Butler),3.970,3.300
2,2:14,2,11,SDG 25,14,14,Chase Daniel pass complete short left to Dexter McCluster for 12 yards (tackle by Eric Weddle),3.300,4.710
2,2:00,1,10,SDG 13,14,14,Chase Daniel pass complete short right to Knile Davis for 6 yards (tackle by Donald Butler),4.710,4.710
2,1:52,1,10,SDG 13,14,14,Timeout #1 by San Diego Chargers,4.710,5.150
2,1:52,2,4,SDG 7,14,14,Knile Davis up the middle for 5 yards (tackle by Manti Te'o and Richard Marshall),5.150,6.740
2,1:10,1,2,SDG 2,20,14,"Knile Davis right tackle for 2 yards, touchdown",6.740,7.000
2,1:10,,,SDG 2,21,14,Ryan Succop kicks extra point good,0.000,0.000
2,1:10,,,KAN 35,21,14,"Ryan Succop kicks off 67 yards, returned by Ronnie Brown for 20 yards (tackle by Richard Gordon)",0.000,-0.040
2,1:00,1,10,SDG 18,21,14,Philip Rivers pass complete short left to Danny Woodhead for 4 yards (tackle by Dunta Robinson),0.040,0.140
2,0:55,2,6,SDG 22,21,14,Philip Rivers sacked by Frank Zombo for 0 yards,0.140,0.140
2,0:45,2,6,SDG 22,21,14,Timeout #2 by San Diego Chargers,0.140,-0.660
2,0:45,3,6,SDG 22,21,14,Philip Rivers pass incomplete short middle intended for Vincent Brown,-0.660,-1.900
2,0:40,4,6,SDG 22,21,14,"Mike Scifres punts 39 yards, fair catch by Dexter McCluster",-1.900,-1.530
2,0:32,1,10,KAN 39,21,14,Chase Daniel pass complete short left to Knile Davis for -1 yards (tackle by Eric Weddle),1.530,0.850
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,21,14,"Ryan Succop kicks off 70 yards, returned by Ronnie Brown for 28 yards (tackle by Cyrus Gray)",0.000,-0.480
3,14:54,1,10,SDG 23,21,14,Philip Rivers pass complete short right to Ryan Mathews for 6 yards (tackle by Marcus Cooper and Husain Abdullah),0.480,0.740
3,14:26,2,4,SDG 29,21,14,Ryan Mathews up the middle for 1 yard (tackle by Husain Abdullah),0.740,0.170
3,13:46,3,3,SDG 30,21,14,Philip Rivers pass incomplete deep right intended for Eddie Royal,0.170,-1.370
3,13:40,4,3,SDG 30,21,14,"Mike Scifres punts 52 yards, fair catch by Dexter McCluster",-1.370,-0.040
3,13:32,1,10,KAN 18,21,14,Knile Davis up the middle for no gain (tackle by Manti Te'o),0.040,-0.490
3,13:00,2,10,KAN 18,21,14,Chase Daniel up the middle for 6 yards (tackle by Marcus Gilchrist),-0.490,-0.400
3,12:18,3,4,KAN 24,21,14,Chase Daniel pass complete short left to Junior Hemingway for 3 yards (tackle by Shareece Wright),-0.400,-1.570
3,11:36,4,1,KAN 27,21,14,"Dustin Colquitt punts 52 yards, fair catch by Keenan Allen",-1.570,-0.340
3,11:27,1,10,SDG 21,21,14,Ryan Mathews right end for 3 yards (tackle by Ron Parker),0.340,0.210
3,10:46,2,7,SDG 24,21,14,Ryan Mathews right tackle for 4 yards (tackle by James-Michael Johnson and Allen Bailey),0.210,0.040
3,10:02,3,3,SDG 28,21,14,Philip Rivers pass incomplete deep left intended for Eddie Royal,0.040,-1.500
3,9:55,4,3,SDG 28,21,14,"Mike Scifres punts 39 yards, returned by Dexter McCluster for 32 yards (tackle by Darrell Stuckey)",-1.500,-3.250
3,9:44,1,10,SDG 35,21,14,Knile Davis up the middle for no gain (tackle by Cam Thomas and Jarret Johnson),3.250,2.700
3,9:10,2,10,SDG 35,21,14,Chase Daniel up the middle for 1 yard (tackle by Kendall Reyes and Melvin Ingram),2.700,2.150
3,8:27,3,9,SDG 34,21,14,"Chase Daniel pass incomplete short right intended for A.J. Jenkins. Penalty on Shareece Wright: Illegal Contact, 5 yards (no play)",2.150,3.640
3,8:23,1,10,SDG 29,21,14,Chase Daniel pass incomplete short middle intended for Cyrus Gray,3.640,3.100
3,8:16,2,10,SDG 29,21,14,Chase Daniel pass incomplete short left intended for Knile Davis,3.100,2.410
3,8:11,3,10,SDG 29,21,14,Chase Daniel pass complete short left to Junior Hemingway for 1 yard (tackle by Darrell Stuckey and Eric Weddle),2.410,1.590
3,7:30,4,9,SDG 28,24,14,Ryan Succop 46 yard field goal good,1.590,3.000
3,7:30,,,KAN 35,24,14,"Ryan Succop kicks off 70 yards, touchback",0.000,-0.280
3,7:27,1,10,SDG 20,24,14,Philip Rivers sacked by Jerrell Powe for -3 yards,0.280,-0.790
3,6:47,2,13,SDG 17,24,14,Philip Rivers pass incomplete deep left intended for Seyi Ajirotutu (defended by Ron Parker),-0.790,-1.510
3,6:39,3,13,SDG 17,24,14,Philip Rivers pass complete deep middle to Antonio Gates for 16 yards (tackle by Ron Parker),-1.510,1.140
3,6:03,1,10,SDG 33,24,14,Ryan Mathews left end for 2 yards (tackle by Allen Bailey),1.140,0.860
3,5:23,2,8,SDG 35,24,14,Philip Rivers pass complete short left to Danny Woodhead for 4 yards (tackle by Husain Abdullah),0.860,0.700
3,4:43,3,4,SDG 39,24,14,Philip Rivers pass incomplete short middle intended for Ladarius Green,0.700,-0.780
3,4:37,4,4,SDG 39,24,14,"Mike Scifres punts 52 yards, fair catch by Dexter McCluster",-0.780,0.380
3,4:28,1,10,KAN 9,24,14,Knile Davis up the middle for 3 yards (tackle by Eric Weddle and Lawrence Guy),-0.380,-0.560
3,3:51,2,7,KAN 12,24,14,Chase Daniel right end for 7 yards (tackle by Manti Te'o),-0.560,0.150
3,3:03,1,10,KAN 19,24,14,Knile Davis up the middle for 1 yard (tackle by Manti Te'o and Melvin Ingram),0.150,-0.200
3,2:27,2,9,KAN 20,24,14,Cyrus Gray right end for -1 yards (tackle by Cam Thomas and Manti Te'o),-0.200,-1.070
3,1:46,3,10,KAN 19,24,14,Chase Daniel sacked by Kendall Reyes for -5 yards. Penalty on Rokevious Watkins: Illegal Use of Hands (Declined),-1.070,-2.470
3,1:27,4,15,KAN 14,24,14,"Dustin Colquitt punts 54 yards, returned by Keenan Allen for -1 yards (tackle by James-Michael Johnson)",-2.470,-1.000
3,1:14,1,10,SDG 31,24,14,Philip Rivers pass complete short left to Keenan Allen for 6 yards (tackle by Sean Smith),1.000,1.270
3,0:45,2,4,SDG 37,24,14,Ryan Mathews left end for 1 yard (tackle by Josh Martin),1.270,0.700
3,0:05,3,3,SDG 38,24,14,Philip Rivers pass complete short left to Danny Woodhead for 8 yards (tackle by Husain Abdullah),0.700,1.990
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 46,24,14,Eddie Royal left end for 15 yards (tackle by Husain Abdullah and Nico Johnson),1.990,2.980
4,14:24,1,10,KAN 39,24,14,Ryan Mathews up the middle for 4 yards (tackle by Allen Bailey),2.980,2.980
4,13:54,2,6,KAN 35,24,14,Ryan Mathews right end for 20 yards (tackle by Quintin Demps),2.980,4.580
4,13:22,1,10,KAN 15,24,14,Ryan Mathews up the middle for 2 yards (tackle by Allen Bailey),4.580,4.280
4,12:44,2,8,KAN 13,24,14,Philip Rivers pass incomplete short right intended for Keenan Allen (defended by Marcus Cooper),4.280,3.400
4,12:39,3,8,KAN 13,24,14,"Philip Rivers pass complete short left to Antonio Gates for 8 yards (tackle by Sean Smith). Penalty on Quintin Demps: Defensive Holding, 5 yards (no play)",3.400,5.370
4,12:27,1,8,KAN 8,24,14,Ryan Mathews right tackle for 2 yards (tackle by James-Michael Johnson and Jerrell Powe),5.370,4.950
4,11:50,2,6,KAN 6,24,20,"Philip Rivers pass complete short left to Eddie Royal for 6 yards, touchdown",4.950,7.000
4,11:50,,,KAN 2,24,21,Nick Novak kicks extra point good,0.000,0.000
4,,,,SDG 35,,,"Nick Novak kicks off 70 yards, returned by Knile Davis for 25 yards (tackle by Richard Marshall)",,
4,11:38,1,10,KAN 20,24,21,Knile Davis up the middle for no gain (tackle by Corey Liuget),0.280,-0.270
4,11:00,2,10,KAN 20,24,21,Chase Daniel pass complete short left to A.J. Jenkins for 5 yards,-0.270,-0.300
4,10:31,3,5,KAN 25,24,21,Chase Daniel pass complete short right to Junior Hemingway for 6 yards (tackle by Shareece Wright),-0.300,1.000
4,9:53,1,10,KAN 31,24,21,Knile Davis up the middle for -2 yards (tackle by Manti Te'o),1.000,0.190
4,9:14,2,12,KAN 29,24,21,Chase Daniel pass complete short right to Dexter McCluster for -3 yards (tackle by Marcus Gilchrist),0.190,-0.890
4,8:32,3,15,KAN 26,24,21,Chase Daniel pass complete short middle to Cyrus Gray for 6 yards (tackle by Eric Weddle),-0.890,-1.240
4,7:49,4,9,KAN 32,24,21,"Dustin Colquitt punts 45 yards, returned by Keenan Allen for 7 yards (tackle by Akeem Jordan)",-1.240,-0.940
4,7:37,1,10,SDG 30,24,21,Philip Rivers pass complete short right to Danny Woodhead for 9 yards (tackle by Allen Bailey),0.940,1.610
4,7:08,2,1,SDG 39,24,21,Ryan Mathews right end for 7 yards (tackle by Marcus Cooper and Husain Abdullah),1.610,1.990
4,6:30,1,10,SDG 46,24,21,Philip Rivers pass incomplete short middle intended for Ryan Mathews (defended by Jerrell Powe),1.990,1.450
4,6:26,2,10,SDG 46,24,21,Philip Rivers pass complete short right to Keenan Allen for 8 yards (tackle by Marcus Cooper),1.450,1.820
4,5:43,3,2,KAN 46,24,21,Philip Rivers pass complete short left to Keenan Allen for 38 yards (tackle by Akeem Jordan),1.820,5.370
4,4:57,1,8,KAN 8,24,21,Ryan Mathews up the middle for 3 yards (tackle by Jaye Howard),5.370,5.150
4,4:17,2,5,KAN 5,24,21,Philip Rivers up the middle for 1 yard (tackle by Allen Bailey and Josh Martin),5.150,4.490
4,3:31,3,4,KAN 4,24,21,Philip Rivers pass incomplete,4.490,3.030
4,3:24,4,4,KAN 4,24,24,Nick Novak 22 yard field goal good,3.030,3.000
4,3:24,,,SDG 35,24,24,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,3:21,1,10,KAN 20,24,24,Chase Daniel pass complete short right to Dexter McCluster for 14 yards (tackle by Marcus Gilchrist),0.280,1.200
4,2:40,1,10,KAN 34,24,24,Chase Daniel pass complete short left to Sean McGrath for 11 yards (tackle by Marcus Gilchrist),1.200,1.200
4,2:31,1,10,KAN 34,24,24,Timeout #1 by Kansas City Chiefs,1.200,1.930
4,2:31,1,10,KAN 45,24,24,Chase Daniel pass complete deep right to Junior Hemingway for 24 yards (tackle by Richard Marshall),1.930,3.510
4,2:00,1,10,SDG 31,24,24,Knile Davis up the middle for 2 yards (tackle by Jarret Johnson and Eric Weddle),3.510,3.510
4,1:55,1,10,SDG 31,24,24,Timeout #1 by San Diego Chargers,3.510,3.240
4,1:55,2,8,SDG 29,24,24,Knile Davis right end for 5 yards (tackle by Eric Weddle),3.240,3.200
4,1:49,3,3,SDG 24,24,24,Cyrus Gray left end for 3 yards (tackle by Donald Butler and Darrell Stuckey),3.200,3.200
4,1:43,3,3,SDG 24,24,24,Timeout #2 by San Diego Chargers,3.200,4.170
4,1:39,1,10,SDG 21,24,24,Knile Davis up the middle for 1 yard (tackle by Corey Liuget and Jarret Johnson),4.170,4.170
4,1:33,1,10,SDG 21,24,24,Timeout #3 by San Diego Chargers,4.170,3.760
4,1:33,2,9,SDG 20,24,24,Knile Davis up the middle for -2 yards (tackle by Melvin Ingram and Manti Te'o),3.760,2.810
4,0:53,3,11,SDG 22,24,24,Knile Davis up the middle for -1 yards (tackle by Donald Butler),2.810,2.810
4,0:08,3,11,SDG 22,24,24,Timeout #2 by Kansas City Chiefs,2.810,1.930
4,0:08,4,12,SDG 23,24,24,Ryan Succop 41 yard field goal no good,1.930,1.930
4,0:04,4,12,SDG 23,24,24,Timeout #3 by Kansas City Chiefs,1.930,-1.000
4,0:04,1,10,SDG 31,24,24,Philip Rivers kneels for -1 yards,1.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
,,,,,,,"Chargers won the coin toss, Chargers to receive the overtime kickoff.",,
OT,15:00,,,KAN 35,24,24,"Ryan Succop kicks off no gain, touchback",0.000,0.280
OT,15:00,1,10,SDG 20,24,24,Philip Rivers pass complete short middle to Antonio Gates for 5 yards (tackle by Nico Johnson),0.280,0.410
OT,14:33,2,5,SDG 25,24,24,"Danny Woodhead up the middle for 12 yards (tackle by Quintin Demps). Penalty on Jeromey Clary: Offensive Holding, 10 yards (no play)",0.410,-1.070
OT,13:41,2,15,SDG 15,24,24,Philip Rivers pass complete short middle to Keenan Allen for 13 yards (tackle by Dunta Robinson),-1.070,0.100
OT,12:58,3,2,SDG 28,24,24,Philip Rivers pass incomplete short middle intended for Antonio Gates,0.100,-1.500
OT,12:58,4,2,SDG 28,24,24,Eric Weddle right guard for 2 yards (tackle by Nico Johnson),-1.500,0.940
OT,12:33,1,10,SDG 30,24,24,Danny Woodhead up the middle for 3 yards (tackle by Allen Bailey),0.940,0.800
OT,12:09,2,7,SDG 33,24,24,Danny Woodhead up the middle for 6 yards (tackle by Jaye Howard),0.800,0.890
OT,11:29,3,1,SDG 39,24,24,Ryan Mathews up the middle for 10 yards (tackle by Ron Parker),0.890,2.190
OT,10:47,1,10,SDG 49,24,24,Ryan Mathews up the middle for 2 yards (tackle by Jaye Howard and Nico Johnson),2.190,1.920
OT,10:10,2,8,KAN 49,24,24,Ryan Mathews up the middle for 14 yards (tackle by Kendrick Lewis),1.920,3.250
OT,9:29,1,10,KAN 35,24,24,Ryan Mathews right end for 1 yard (tackle by Frank Zombo),3.250,2.840
OT,8:48,2,9,KAN 34,24,24,Danny Woodhead right end for 3 yards (tackle by Marcus Cooper),2.840,2.540
OT,8:18,3,6,KAN 31,24,24,Philip Rivers pass complete short left to Danny Woodhead for 8 yards (tackle by Akeem Jordan),2.540,4.040
OT,7:35,1,10,KAN 23,24,24,Eddie Royal left end for 2 yards (tackle by Husain Abdullah and Mike Catapano),4.040,3.770
OT,6:54,2,8,KAN 21,24,24,Philip Rivers pass complete short middle to Danny Woodhead for 5 yards (tackle by Husain Abdullah),3.770,3.850
OT,6:11,3,3,KAN 16,24,24,Philip Rivers pass complete short right to Eddie Royal for -2 yards (tackle by Dunta Robinson),3.850,2.300
OT,5:35,4,5,KAN 18,24,27,Nick Novak 36 yard field goal good,2.300,3.000
OT,5:35,,,SDG 35,24,27,"Nick Novak kicks off 69 yards, returned by Quintin Demps for 30 yards (tackle by Ladarius Green)",0.000,-0.670
OT,5:24,1,10,KAN 26,24,27,Chase Daniel pass complete short right to Richard Gordon for 3 yards (tackle by Manti Te'o),0.670,0.540
OT,4:42,2,7,KAN 29,24,27,Chase Daniel pass complete short middle to Dexter McCluster for 28 yards (tackle by Eric Weddle),0.540,2.720
OT,4:34,1,10,SDG 43,24,27,Chase Daniel for 2 yards (tackle by Marcus Gilchrist),2.720,2.720
OT,4:27,1,10,SDG 43,24,27,Timeout #1 by Kansas City Chiefs,2.720,2.450
OT,4:27,2,8,SDG 41,24,27,"Chase Daniel pass incomplete deep left intended for A.J. Jenkins. Penalty on Richard Marshall: Illegal Contact, 5 yards (no play)",2.450,3.180
OT,4:22,1,10,SDG 36,24,27,Knile Davis right end for -5 yards (tackle by Donald Butler and Kendall Reyes),3.180,1.960
OT,3:38,2,15,SDG 41,24,27,Chase Daniel pass incomplete deep left intended for A.J. Jenkins,1.960,1.290
OT,3:31,3,15,SDG 41,24,27,Chase Daniel pass incomplete deep middle intended for A.J. Jenkins (defended by Jahleel Addae),1.290,1.290
OT,3:25,3,15,SDG 41,24,27,Timeout #2 by Kansas City Chiefs,1.290,0.530
OT,3:25,4,15,SDG 41,24,27,Chase Daniel pass incomplete deep middle intended for A.J. Jenkins,0.530,0.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
