Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Shaq Mason,G,70,100%,0,0%,7,24%
LaAdrian Waddle,T,70,100%,0,0%,7,24%
Joe Thuney,G,70,100%,0,0%,7,24%
Brandin Cooks,WR,68,97%,0,0%,0,0%
Nate Solder,T,61,87%,0,0%,7,24%
David Andrews,C,61,87%,0,0%,0,0%
Rob Gronkowski,TE,61,87%,0,0%,0,0%
Tom Brady,QB,61,87%,0,0%,0,0%
Phillip Dorsett,WR,49,70%,0,0%,0,0%
James Develin,FB,45,64%,0,0%,7,24%
Rex Burkhead,RB,36,51%,0,0%,10,34%
Danny Amendola,WR,27,39%,0,0%,3,10%
Dion Lewis,RB,21,30%,0,0%,5,17%
Dwayne Allen,TE,20,29%,0,0%,5,17%
James White,RB,11,16%,0,0%,0,0%
Ted Karras,C,9,13%,0,0%,7,24%
Cameron Fleming,T,9,13%,0,0%,7,24%
Brian Hoyer,QB,9,13%,0,0%,0,0%
Martellus Bennett,TE,7,10%,0,0%,0,0%
Brandon Bolden,RB,3,4%,0,0%,18,62%
Jacob Hollister,TE,2,3%,0,0%,14,48%
Devin McCourty,FS,0,0%,63,100%,4,14%
Stephon Gilmore,CB,0,0%,63,100%,0,0%
Malcolm Butler,CB,0,0%,63,100%,0,0%
Kyle Van Noy,LB,0,0%,62,98%,6,21%
Trey Flowers,DE,0,0%,56,89%,0,0%
Patrick Chung,SS,0,0%,55,87%,9,31%
Duron Harmon,FS,0,0%,47,75%,0,0%
Adam Butler,DT,0,0%,38,60%,6,21%
Elandon Roberts,LB,0,0%,38,60%,0,0%
Lawrence Guy,DE,0,0%,35,56%,11,38%
Deatrich Wise Jr.,DE,0,0%,32,51%,6,21%
Alan Branch,DT,0,0%,31,49%,11,38%
David Harris,LB,0,0%,30,48%,3,10%
Jonathan Jones,CB,0,0%,25,40%,17,59%
Marquis Flowers,LB,0,0%,19,30%,7,24%
Jordan Richards,SS,0,0%,17,27%,16,55%
Ricky Jean-Francois,DT,0,0%,11,17%,1,3%
Trevor Reilly,LB,0,0%,8,13%,22,76%
Nate Ebner,SS,0,0%,0,0%,22,76%
Brandon King,FS,0,0%,0,0%,18,62%
Stephen Gostkowski,K,0,0%,0,0%,15,52%
Johnson Bademosi,CB,0,0%,0,0%,14,48%
Matthew Slater,WR,0,0%,0,0%,9,31%
Joe Cardona,LS,0,0%,0,0%,9,31%
Ryan Allen,P,0,0%,0,0%,9,31%
