Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
1,6:55,1,10,NWE 36,14,3,C.J. Anderson left tackle for 21 yards (tackle by Duron Harmon),3.180,4.580
1,6:15,1,10,NWE 15,14,3,Devontae Booker middle for no gain (tackle by Lawrence Guy),4.580,3.950
1,5:34,2,10,NWE 15,14,3,Brock Osweiler pass incomplete,3.950,3.100
1,5:27,3,10,NWE 15,14,3,Brock Osweiler pass incomplete short right intended for Jamaal Charles (defended by Marquis Flowers),3.100,2.440
1,5:22,4,10,NWE 15,14,6,Brandon McManus 33 yard field goal good,2.440,3.000
1,5:18,,,DEN 35,14,6,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
1,5:18,1,10,NWE 25,14,6,Tom Brady pass complete short middle to Martellus Bennett for 27 yards (tackle by Justin Simmons),0.610,2.390
1,4:53,1,10,DEN 48,14,6,Tom Brady pass complete short left to Rex Burkhead for 3 yards (tackle by Justin Simmons),2.390,2.250
1,4:11,2,7,DEN 45,14,6,Rex Burkhead middle for 5 yards (tackle by Adam Gotsis and Todd Davis),2.250,2.210
1,3:34,3,2,DEN 40,14,6,Tom Brady pass complete short left to James White for 8 yards (tackle by Darian Stewart and Brandon Marshall),2.210,3.450
1,2:57,1,10,DEN 32,14,6,Tom Brady pass complete short left to Martellus Bennett for 5 yards (tackle by Darian Stewart),3.450,3.580
1,2:22,2,5,DEN 27,14,6,Rex Burkhead middle for 4 yards (tackle by Todd Davis and Adam Gotsis),3.580,3.400
1,1:52,3,1,DEN 23,14,6,Tom Brady middle for no gain (tackle by Domata Peko),3.400,2.080
1,1:32,4,1,DEN 23,14,6,Rex Burkhead left tackle for 3 yards (tackle by Todd Davis),2.080,4.240
1,0:53,1,10,DEN 20,14,6,Tom Brady pass complete short right to Rob Gronkowski for 12 yards (tackle by Brandon Marshall),4.240,5.370
1,0:16,1,8,DEN 8,14,6,Dion Lewis left tackle for 3 yards (tackle by Justin Simmons and Derek Wolfe),5.370,5.150
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,DEN 5,14,6,"Tom Brady pass incomplete short middle intended for Rex Burkhead. Penalty on Todd Davis: Defensive Pass Interference, 3 yards (no play)",5.150,6.740
2,14:55,1,2,DEN 2,14,6,Rex Burkhead left tackle for 1 yard (tackle by Todd Davis),6.740,5.910
2,14:21,2,1,DEN 1,14,6,Tom Brady pass incomplete short middle intended for Dwayne Allen (defended by Will Parks),5.910,5.170
2,14:17,3,1,DEN 1,14,6,Tom Brady sacked by Justin Simmons for -6 yards,5.170,2.970
2,13:41,4,7,DEN 7,17,6,Stephen Gostkowski 25 yard field goal good,2.970,3.000
2,13:38,,,NWE 35,17,6,"Stephen Gostkowski kicks off 62 yards, returned by Devontae Booker for 28 yards (tackle by Matt Slater)",0.000,-1.000
2,13:31,1,10,DEN 31,17,6,Brock Osweiler pass complete short right to C.J. Anderson for 1 yard (tackle by Trey Flowers),1.000,0.600
2,12:56,2,9,DEN 32,17,6,C.J. Anderson right tackle for 3 yards (tackle by Ricky Jean-Francois),0.600,0.300
2,12:18,3,6,DEN 35,17,6,"Brock Osweiler pass incomplete. Penalty on Stephon Gilmore: Defensive Holding, 5 yards (no play)",0.300,1.600
2,12:10,1,10,DEN 40,17,6,C.J. Anderson left tackle for 2 yards (tackle by Alan Branch),1.600,1.320
2,11:32,2,8,DEN 42,17,6,Jamaal Charles right end for -1 yards (tackle by Devin McCourty),1.320,0.500
2,10:49,3,9,DEN 41,17,6,Brock Osweiler pass incomplete deep right intended for Demaryius Thomas,0.500,-0.650
2,10:44,4,9,DEN 41,17,6,"Riley Dixon punts, blocked by Rex Burkhead, recovered by Riley Dixon",-0.650,-3.580
2,10:38,1,10,DEN 30,17,6,Tom Brady pass complete short left to Phillip Dorsett for 11 yards (tackle by Darian Stewart),3.580,4.310
2,10:03,1,10,DEN 19,17,6,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,4.310,0.000
,,,,,,,"NWE challenged the incomplete pass ruling, and the play was upheld.",,
2,9:55,,,,,,Timeout #1 by New England Patriots,0.000,-3.750
2,9:55,2,10,DEN 19,17,6,Tom Brady pass complete short left to Danny Amendola for 6 yards (tackle by Brandon Marshall),3.750,3.960
2,9:18,3,4,DEN 13,17,6,James White middle for 3 yards (tackle by Shelby Harris and Derek Wolfe),3.960,2.910
2,8:51,4,1,DEN 10,20,6,Stephen Gostkowski 28 yard field goal good,2.910,3.000
2,8:47,,,NWE 35,20,6,"Stephen Gostkowski kicks off 64 yards, returned by Devontae Booker for 18 yards (tackle by Matt Slater)",0.000,-0.150
2,8:42,1,10,DEN 19,20,6,Devontae Booker right guard for 2 yards (tackle by Adam Butler),0.150,-0.060
2,8:01,2,8,DEN 21,20,6,Devontae Booker middle for 7 yards (tackle by David Harris),-0.060,0.100
2,7:21,3,1,DEN 28,20,6,Brock Osweiler pass complete short left to Emmanuel Sanders for 23 yards (tackle by Malcolm Butler),0.100,2.320
2,6:44,1,10,NWE 49,20,6,C.J. Anderson left guard for 3 yards,2.320,2.190
2,6:03,2,7,NWE 46,20,6,C.J. Anderson right end for 7 yards,2.190,2.980
2,5:30,1,10,NWE 39,20,6,C.J. Anderson middle for 6 yards (tackle by David Harris and Elandon Roberts),2.980,3.250
2,4:53,2,4,NWE 33,20,6,Devontae Booker middle for 1 yard (tackle by Adam Butler),3.250,2.680
2,4:13,3,3,NWE 32,20,6,Brock Osweiler pass complete short right to Emmanuel Sanders for 9 yards,2.680,4.040
2,3:38,1,10,NWE 23,20,6,Devontae Booker left guard for 3 yards (tackle by David Harris),4.040,3.900
2,3:01,2,7,NWE 20,20,6,Brock Osweiler pass incomplete deep right intended for Emmanuel Sanders,3.900,3.200
2,2:55,3,7,NWE 20,20,6,Brock Osweiler pass complete short right to A.J. Derby for 2 yards (tackle by Jonathan Jones). Penalty on Bennie Fowler: Offensive Pass Interference (Declined),3.200,2.300
2,2:40,4,5,NWE 18,20,9,Brandon McManus 36 yard field goal good,2.300,3.000
2,2:36,,,DEN 35,20,9,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
2,2:36,1,10,NWE 25,20,9,Dion Lewis left guard for 9 yards (tackle by Justin Simmons and Brandon Marshall),0.610,1.280
2,2:04,2,1,NWE 34,20,9,Dion Lewis left tackle for 4 yards (tackle by Justin Simmons and Shane Ray),1.280,1.470
2,1:59,1,10,NWE 38,20,9,Dion Lewis middle for 7 yards (tackle by Brandon Marshall),1.470,0.000
2,1:45,,,,,,Timeout #1 by Denver Broncos,0.000,-1.870
2,1:45,2,3,NWE 45,20,9,Tom Brady pass complete short left to Brandin Cooks for 7 yards,1.870,2.390
2,1:40,1,10,DEN 48,20,9,Rex Burkhead left tackle for 8 yards (tackle by Todd Davis),2.390,2.930
2,1:21,2,2,DEN 40,20,9,Rex Burkhead left end for 2 yards (tackle by Chris Harris),2.930,0.000
2,1:16,,,,,,Timeout #2 by Denver Broncos,0.000,-3.050
2,1:16,1,10,DEN 38,20,9,"Tom Brady pass incomplete short middle intended for Danny Amendola. Penalty on Brandon Marshall: Defensive Holding, 5 yards (no play)",3.050,3.380
2,1:11,1,10,DEN 33,20,9,Tom Brady pass complete deep middle to Rob Gronkowski for 22 yards (tackle by Justin Simmons),3.380,4.840
2,0:38,1,10,DEN 11,20,9,Tom Brady pass incomplete short middle intended for Rob Gronkowski,4.840,4.140
2,0:31,2,10,DEN 11,26,9,"Tom Brady pass complete short right to Dwayne Allen for 11 yards, touchdown. Penalty on Von Miller: Defensive Holding (Declined)",4.140,7.000
2,0:25,,,DEN 15,27,9,Stephen Gostkowski kicks extra point good,0.000,0.000
2,0:25,,,NWE 35,27,9,"Stephen Gostkowski kicks off 67 yards, returned by Isaiah McKenzie for 17 yards (tackle by Trevor Reilly)",0.000,0.220
2,0:20,1,10,DEN 15,27,9,Brock Osweiler kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,27,9,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,DEN 25,27,9,Brock Osweiler pass incomplete short right intended for Emmanuel Sanders (defended by Malcolm Butler),0.610,0.060
3,14:56,2,10,DEN 25,27,9,C.J. Anderson right guard for no gain (tackle by Devin McCourty),0.060,-0.620
3,14:22,3,10,DEN 25,27,9,Brock Osweiler pass complete short middle to Demaryius Thomas for 17 yards (tackle by Stephon Gilmore),-0.620,1.730
3,13:35,1,10,DEN 42,27,9,C.J. Anderson right tackle for 6 yards (tackle by Jordan Richards and Elandon Roberts),1.730,2.000
3,12:58,2,4,DEN 48,27,9,Jamaal Charles left end for 3 yards (tackle by David Harris),2.000,1.690
3,12:24,3,1,NWE 49,27,9,Andy Janovich middle for 3 yards (tackle by Alan Branch),1.690,2.520
3,11:43,1,10,NWE 46,27,9,Brock Osweiler pass incomplete short right intended for Emmanuel Sanders,2.520,1.980
3,11:37,2,10,NWE 46,27,9,Jamaal Charles middle for 10 yards (tackle by Deatrich Wise Jr.),1.980,3.180
3,10:58,1,10,NWE 36,27,9,Jamaal Charles middle for 4 yards (tackle by Lawrence Guy),3.180,3.180
3,10:24,2,6,NWE 32,27,9,Jamaal Charles right tackle for 1 yard,3.180,2.610
3,9:39,3,5,NWE 31,27,9,Brock Osweiler pass complete short left to Emmanuel Sanders for 23 yards (tackle by Malcolm Butler),2.610,5.370
3,9:09,1,8,NWE 8,27,9,"C.J. Anderson left end for 7 yards (tackle by Malcolm Butler). Penalty on Garett Bolles: Offensive Holding, 10 yards (no play)",5.370,4.240
3,8:38,1,18,NWE 18,27,9,Jamaal Charles left guard for 11 yards (tackle by Patrick Chung),4.240,4.760
3,8:01,2,7,NWE 7,27,15,"Brock Osweiler pass complete short middle to Demaryius Thomas for 7 yards, touchdown. Penalty on Malcolm Butler: Defensive Holding (Declined)",4.760,7.000
3,7:54,,,NWE 15,27,16,Brandon McManus kicks extra point good,0.000,0.000
3,7:54,,,DEN 35,27,16,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
3,7:54,1,10,NWE 25,27,16,Dion Lewis left tackle for -1 yards (tackle by Shane Ray),0.610,-0.070
3,7:22,2,11,NWE 24,27,16,Tom Brady pass complete short middle to Rob Gronkowski for 26 yards (tackle by Brandon Marshall),-0.070,2.260
3,6:38,1,10,,27,16,Tom Brady pass complete deep right to Brandin Cooks for 25 yards,2.260,3.910
3,6:07,1,10,DEN 25,27,16,Tom Brady pass complete short right to Phillip Dorsett for 5 yards (tackle by Chris Harris),3.910,4.040
3,5:37,2,5,DEN 20,27,16,Dion Lewis middle for 6 yards (tackle by Darian Stewart and Justin Simmons),4.040,4.650
3,4:59,1,10,DEN 14,27,16,Dion Lewis middle for 6 yards (tackle by Von Miller),4.650,5.090
3,4:38,2,4,DEN 8,33,16,"Dion Lewis middle for 8 yards, touchdown",5.090,7.000
3,4:36,,,DEN 15,34,16,Stephen Gostkowski kicks extra point good,0.000,0.000
3,4:36,,,NWE 35,34,16,"Stephen Gostkowski kicks off 65 yards, returned by Devontae Booker for 23 yards (tackle by Trevor Reilly)",0.000,-0.480
3,4:29,1,10,DEN 23,34,16,Jamaal Charles left tackle for 1 yard (tackle by Alan Branch),0.480,0.070
3,3:52,2,9,DEN 24,34,16,Jamaal Charles right guard for 9 yards (tackle by Patrick Chung),0.070,1.140
3,3:07,1,10,DEN 33,34,16,Brock Osweiler pass complete short left to Cody Latimer for 11 yards (tackle by Elandon Roberts),1.140,1.860
3,2:25,1,10,DEN 44,34,16,Brock Osweiler pass incomplete short left intended for Jeff Heuerman (defended by David Harris),1.860,1.320
3,2:20,2,10,DEN 44,34,16,Brock Osweiler pass incomplete deep left intended for Demaryius Thomas,1.320,0.630
3,2:15,3,10,DEN 44,34,16,Brock Osweiler pass complete short right to Jeff Heuerman for 4 yards (tackle by Jonathan Jones),0.630,-0.190
3,1:40,4,6,DEN 48,34,16,"Riley Dixon punts 46 yards, fair catch by Danny Amendola",-0.190,0.380
3,1:35,1,10,NWE 6,34,16,Rex Burkhead middle for 6 yards (tackle by Derek Wolfe and Todd Davis),-0.380,-0.340
3,0:56,2,4,NWE 12,34,16,Tom Brady pass complete short left to James Develin for 6 yards (tackle by Shaquil Barrett),-0.340,0.040
3,0:25,1,10,NWE 18,34,16,Tom Brady pass complete short middle to Danny Amendola for 16 yards (tackle by Justin Simmons),0.040,1.200
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 34,34,16,Rex Burkhead left guard for 1 yard (tackle by Chris Harris),1.200,0.790
4,14:23,2,9,NWE 35,34,16,Tom Brady pass incomplete deep left intended for Brandin Cooks,0.790,0.100
4,14:19,3,9,NWE 35,34,16,Tom Brady pass complete short left to Rob Gronkowski for 14 yards (tackle by Will Parks),0.100,2.190
4,13:38,1,10,NWE 49,34,16,"Tom Brady pass incomplete short right intended for Phillip Dorsett (defended by Aqib Talib). Penalty on Chris Harris: Illegal Contact, 5 yards (no play)",2.190,2.520
4,13:32,1,10,DEN 46,34,16,Tom Brady pass complete short left to Danny Amendola for 8 yards (tackle by Shane Ray),2.520,3.060
4,12:58,2,2,DEN 38,34,16,Tom Brady pass incomplete deep right intended for Brandin Cooks,3.060,2.350
4,12:52,3,2,DEN 38,34,16,Tom Brady pass complete short left to James White for -3 yards (tackle by Bradley Roby),2.350,0.530
4,12:23,4,5,DEN 41,34,16,"Ryan Allen punts 35 yards, fair catch by Brandon Marshall. Penalty on Shelby Harris: Defensive 12 On-field, 5 yards (no play)",0.530,3.180
4,12:16,1,10,DEN 36,34,16,Tom Brady pass complete short left to Martellus Bennett for 6 yards (tackle by Brandon Marshall),3.180,3.450
4,11:37,2,4,DEN 30,34,16,Tom Brady pass complete short left to Brandin Cooks for 6 yards (tackle by Chris Harris),3.450,3.970
4,11:15,1,10,DEN 24,34,16,Tom Brady pass complete short left to Brandin Cooks for 9 yards (tackle by Chris Harris),3.970,4.850
4,10:40,2,1,DEN 15,34,16,Rex Burkhead middle for 3 yards (tackle by Adam Gotsis),4.850,4.780
4,9:59,1,10,DEN 12,34,16,Tom Brady pass complete short middle to Danny Amendola for 6 yards (tackle by Justin Simmons),4.780,5.210
4,9:16,2,4,DEN 6,34,16,Tom Brady pass incomplete short right intended for Brandin Cooks,5.210,4.380
4,9:10,3,4,DEN 6,40,16,"Tom Brady pass complete short left to James White for 6 yards, touchdown",4.380,7.000
4,9:04,,,DEN 15,41,16,Stephen Gostkowski kicks extra point good,0.000,0.000
4,9:04,,,NWE 35,41,16,"Stephen Gostkowski kicks off 59 yards, returned by Devontae Booker for 18 yards (tackle by Nate Ebner)",0.000,-0.540
4,8:58,1,10,DEN 24,41,16,Brock Osweiler pass complete short middle to Cody Latimer for 7 yards (tackle by Patrick Chung),0.540,0.940
4,8:28,2,3,DEN 31,41,16,Brock Osweiler pass incomplete short left intended for Cody Latimer (defended by Jonathan Jones),0.940,0.230
4,8:24,3,3,DEN 31,41,16,Brock Osweiler pass complete short right to Demaryius Thomas for 9 yards (tackle by Stephon Gilmore),0.230,1.600
4,7:54,1,10,DEN 40,41,16,Brock Osweiler pass complete short left to Cody Latimer for 10 yards (tackle by Jonathan Jones),1.600,2.260
4,7:29,1,10,,41,16,Devontae Booker middle for 5 yards,2.260,2.390
4,7:00,2,5,NWE 45,41,16,Brock Osweiler pass incomplete short right intended for Cody Latimer,2.390,1.690
4,6:54,3,5,NWE 45,41,16,Brock Osweiler pass incomplete short left intended for Jeff Heuerman is intercepted by Patrick Chung at NWE-38 and returned for 30 yards,1.690,-3.450
4,6:44,1,10,DEN 32,41,16,Rex Burkhead right guard for 3 yards (tackle by Brandon Marshall and Zach Kerr),3.450,3.310
4,6:05,2,7,DEN 29,41,16,Tom Brady pass incomplete deep left intended for Brandin Cooks,3.310,2.610
4,5:59,3,7,DEN 29,41,16,James White middle for 4 yards (tackle by Darian Stewart),2.610,1.900
4,5:22,4,3,DEN 25,41,16,Tom Brady pass incomplete deep right intended for Rob Gronkowski,1.900,-0.610
4,5:17,1,10,DEN 25,41,16,Brock Osweiler pass incomplete short left intended for Bennie Fowler,0.610,0.060
4,5:13,2,10,DEN 25,41,16,Brock Osweiler pass complete short middle to Devontae Booker for 5 yards (tackle by Patrick Chung),0.060,0.040
4,4:45,3,5,DEN 30,41,16,Brock Osweiler pass incomplete short right intended for Emmanuel Sanders,0.040,-1.370
4,4:41,4,5,DEN 30,41,16,"Riley Dixon punts 49 yards, fair catch by Danny Amendola",-1.370,-0.340
4,4:32,1,10,NWE 21,41,16,Dion Lewis middle for no gain (tackle by Zach Kerr and Shaquil Barrett),0.340,-0.200
4,3:50,2,10,NWE 21,41,16,Brian Hoyer pass complete short left to Brandin Cooks for 27 yards,-0.200,2.130
4,3:37,1,10,NWE 48,41,16,Dion Lewis left guard for 2 yards (tackle by Will Parks),2.130,1.850
4,2:57,2,8,,41,16,Dion Lewis right end for 4 yards (tackle by Shelby Harris),1.850,1.680
4,2:11,3,4,DEN 46,41,16,Brian Hoyer pass complete short left to James Develin for 10 yards (tackle by Shaquil Barrett),1.680,3.180
4,2:05,1,10,DEN 36,41,16,Dion Lewis middle for 2 yards (tackle by Zach Kerr),3.180,2.910
4,2:00,2,8,DEN 34,41,16,Brandon Bolden right tackle for 2 yards (tackle by Brandon Marshall),2.910,2.480
4,1:15,3,6,DEN 32,41,16,Brandon Bolden right end for -1 yards (tackle by Shane Ray),2.480,1.150
4,0:32,4,7,DEN 33,41,16,Brian Hoyer pass complete short left to Brandin Cooks for no gain,1.150,-1.140
4,0:26,1,10,DEN 33,41,16,Devontae Booker left end for 4 yards (tackle by Jonathan Jones and Adam Butler),1.140,1.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
