Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
1,1:13,4,12,SFO 16,7,7,"Penalty on Stone Forsythe: False Start, 5 yards (accepted) (no play)",2.380,2.060
1,1:01,4,17,SFO 21,10,7,Jason Myers 40 yard field goal good,2.060,3.000
1,0:56,,,SEA 35,10,7,"Jason Myers kicks off 68 yards, returned by Deebo Samuel for 18 yards (tackle by Jon Rhattigan)",0.000,-0.220
1,0:52,1,10,SFO 15,10,7,Brock Purdy pass complete deep left to Brandon Aiyuk for 25 yards (tackle by Michael Jackson),-0.220,1.600
1,0:17,1,10,SFO 40,10,7,Christian McCaffrey right tackle for 1 yard (tackle by Jamal Adams),1.600,1.190
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,SFO 41,10,7,Brock Purdy pass complete short middle to Brandon Aiyuk for 11 yards (tackle by Julian Love),1.190,2.390
2,14:26,1,10,SEA 48,10,7,Brock Purdy pass deep right intended for Brandon Aiyuk is intercepted by Julian Love at SEA-30 and returned for 7 yards (tackle by Christian McCaffrey),2.390,-1.400
2,14:13,1,10,SEA 37,10,7,Zach Charbonnet up the middle for 2 yards (tackle by Ji'Ayir Brown),1.400,1.130
2,13:37,2,8,SEA 39,10,7,Drew Lock pass complete short left to Will Dissly for 3 yards (tackle by Deommodore Lenoir and Dre Greenlaw),1.130,0.830
2,12:53,3,5,SEA 42,10,7,"Drew Lock pass incomplete intended for D.K. Metcalf. Penalty on Deommodore Lenoir: Illegal Contact, 5 yards (accepted) (no play)",0.830,2.060
2,12:47,1,10,SEA 47,10,7,Zach Charbonnet left guard for 4 yards (tackle by Oren Burks and Tashaun Gipson),2.060,2.060
2,12:12,2,6,SFO 49,10,7,Zach Charbonnet right tackle for -3 yards (tackle by Javon Kinlaw),2.060,0.960
2,11:28,3,9,SEA 48,10,7,Drew Lock pass incomplete short right intended for Jaxon Smith-Njigba,0.960,-0.190
2,11:20,4,9,SEA 48,10,7,Michael Dickson punts 35 yards out of bounds,-0.190,0.060
2,11:12,1,10,SFO 17,10,7,Brock Purdy pass complete short middle to Brandon Aiyuk for 10 yards (tackle by Julian Love),-0.060,0.740
2,10:33,1,10,SFO 27,10,7,Christian McCaffrey left end for 20 yards (tackle by Quandre Diggs),0.740,2.060
2,9:54,1,10,SFO 47,10,7,Brock Purdy sacked by Jarran Reed for -8 yards,2.060,0.440
2,9:09,2,18,SFO 39,10,7,Brock Purdy pass complete short middle to Deebo Samuel for 7 yards (tackle by Bobby Wagner),0.440,0.700
2,8:26,3,11,SFO 46,10,13,"Brock Purdy pass complete deep left to Deebo Samuel for 54 yards, touchdown",0.700,7.000
2,8:18,,,SEA 15,10,14,Jake Moody kicks extra point good,0.000,0.000
2,8:18,,,SFO 35,10,14,"Jake Moody kicks off 65 yards, touchback.",0.000,0.610
2,8:18,1,10,SEA 25,10,14,Drew Lock pass complete deep right to Tyler Lockett for 20 yards (tackle by Ambry Thomas),0.610,1.930
2,7:39,1,10,SEA 45,10,14,Drew Lock pass complete short right to Colby Parkinson for 3 yards (tackle by Ji'Ayir Brown),1.930,1.790
2,7:02,2,7,SEA 48,10,14,Drew Lock pass complete short right to Kenneth Walker for 1 yard (tackle by Fred Warner),1.790,1.220
2,6:14,3,6,SEA 49,10,14,Drew Lock pass complete short right to Zach Charbonnet for 4 yards (tackle by Dre Greenlaw),1.220,0.130
2,5:23,4,2,SFO 47,10,14,"Penalty on SEA: Delay of Game, 5 yards (accepted) (no play)",0.130,-0.190
2,5:23,4,7,SEA 48,10,14,"Michael Dickson punts 37 yards, fair catch by Ronnie Bell at SF-15",-0.190,0.220
2,5:16,1,10,SFO 15,10,14,Brock Purdy pass incomplete short middle intended for Brandon Aiyuk (defended by Leonard Williams),-0.220,-0.710
2,5:12,2,10,SFO 15,10,14,Brock Purdy scrambles right tackle for 8 yards (tackle by Boye Mafe),-0.710,-0.390
2,4:29,3,2,SFO 23,10,14,Brock Purdy pass complete short middle to Brandon Aiyuk for 5 yards (tackle by Jordyn Brooks),-0.390,0.810
2,3:51,1,10,SFO 28,10,14,Brock Purdy pass complete short middle to Deebo Samuel for 25 yards (tackle by Quandre Diggs),0.810,2.460
2,3:07,1,10,SEA 47,10,14,"Penalty on Jon Feliciano: False Start, 5 yards (accepted) (no play)",2.460,2.130
2,2:58,1,15,SFO 48,10,14,Christian McCaffrey left tackle for 2 yards (tackle by Leonard Williams),2.130,1.440
2,2:00,2,14,SFO 50,10,14,Brock Purdy pass complete short middle to George Kittle for 5 yards (tackle by Bobby Wagner and Julian Love),1.440,1.490
2,1:19,3,8,SEA 45,10,14,Brock Purdy pass incomplete short left intended for Deebo Samuel,1.490,0.270
2,1:14,4,8,SEA 45,10,14,Mitch Wishnowsky punts 37 yards downed by Demetrius Flannigan-Fowles,0.270,0.380
2,1:03,1,10,SEA 8,10,14,"Drew Lock left end for 1 yard. Penalty on Drew Lock: Illegal Forward Pass, 4 yards (accepted)",-0.380,-1.000
2,0:35,2,13,SEA 5,10,14,Zach Charbonnet up the middle for 2 yards (tackle by Nick Bosa),-1.000,-1.540
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,10,14,"Jake Moody kicks off 66 yards, returned by DeeJay Dallas for 32 yards (tackle by Dee Winters and Isaiah Oliver)",0.000,1.000
3,14:54,1,10,SEA 31,10,14,Drew Lock pass incomplete short right intended for Noah Fant (defended by Nick Bosa),1.000,0.460
3,14:51,2,10,SEA 31,10,14,Drew Lock pass incomplete short right intended for Noah Fant (defended by Deommodore Lenoir),0.460,-0.230
3,14:45,3,10,SEA 31,10,14,Drew Lock pass complete short right to Noah Fant for 9 yards (tackle by Isaiah Oliver and Fred Warner),-0.230,-0.720
3,14:08,4,1,SEA 40,10,14,"Michael Dickson punts 60 yards, touchback.",-0.720,-0.280
3,13:59,1,10,SFO 20,10,14,Christian McCaffrey for 23 yards (tackle by Jordyn Brooks),0.280,1.800
3,13:14,1,10,SFO 43,10,14,"Christian McCaffrey for no gain. Penalty on Trent Williams: Offensive Holding, 10 yards (accepted) (no play)",1.800,1.140
3,12:46,1,20,SFO 33,10,14,Brock Purdy pass complete short left to Christian McCaffrey for 8 yards (tackle by Riq Woolen),1.140,0.980
3,12:02,2,12,SFO 41,10,14,Brock Purdy pass complete short left to Jordan Mason for 6 yards (tackle by Dre'Mont Jones),0.980,1.090
3,11:20,3,6,SFO 47,10,14,Brock Purdy sacked by Leonard Williams for -6 yards,1.090,-0.650
3,10:31,4,12,SFO 41,10,14,"Mitch Wishnowsky for no gain. Penalty on Ronnie Bell: Chop Block, 15 yards (offset) . Penalty on DeeJay Dallas: Unnecessary Roughness / Defense, 15 yards (offset) (no play)",-0.650,-0.650
3,10:11,4,12,SFO 41,10,14,"Mitch Wishnowsky punts 46 yards, fair catch by DeeJay Dallas at SEA-13",-0.650,0.320
3,10:03,1,10,SEA 13,10,14,Kenneth Walker right end for 2 yards (tackle by Deommodore Lenoir),-0.320,-0.570
3,9:26,2,8,SEA 15,10,14,Drew Lock sacked by Clelin Ferrell for no gain,-0.570,-1.180
3,8:44,3,8,SEA 15,10,14,Drew Lock pass complete short right to Tyler Lockett for 16 yards (tackle by Tashaun Gipson),-1.180,1.000
3,8:08,1,10,SEA 31,10,14,Zach Charbonnet up the middle for 1 yard (tackle by Kevin Givens and Isaiah Oliver),1.000,0.600
3,7:33,2,9,SEA 32,10,14,Zach Charbonnet right tackle for -4 yards (tackle by Clelin Ferrell),0.600,-0.630
3,6:52,3,13,SEA 28,10,14,Drew Lock scrambles up the middle for 1 yard (tackle by Dre Greenlaw),-0.630,-1.440
3,6:12,4,12,SEA 29,10,14,"Michael Dickson punts 62 yards, returned by Ronnie Bell for 16 yards (tackle by Jon Rhattigan)",-1.440,-0.610
3,5:58,1,10,SFO 25,10,14,Brock Purdy pass complete deep left to Brandon Aiyuk for 45 yards (tackle by Julian Love),0.610,3.580
3,5:10,1,10,SEA 30,10,14,Brock Purdy pass incomplete short left intended for Brandon Aiyuk,3.580,3.030
3,5:04,2,10,SEA 30,10,14,Christian McCaffrey left tackle for 12 yards (tackle by Dre'Mont Jones),3.030,4.370
3,4:24,1,10,SEA 18,10,14,Christian McCaffrey left end for 1 yard (tackle by Jordyn Brooks),4.370,3.940
3,3:43,2,9,SEA 17,10,14,Brock Purdy pass complete short middle to Charlie Woerner for 3 yards (tackle by Dre'Mont Jones and Jordyn Brooks),3.940,3.630
3,2:55,3,6,SEA 14,10,14,Brock Purdy pass complete short middle to Deebo Samuel for 13 yards (tackle by Riq Woolen),3.630,6.970
3,2:01,1,1,SEA 1,10,20,"Deebo Samuel left end for 1 yard, touchdown",6.970,7.000
3,1:58,,,SEA 15,10,21,Jake Moody kicks extra point good,0.000,0.000
3,1:58,,,SFO 35,10,21,"Jake Moody kicks off 64 yards, returned by DeeJay Dallas for 21 yards (tackle by Jalen Graham)",0.000,0.410
3,1:53,1,10,SEA 22,10,21,Drew Lock pass complete short right to Kenneth Walker for 27 yards (tackle by Tashaun Gipson and Clelin Ferrell),0.410,2.190
3,1:17,1,10,SEA 49,10,21,Drew Lock pass complete deep left to Noah Fant for 26 yards (tackle by Fred Warner),2.190,3.910
3,0:32,1,10,SFO 25,16,21,"Drew Lock pass complete short middle to Colby Parkinson for 25 yards, touchdown",3.910,7.000
3,0:24,,,SFO 2,16,21,"Two Point Attempt: Drew Lock pass incomplete, sacked by Drew Lock sacked by",1.000,-1.000
3,0:24,,,SEA 35,16,21,"Jason Myers kicks off 64 yards, returned by Deebo Samuel for 24 yards (tackle by Brady Russell)",0.000,0.610
3,0:19,1,10,SFO 25,16,21,Brock Purdy pass complete short left to Deebo Samuel for 30 yards (tackle by Quandre Diggs),0.610,2.590
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SEA 45,16,21,Christian McCaffrey left end for 1 yard (tackle by Jamal Adams),2.590,2.180
4,14:16,2,9,SEA 44,16,27,"Brock Purdy pass complete deep left to George Kittle for 44 yards, touchdown. Penalty on Julian Love: Defensive Holding, 5 yards (declined)",2.180,7.000
4,14:08,,,SEA 15,16,28,Jake Moody kicks extra point good,0.000,0.000
4,14:08,,,SFO 35,16,28,"Jake Moody kicks off 65 yards, touchback.",0.000,0.610
4,14:08,1,10,SEA 25,16,28,Drew Lock pass deep left intended for D.K. Metcalf is intercepted by Ji'Ayir Brown at SF-38 and returned for no gain (tackle by D.K. Metcalf),0.610,-1.470
4,13:59,1,10,SFO 38,16,28,Christian McCaffrey left tackle for 6 yards (tackle by Riq Woolen and Quandre Diggs),1.470,1.730
4,13:17,2,4,SFO 44,16,28,"Brock Purdy pass complete short right to Brandon Aiyuk for 30 yards. Brandon Aiyuk fumbles (forced by Julian Love), recovered by Riq Woolen at SEA-19 and returned for 1 yard (tackle by Brandon Aiyuk)",1.730,-0.280
4,13:04,1,10,SEA 20,16,28,"Kenneth Walker left end for 1 yard (tackle by Javon Kinlaw). Penalty on Anthony Bradford: Offensive Holding, 10 yards (accepted)",0.280,-0.680
4,12:53,1,19,SEA 11,16,28,Drew Lock pass complete deep middle to Tyler Lockett for 24 yards (tackle by Ji'Ayir Brown),-0.680,1.270
4,12:28,1,10,SEA 35,16,28,Kenneth Walker up the middle for 4 yards (tackle by Nick Bosa and Fred Warner),1.270,1.260
4,12:00,2,6,SEA 39,16,28,Drew Lock pass incomplete short left intended for D.K. Metcalf,1.260,0.560
4,11:49,3,6,SEA 39,16,28,"Drew Lock sacked by Nick Bosa for no gain. Penalty on Jaxon Smith-Njigba: Unnecessary Roughness / Offense, 15 yards (accepted)",0.560,-1.770
4,11:31,4,21,SEA 24,16,28,"Michael Dickson punts 57 yards, returned by Ronnie Bell for 11 yards (tackle by Coby Bryant and Julian Love)",-1.770,-0.940
4,11:15,1,10,SFO 30,16,28,Christian McCaffrey for -1 yards (tackle by Bobby Wagner and Darrell Taylor),0.940,0.260
4,10:35,2,11,SFO 29,16,28,Brock Purdy pass incomplete short left intended for Deebo Samuel,0.260,-0.430
4,10:30,3,11,SFO 29,16,28,Brock Purdy pass complete short left to Deebo Samuel for 12 yards (tackle by Riq Woolen),-0.430,1.660
4,10:00,1,10,SFO 41,16,28,Christian McCaffrey left end for 3 yards (tackle by Riq Woolen and Jarran Reed),1.660,1.530
4,9:17,2,7,SFO 44,16,28,Christian McCaffrey right end for no gain (tackle by Jamal Adams and Jarran Reed),1.530,0.830
4,8:22,,,,,,Timeout #1 by San Francisco 49ers,,
4,8:22,3,7,SFO 44,16,28,Brock Purdy pass incomplete short right intended for Jauan Jennings (defended by Michael Jackson),0.830,-0.460
4,8:17,4,7,SFO 44,16,28,"Mitch Wishnowsky punts 56 yards, touchback.",-0.460,-0.280
4,8:10,1,10,SEA 20,16,28,Kenneth Walker left end for 12 yards (tackle by Isaiah Oliver and Fred Warner),0.280,1.070
4,7:37,1,10,SEA 32,16,28,Drew Lock pass complete short right to Tyler Lockett for 12 yards (tackle by Ambry Thomas),1.070,1.860
4,7:04,1,10,SEA 44,16,28,Drew Lock pass complete short right to Tyler Lockett for 8 yards (tackle by Ambry Thomas),1.860,2.400
4,6:45,2,2,SFO 48,16,28,Drew Lock sacked by Randy Gregory for -8 yards,2.400,0.630
4,6:05,3,10,SEA 44,16,28,Drew Lock pass complete short left to Jaxon Smith-Njigba for 6 yards (tackle by Tashaun Gipson),0.630,-0.060
4,5:32,4,4,SFO 50,16,28,"Drew Lock pass is intercepted by Deommodore Lenoir at 50 and returned for no gain. Penalty on Nick Bosa: Defensive Offside, 5 yards (accepted) (no play)",-0.060,2.590
4,5:20,1,10,SFO 45,16,28,Drew Lock pass complete short left to Jaxon Smith-Njigba for 1 yard (tackle by Isaiah Oliver),2.590,2.180
4,5:00,2,9,SFO 44,16,28,Drew Lock pass complete short middle to Kenneth Walker for 3 yards (tackle by Isaiah Oliver),2.180,1.880
4,4:17,3,6,SFO 41,16,28,Drew Lock sacked by and Nick Bosa for -7 yards and Javon Kinlaw for -7 yards,1.880,0.070
4,3:30,4,13,SFO 48,16,28,"Drew Lock pass deep middle (defended by Chase Young) intended for D.K. Metcalf is intercepted by Fred Warner at SF-16 and returned for no gain, lateral to Dre Greenlaw for 13 yards (tackle by Jaxon Smith-Njigba)",0.070,-0.870
4,2:59,1,10,SFO 29,16,28,"Penalty on D.K. Metcalf: Unnecessary Roughness / Offense, 15 yards (offset) Penalty on Deommodore Lenoir: Unnecessary Roughness / Defense, 15 yards (offset) (no play)",0.870,0.870
4,2:59,1,10,SFO 29,16,28,Christian McCaffrey up the middle for 6 yards (tackle by Boye Mafe),0.870,1.140
4,2:17,2,4,SFO 35,16,28,Christian McCaffrey right tackle for -3 yards (tackle by Bobby Wagner),1.140,0.040
4,2:09,,,,,,Timeout #1 by Seattle Seahawks,,
4,2:09,3,7,SFO 32,16,28,Brock Purdy pass complete deep left to George Kittle for 27 yards (tackle by Julian Love),0.040,2.850
4,2:00,1,10,SEA 41,16,28,Jordan Mason right tackle for 8 yards (tackle by Michael Jackson and Quandre Diggs),2.850,3.390
4,1:22,2,2,SEA 33,16,28,Jordan Mason up the middle for 1 yard (tackle by Jordyn Brooks and Leonard Williams),3.390,2.810
4,1:15,,,,,,Timeout #2 by Seattle Seahawks,,
4,1:15,3,1,SEA 32,16,28,Jordan Mason left tackle for 8 yards (tackle by Quandre Diggs and Jordyn Brooks),2.810,3.970
4,0:29,1,10,SEA 24,16,28,Brock Purdy kneels for -1 yards,3.970,3.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
