#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:15,PHI 47,9,5:13,47,Touchdown
2,1,5:44,BAL 25,3,0:56,-2,Punt
3,1,4:03,BAL 19,3,0:58,-3,Punt
4,1,2:54,PHI 28,5,2:23,28,Touchdown
5,2,14:08,BAL 38,5,2:00,35,Field Goal
6,2,10:28,BAL 30,7,4:56,15,Punt
7,2,0:57,BAL 20,3,0:41,9,Punt
8,3,15:00,BAL 25,9,6:50,35,Punt
9,3,7:17,BAL 37,5,2:52,63,Touchdown
10,3,3:07,BAL 40,3,1:31,-2,Punt
11,4,13:32,BAL 25,7,3:31,38,Field Goal
12,4,9:19,PHI 30,4,2:07,2,Field Goal
13,4,3:48,BAL 25,3,0:37,1,Punt
14,4,1:55,PHI 45,4,1:55,24,End of Game
