Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
1,1:48,4,11,OAK 35,0,5,"Shane Lechler punts 59 yards, returned by Darren Sproles for -1 yards (tackle by Tyvon Branch)",-1.040,0.380
1,1:40,1,10,SDG 5,0,5,Philip Rivers pass complete short right to Chris Chambers for 16 yards (tackle by Gibril Wilson),-0.380,0.340
1,1:00,1,10,SDG 21,0,5,Philip Rivers sacked by Terdell Sands for -9 yards,0.340,-1.440
1,0:38,2,19,SDG 12,0,5,LaDainian Tomlinson right tackle for 5 yards (tackle by Kalimba Edwards and Kirk Morrison),-1.440,-1.590
1,0:01,3,14,SDG 17,0,5,Philip Rivers pass complete short middle to Antonio Gates for 10 yards (tackle by Kirk Morrison),-1.590,-1.570
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,4,SDG 27,0,5,"Mike Scifres punts 65 yards, returned by Johnnie Lee Higgins for 16 yards (tackle by David Binn)",-1.570,-0.540
2,14:47,1,10,OAK 24,0,5,Darren McFadden up the middle for 2 yards (tackle by Jacques Cesaire),0.540,0.270
2,14:07,2,8,OAK 26,0,5,Darren McFadden left guard for no gain (tackle by Jamal Williams and Derek Smith),0.270,-0.430
2,13:25,3,8,OAK 26,0,5,JaMarcus Russell pass incomplete deep right intended for Johnnie Lee Higgins (defended by Quentin Jammer),-0.430,-1.630
2,13:19,4,8,OAK 26,0,5,"Shane Lechler punts 56 yards, returned by Darren Sproles for 7 yards (tackle by Trevor Scott)",-1.630,-0.610
2,13:08,1,10,SDG 25,0,5,LaDainian Tomlinson left tackle for 3 yards (tackle by Gerard Warren),0.610,0.470
2,12:29,2,7,SDG 28,0,5,LaDainian Tomlinson left tackle for no gain (tackle by Kirk Morrison),0.470,-0.230
2,11:49,3,7,SDG 28,0,5,Philip Rivers pass incomplete deep middle intended for Antonio Gates,-0.230,-1.500
2,11:42,4,7,SDG 28,0,5,"Mike Scifres punts 44 yards, returned by Johnnie Lee Higgins for 9 yards (tackle by Marques Harris)",-1.500,-1.400
2,11:32,1,10,OAK 37,0,11,"JaMarcus Russell pass complete deep middle to Zach Miller for 63 yards, touchdown",1.400,7.000
2,,,,SDG 2,0,12,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,0,12,"Sebastian Janikowski kicks off 73 yards, returned by Darren Sproles for 27 yards (tackle by Jon Alston)",0.000,0.540
2,11:15,1,10,SDG 24,0,12,Philip Rivers pass complete deep middle to Chris Chambers for 26 yards (tackle by DeAngelo Hall),0.540,2.260
2,10:30,1,10,,0,12,Philip Rivers pass incomplete short right intended for Craig Davis is intercepted by Chris Johnson at OAK-36 and returned for 12 yards (tackle by LaDainian Tomlinson),2.260,-2.130
2,10:21,1,10,OAK 48,0,12,Michael Bush up the middle for 5 yards (tackle by Igor Olshansky),2.130,2.260
2,9:46,2,5,SDG 47,0,12,JaMarcus Russell pass complete short left to Michael Bush for 25 yards (tackle by Tim Dobbins),2.260,4.110
2,9:02,1,10,SDG 22,0,12,JaMarcus Russell pass incomplete deep right intended for Ronald Curry,4.110,3.560
2,8:57,2,10,SDG 22,0,12,Michael Bush right tackle for 7 yards (tackle by Igor Olshansky),3.560,3.930
2,8:19,3,3,SDG 15,0,12,JaMarcus Russell pass complete short middle to Michael Bush for 2 yards (tackle by Eric Weddle),3.930,2.720
2,7:33,4,1,SDG 13,0,12,"Sebastian Janikowski 31 yard field goal good. Penalty on Matt Wilhelm: Illegal Formation, 5 yards (no play)",2.720,5.370
2,7:28,1,8,SDG 8,0,12,Michael Bush left tackle for 4 yards (tackle by Tim Dobbins and Luis Castillo),5.370,5.340
2,6:55,2,4,SDG 4,0,12,Michael Bush right guard for 2 yards (tackle by Eric Weddle),5.340,4.950
2,6:20,3,2,SDG 2,0,12,JaMarcus Russell left end for 1 yard (tackle by Quentin Jammer),4.950,3.550
2,5:35,4,1,SDG 1,0,12,"Michael Bush left tackle for 1 yard. Penalty on Cornell Green: Offensive Holding, 10 yards (no play)",3.550,2.700
2,5:31,4,11,SDG 11,0,15,Sebastian Janikowski 28 yard field goal good,2.700,3.000
2,,,,OAK 30,0,15,"Sebastian Janikowski kicks off 70 yards, returned by Darren Sproles for 23 yards (tackle by Tyvon Branch)",0.000,0.480
2,5:20,1,10,SDG 23,0,15,Philip Rivers pass incomplete deep right intended for Vincent Jackson (defended by DeAngelo Hall),0.480,-0.070
2,5:14,2,10,SDG 23,0,15,"Philip Rivers pass incomplete short left intended for Chris Chambers. Penalty on Chris Johnson: Defensive Pass Interference, 9 yards (no play)",-0.070,1.070
2,5:10,1,10,SDG 32,0,15,Philip Rivers pass complete short middle to Antonio Gates for 20 yards (tackle by Tyvon Branch),1.070,2.390
2,4:35,1,10,OAK 48,0,15,Darren Sproles right tackle for 3 yards (tackle by Gerard Warren),2.390,2.250
2,3:59,2,7,OAK 45,0,15,Philip Rivers pass complete short middle to Darren Sproles for 5 yards (tackle by Kirk Morrison),2.250,2.210
2,3:15,,,,0,15,Timeout #1 by San Diego Chargers,0.000,2.210
2,3:15,3,2,OAK 40,0,15,"Philip Rivers right end for 3 yards (tackle by Kalimba Edwards). Penalty on Kalimba Edwards: Unnecessary Roughness, 15 yards",2.210,4.110
2,2:48,1,10,OAK 22,0,15,"Philip Rivers pass complete short right to LaDainian Tomlinson for 6 yards (tackle by Ricky Brown). LaDainian Tomlinson fumbles (forced by Ricky Brown), recovered by LaDainian Tomlinson at OAK-16",4.110,4.460
2,2:00,2,4,OAK 16,0,15,Philip Rivers sacked by Jay Richardson for -9 yards,4.460,2.480
2,1:14,3,13,OAK 25,0,15,Philip Rivers sacked by Kalimba Edwards for -1 yards,2.480,1.740
2,1:04,,,,0,15,Timeout #2 by Oakland Raiders,0.000,1.740
2,1:03,4,14,OAK 26,0,15,Nate Kaeding 44 yard field goal no good,1.740,-1.200
2,0:59,1,10,OAK 34,0,15,"JaMarcus Russell pass incomplete deep right intended for Ashley Lelie. Penalty on Cornell Green: Offensive Holding, 10 yards (no play)",1.200,0.540
2,0:54,1,20,OAK 24,0,15,Michael Bush right guard for 12 yards (tackle by Clinton Hart and Steve Gregory),0.540,0.930
2,0:36,2,8,OAK 36,0,15,JaMarcus Russell pass complete short middle to Michael Bush for 6 yards (tackle by Eric Weddle),0.930,1.030
2,0:01,,,,0,15,Timeout #3 by Oakland Raiders,0.000,1.030
2,0:01,3,2,OAK 42,0,15,Sebastian Janikowski 76 yard field goal no good,1.030,2.320
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,0,15,"Sebastian Janikowski kicks off 66 yards, returned by Darren Sproles for 11 yards (tackle by Hiram Eugene)",0.000,-0.220
3,14:55,1,10,SDG 15,0,15,LaDainian Tomlinson left end for 1 yard (tackle by Thomas Howard),-0.220,-0.580
3,14:18,2,9,SDG 16,0,15,Philip Rivers pass complete short left to Antonio Gates for 14 yards (tackle by Gibril Wilson),-0.580,0.940
3,13:39,1,10,SDG 30,0,15,LaDainian Tomlinson up the middle for 6 yards (tackle by Gibril Wilson),0.940,1.200
3,13:05,2,4,SDG 36,0,15,Darren Sproles left tackle for 3 yards (tackle by Jay Richardson),1.200,0.890
3,12:31,3,1,SDG 39,0,15,Mike Tolbert up the middle for 11 yards (tackle by Gibril Wilson and Tommy Kelly),0.890,2.260
3,11:57,1,10,,0,15,Darren Sproles left tackle for 2 yards (tackle by Kirk Morrison),2.260,1.980
3,11:49,2,8,OAK 48,0,15,"Penalty on Jay Richardson: Neutral Zone Infraction, 5 yards (no play)",1.980,2.660
3,10:55,2,3,OAK 43,0,15,Darren Sproles left guard for 2 yards (tackle by Gibril Wilson),2.660,2.210
3,10:27,3,1,OAK 41,0,15,Darren Sproles left tackle for 2 yards (tackle by Ricky Brown and Gibril Wilson),2.210,2.980
3,9:42,1,10,OAK 39,0,15,Philip Rivers pass complete deep middle to Vincent Jackson for 24 yards (tackle by Gibril Wilson),2.980,4.580
3,9:03,1,10,OAK 15,0,15,LaDainian Tomlinson left tackle for 2 yards (tackle by Kalimba Edwards),4.580,4.280
3,8:25,2,8,OAK 13,0,15,LaDainian Tomlinson left guard for 3 yards (tackle by Jay Richardson),4.280,4.000
3,7:44,3,5,OAK 10,0,15,Philip Rivers pass incomplete short right intended for LaDainian Tomlinson,4.000,2.810
3,7:39,4,5,OAK 10,3,15,Nate Kaeding 28 yard field goal good,2.810,3.000
3,,,,SDG 30,3,15,"Nate Kaeding kicks off 61 yards, returned by Johnnie Lee Higgins for 12 yards (tackle by Jacob Hester)",0.000,0.340
3,7:29,1,10,OAK 21,3,15,JaMarcus Russell pass incomplete deep middle intended for Zach Miller (defended by Jamal Williams),0.340,-0.200
3,7:21,2,10,OAK 21,3,15,JaMarcus Russell pass complete short left to Johnnie Lee Higgins for 8 yards (tackle by Clinton Hart),-0.200,0.170
3,6:47,3,2,OAK 29,3,15,JaMarcus Russell pass incomplete short right intended for Javon Walker,0.170,-1.440
3,6:40,4,2,OAK 29,3,15,"Shane Lechler punts 45 yards, returned by Darren Sproles for 12 yards (tackle by Tony Stewart)",-1.440,-1.470
3,6:31,1,10,SDG 38,3,15,Philip Rivers sacked by Terdell Sands for -7 yards,1.470,-0.020
3,6:02,2,17,SDG 31,3,15,LaDainian Tomlinson left tackle for 2 yards (tackle by Kirk Morrison),-0.020,-0.430
3,5:25,3,15,SDG 33,3,15,Philip Rivers pass incomplete deep right intended for Vincent Jackson is intercepted by DeAngelo Hall at OAK-41 and returned for 21 yards (tackle by Nick Hardwick),-0.430,-3.050
3,5:14,1,10,SDG 38,3,15,Michael Bush right tackle for 1 yard (tackle by Jamal Williams and Igor Olshansky),3.050,2.640
3,4:35,2,9,SDG 37,3,15,JaMarcus Russell pass complete short middle to Darren McFadden for 10 yards (tackle by Tim Dobbins),2.640,3.780
3,3:57,1,10,SDG 27,3,15,JaMarcus Russell pass incomplete short right intended for Darren McFadden is intercepted by Tim Dobbins at SDG-30 and returned for 4 yards (tackle by Darren McFadden),3.780,-1.200
3,3:49,1,10,SDG 34,3,15,LaDainian Tomlinson right tackle for 5 yards (tackle by Kalimba Edwards and Kirk Morrison),1.200,1.330
3,3:08,2,5,SDG 39,3,15,Philip Rivers pass complete short right to Mike Tolbert for 14 yards (tackle by Gibril Wilson),1.330,2.460
3,2:25,1,10,OAK 47,3,15,Darren Sproles up the middle for no gain (tackle by Gerard Warren and Jay Richardson),2.460,1.910
3,1:46,2,10,OAK 47,3,15,Philip Rivers pass complete deep left to Vincent Jackson for 18 yards (tackle by DeAngelo Hall),1.910,3.640
3,1:04,1,10,OAK 29,3,15,"Philip Rivers pass incomplete deep right intended for Chris Chambers. Penalty on DeAngelo Hall: Illegal Contact, 5 yards (no play)",3.640,3.970
3,0:57,1,10,OAK 24,3,15,LaDainian Tomlinson up the middle for 4 yards (tackle by Terdell Sands),3.970,3.970
3,0:18,2,6,OAK 20,3,15,LaDainian Tomlinson left tackle for 1 yard (tackle by Terdell Sands and Gerard Warren),3.970,3.410
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,OAK 19,3,15,Philip Rivers pass complete short right to Vincent Jackson for 10 yards (tackle by DeAngelo Hall),3.410,5.140
4,14:19,1,9,OAK 9,9,15,"Philip Rivers pass complete short right to Antonio Gates for 9 yards, touchdown",5.140,7.000
4,,,,OAK 2,10,15,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,10,15,"Nate Kaeding kicks off 70 yards, returned by Johnnie Lee Higgins for 18 yards (tackle by Jacob Hester)",0.000,0.040
4,14:06,1,10,OAK 18,10,15,Darren McFadden left end for 5 yards (tackle by Antonio Cromartie),0.040,0.280
4,13:45,2,5,OAK 23,10,15,Michael Bush right guard for -1 yards (tackle by Jamal Williams),0.280,-0.660
4,13:08,3,6,OAK 22,10,15,"JaMarcus Russell sacked by Marques Harris for -10 yards. JaMarcus Russell fumbles (forced by Marques Harris), recovered by Marques Harris at OAK-13",-0.660,-4.710
4,12:49,1,10,OAK 13,16,15,"LaDainian Tomlinson left guard for 13 yards, touchdown",4.710,7.000
4,,,,,18,15,"Two Point Attempt: Philip Rivers pass complete to Darren Sproles, conversion succeeds",1.000,1.000
4,,,,SDG 30,18,15,"Nate Kaeding kicks off 70 yards, returned by Johnnie Lee Higgins for 22 yards (tackle by Jacob Hester)",0.000,0.410
4,12:42,1,10,OAK 22,18,15,JaMarcus Russell pass incomplete short left intended for Justin Griffith,0.410,-0.130
4,12:38,2,10,OAK 22,18,15,Michael Bush up the middle for 2 yards (tackle by Jamal Williams),-0.130,-0.560
4,12:00,3,8,OAK 24,18,15,"Penalty on Kwame Harris: False Start, 5 yards (no play)",-0.560,-1.290
4,11:47,3,13,OAK 19,18,15,JaMarcus Russell sacked by Luis Castillo and Shaun Phillips for -4 yards,-1.290,-2.440
4,11:24,4,17,OAK 15,18,15,Shane Lechler punts 35 yards,-2.440,-2.260
4,11:14,1,10,,18,15,LaDainian Tomlinson right end for 3 yards (tackle by Tommy Kelly),2.260,2.120
4,10:35,2,7,OAK 47,18,15,LaDainian Tomlinson up the middle for 2 yards (tackle by Terdell Sands),2.120,1.690
4,9:51,3,5,OAK 45,18,15,Philip Rivers left end for 9 yards,1.690,3.180
4,9:02,1,10,OAK 36,18,15,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by Ricky Brown),3.180,2.640
4,8:58,2,10,OAK 36,18,15,Philip Rivers pass incomplete deep middle intended for Vincent Jackson,2.640,1.950
4,8:56,,,,18,15,Timeout #1 by San Diego Chargers,0.000,1.950
4,8:56,3,10,OAK 36,18,15,LaDainian Tomlinson up the middle for 7 yards (tackle by Thomas Howard),1.950,1.580
4,8:19,4,3,OAK 29,18,15,Nate Kaeding 47 yard field goal no good,1.580,-1.400
4,8:13,1,10,OAK 37,18,15,Michael Bush up the middle for 4 yards (tackle by Luis Castillo),1.400,1.400
4,7:34,2,6,OAK 41,18,15,JaMarcus Russell pass incomplete,1.400,0.700
4,7:26,3,6,OAK 41,18,15,"JaMarcus Russell pass incomplete short left intended for Ashley Lelie. Penalty on Antonio Cromartie: Defensive Holding, 5 yards (no play)",0.700,1.990
4,7:22,1,10,OAK 46,18,15,JaMarcus Russell pass complete short right to Darren McFadden for 7 yards (tackle by Tim Dobbins),1.990,2.400
4,6:57,2,3,SDG 47,18,15,Michael Bush left tackle for 2 yards (tackle by Derek Smith and Igor Olshansky),2.400,1.950
4,6:22,3,1,SDG 45,18,15,JaMarcus Russell right end for 3 yards (tackle by Shaun Phillips and Clinton Hart),1.950,2.790
4,5:40,1,10,SDG 42,18,15,Michael Bush right tackle for 3 yards (tackle by Jamal Williams),2.790,2.650
4,5:05,2,7,SDG 39,18,15,JaMarcus Russell pass complete deep right to Johnnie Lee Higgins for 16 yards (tackle by Quentin Jammer),2.650,4.040
4,4:20,1,10,SDG 23,18,15,"JaMarcus Russell pass incomplete short left intended for Ronald Curry. Penalty on Antonio Cromartie: Illegal Contact, 5 yards (no play)",4.040,4.370
4,4:15,1,10,SDG 18,18,15,Michael Bush right tackle for 2 yards (tackle by Jacques Cesaire),4.370,4.090
4,3:38,2,8,SDG 16,18,15,Darren McFadden left guard for 2 yards (tackle by Igor Olshansky and Ryon Bingham),4.090,3.630
4,2:57,3,6,SDG 14,18,15,JaMarcus Russell pass incomplete short middle intended for Zach Miller,3.630,2.530
4,2:52,4,6,SDG 14,18,18,Sebastian Janikowski 32 yard field goal good,2.530,3.000
4,,,,OAK 30,18,18,"Sebastian Janikowski kicks off 72 yards, returned by Darren Sproles for 67 yards (tackle by Jon Alston)",0.000,3.250
4,2:33,1,10,OAK 35,18,18,Philip Rivers pass incomplete short left intended for Vincent Jackson,3.250,2.700
4,2:29,2,10,OAK 35,18,18,LaDainian Tomlinson right tackle for 6 yards (tackle by Gibril Wilson),2.700,2.810
4,2:00,3,4,OAK 29,18,18,Philip Rivers pass incomplete short right intended for Darren Sproles,2.810,1.560
4,1:55,4,4,OAK 29,21,18,Nate Kaeding 47 yard field goal good,1.560,3.000
4,,,,SDG 30,21,18,"Nate Kaeding kicks off 69 yards, returned by Johnnie Lee Higgins for 23 yards (tackle by Antwan Applewhite)",0.000,0.540
4,1:45,1,10,OAK 24,21,18,JaMarcus Russell pass complete short left to Zach Miller for 15 yards (tackle by Antoine Cason),0.540,1.530
4,1:38,1,10,OAK 39,21,18,JaMarcus Russell pass incomplete deep right intended for Ronald Curry (defended by Quentin Jammer),1.530,0.990
4,1:33,2,10,OAK 39,21,18,JaMarcus Russell pass complete short right to Zach Miller for 5 yards (tackle by Antoine Cason),0.990,0.960
4,1:24,3,5,OAK 44,21,18,JaMarcus Russell pass incomplete deep left intended for Johnnie Lee Higgins,0.960,-0.460
4,1:22,4,5,OAK 44,21,18,JaMarcus Russell pass incomplete,-0.460,-2.650
4,1:17,1,10,OAK 44,21,18,LaDainian Tomlinson left tackle for 3 yards (tackle by Thomas Howard),2.650,2.520
4,1:12,,,,21,18,Timeout #1 by Oakland Raiders,0.000,2.520
4,1:12,2,7,OAK 41,27,18,"LaDainian Tomlinson right end for 41 yards, touchdown",2.520,7.000
4,,,,OAK 2,28,18,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,28,18,"Nate Kaeding kicks off 78 yards, touchback",0.000,0.280
4,1:04,1,10,OAK 20,28,18,JaMarcus Russell sacked by Luis Castillo for -1 yards,0.280,-0.460
4,0:37,2,11,OAK 19,28,18,JaMarcus Russell pass complete short right to Michael Bush for 9 yards,-0.460,0.100
4,0:31,3,2,OAK 28,28,18,JaMarcus Russell pass complete short middle to Michael Bush for 10 yards (tackle by Eric Weddle),0.100,1.470
4,0:24,,,,28,18,Timeout #2 by Oakland Raiders,0.000,1.470
4,0:24,1,10,OAK 38,28,18,JaMarcus Russell pass incomplete short middle intended for Michael Bush,1.470,0.920
4,0:20,2,10,OAK 38,28,18,JaMarcus Russell pass complete short middle to Michael Bush for 12 yards (tackle by Eric Weddle),0.920,2.260
4,0:14,,,,28,18,Timeout #3 by Oakland Raiders,0.000,2.260
4,0:14,1,10,,28,18,JaMarcus Russell pass complete short right to Zach Miller for 7 yards (tackle by Eric Weddle),2.260,2.660
4,0:09,2,3,SDG 43,28,18,JaMarcus Russell pass complete short middle to Michael Bush for 16 yards (tackle by Matt Wilhelm),2.660,1.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
