#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:57,SDG 36,3,2:06,4,Punt
2,1,7:23,SDG 5,1,0:06,-5,Safety
3,1,5:47,SDG 29,3,1:01,3,Punt
4,1,1:40,SDG 5,4,1:53,22,Punt
5,2,13:08,SDG 25,3,1:36,3,Punt
6,2,11:22,SDG 24,2,1:01,26,Interception
7,2,5:26,SDG 23,9,4:27,51,Missed FG
8,3,15:00,SDG 15,13,7:26,75,Field Goal
9,3,6:31,SDG 38,3,1:17,-5,Interception
10,3,3:49,SDG 34,8,4:37,66,Touchdown
11,4,12:49,OAK 13,1,0:02,13,Touchdown
12,4,11:14,,7,3:01,21,Missed FG
13,4,2:47,OAK 35,4,0:56,6,Field Goal
14,4,1:17,OAK 44,2,0:13,44,Touchdown
