0,1
Game Info,Game Info
Won Toss,Dolphins (deferred)
Roof,retractable roof (closed)
Surface,fieldturf
Duration,2:52
Attendance,70593
Vegas Line,Atlanta Falcons -14.0
Over/Under,46.0 (under)
