Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andy Levitre,G,57,100%,0,0%,4,17%
Wes Schweitzer,G,57,100%,0,0%,4,17%
Ryan Schraeder,T,57,100%,0,0%,4,17%
Jake Matthews,T,57,100%,0,0%,4,17%
Alex Mack,C,57,100%,0,0%,0,0%
Matt Ryan,QB,57,100%,0,0%,0,0%
Austin Hooper,TE,52,91%,0,0%,4,17%
Taylor Gabriel,WR,48,84%,0,0%,0,0%
Julio Jones,WR,45,79%,0,0%,0,0%
Justin Hardy,WR,42,74%,0,0%,6,26%
Devonta Freeman,RB,42,74%,0,0%,0,0%
Tevin Coleman,RB,18,32%,0,0%,0,0%
Levine Toilolo,TE,15,26%,0,0%,8,35%
Marvin Hall,WR,12,21%,0,0%,4,17%
Derrick Coleman,FB,5,9%,0,0%,14,61%
Andre Roberts,WR,5,9%,0,0%,7,30%
Eric Saubert,TE,1,2%,0,0%,14,61%
Robert Alford,CB,0,0%,67,100%,9,39%
Keanu Neal,FS,0,0%,67,100%,5,22%
Ricardo Allen,SS,0,0%,67,100%,4,17%
Deion Jones,LB,0,0%,65,97%,5,22%
Desmond Trufant,CB,0,0%,64,96%,5,22%
De'Vondre Campbell,LB,0,0%,60,90%,1,4%
Dontari Poe,DT,0,0%,52,78%,5,22%
Grady Jarrett,DT,0,0%,50,75%,5,22%
Brian Poole,CB,0,0%,38,57%,2,9%
Duke Riley,LB,0,0%,35,52%,8,35%
Adrian Clayborn,DE,0,0%,34,51%,1,4%
Derrick Shelby,LB,0,0%,29,43%,4,17%
Brooks Reed,DE,0,0%,29,43%,4,17%
Takkarist McKinley,DE,0,0%,27,40%,0,0%
Vic Beasley,LB,0,0%,26,39%,1,4%
Joe Vellano,NT,0,0%,14,21%,5,22%
Tani Tupou,NT,0,0%,7,10%,0,0%
Kemal Ishmael,FS,0,0%,3,4%,18,78%
Sharrod Neasman,SS,0,0%,3,4%,10,43%
C.J. Goodwin,CB,0,0%,0,0%,18,78%
Jordan Tripp,LB,0,0%,0,0%,14,61%
Matthew Bosher,P,0,0%,0,0%,12,52%
Damontae Kazee,SS,0,0%,0,0%,10,43%
Terron Ward,RB,0,0%,0,0%,9,39%
Ben Garland,G,0,0%,0,0%,9,39%
Josh Harris,LS,0,0%,0,0%,8,35%
Matt Bryant,K,0,0%,0,0%,4,17%
Ty Sambrailo,T,0,0%,0,0%,4,17%
