Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Adam Humphries,TAM,0,0,,0,0,1,6,6.0,0,6
DeSean Jackson,TAM,0,0,,0,0,1,9,9.0,0,9
Jacquizz Rodgers,TAM,2,31,15.5,0,17,0,0,,0,0
Antony Auclair,TAM,1,9,9.0,0,9,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Justin Hardy,ATL,0,0,,0,0,2,14,7.0,0,14
Marvin Hall,ATL,1,19,19.0,0,19,0,0,,0,0
