#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 40,3,1:45,3,Punt
2,1,10:44,CHI 19,4,2:02,81,Touchdown
3,1,6:41,CHI 31,4,1:40,21,Interception
4,1,4:54,CHI 2,1,0:05,-2,Safety
5,1,0:24,CHI 4,5,2:28,16,Punt
6,2,11:28,CHI 21,7,3:39,79,Touchdown
7,2,7:24,CHI 15,8,4:47,49,Punt
8,3,13:54,CHI 45,7,3:22,55,Touchdown
9,3,10:17,,3,1:00,1,Punt
10,3,6:24,TAM 49,6,2:39,26,Missed FG
11,3,2:19,CHI 10,3,1:18,7,Punt
12,4,13:51,CHI 32,2,0:12,0,Interception
13,4,12:18,CHI 13,3,2:27,9,Punt
14,4,7:17,CHI 29,12,5:22,64,Field Goal
15,4,0:26,CHI 35,1,0:26,-1,End of Game
