Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Tony Pollard,DAL,12,61,1,3,46,3.8,15,1.3,2,6.0
Rico Dowdle,DAL,8,23,0,1,19,2.4,4,0.5,1,8.0
Cooper Rush,DAL,3,-3,0,0,-3,-1.0,0,0.0,0,
Dak Prescott,DAL,2,6,0,1,6,3.0,0,0.0,0,
CeeDee Lamb,DAL,1,7,0,1,7,7.0,0,0.0,0,
KaVontae Turpin,DAL,1,13,0,1,13,13.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Miles Sanders,CAR,11,50,0,4,50,4.5,0,0.0,0,
Chuba Hubbard,CAR,10,57,0,2,57,5.7,0,0.0,0,
Bryce Young,CAR,2,3,0,0,3,1.5,0,0.0,0,
