Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,6:33,2,14,CHI 36,0,7,Brett Favre pass complete short right to Donald Driver for 10 yards (tackle by Lance Briggs),2.360,3.010
1,5:50,3,4,CHI 26,0,7,Brett Favre pass complete short middle to Donald Lee for 7 yards (tackle by Israel Idonije),3.010,4.310
1,5:04,1,10,CHI 19,0,7,"Brett Favre pass complete short middle to James Jones for 11 yards (tackle by Charles Tillman). James Jones fumbles (forced by Charles Tillman), recovered by Ricky Manning at CHI-5 (tackle by Bubba Franks)",4.310,0.140
,,,,,,,"GNB challenged the pass completion ruling, and the play was upheld.",,
1,4:55,1,10,CHI 16,0,7,Cedric Benson right tackle for 2 yards (tackle by Ryan Pickett and A.J. Hawk),-0.140,-0.350
1,4:19,2,8,CHI 18,0,7,Cedric Benson right tackle for 2 yards (tackle by A.J. Hawk),-0.350,-0.820
1,3:37,3,6,CHI 20,0,7,Brian Griese pass complete short right to Cedric Benson for 5 yards (tackle by Nick Barnett),-0.820,-1.700
1,3:01,4,1,CHI 25,0,7,"Brad Maynard punts 55 yards, returned by Charles Woodson for 4 yards (tackle by Brendon Ayanbadejo)",-1.700,-0.540
1,2:48,1,10,GNB 24,0,7,Vernand Morency right end for 2 yards (tackle by Tommie Harris),0.540,0.270
1,2:06,2,8,GNB 26,0,7,Brett Favre pass complete short left to Donald Driver for 26 yards (tackle by Adam Archuleta),0.270,2.390
1,1:24,1,10,CHI 48,0,7,"Brett Favre pass complete short right to James Jones for 8 yards (tackle by Charles Tillman). James Jones fumbles (forced by Charles Tillman), recovered by Adam Archuleta at CHI-38 (tackle by James Jones)",2.390,-1.470
1,1:15,1,10,CHI 38,0,7,Cedric Benson left tackle for 1 yard (tackle by Corey Williams and Ryan Pickett),1.470,1.060
1,0:38,2,9,CHI 39,0,7,Brian Griese pass incomplete deep middle intended for Bernard Berrian,1.060,0.370
1,0:32,3,9,CHI 39,0,7,Brian Griese pass complete short left to Rashied Davis for 8 yards (tackle by Charles Woodson),0.370,-0.260
1,0:17,4,1,CHI 47,0,7,"Brad Maynard punts 53 yards, touchback",-0.260,-0.280
1,0:09,1,10,GNB 20,0,7,Vernand Morency right guard for 2 yards (tackle by Tommie Harris),0.280,0.000
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,GNB 22,0,7,Vernand Morency right end for 1 yard (tackle by Lance Briggs),0.000,-0.560
2,14:18,3,7,GNB 23,0,7,Brett Favre pass complete short right to Vernand Morency for 5 yards (tackle by Lance Briggs),-0.560,-1.500
2,13:47,4,2,GNB 28,0,7,"Jon Ryan punts 64 yards (tackle by Brady Poppinga). Penalty on Jamar Williams: Illegal Block Above the Waist, 10 yards",-1.500,-0.040
2,13:34,1,10,CHI 18,0,7,Brian Griese pass complete short right to Greg Olsen for 9 yards (tackle by Brady Poppinga),0.040,0.820
2,13:11,2,1,CHI 27,0,7,Cedric Benson right guard for 4 yards (tackle by A.J. Hawk),0.820,1.000
2,12:29,1,10,CHI 31,0,7,Cedric Benson left end for 3 yards (tackle by Kabeer Gbaja-Biamila and Atari Bigby),1.000,0.870
2,11:49,2,7,CHI 34,0,7,Brian Griese pass incomplete short middle intended for Cedric Benson (defended by Ryan Pickett),0.870,0.170
2,11:45,3,7,CHI 34,0,7,Brian Griese pass complete short left to Adrian Peterson for 30 yards (tackle by Atari Bigby),0.170,3.180
2,11:11,1,10,GNB 36,0,7,Devin Hester left end for 5 yards (tackle by Nick Collins),3.180,3.310
2,10:33,2,5,GNB 31,0,7,Brian Griese pass complete short right to Jason McKie for 6 yards (tackle by Charles Woodson),3.310,3.910
2,9:55,1,10,GNB 25,0,7,Brian Griese pass incomplete deep left intended for Greg Olsen,3.910,3.360
2,9:50,2,10,GNB 25,0,7,Cedric Benson up the middle for 4 yards (tackle by Brady Poppinga),3.360,3.200
2,9:12,3,6,GNB 21,0,7,Adrian Peterson up the middle for 3 yards (tackle by Ryan Pickett),3.200,2.350
2,8:33,4,3,GNB 18,0,7,"Robbie Gould 36 yard field goal good. Penalty on Corey Williams: Illegal Formation, 5 yards (no play)",2.350,4.710
2,8:29,1,10,GNB 13,0,7,Cedric Benson left tackle for 3 yards (tackle by A.J. Hawk and Nick Barnett),4.710,4.580
2,7:57,2,7,GNB 10,6,7,"Cedric Benson right tackle for 10 yards, touchdown",4.580,7.000
2,,,,GNB 2,7,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,7,7,"Robbie Gould kicks off 67 yards, returned by Tramon Williams for 23 yards (tackle by Jamar Williams)",0.000,0.670
2,7:45,1,10,GNB 26,7,7,Vernand Morency left guard for 10 yards (tackle by Brandon McGowan),0.670,1.330
2,7:05,1,10,GNB 36,7,7,Vernand Morency right tackle for 15 yards (tackle by Brandon McGowan),1.330,2.320
2,6:29,1,10,CHI 49,7,7,Brett Favre pass complete short left to Greg Jennings for 2 yards (tackle by Danieal Manning),2.320,2.050
2,5:46,,,,7,7,Timeout #2 by Green Bay Packers,0.000,2.050
2,5:46,2,8,CHI 47,7,7,Brett Favre pass complete short left to Vernand Morency for 6 yards (tackle by Lance Briggs),2.050,2.150
2,5:02,3,2,CHI 41,7,13,"Brett Favre pass complete deep left to Greg Jennings for 41 yards, touchdown",2.150,7.000
2,,,,CHI 2,7,14,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 30,7,14,"Mason Crosby kicks off 35 yards, returned by John Gilmore for no gain",0.000,1.270
2,4:54,1,10,CHI 35,7,14,"Brian Griese pass complete short right to Muhsin Muhammad for 17 yards (tackle by Atari Bigby). Penalty on Al Harris: Face Mask (5 Yards), 5 yards",1.270,2.720
2,4:37,1,10,GNB 43,7,14,Cedric Benson left end for 11 yards (tackle by Atari Bigby and Johnny Jolly),2.720,3.450
2,4:37,1,10,GNB 32,7,14,"Penalty on Ruben Brown: False Start, 5 yards (no play)",3.450,3.120
2,3:43,1,15,GNB 37,7,14,Cedric Benson up the middle for -5 yards (tackle by Nick Barnett),3.120,1.550
2,3:00,2,20,GNB 42,7,14,Brian Griese pass incomplete deep left intended for Bernard Berrian,1.550,0.890
2,2:55,3,20,GNB 42,7,14,Brian Griese pass complete short left to Adrian Peterson for 2 yards (tackle by Cullen Jenkins),0.890,0.590
2,2:16,4,18,GNB 40,7,14,"Brad Maynard punts 25 yards, fair catch by Charles Woodson",0.590,0.220
2,2:09,1,10,GNB 15,7,14,Vernand Morency right tackle for 3 yards (tackle by Brian Urlacher),-0.220,-0.280
2,2:00,2,7,GNB 18,7,14,"Brett Favre pass complete short middle to Donald Driver for 7 yards (tackle by Ricky Manning). Penalty on Donald Driver: Offensive Pass Interference, 9 yards (no play)",-0.280,-1.220
2,1:53,2,16,GNB 9,7,14,"Vernand Morency left end for 4 yards (tackle by Danieal Manning). Penalty on Israel Idonije: Defensive Holding, 5 yards (no play)",-1.220,-0.280
2,1:47,1,10,GNB 14,7,14,Brett Favre pass complete short middle to Vernand Morency for 17 yards (tackle by Brandon McGowan),-0.280,1.000
2,1:19,1,10,GNB 31,7,14,Brett Favre pass complete short left to Vernand Morency for 4 yards (tackle by Lance Briggs),1.000,1.000
2,0:49,2,6,GNB 35,7,14,Brett Favre pass complete short left to Ryan Grant for 7 yards (tackle by Lance Briggs),1.000,1.730
2,0:32,1,10,GNB 42,7,14,,1.730,1.190
,,,,,,,"Replay Assistant challenged the too many players on field ruling, and the original play was overturned.",,
2,0:32,2,10,GNB 42,7,14,Brett Favre pass complete short left to Vernand Morency for 4 yards (tackle by Danieal Manning),1.190,1.030
2,0:27,3,6,GNB 46,7,14,Brett Favre pass complete deep middle to Greg Jennings for 28 yards (tackle by Adam Archuleta),1.030,3.840
2,0:18,,,,7,14,Timeout #3 by Green Bay Packers,0.000,3.840
2,0:18,1,10,CHI 26,7,14,Brett Favre pass complete short middle to Bubba Franks for 7 yards (tackle by Ricky Manning),3.840,4.270
2,0:06,2,3,CHI 19,7,14,Brett Favre spiked the ball,4.270,3.570
2,0:05,3,3,CHI 19,7,17,Mason Crosby 37 yard field goal good,3.570,3.000
2,,,,GNB 30,7,17,"Mason Crosby kicks onside 19 yards, recovered by Rod Wilson",0.000,0.940
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,7,17,"Mason Crosby kicks off 34 yards, returned by Israel Idonije for no gain",0.000,1.330
3,14:57,1,10,CHI 36,7,17,Cedric Benson right end for 2 yards (tackle by Atari Bigby),1.330,1.060
3,14:24,2,8,CHI 38,7,17,Brian Griese pass complete deep middle to Desmond Clark for 28 yards (tackle by Charles Woodson),1.060,3.310
3,13:45,1,10,GNB 34,7,17,Brian Griese pass incomplete deep left intended for Greg Olsen,3.310,2.770
3,13:40,2,10,GNB 34,7,17,Cedric Benson left guard for 3 yards (tackle by Corey Williams),2.770,2.480
3,12:51,3,7,GNB 31,7,17,"Penalty on Brian Griese: Delay of Game, 5 yards (no play)",2.480,1.820
3,12:31,3,12,GNB 36,7,17,Brian Griese pass complete short right to Bernard Berrian for 10 yards (tackle by Charles Woodson),1.820,1.860
3,12:07,4,2,GNB 26,10,17,Robbie Gould 44 yard field goal good,1.860,3.000
3,,,,CHI 30,10,17,"Robbie Gould kicks off 68 yards, returned by Tramon Williams for 65 yards (tackle by Rashied Davis)",0.000,3.380
3,11:53,1,10,CHI 33,10,17,Brett Favre pass complete short right to DeShawn Wynn for 13 yards (tackle by Brandon McGowan),3.380,4.240
3,11:15,1,10,CHI 20,10,17,DeShawn Wynn up the middle for 6 yards (tackle by Hunter Hillenmeyer),4.240,4.640
3,10:42,2,4,CHI 14,10,17,DeShawn Wynn right end for 3 yards (tackle by Anthony Adams),4.640,4.590
3,10:06,3,1,CHI 11,10,17,DeShawn Wynn right tackle for -3 yards (tackle by Lance Briggs),4.590,2.580
3,9:18,4,4,CHI 14,10,17,"Penalty on Jon Ryan: Delay of Game, 5 yards (no play)",2.580,2.180
3,9:06,4,9,CHI 19,10,20,Mason Crosby 37 yard field goal good,2.180,3.000
3,,,,GNB 30,10,20,"Mason Crosby kicks off 45 yards, returned by John Gilmore for 15 yards (tackle by Frank Walker)",0.000,1.600
3,8:58,1,10,CHI 40,10,20,Cedric Benson right end for -1 yards (tackle by Ryan Pickett),1.600,0.920
3,8:20,2,11,CHI 39,10,20,"Brian Griese pass incomplete deep middle intended for Desmond Clark. Penalty on Nick Barnett: Illegal Contact, 5 yards (no play)",0.920,1.860
3,8:15,1,10,CHI 44,10,20,Cedric Benson left tackle for 2 yards (tackle by Brady Poppinga),1.860,1.590
3,7:39,2,8,CHI 46,10,20,"Brian Griese pass complete short right to Greg Olsen for 5 yards (tackle by A.J. Hawk). Penalty on Al Harris: Illegal Use of Hands, 5 yards (no play)",1.590,2.320
3,7:14,1,10,GNB 49,10,20,Brian Griese pass incomplete short right intended for Mark Bradley,2.320,1.780
3,7:09,,,,10,20,Timeout #1 by Chicago Bears,0.000,1.780
3,7:09,2,10,GNB 49,10,20,Cedric Benson right guard for 2 yards (tackle by Nick Barnett and Atari Bigby),1.780,1.360
3,6:31,3,8,GNB 47,10,20,Brian Griese sacked by Nick Barnett for -2 yards,1.360,0.000
3,6:05,4,10,GNB 49,10,20,Brad Maynard punts 39 yards. Penalty on GNB: Defensive 12 On-field (Declined),0.000,0.380
3,5:58,1,10,GNB 10,10,20,DeShawn Wynn right tackle for 5 yards (tackle by Lance Briggs),-0.380,-0.350
3,5:19,2,5,GNB 15,10,20,DeShawn Wynn left tackle for no gain (tackle by Brian Urlacher),-0.350,-0.840
3,4:35,3,5,GNB 15,10,20,Brett Favre pass incomplete short left intended for James Jones is intercepted by Brian Urlacher at GNB-19,-0.840,-4.310
3,4:24,1,10,GNB 19,16,20,"Brian Griese pass complete deep left to Greg Olsen for 19 yards, touchdown",4.310,7.000
3,,,,GNB 2,17,20,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,17,20,"Robbie Gould kicks off 69 yards, returned by Tramon Williams for 20 yards (tackle by Rod Wilson)",0.000,0.340
3,4:14,1,10,GNB 21,17,20,DeShawn Wynn right end for 1 yard (tackle by Lance Briggs),0.340,-0.070
3,3:42,2,9,GNB 22,17,20,DeShawn Wynn left end for 3 yards (tackle by Lance Briggs),-0.070,-0.360
3,3:05,3,6,GNB 25,17,20,DeShawn Wynn left tackle for 4 yards (tackle by Lance Briggs),-0.360,-1.440
3,2:41,4,2,GNB 29,17,20,Jon Ryan punts 35 yards,-1.440,-1.330
3,2:33,1,10,CHI 36,17,20,Brian Griese pass complete short right to Greg Olsen for 2 yards (tackle by Atari Bigby),1.330,1.060
3,1:57,2,8,CHI 38,17,20,"Penalty on Desmond Clark: False Start, 5 yards (no play)",1.060,0.390
3,1:40,2,13,CHI 33,17,20,Cedric Benson left tackle for -3 yards (tackle by Corey Williams),0.390,-0.690
3,0:58,3,16,CHI 30,17,20,Brian Griese pass incomplete deep left intended for Muhsin Muhammad,-0.690,-1.370
3,0:53,4,16,CHI 30,17,20,"Brad Maynard punts 56 yards, returned by Charles Woodson for 25 yards (tackle by Brendon Ayanbadejo). Charles Woodson fumbles, recovered by Brad Maynard at GNB-41",-1.370,2.850
3,0:39,1,10,GNB 41,17,20,Brian Griese pass complete short right to Mark Bradley for 17 yards (tackle by Al Harris),2.850,3.970
3,0:11,1,10,GNB 24,17,20,Cedric Benson right end for 1 yard (tackle by Nick Collins and Charles Woodson),3.970,3.570
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,GNB 23,17,20,Brian Griese pass incomplete deep left intended for Muhsin Muhammad,3.570,2.870
4,14:56,3,9,GNB 23,17,20,Adrian Peterson right guard for 5 yards (tackle by Cullen Jenkins),2.870,2.320
4,14:18,4,4,GNB 18,20,20,Robbie Gould 36 yard field goal good,2.320,3.000
4,,,,CHI 30,20,20,"Robbie Gould kicks off 67 yards, returned by Tramon Williams for 19 yards (tackle by Rod Wilson). Penalty on Aaron Rouse: Offensive Holding, 9 yards",0.000,-0.380
4,14:02,1,10,GNB 10,20,20,DeShawn Wynn up the middle for no gain (tackle by Lance Briggs),-0.380,-0.780
4,13:20,2,10,GNB 10,20,20,Brett Favre pass incomplete short right intended for Bubba Franks (defended by Adewale Ogunleye),-0.780,-1.420
4,13:16,3,10,GNB 10,20,20,Brett Favre pass complete short middle to Bubba Franks for 5 yards (tackle by Brian Urlacher),-1.420,-2.440
4,12:40,4,5,GNB 15,20,20,"Jon Ryan punts 47 yards, returned by Devin Hester for -2 yards (tackle by Frank Walker). Penalty on Jarrett Bush: Player Out of Bounds on Punt, 5 yards",-2.440,-1.660
4,12:29,1,10,CHI 41,20,20,Cedric Benson left guard for 4 yards (tackle by A.J. Hawk),1.660,1.660
4,11:57,2,6,CHI 45,20,20,Cedric Benson left end for -1 yards (tackle by Justin Harrell and Kabeer Gbaja-Biamila),1.660,0.830
4,11:17,3,7,CHI 44,20,20,"Garrett Wolfe for 2 yards (tackle by Nick Barnett). Penalty on Nick Barnett: Face Mask (15 Yards), 15 yards",0.830,2.980
4,10:55,1,10,GNB 39,20,20,Brian Griese pass incomplete deep left intended for Greg Olsen is intercepted by Brady Poppinga at GNB-23,2.980,-0.480
4,10:48,1,10,GNB 23,20,20,"Brett Favre pass complete short middle to DeShawn Wynn for 1 yard (tackle by Lance Briggs). Penalty on Mark Tauscher: Offensive Holding, 10 yards (no play)",0.480,-0.590
4,10:29,1,20,GNB 13,20,20,Brett Favre pass incomplete short right intended for Donald Lee,-0.590,-1.500
4,10:21,2,20,GNB 13,20,20,Brett Favre pass incomplete short middle intended for DeShawn Wynn (defended by Israel Idonije),-1.500,-2.530
4,10:17,3,20,GNB 13,20,20,Brett Favre pass complete short middle to Vernand Morency for 3 yards (tackle by Adewale Ogunleye),-2.530,-2.390
4,9:43,4,17,GNB 16,20,20,"Jon Ryan punts 35 yards, returned by Devin Hester for 15 yards (tackle by Frank Walker). Penalty on Rod Wilson: Offensive Holding, 10 yards",-2.390,-2.060
4,9:30,1,10,CHI 47,20,20,Cedric Benson up the middle for 2 yards (tackle by Ryan Pickett),2.060,1.790
4,9:01,2,8,CHI 49,20,20,Cedric Benson left tackle for 2 yards (tackle by Ryan Pickett and Cullen Jenkins),1.790,1.360
4,8:18,3,6,GNB 49,20,20,Brian Griese sacked by Nick Barnett and Aaron Kampman for -9 yards,1.360,-0.590
4,7:45,4,15,CHI 42,20,20,Brad Maynard punts 31 yards,-0.590,-0.740
4,7:38,1,10,GNB 27,20,20,Brett Favre pass complete short middle to Bubba Franks for 6 yards (tackle by Brian Urlacher),0.740,1.010
4,6:56,2,4,GNB 33,20,20,"DeShawn Wynn left end for 1 yard (tackle by Anthony Adams and Lance Briggs). Penalty on Jason Spitz: Offensive Holding, 10 yards (no play)",1.010,-0.340
4,6:27,2,14,GNB 23,20,20,Brett Favre pass complete short left to James Jones for 11 yards (tackle by Lance Briggs),-0.340,0.430
4,5:44,3,3,GNB 34,20,20,Brett Favre pass incomplete short right intended for James Jones,0.430,-1.110
4,5:39,4,3,GNB 34,20,20,"Jon Ryan punts 59 yards, returned by Devin Hester for 14 yards (tackle by Frank Walker)",-1.110,-0.340
4,5:27,1,10,CHI 21,20,20,Cedric Benson right end for no gain (tackle by Charles Woodson),0.340,-0.200
4,4:56,2,10,CHI 21,20,20,Brian Griese pass complete deep left to Greg Olsen for 27 yards (tackle by Nick Collins),-0.200,2.130
4,4:18,1,10,CHI 48,20,20,Cedric Benson for 6 yards (tackle by Atari Bigby),2.130,2.390
4,4:12,2,4,GNB 46,20,20,Cedric Benson left tackle for no gain (tackle by Aaron Kampman),2.390,1.680
4,3:26,3,4,GNB 46,20,20,Adrian Peterson up the middle for 4 yards (tackle by Aaron Kampman),1.680,2.790
,,,,,,,"GNB challenged the first down ruling, and the play was upheld.",,
4,2:58,1,10,GNB 42,20,20,Cedric Benson right end for 7 yards (tackle by Nick Barnett),2.790,3.190
4,2:17,2,3,GNB 35,20,20,Cedric Benson left tackle for 1 yard (tackle by A.J. Hawk),3.190,2.610
4,2:11,,,,20,20,Timeout #2 by Green Bay Packers,0.000,2.610
4,2:11,3,2,GNB 34,26,20,"Brian Griese pass complete deep left to Desmond Clark for 34 yards, touchdown",2.610,7.000
4,,,,GNB 2,27,20,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,27,20,"Robbie Gould kicks off 66 yards, returned by Tramon Williams for 23 yards (tackle by John Gilmore)",0.000,0.740
4,1:58,1,10,GNB 27,27,20,Brett Favre pass complete short middle to Donald Driver for 8 yards (tackle by Brian Urlacher),0.740,1.280
4,1:35,2,2,GNB 35,27,20,Brett Favre pass complete short middle to Donald Lee for 8 yards (tackle by Brian Urlacher),1.280,1.800
4,1:12,1,10,GNB 43,27,20,Brett Favre pass complete short middle to Donald Lee for 8 yards (tackle by Lance Briggs),1.800,2.330
4,0:45,2,2,CHI 49,27,20,Brett Favre pass incomplete short right intended for Donald Driver,2.330,1.620
4,0:41,3,2,CHI 49,27,20,Brett Favre pass complete short left to James Jones for 8 yards (tackle by Ricky Manning),1.620,2.850
4,0:18,1,10,CHI 41,27,20,Brett Favre pass complete short middle to Vernand Morency for 9 yards (tackle by Ricky Manning),2.850,3.520
4,0:13,,,,27,20,Timeout #3 by Green Bay Packers,0.000,3.520
4,0:13,2,1,CHI 32,27,20,Brett Favre pass incomplete deep left intended for James Jones,3.520,2.810
4,0:08,3,1,CHI 32,27,20,Brett Favre pass incomplete deep left intended for Donald Driver is intercepted by Brandon McGowan,2.810,-0.280
4,0:01,1,10,CHI 20,27,20,Brian Griese kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
