Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Reynolds,DET,10,6,92,0,3,70,11.7,22,3.7,11.6,0,,1,10.0,0,90.4
Kalif Raymond,DET,7,5,45,0,3,22,4.4,23,4.6,7.1,0,,0,0.0,0,88.4
Amon-Ra St. Brown,DET,6,4,18,0,1,10,2.5,8,2.0,3.8,0,,0,0.0,0,70.1
Craig Reynolds,DET,3,3,68,0,2,6,2.0,62,20.7,2.0,0,,0,0.0,0,118.7
T.J. Hockenson,DET,4,1,6,0,,5,5.0,1,1.0,11.5,0,,0,0.0,1,0.0
Justin Jackson,DET,1,0,0,0,0,0,,0,,31.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,NWE,8,7,111,1,6,70,10.0,41,5.9,12.6,1,7.0,0,0.0,0,158.3
Hunter Henry,NWE,5,4,54,0,4,29,7.3,25,6.3,7.0,0,,0,0.0,0,111.7
Rhamondre Stevenson,NWE,2,2,14,0,1,-8,-4.0,22,11.0,-4.0,2,1.0,0,0.0,0,95.8
Tyquan Thornton,NWE,3,2,7,0,,4,2.0,3,1.5,15.3,0,,0,0.0,0,70.1
Kendrick Bourne,NWE,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2
Damien Harris,NWE,1,1,1,0,,-5,-5.0,6,6.0,-5.0,0,,0,0.0,0,79.2
Nelson Agholor,NWE,1,0,0,0,,0,,0,,14.0,0,,1,100.0,1,0.0
