Quarter,Time,Down,ToGo,Location,ATL,WAS,Detail,EPB,EPA
2,9:16,1,10,WAS 12,13,0,"Ito Smith left tackle for 12 yards, touchdown",4.780,7.000
2,9:10,,,WAS 15,14,0,Giorgio Tavecchio kicks extra point good,0.000,0.000
2,9:10,,,ATL 35,14,0,"Matthew Bosher kicks off 60 yards, returned by Greg Stroman for no gain (tackle by Russell Gage)",0.000,0.280
2,9:05,1,10,WAS 20,14,0,Alex Smith pass incomplete short right,0.280,-0.270
2,8:56,2,10,WAS 20,14,0,Alex Smith pass incomplete short left intended for Paul Richardson,-0.270,-0.960
2,8:53,3,10,WAS 20,14,0,Alex Smith pass complete short middle to Vernon Davis for 11 yards (tackle by Bruce Carter),-0.960,1.000
2,8:10,1,10,WAS 31,14,0,Adrian Peterson right end for no gain (tackle by Bruce Carter),1.000,0.460
2,7:31,2,10,WAS 31,14,0,Alex Smith pass complete short left to Jordan Reed for 12 yards (tackle by Sharrod Neasman),0.460,1.800
2,6:54,1,10,WAS 43,14,0,Alex Smith pass complete short right to Josh Doctson for 5 yards,1.800,1.930
2,6:08,2,5,WAS 48,14,0,Adrian Peterson right end for 11 yards (tackle by Damontae Kazee and Grady Jarrett),1.930,2.850
2,5:23,1,10,ATL 41,14,0,Alex Smith right end for 22 yards (tackle by Brian Poole),2.850,4.310
2,4:39,1,10,ATL 19,14,0,Adrian Peterson left end for -1 yards (tackle by Foyesade Oluokun),4.310,3.630
2,3:56,2,11,ATL 20,14,0,Alex Smith pass complete short middle to Maurice Harris for 18 yards (tackle by Brian Poole),3.630,6.740
2,3:15,1,2,ATL 2,14,6,"Alex Smith pass complete short left to Josh Doctson for 2 yards, touchdown",6.740,7.000
2,3:10,,,ATL 15,14,7,Dustin Hopkins kicks extra point good,0.000,0.000
2,3:10,,,WAS 35,14,7,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,3:10,1,10,ATL 25,14,7,Matt Ryan sacked by Ryan Kerrigan for -5 yards,0.610,-0.610
2,2:29,2,15,ATL 20,14,7,Matt Ryan pass complete short left to Calvin Ridley for 5 yards (tackle by Matthew Ioannidis),-0.610,-0.620
2,2:00,3,10,ATL 25,14,7,Matt Ryan pass complete short middle to Mohamed Sanu for 16 yards (tackle by Josh Harvey-Clemons),-0.620,1.660
2,1:23,1,10,ATL 41,14,7,Tevin Coleman right tackle for 3 yards (tackle by Matthew Ioannidis),1.660,1.530
2,0:56,2,7,ATL 44,14,7,"Matt Ryan pass incomplete short middle intended for Mohamed Sanu (defended by Fabian Moreau). Penalty on Fabian Moreau: Defensive Pass Interference, 15 yards (no play)",1.530,2.850
2,0:51,1,10,WAS 41,14,7,Matt Ryan sacked by Matthew Ioannidis for -8 yards,2.850,1.230
2,0:44,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:44,2,18,WAS 49,14,7,Matt Ryan pass complete short middle to Julio Jones for 9 yards (tackle by Montae Nicholson and Josh Norman),1.230,1.750
2,0:36,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:36,3,9,WAS 40,20,7,"Matt Ryan pass complete short middle to Calvin Ridley for 40 yards, touchdown",1.750,7.000
2,0:28,,,WAS 15,21,7,Giorgio Tavecchio kicks extra point good,0.000,0.000
2,0:28,,,ATL 35,21,7,"Matthew Bosher kicks off 64 yards, returned by Greg Stroman for no gain (tackle by Bruce Carter and Justin Bethel)",0.000,0.410
2,0:23,1,10,WAS 22,21,7,Kapri Bibbs right end for 13 yards (tackle by Sharrod Neasman),0.410,1.270
2,0:17,1,10,WAS 35,21,7,Alex Smith pass complete short right to Kapri Bibbs for 15 yards (tackle by De'Vondre Campbell and Duke Riley),1.270,2.260
2,0:10,,,,,,Timeout #2 by Washington Redskins,,
2,0:10,1,10,WAS 50,21,7,"Alex Smith pass complete deep right to Josh Doctson for 28 yards (tackle by Damontae Kazee). Penalty on Morgan Moses: Offensive Holding, 10 yards (no play)",2.260,1.600
2,0:01,1,20,WAS 40,21,7,Alex Smith pass complete short middle to Maurice Harris for 15 yards (tackle by Damontae Kazee),1.600,2.390
Quarter,Time,Down,ToGo,Location,ATL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,21,7,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ATL 25,21,7,Tevin Coleman left end for 9 yards (tackle by Matthew Ioannidis),0.610,1.280
3,14:24,2,1,ATL 34,21,7,Tevin Coleman left guard for 16 yards (tackle by Ha Ha Clinton-Dix),1.280,2.260
3,13:50,1,10,ATL 50,21,7,Tevin Coleman left end for 7 yards (tackle by Quinton Dunbar),2.260,2.660
3,13:11,2,3,WAS 43,21,7,Matt Ryan pass complete short middle to Calvin Ridley for 10 yards (tackle by Quinton Dunbar and Mason Foster),2.660,3.380
3,12:34,1,10,WAS 33,21,7,Matt Ryan pass complete short right to Julio Jones for 11 yards (tackle by Josh Norman),3.380,4.110
3,11:55,1,10,WAS 22,21,7,Ito Smith left guard for 3 yards (tackle by Jonathan Allen),4.110,3.970
3,11:18,2,7,WAS 19,21,7,"Penalty on Ben Garland: False Start, 5 yards (no play)",3.970,3.290
3,10:55,2,12,WAS 24,21,7,"Penalty on Jonathan Allen: Neutral Zone Infraction, 5 yards (no play)",3.290,3.970
3,10:42,2,7,WAS 19,21,7,Tevin Coleman left tackle for 9 yards (tackle by Quinton Dunbar and Ha Ha Clinton-Dix),3.970,4.910
3,10:04,1,10,WAS 10,27,7,"Matt Ryan pass complete short right to Tevin Coleman for 10 yards, touchdown",4.910,7.000
3,9:58,,,WAS 15,28,7,Giorgio Tavecchio kicks extra point good,0.000,0.000
3,9:58,,,ATL 35,28,7,"Matthew Bosher kicks off 59 yards, returned by Greg Stroman for no gain (tackle by Justin Bethel and Bruce Carter)",0.000,0.480
3,9:53,1,10,WAS 23,28,7,Alex Smith pass incomplete deep right intended for Vernon Davis (defended by Desmond Trufant),0.480,-0.070
3,9:49,2,10,WAS 23,28,7,Alex Smith pass complete short left to Maurice Harris for 6 yards,-0.070,0.040
3,9:13,3,4,WAS 29,28,7,"Alex Smith pass complete deep left to Josh Doctson for 24 yards (tackle by Isaiah Oliver). Penalty on Josh Doctson: Taunting, 15 yards",0.040,1.470
3,8:41,1,10,WAS 38,28,7,Adrian Peterson left end for no gain (tackle by Jordan Richards),1.470,0.920
3,7:59,2,10,WAS 38,28,7,"Alex Smith pass complete short left to Adrian Peterson for 3 yards (tackle by Jack Crawford). Penalty on Brandon Scherff: Offensive Holding, 10 yards",0.920,-0.020
3,7:33,2,17,WAS 31,28,7,"Alex Smith pass incomplete deep middle intended for Paul Richardson. Penalty on Morgan Moses: Unsportsmanlike Conduct, 15 yards",-0.020,-3.330
3,7:09,3,32,WAS 16,28,7,Alex Smith pass complete short right to Jordan Reed for 10 yards (tackle by Brian Poole),-3.330,-1.630
3,7:02,4,22,WAS 26,28,7,"Tress Way punts 51 yards, fair catch by Justin Hardy at ATL-23",-1.630,-0.480
3,6:55,1,10,ATL 23,28,7,Ito Smith right end for 6 yards (tackle by Jonathan Allen),0.480,0.740
3,6:11,2,4,ATL 29,28,7,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Josh Norman),0.740,0.040
3,6:08,3,4,ATL 29,28,7,Matt Ryan pass incomplete short middle intended for Mohamed Sanu (defended by Fabian Moreau),0.040,-1.440
3,6:04,4,4,ATL 29,28,7,"Matthew Bosher punts 48 yards, fair catch by Greg Stroman at WAS-23",-1.440,-0.480
3,5:57,1,10,WAS 23,28,7,Adrian Peterson left end for 4 yards (tackle by Sharrod Neasman),0.480,0.470
3,5:37,2,6,WAS 27,28,7,Alex Smith pass complete deep left to Maurice Harris for 33 yards (tackle by Bruce Carter),0.470,2.920
3,4:57,1,10,ATL 40,28,7,Alex Smith pass complete short right to Paul Richardson for 5 yards (tackle by Brian Poole and Bruce Carter),2.920,3.050
3,4:30,2,5,ATL 35,28,7,Alex Smith pass complete short middle to Maurice Harris for 15 yards (tackle by Damontae Kazee),3.050,4.240
3,3:53,1,10,ATL 20,28,7,"Alex Smith pass incomplete short right intended for Adrian Peterson. Penalty on Geron Christian: Offensive Holding, 10 yards (no play)",4.240,3.580
3,3:47,1,20,ATL 30,28,7,Alex Smith pass incomplete short middle intended for Paul Richardson,3.580,2.340
3,3:40,2,20,ATL 30,28,7,Alex Smith pass incomplete short left intended for Jordan Reed (defended by Sharrod Neasman),2.340,1.680
3,3:35,3,20,ATL 30,28,7,Alex Smith pass complete short middle to Vernon Davis for 17 yards (tackle by Damontae Kazee),1.680,2.670
3,2:46,4,3,ATL 13,28,7,Alex Smith pass complete short middle to Vernon Davis for 10 yards (tackle by De'Vondre Campbell),2.670,6.510
3,2:20,1,3,ATL 3,28,13,"Kapri Bibbs left end for 3 yards, touchdown",6.510,7.000
3,2:15,,,ATL 15,28,14,Dustin Hopkins kicks extra point good,0.000,0.000
3,2:15,,,WAS 35,28,14,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,2:15,1,10,ATL 25,28,14,Matt Ryan pass complete short right to Austin Hooper for -2 yards (tackle by Zach Brown),0.610,-0.210
3,1:35,2,12,ATL 23,28,14,Matt Ryan pass incomplete short right intended for Tevin Coleman,-0.210,-0.890
3,1:31,3,12,ATL 23,28,14,Matt Ryan pass complete short right to Julio Jones for 7 yards (tackle by Ha Ha Clinton-Dix and Josh Norman),-0.890,-1.370
3,0:48,4,5,ATL 30,28,14,"Matthew Bosher punts 55 yards, returned by Greg Stroman for no gain (tackle by Justin Bethel)",-1.370,0.220
3,0:37,1,10,WAS 15,28,14,Alex Smith pass complete short middle to Vernon Davis for 20 yards (tackle by Jordan Richards),-0.220,1.270
3,0:12,1,10,WAS 35,28,14,Adrian Peterson right end for -2 yards (tackle by Derrick Shelby),1.270,0.450
Quarter,Time,Down,ToGo,Location,ATL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,WAS 33,28,14,Alex Smith pass complete short right to Vernon Davis for 4 yards (tackle by Kemal Ishmael),0.450,0.300
4,14:19,3,8,WAS 37,28,14,"Alex Smith pass incomplete short right intended for Vernon Davis (defended by Blidi Wreh-Wilson). Penalty on Takkarist McKinley: Defensive Offside, 5 yards (no play)",0.300,0.960
4,14:14,3,3,WAS 42,28,14,Alex Smith sacked by Jack Crawford for -4 yards. Penalty on Geron Christian: Offensive Holding (Declined),0.960,-0.850
4,13:57,4,7,WAS 38,28,14,"Tress Way punts 43 yards, fair catch by Justin Hardy at ATL-19",-0.850,-0.150
4,13:52,1,10,ATL 19,28,14,Tevin Coleman left end for 11 yards (tackle by Zach Brown),0.150,0.940
4,13:18,1,10,ATL 30,28,14,"Penalty on Alex Mack: False Start, 5 yards (no play)",0.940,0.610
4,13:06,1,15,ATL 25,28,14,Matt Ryan pass complete short right to Calvin Ridley for 5 yards (tackle by Danny Johnson),0.610,0.390
4,12:32,2,10,ATL 30,28,14,Matt Ryan pass complete short middle to Calvin Ridley for 14 yards (tackle by Montae Nicholson),0.390,1.860
4,11:53,1,10,ATL 44,28,14,"Tevin Coleman up the middle for 3 yards (tackle by Montae Nicholson). Penalty on Ben Garland: Offensive Holding, 10 yards",1.860,1.400
4,11:35,1,17,ATL 37,28,14,Ito Smith left end for 13 yards (tackle by Montae Nicholson),1.400,2.130
4,10:53,2,4,ATL 50,28,14,Ito Smith left end for 1 yard (tackle by Mason Foster),2.130,1.550
4,10:10,3,3,WAS 49,28,14,"Matt Ryan pass complete short right to Ito Smith for 19 yards (tackle by Fabian Moreau). Penalty on Austin Hooper: Offensive Pass Interference, 10 yards (no play)",1.550,0.230
4,9:40,3,13,ATL 41,28,14,"Matt Ryan pass incomplete deep left intended for Julio Jones (defended by Josh Norman). Penalty on Josh Norman: Defensive Pass Interference, 47 yards (no play)",0.230,4.780
4,9:31,1,10,WAS 12,28,14,"Matt Ryan pass complete short right to Mohamed Sanu for 12 yards. Penalty on Marvin Hall: Offensive Pass Interference, 10 yards (no play)",4.780,4.110
4,9:25,1,20,WAS 22,28,14,Tevin Coleman up the middle for 2 yards (tackle by Matthew Ioannidis and Da'Ron Payne),4.110,3.140
4,8:41,2,18,WAS 20,28,14,Matt Ryan pass complete short middle to Tevin Coleman for 9 yards (tackle by Mason Foster and Josh Norman),3.140,3.290
4,7:56,3,9,WAS 11,28,14,Matt Ryan pass complete short right to Tevin Coleman for 2 yards (tackle by Josh Harvey-Clemons),3.290,2.830
4,7:13,4,7,WAS 9,31,14,Giorgio Tavecchio 27 yard field goal good,2.830,3.000
4,7:09,,,ATL 35,31,14,"Matthew Bosher kicks off 65 yards, touchback.",0.000,0.610
4,7:09,1,10,WAS 25,31,14,Alex Smith pass deep right (defended by Blidi Wreh-Wilson) intended for Vernon Davis is intercepted by Damontae Kazee at ATL-44 and returned for no gain,0.610,-1.860
4,7:01,1,10,ATL 44,31,14,Matt Ryan pass incomplete deep right intended for Julio Jones,1.860,1.320
4,6:56,2,10,ATL 44,31,14,Ito Smith left end for 3 yards (tackle by Ryan Kerrigan),1.320,1.030
4,6:12,3,7,ATL 47,31,14,Matt Ryan pass complete short middle to Mohamed Sanu for 10 yards (tackle by Josh Harvey-Clemons and Fabian Moreau),1.030,2.720
4,5:24,1,10,WAS 43,31,14,Calvin Ridley left end for 6 yards (tackle by Ryan Anderson),2.720,2.990
4,4:39,2,4,WAS 37,31,14,Ito Smith left end for 2 yards (tackle by Jonathan Allen),2.990,2.540
4,3:55,3,2,WAS 35,37,14,"Matt Ryan pass complete short left to Julio Jones for 35 yards, touchdown",2.540,7.000
4,3:45,,,WAS 15,38,14,Giorgio Tavecchio kicks extra point good,0.000,0.000
4,3:45,,,ATL 35,38,14,"Matthew Bosher kicks off 62 yards, returned by Greg Stroman for no gain (tackle by Eric Saubert and Keith Tandy)",0.000,0.670
4,3:38,1,10,WAS 26,38,14,Samaje Perine up the middle for 9 yards (tackle by Jack Crawford and Damontae Kazee),0.670,1.350
4,3:10,2,1,WAS 35,38,14,Alex Smith pass complete short left to Maurice Harris for 8 yards (tackle by Isaiah Oliver),1.350,1.800
4,3:06,1,10,WAS 43,38,14,Alex Smith pass complete short right to Maurice Harris for 5 yards (tackle by Desmond Trufant),1.800,1.930
4,2:41,2,5,WAS 48,38,14,Alex Smith pass incomplete deep middle intended for Maurice Harris,1.930,1.220
4,2:36,3,5,WAS 48,38,14,Alex Smith pass complete short left to Maurice Harris for 7 yards (tackle by Brian Poole),1.220,2.590
4,2:13,1,10,ATL 45,38,14,Alex Smith pass complete short left to Samaje Perine for 8 yards (tackle by De'Vondre Campbell and Isaiah Oliver),2.590,3.120
4,2:00,2,2,ATL 37,38,14,Alex Smith sacked by Jack Crawford for -6 yards,3.120,1.620
4,1:30,3,8,ATL 43,38,14,Samaje Perine right guard for 11 yards (tackle by Foyesade Oluokun),1.620,3.450
4,1:04,1,10,ATL 32,38,14,Alex Smith pass complete short left to Jordan Reed for 4 yards (tackle by Foyesade Oluokun),3.450,3.440
4,0:57,,,,,,Timeout #1 by Washington Redskins,,
4,0:57,2,6,ATL 28,38,14,Alex Smith pass incomplete deep middle intended for Jordan Reed,3.440,2.740
4,0:52,3,6,ATL 28,38,14,Alex Smith pass incomplete short right intended for Samaje Perine. Penalty on Chase Roullier: Ineligible Downfield Pass (Declined),2.740,1.610
4,0:46,4,6,ATL 28,38,14,Alex Smith pass complete short left to Maurice Harris for 8 yards (tackle by Isaiah Oliver),1.610,4.240
4,0:27,1,10,ATL 20,38,14,Alex Smith pass incomplete deep left intended for Josh Doctson (defended by Sharrod Neasman),4.240,3.690
4,0:22,2,10,ATL 20,38,14,Alex Smith pass incomplete deep left intended for Paul Richardson (defended by Isaiah Oliver),3.690,3.010
4,0:17,3,10,ATL 20,38,14,Alex Smith pass complete short left to Samaje Perine for no gain (tackle by Deadrin Senat),3.010,2.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
