#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:44,DAL 14,9,5:01,47,Punt
2,1,3:41,DAL 49,1,0:08,51,Touchdown
3,1,1:52,DAL 34,6,3:04,66,Touchdown
4,2,12:38,DAL 36,2,0:36,10,Interception
5,2,8:00,DAL 20,13,5:48,65,Field Goal
6,2,1:08,DAL 34,2,1:08,-4,End of Half
7,3,15:00,DAL 29,8,4:31,53,Field Goal
8,3,9:37,ARI 38,3,1:38,-2,Punt
9,3,6:46,ARI 40,3,1:53,-1,Punt
10,3,3:34,DAL 35,3,1:03,-1,Punt
11,4,14:49,DAL 4,3,2:10,7,Punt
12,4,9:52,DAL 41,10,5:22,34,Downs
13,4,4:06,ARI 19,7,4:06,10,End of Game
