Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2,13:16,3,18,DET 6,10,7,Aveion Cason left end for 16 yards (tackle by Brian Urlacher and Danieal Manning). Penalty on Mike Williams: Offensive Holding (Declined),-2.360,-1.900
2,13:02,4,2,DET 22,10,7,"Nick Harris punts 38 yards, returned by Devin Hester for 9 yards (tackle by Keith Smith)",-1.900,-2.190
2,12:51,1,10,CHI 49,10,7,Rex Grossman pass complete short left to Gabe Reid for 7 yards (tackle by Stanley Wilson and Ernie Sims),2.190,2.590
2,12:18,2,3,DET 44,10,7,"Cedric Benson right end for 7 yards (tackle by Ernie Sims). Penalty on Gabe Reid: Offensive Holding, 10 yards (no play)",2.590,1.240
2,11:51,2,13,CHI 46,10,7,Rex Grossman pass incomplete short right intended for Rashied Davis,1.240,0.560
2,11:45,3,13,CHI 46,10,7,Rex Grossman pass incomplete deep right intended for Mark Bradley,0.560,-0.320
2,11:39,4,13,CHI 46,10,7,Brad Maynard punts 48 yards,-0.320,0.380
2,11:27,1,10,DET 6,10,7,Lamar Gordon right tackle for 2 yards (tackle by Brian Urlacher and Adewale Ogunleye),-0.380,-0.630
2,10:49,2,8,DET 8,10,7,Jon Kitna pass complete short middle to Mike Furrey for 7 yards (tackle by Brian Urlacher),-0.630,-0.370
2,10:11,3,1,DET 15,10,7,Jon Kitna pass incomplete short middle intended for Roy Williams,-0.370,-2.440
2,10:05,4,1,DET 15,10,7,Nick Harris punts 67 yards,-2.440,-0.040
2,9:50,1,10,CHI 18,10,7,Thomas Jones left tackle for 4 yards (tackle by Tyoka Jackson and Kenoy Kennedy),0.040,0.140
2,9:17,2,6,CHI 22,10,7,Thomas Jones left end for 1 yard (tackle by Paris Lenon),0.140,-0.530
2,8:42,3,5,CHI 23,10,7,Rex Grossman pass complete short left to Thomas Jones for -1 yards (tackle by Corey Smith),-0.530,-1.900
2,8:10,4,6,CHI 22,10,7,"Brad Maynard punts 50 yards, returned by Devale Ellis for 5 yards (tackle by Dante Wesley)",-1.900,-1.140
2,7:59,1,10,DET 33,10,7,Jon Kitna pass incomplete short left intended for Aveion Cason,1.140,0.590
2,7:54,2,10,DET 33,10,7,Aveion Cason left tackle for 7 yards (tackle by Alfonso Boone),0.590,0.830
2,7:08,3,3,DET 40,10,7,Devale Ellis left end for -9 yards (tackle by Mark Anderson),0.830,-1.310
2,6:29,4,12,DET 31,10,7,"Nick Harris punts 50 yards, fair catch by Devin Hester",-1.310,-0.150
2,6:21,1,10,CHI 19,10,7,Rex Grossman pass complete short right to Bernard Berrian for 9 yards (tackle by Dre' Bly),0.150,0.880
2,5:46,2,1,CHI 28,10,7,Thomas Jones left end for 12 yards (tackle by Jamar Fletcher and Kenoy Kennedy),0.880,1.600
2,5:10,1,10,CHI 40,10,7,Cedric Benson right end for 2 yards (tackle by Paris Lenon),1.600,1.320
2,4:31,2,8,CHI 42,10,7,Rex Grossman pass incomplete short right intended for Muhsin Muhammad. Penalty on Olin Kreutz: Offensive Holding (Declined),1.320,0.630
2,4:24,3,8,CHI 42,10,7,Rex Grossman pass incomplete short right intended for Muhsin Muhammad,0.630,-0.590
2,4:18,,,,10,7,Timeout #1 by Detroit Lions,0.000,-0.590
2,4:17,4,8,CHI 42,10,7,"Brad Maynard punts 48 yards, fair catch by Devale Ellis",-0.590,0.380
2,4:10,1,10,DET 10,10,7,Jon Kitna pass complete short left to Mike Furrey for 10 yards (tackle by Hunter Hillenmeyer),-0.380,0.280
2,3:31,1,10,DET 20,10,7,Jon Kitna pass complete short left to Mike Furrey for 6 yards (tackle by Nathan Vasher),0.280,0.540
2,3:07,2,4,DET 26,10,7,Jon Kitna pass incomplete deep left intended for Mike Williams,0.540,-0.160
2,3:01,3,4,DET 26,10,7,"Jon Kitna sacked by Mark Anderson for -10 yards. Penalty on Frank Davis: Unnecessary Roughness, 8 yards",-0.160,-2.490
2,2:50,4,22,DET 8,10,7,"Nick Harris punts 41 yards, fair catch by Devin Hester",-2.490,-2.320
2,2:42,1,10,DET 49,10,7,Cedric Benson middle for -1 yards (tackle by Corey Smith),2.320,1.650
2,2:05,2,11,DET 50,10,7,Rex Grossman pass complete short right to Muhsin Muhammad for 15 yards (tackle by Jamar Fletcher). Penalty on Kenoy Kennedy: Illegal Contact (Declined),1.650,3.250
2,2:00,1,10,DET 35,10,7,Rex Grossman pass incomplete deep right intended for Muhsin Muhammad,3.250,2.700
2,1:54,2,10,DET 35,10,7,Cedric Benson left end for 6 yards (tackle by Dre' Bly),2.700,2.810
2,1:15,3,4,DET 29,10,7,Rex Grossman pass complete deep right to Desmond Clark for 22 yards (tackle by Kenoy Kennedy),2.810,5.600
2,1:04,,,,10,7,Timeout #1 by Chicago Bears,0.000,5.600
2,1:04,1,7,DET 7,10,7,Rex Grossman pass complete short right to Adrian Peterson for 5 yards (tackle by Kenoy Kennedy),5.600,5.720
2,0:30,2,2,DET 2,16,7,"Adrian Peterson left tackle for 2 yards, touchdown",5.720,7.000
2,,,,DET 2,17,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,17,7,"Robbie Gould kicks off 74 yards, returned by Devale Ellis for 28 yards (tackle by Gabe Reid)",0.000,0.540
2,0:20,1,10,DET 24,17,7,Jon Kitna pass complete short left to Mike Furrey for 8 yards (tackle by Lance Briggs),0.540,1.080
2,0:14,,,,17,7,Timeout #2 by Detroit Lions,0.000,1.080
2,0:14,2,2,DET 32,17,7,Jon Kitna pass incomplete deep right intended for Mike Williams (defended by Todd Johnson),1.080,0.370
2,0:06,3,2,DET 32,17,7,Jon Kitna pass incomplete short right intended for Aveion Cason (defended by Brian Urlacher),0.370,-1.240
2,0:01,4,2,DET 32,17,7,Jon Kitna kneels for -1 yards,-1.240,1.140
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,17,7,"Robbie Gould kicks off 61 yards, returned by Devale Ellis for 20 yards (tackle by Gabe Reid)",0.000,0.870
3,14:52,1,10,DET 29,17,7,Arlen Harris right tackle for 18 yards (tackle by Danieal Manning and Chris Harris),0.870,2.060
3,14:20,1,10,DET 47,17,7,Arlen Harris right tackle for 2 yards (tackle by Brian Urlacher and Chris Harris),2.060,1.790
3,13:45,2,8,DET 49,17,7,Jon Kitna pass complete short left to Mike Furrey for 14 yards (tackle by Danieal Manning),1.790,3.120
3,13:10,1,10,CHI 37,17,7,"Jon Kitna pass complete to Dan Campbell for 9 yards (tackle by Lance Briggs). Penalty on Mike Furrey: Offensive Pass Interfere, 10 yards (no play)",3.120,2.460
3,12:43,1,20,CHI 47,17,7,Jon Kitna pass complete short left to Mike Williams for 14 yards (tackle by Lance Briggs),2.460,3.110
3,12:10,2,6,CHI 33,17,7,Arlen Harris right end for 5 yards (tackle by Brian Urlacher),3.110,3.070
3,11:49,3,1,CHI 28,17,7,"Penalty on Ian Scott: Encroachment, 6 yards (no play)",3.070,4.110
3,11:36,1,10,CHI 22,17,7,Aveion Cason right end for 2 yards (tackle by Hunter Hillenmeyer),4.110,3.830
3,10:59,2,8,CHI 20,17,13,"Jon Kitna pass complete deep right to Mike Furrey for 20 yards, touchdown",3.830,7.000
3,,,,CHI 2,17,14,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,17,14,"Jason Hanson kicks off 66 yards, returned by Devin Hester for 22 yards (tackle by Donte Curry)",0.000,0.670
3,10:46,1,10,CHI 26,17,14,Thomas Jones right tackle for 3 yards (tackle by Kenoy Kennedy and Anthony Bryant),0.670,0.540
3,10:07,2,7,CHI 29,17,14,Rex Grossman pass incomplete short left intended for Bernard Berrian,0.540,-0.160
3,10:03,3,7,CHI 29,17,14,Rex Grossman sacked by Corey Smith for -7 yards,-0.160,-1.900
3,9:45,4,14,CHI 22,17,14,"Brad Maynard punts 37 yards, muffed catch by Devale Ellis, recovered by Keith Smith and returned for no gain",-1.900,-1.530
3,9:33,1,10,DET 39,17,14,Arlen Harris left tackle for 9 yards (tackle by Brian Urlacher and Nathan Vasher),1.530,2.200
3,9:00,2,1,DET 48,17,14,Arlen Harris right end for 3 yards (tackle by Ian Scott),2.200,2.320
3,8:26,1,10,CHI 49,17,14,Jon Kitna pass incomplete short right intended for Dan Campbell,2.320,1.780
3,8:20,2,10,CHI 49,17,14,Jon Kitna pass complete short middle to Sean McHugh for 11 yards (tackle by Devin Hester),1.780,3.050
3,7:59,1,10,CHI 38,17,14,Arlen Harris left tackle for -3 yards (tackle by Alfonso Boone),3.050,2.100
3,7:22,2,13,CHI 41,17,14,Jon Kitna pass complete short left to Roy Williams for 14 yards,2.100,3.780
,,,,,,,"DET challenged the ruling, and the original play was overturned.",,
3,7:04,1,10,CHI 27,17,14,Jon Kitna pass complete short middle to Arlen Harris for 8 yards (tackle by Lance Briggs and Hunter Hillenmeyer),3.780,4.350
3,6:27,2,2,CHI 19,17,14,Jon Kitna pass complete short right to Roy Williams for 14 yards (tackle by Nathan Vasher),4.350,6.060
3,5:46,1,5,CHI 5,17,14,Arlen Harris right end for 2 yards (tackle by Lance Briggs),6.060,5.530
3,5:06,2,3,CHI 3,17,14,Arlen Harris right tackle for 1 yard (tackle by Ian Scott),5.530,4.950
3,4:31,3,2,CHI 2,17,20,"Jon Kitna pass complete short right to Roy Williams for 2 yards, touchdown",4.950,7.000
3,,,,CHI 2,17,21,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,17,21,"Jason Hanson kicks off 65 yards, returned by Rashied Davis for 17 yards (tackle by Keith Smith)",0.000,0.410
3,4:21,1,10,CHI 22,17,21,Rex Grossman pass incomplete short right intended for Muhsin Muhammad (defended by Stanley Wilson),0.410,-0.130
3,4:15,2,10,CHI 22,17,21,"Penalty on Cory Redding: Encroachment, 5 yards (no play)",-0.130,0.540
3,4:08,2,5,CHI 27,17,21,Rex Grossman pass incomplete deep right intended for Bernard Berrian,0.540,-0.160
3,4:07,3,5,CHI 27,17,21,Rex Grossman pass incomplete short right intended for Mark Bradley (defended by Stanley Wilson),-0.160,-1.570
3,4:03,4,5,CHI 27,17,21,"Brad Maynard punts 52 yards, returned by Devale Ellis for 8 yards (tackle by Hunter Hillenmeyer)",-1.570,-0.870
3,3:50,1,10,DET 29,17,21,Jon Kitna pass incomplete short left intended for Roy Williams (defended by Nathan Vasher),0.870,0.330
3,3:45,2,10,DET 29,17,21,Jon Kitna pass incomplete short left intended for Roy Williams (defended by Alex Brown),0.330,-0.360
3,3:41,3,10,DET 29,17,21,Jon Kitna pass incomplete deep middle intended for Roy Williams (defended by Danieal Manning),-0.360,-1.440
3,3:35,4,10,DET 29,17,21,"Nick Harris punts 42 yards, fair catch by Devin Hester. Penalty on Devin Hester: Invalid Fair Catch Signa, 5 yards",-1.440,-0.540
3,3:26,1,10,CHI 24,17,21,Cedric Benson right end for 3 yards (tackle by Anthony Bryant),0.540,0.400
3,2:50,2,7,CHI 27,17,21,Rex Grossman pass incomplete short right intended for Muhsin Muhammad,0.400,-0.300
3,2:46,3,7,CHI 27,17,21,Rex Grossman pass complete deep left to Rashied Davis for 27 yards (tackle by Jon McGraw),-0.300,2.520
3,2:06,1,10,DET 46,17,21,Rex Grossman pass complete short right to Cedric Benson for 9 yards (tackle by Stanley Wilson),2.520,3.190
3,1:23,2,1,DET 37,17,21,Rex Grossman pass incomplete deep left intended for Muhsin Muhammad,3.190,2.480
3,1:17,3,1,DET 37,17,21,Adrian Peterson right end for 2 yards (tackle by Stanley Wilson),2.480,3.250
3,0:50,1,10,DET 35,17,21,Cedric Benson right tackle for 10 yards (tackle by Alex Lewis),3.250,3.910
3,0:14,1,10,DET 25,17,21,Cedric Benson right end for 3 yards (tackle by Paris Lenon),3.910,3.770
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,DET 22,17,21,Rex Grossman pass complete short right to Adrian Peterson for 2 yards (tackle by Stanley Wilson),3.770,3.340
4,14:20,3,5,DET 20,17,21,"Rex Grossman pass incomplete deep right intended for Bernard Berrian. Penalty on Cleveland Pinkney: Roughing the Passer, 10 yards (no play)",3.340,4.910
4,14:10,1,10,DET 10,17,21,Cedric Benson right tackle for 1 yard (tackle by Alex Lewis),4.910,4.380
4,13:28,2,9,DET 9,17,21,Rex Grossman pass complete short right to Cedric Benson for -1 yards (tackle by Jamar Fletcher),4.380,3.130
4,12:42,3,10,DET 10,17,21,Rex Grossman sacked by Tyoka Jackson for -3 yards,3.130,2.570
4,12:37,4,13,DET 13,17,21,"Penalty on Fred Miller: False Start, 5 yards (no play)",2.570,2.250
4,12:26,4,18,DET 18,20,21,Robbie Gould 36 yard field goal good,2.250,3.000
4,,,,CHI 30,20,21,"Robbie Gould kicks off 66 yards, returned by Devale Ellis for 22 yards (tackle by Darrell McClover)",0.000,0.670
4,12:14,1,10,DET 26,20,21,Jon Kitna pass complete short right to Roy Williams for 14 yards (tackle by Danieal Manning),0.670,1.600
4,11:36,1,10,DET 40,20,21,"Jon Kitna pass incomplete short left intended for Roy Williams. Penalty on Jeff Backus: Offensive Holding (Offsetting), Penalty on Nathan Vasher: Illegal Contact (Offsetting) (no play)",1.600,1.600
4,11:29,1,10,DET 40,20,21,Arlen Harris middle for -2 yards (tackle by Antonio Garay),1.600,0.780
4,11:02,2,12,DET 38,20,21,Jon Kitna pass incomplete short right intended for Mike Furrey (defended by Ian Scott),0.780,0.100
4,10:58,3,12,DET 38,20,21,"Penalty on Jonathan Scott: False Start, 5 yards (no play)",0.100,-0.560
4,10:58,3,17,DET 33,20,21,Jon Kitna pass complete short left to Mike Williams for 8 yards (tackle by Lance Briggs and Brian Urlacher),-0.560,-0.650
4,10:20,4,9,DET 41,20,21,"Nick Harris punts 49 yards, returned by Devin Hester for 4 yards (tackle by Anthony Cannon). Penalty on Adrian Peterson: Illegal Block Above the , 7 yards",-0.650,0.380
4,10:07,1,10,CHI 7,20,21,Brian Griese pass complete short right to Gabe Reid for 10 yards (tackle by Kenoy Kennedy),-0.380,-0.060
4,9:36,1,10,CHI 17,20,21,Brian Griese pass complete short right to Desmond Clark for 8 yards (tackle by Kenoy Kennedy),-0.060,0.620
4,9:05,2,2,CHI 25,20,21,Cedric Benson middle for 5 yards (tackle by Kalimba Edwards),0.620,0.940
4,8:31,1,10,CHI 30,20,21,Brian Griese pass complete short right to Mark Bradley for 12 yards (tackle by Jamar Fletcher),0.940,1.730
4,7:49,1,10,CHI 42,20,21,Brian Griese pass incomplete short right intended for Bernard Berrian (defended by Kalimba Edwards),1.730,1.190
4,7:43,2,10,CHI 42,20,21,Adrian Peterson left end for 1 yard (tackle by Alex Lewis),1.190,0.630
4,7:02,3,9,CHI 43,20,21,Brian Griese pass complete short left to Mark Bradley for 16 yards,0.630,2.850
4,6:31,1,10,DET 41,20,21,"Brian Griese pass complete short right to Mark Bradley for no gain. Penalty on Jamar Fletcher: Face Mask (15 Yards), 15 yards",2.850,3.840
4,6:07,1,10,DET 26,20,21,Cedric Benson left end for 5 yards (tackle by Ernie Sims),3.840,3.970
4,5:26,2,5,DET 21,20,21,Brian Griese pass incomplete deep right intended for Bernard Berrian,3.970,3.270
4,5:20,3,5,DET 21,20,21,Brian Griese pass incomplete short right intended for Rashied Davis (defended by Stanley Wilson),3.270,2.110
4,5:17,4,5,DET 21,23,21,Robbie Gould 39 yard field goal good,2.110,3.000
4,,,,CHI 30,23,21,"Robbie Gould kicks off 73 yards, returned by Devale Ellis for 22 yards (tackle by Adrian Peterson)",0.000,0.150
4,5:07,1,10,DET 19,23,21,Jon Kitna pass complete short middle to Arlen Harris for 9 yards (tackle by Ian Scott and Brian Urlacher),0.150,0.880
4,4:33,2,1,DET 28,23,21,Jon Kitna pass complete short right to Roy Williams for 9 yards (tackle by Danieal Manning),0.880,1.400
4,3:53,1,10,DET 37,23,21,"Jon Kitna sacked by Mark Anderson for -6 yards. Jon Kitna fumbles (forced by Mark Anderson), recovered by Adewale Ogunleye at DET-32 (tackle by Jonathan Scott)",1.400,-3.450
4,3:46,1,10,DET 32,23,21,Cedric Benson right tackle for 1 yard (tackle by Ernie Sims),3.450,3.040
4,3:42,,,,23,21,Timeout #1 by Detroit Lions,0.000,3.040
4,3:42,2,9,DET 31,23,21,Cedric Benson middle for no gain (tackle by Cory Redding),3.040,2.340
4,3:35,,,,23,21,Timeout #2 by Detroit Lions,0.000,2.340
4,3:35,3,9,DET 31,23,21,Brian Griese pass complete short left to Bernard Berrian for 5 yards (tackle by Jon McGraw),2.340,1.810
4,2:55,4,4,DET 26,26,21,Robbie Gould 44 yard field goal good,1.810,3.000
4,,,,CHI 30,26,21,"Robbie Gould kicks off 75 yards, touchback",0.000,0.280
4,2:50,1,10,DET 20,26,21,Jon Kitna pass incomplete short right intended for Arlen Harris,0.280,-0.270
4,2:45,2,10,DET 20,26,21,Jon Kitna pass complete short left to Arlen Harris for 5 yards (tackle by Nathan Vasher),-0.270,-0.300
4,2:13,3,5,DET 25,26,21,Jon Kitna pass incomplete short middle intended for Mike Williams,-0.300,-1.700
4,2:07,4,5,DET 25,26,21,Jon Kitna pass complete short right to Dan Campbell for 8 yards (tackle by Ricky Manning),-1.700,1.140
4,2:01,1,10,DET 33,26,21,Jon Kitna pass incomplete deep right intended for Roy Williams,1.140,0.590
4,1:54,2,10,DET 33,26,21,Arlen Harris middle for 9 yards (tackle by Devin Hester),0.590,1.090
4,1:33,3,1,DET 42,26,21,Jon Kitna pass complete short left to Mike Furrey for 6 yards (tackle by Nathan Vasher),1.090,2.130
4,1:27,1,10,DET 48,26,21,"Jon Kitna pass incomplete short right intended for Arlen Harris. Penalty on Jonathan Scott: Offensive Holding, 10 yards (no play)",2.130,1.470
4,1:19,,,,26,21,Timeout #1 by Chicago Bears,0.000,1.470
4,1:19,1,20,DET 38,26,21,Jon Kitna pass complete short right to Arlen Harris for -5 yards (tackle by Ian Scott),1.470,-0.440
4,1:02,,,,26,21,Timeout #3 by Detroit Lions,0.000,-0.440
4,1:02,2,25,DET 33,26,21,Jon Kitna pass complete short left to Mike Furrey for 8 yards (tackle by Lance Briggs),-0.440,-0.030
4,0:41,3,17,DET 41,26,21,Jon Kitna pass complete short left to Mike Furrey for 19 yards (tackle by Lance Briggs). Penalty on Adewale Ogunleye: Defensive Offside (Declined),-0.030,2.920
4,0:34,1,10,CHI 40,26,21,Jon Kitna pass incomplete deep left intended for Roy Williams,2.920,2.370
4,0:28,,,,26,21,Timeout #2 by Chicago Bears,0.000,2.370
4,0:28,2,10,CHI 40,26,21,Jon Kitna pass complete short middle to Arlen Harris for 9 yards (tackle by Lance Briggs),2.370,2.870
4,0:18,3,1,CHI 31,26,21,Jon Kitna spiked the ball,2.870,1.410
4,0:10,4,1,CHI 31,26,21,Jon Kitna pass complete short right to Mike Furrey for 9 yards,1.410,4.110
4,0:07,1,10,CHI 22,26,21,Jon Kitna pass incomplete deep left intended for Mike Williams,4.110,3.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
