Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Daniel Sorensen,KAN,0,5,4,80.0%,39,9.8,7.8,0,99.2,4.8,22,17,0,0,0,0.0,0,9,1,10.0%
Anthony Hitchens,KAN,0,3,3,100.0%,12,4.0,4.0,0,83.3,2.0,6,6,2,0,0,0.0,0,6,3,33.3%
Charvarius Ward,KAN,0,2,2,100.0%,69,34.5,34.5,0,118.7,27.5,55,14,0,0,0,0.0,0,4,0,0.0%
Rashad Fenton,KAN,0,3,1,33.3%,23,23.0,7.7,1,101.4,24.3,17,6,1,0,1,0.0,1,2,0,0.0%
Bashaud Breeland,KAN,0,2,1,50.0%,9,9.0,4.5,1,102.1,18.5,9,0,0,0,0,0.0,0,1,0,0.0%
Juan Thornhill,KAN,0,1,1,100.0%,9,9.0,9.0,0,104.2,1.0,1,8,1,0,0,0.0,0,5,2,28.6%
Frank Clark,KAN,0,0,0,,,,,,,,,,1,2,0,1.0,3,4,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,1,0,2.0,3,8,1,11.1%
Emmanuel Ogbah,KAN,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,1,25.0%
Ben Niemann,KAN,0,1,0,0.0%,,,0.0,,39.6,30.0,,,3,0,1,0.0,1,1,0,0.0%
Tanoh Kpassagnon,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Damien Wilson,KAN,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,1,50.0%
Tyrann Mathieu,KAN,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,2,3,60.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Logan Ryan,TEN,0,11,7,63.6%,124,17.7,11.3,2,141.7,9.0,58,66,3,0,0,0.0,0,13,1,7.1%
Adoree' Jackson,TEN,0,10,5,50.0%,65,13.0,6.5,0,70.8,10.0,33,32,0,0,0,0.0,0,8,1,11.1%
Wesley Woodyard,TEN,0,4,4,100.0%,41,10.3,10.3,0,109.4,3.8,15,26,3,0,0,0.0,0,6,3,33.3%
LeShaun Sims,TEN,0,5,4,80.0%,37,9.3,7.4,0,97.5,5.8,18,19,1,0,0,0.0,0,12,2,14.3%
Harold Landry,TEN,0,3,3,100.0%,23,7.7,7.7,1,138.2,3.7,11,12,6,2,0,1.0,3,3,0,0.0%
Rashaan Evans,TEN,0,3,3,100.0%,34,11.3,11.3,0,113.9,4.3,13,21,2,1,0,1.0,2,7,0,0.0%
Kenny Vaccaro,TEN,0,6,3,50.0%,35,11.7,5.8,0,68.1,11.8,9,26,4,1,0,0.0,1,7,0,0.0%
Kevin Byard,TEN,0,4,3,75.0%,48,16.0,12.0,0,114.6,16.0,15,33,2,0,0,0.0,0,5,0,0.0%
David Long,TEN,0,1,1,100.0%,7,7.0,7.0,0,95.8,4.0,4,3,1,1,0,0.0,1,8,1,11.1%
Austin Johnson,TEN,0,1,1,100.0%,1,1.0,1.0,0,79.2,-5.0,-5,6,0,1,0,0.0,1,2,1,33.3%
Joshua Kalu,TEN,0,1,1,100.0%,23,23.0,23.0,0,118.7,23.0,23,0,0,0,0,0.0,0,0,0,
Reggie Gilbert,TEN,0,1,1,100.0%,8,8.0,8.0,0,100.0,4.0,4,4,2,0,0,0.0,0,2,0,0.0%
Amani Hooker,TEN,0,0,0,,,,,,,,,,1,1,0,0.0,1,3,0,0.0%
Cameron Wake,TEN,0,0,0,,,,,,,,,,4,0,1,0.0,1,0,1,100.0%
Kamalei Correa,TEN,0,0,0,,,,,,,,,,3,0,1,0.0,1,2,0,0.0%
DaQuan Jones,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Sharif Finch,TEN,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
