Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,5,4,100,2,3,81,20.3,19,4.8,21.6,1,4.0,0,0.0,0,158.3
D.K. Metcalf,SEA,5,4,60,1,3,41,10.3,19,4.8,15.4,0,,0,0.0,0,156.2
Chris Carson,SEA,3,3,26,0,1,-3,-1.0,29,9.7,-1.0,2,1.5,0,0.0,0,102.8
Will Dissly,SEA,3,3,37,0,3,20,6.7,17,5.7,6.7,1,3.0,0,0.0,0,118.1
Gerald Everett,SEA,2,2,20,1,2,0,0.0,20,10.0,0.0,0,,0,0.0,0,147.9
DeeJay Dallas,SEA,1,1,5,0,0,-3,-3.0,8,8.0,-3.0,0,,0,0.0,0,87.5
D'Wayne Eskridge,SEA,1,1,6,0,0,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
Freddie Swain,SEA,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Nyheim Hines,IND,8,6,48,0,2,2,0.3,46,7.7,-0.3,0,,0,0.0,0,89.6
Jonathan Taylor,IND,7,6,60,0,3,-8,-1.3,68,11.3,-1.1,0,,1,14.3,0,102.4
Zach Pascal,IND,5,4,43,2,3,34,8.5,9,2.3,8.4,0,,1,20.0,0,142.1
Jack Doyle,IND,4,3,21,0,2,12,4.0,9,3.0,4.0,0,,0,0.0,0,86.5
Michael Pittman Jr.,IND,4,3,29,0,1,15,5.0,14,4.7,7.5,0,,0,0.0,0,94.8
Mike Strachan,IND,2,2,26,0,2,26,13.0,0,0.0,13.0,0,,0,0.0,0,118.7
Parris Campbell,IND,3,1,24,0,1,22,22.0,2,2.0,16.7,0,,0,0.0,0,63.2
Mo Alie-Cox,IND,2,0,0,0,,0,,0,,14.5,0,,0,0.0,0,39.6
