Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
LeSean McCoy,BUF,15,52,0,3,14,0.9,38,2.5,0,
Josh Allen,BUF,9,135,0,7,80,8.9,55,6.1,0,
Chris Ivory,BUF,6,4,0,,-5,-0.8,9,1.5,0,
Marcus Murphy,BUF,1,7,0,,5,5.0,2,2.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Frank Gore,MIA,8,21,0,0,6,0.8,15,1.9,0,
Kenyan Drake,MIA,7,31,0,1,2,0.3,29,4.1,1,7.0
Kalen Ballage,MIA,4,3,0,,-3,-0.8,6,1.5,0,
Ryan Tannehill,MIA,3,-5,0,0,-5,-1.7,0,0.0,0,
Brandon Bolden,MIA,1,10,0,1,6,6.0,4,4.0,0,
