Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Patriots,19.0,20.62,25.27,-3.51,0.0,-2.88,-6.08,4.2,9.04,2.03,3.39,-4.32,1.42,-0.3,1.84
Steelers,-19.0,2.88,6.08,-4.2,-9.04,-20.62,-25.27,3.51,0.0,-2.03,4.32,-3.39,0.3,-1.42,-1.84
