Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jeff Allen,G,62,100%,0,0%,4,11%
Eric Winston,T,62,100%,0,0%,4,11%
Ryan Lilja,G,62,100%,0,0%,4,11%
Branden Albert,T,62,100%,0,0%,4,11%
Jon Asamoah,G,62,100%,0,0%,4,11%
Tony Moeaki,TE,61,98%,0,0%,0,0%
Dwayne Bowe,WR,61,98%,0,0%,0,0%
Matt Cassel,QB,51,82%,0,0%,0,0%
Dexter McCluster,WR,47,76%,0,0%,0,0%
Jamaal Charles,RB,32,52%,0,0%,0,0%
Jonathan Baldwin,WR,23,37%,0,0%,0,0%
Steve Breaston,WR,23,37%,0,0%,0,0%
Shaun Draughn,RB,18,29%,0,0%,22,63%
Jake O'Connell,TE,14,23%,0,0%,18,51%
Peyton Hillis,RB,13,21%,0,0%,0,0%
Brady Quinn,QB,11,18%,0,0%,0,0%
Donald Stephenson,T,8,13%,0,0%,18,51%
Terrance Copper,WR,5,8%,0,0%,24,69%
Nate Eachus,RB,5,8%,0,0%,6,17%
Eric Berry,SS,0,0%,63,100%,10,29%
Justin Houston,LB,0,0%,63,100%,10,29%
Derrick Johnson,LB,0,0%,63,100%,7,20%
Stanford Routt,CB,0,0%,63,100%,3,9%
Kendrick Lewis,FS,0,0%,63,100%,0,0%
Brandon Flowers,CB,0,0%,63,100%,0,0%
Tamba Hali,LB,0,0%,63,100%,0,0%
Dontari Poe,NT,0,0%,57,90%,7,20%
Jovan Belcher,LB,0,0%,35,56%,15,43%
Ropati Pitoitua,DE,0,0%,35,56%,0,0%
Tyson Jackson,DE,0,0%,30,48%,7,20%
Allen Bailey,DE,0,0%,28,44%,15,43%
Javier Arenas,CB,0,0%,28,44%,15,43%
Travis Daniels,FS,0,0%,28,44%,3,9%
Jerrell Powe,NT,0,0%,6,10%,0,0%
Anthony Toribio,NT,0,0%,5,8%,0,0%
Andy Studebaker,LB,0,0%,0,0%,28,80%
Abram Elam,SS,0,0%,0,0%,25,71%
Edgar Jones,LB,0,0%,0,0%,24,69%
Cory Greenwood,LB,0,0%,0,0%,24,69%
Jalil Brown,CB,0,0%,0,0%,22,63%
Brandon Siler,LB,0,0%,0,0%,16,46%
Cyrus Gray,RB,0,0%,0,0%,14,40%
Ryan Succop,K,0,0%,0,0%,10,29%
Thomas Gafford,LS,0,0%,0,0%,9,26%
Dustin Colquitt,P,0,0%,0,0%,9,26%
Russ Hochstein,G,0,0%,0,0%,4,11%
