#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:44,OAK 44,3,1:10,5,Punt
2,1,9:51,KAN 20,6,4:16,19,Punt
3,1,3:28,KAN 49,2,1:01,-7,Interception
4,2,14:44,KAN 20,8,4:23,68,Field Goal
5,2,8:46,KAN 46,8,4:34,30,Field Goal
6,2,0:49,KAN 20,6,0:49,29,End of Half
7,3,15:00,KAN 20,1,0:08,-2,Fumble
8,3,13:58,KAN 22,10,5:18,44,Field Goal
9,3,5:40,KAN 10,3,1:48,5,Punt
10,3,2:46,KAN 20,3,2:37,2,Punt
11,4,14:01,KAN 24,3,1:00,6,Punt
12,4,8:14,KAN 20,7,3:16,56,Interception
13,4,3:09,OAK 32,2,0:42,32,Touchdown
