Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Chad Scott,PIT,1,24,0,24,1,0.0,3,3,0,0,,0,0,0,0
Brent Alexander,PIT,1,14,0,14,2,0.0,2,2,0,0,,0,0,0,0
Aaron Smith,PIT,0,0,0,0,0,1.0,3,3,0,1,,0,0,0,0
Kimo von Oelhoffen,PIT,0,0,0,0,0,1.0,1,1,0,0,,0,0,0,1
Verron Haynes,PIT,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Hines Ward,PIT,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Joey Porter,PIT,,,,,0,0.0,6,4,2,1,,0,0,0,0
Mike Logan,PIT,,,,,0,0.0,5,5,0,0,,1,4,0,0
Dewayne Washington,PIT,,,,,0,0.0,5,5,0,0,,0,0,0,0
Kendrell Bell,PIT,,,,,0,0.0,4,3,1,1,,0,0,0,0
James Farrior,PIT,,,,,0,0.0,3,2,1,0,,0,0,0,0
Casey Hampton,PIT,,,,,1,0.0,3,2,1,1,,0,0,0,0
Jason Gildon,PIT,,,,,0,0.0,2,2,0,0,,0,0,0,0
Lee Mays,PIT,,,,,0,0.0,2,2,0,0,,0,0,0,0
Troy Polamalu,PIT,,,,,1,0.0,2,2,0,0,,0,0,0,0
Clark Haggans,PIT,,,,,,0.0,1,1,0,0,,0,0,0,
Chris Hope,PIT,,,,,0,0.0,1,1,0,0,,0,0,0,0
Clint Kriewaldt,PIT,,,,,0,0.0,1,1,0,0,,0,0,0,1
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Mario Fatafehi,DEN,0,0,0,0,0,2.0,3,2,1,2,,0,0,0,0
Trevor Pryce,DEN,0,0,0,0,1,2.0,3,3,0,2,,0,0,0,0
Bertrand Berry,DEN,0,0,0,0,0,1.0,5,5,0,1,,1,3,0,0
Reggie Hayward,DEN,0,0,0,0,0,1.0,2,2,0,1,,0,0,0,0
Deltha O'Neal,DEN,0,0,0,0,0,0.0,1,1,0,0,,0,0,0,0
Shannon Sharpe,DEN,0,0,0,0,0,0.0,0,0,0,0,,1,0,0,0
Nick Ferguson,DEN,,,,,2,0.0,9,6,3,1,,0,0,0,1
Al Wilson,DEN,,,,,1,0.0,9,4,5,0,,0,0,0,0
Sam Brandon,DEN,,,,,0,0.0,8,4,4,0,,0,0,0,0
Donnie Spragan,DEN,,,,,1,0.0,7,5,2,0,,0,0,0,0
Kelly Herndon,DEN,,,,,0,0.0,6,5,1,0,,0,0,0,0
John Mobley,DEN,,,,,1,0.0,3,3,0,0,,0,0,0,0
Lenny Walls,DEN,,,,,1,0.0,3,3,0,0,,0,0,0,0
Dorsett Davis,DEN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Ian Gold,DEN,,,,,,0.0,2,2,0,1,,0,0,0,
Willie Middlebrooks,DEN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Monsanto Pope,DEN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Jimmy Spencer,DEN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Chris Young,DEN,,,,,0,0.0,2,2,0,0,,0,0,0,0
Mike Anderson,DEN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Keith Burns,DEN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Daryl Gardener,DEN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Darius Holland,DEN,,,,,0,0.0,1,1,0,0,,0,0,0,0
Jashon Sykes,DEN,,,,,0,0.0,1,1,0,0,,0,0,0,0
