Player,Pos
JaMarcus Russell,QB
Justin Fargas,RB
Justin Griffith,FB
Javon Walker,WR
Chaz Schilens,WR
Zach Miller,TE
Kwame Harris,LT
Robert Gallery,LG
Jake Grove,C
Cooper Carlisle,RG
Cornell Green,RT
Kalimba Edwards,DE
Jay Richardson,DE
Gerard Warren,DT
Tommy Kelly,DT
Ricky Brown,OLB
Thomas Howard,OLB
Kirk Morrison,MLB
DeAngelo Hall,CB
Nnamdi Asomugha,CB
Gibril Wilson,SS
Hiram Eugene,FS
