Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Seahawks won the coin toss and deferred, Rams to receive the opening kickoff.",,
1,15:00,,,SEA 35,0,0,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
1,15:00,1,10,STL 20,0,0,Shaun Hill pass incomplete short right intended for Cory Harkey (defended by Kam Chancellor),0.280,-0.270
1,14:53,2,10,STL 20,0,0,Tre Mason up the middle for no gain (tackle by Kevin Williams and Tony McDaniel),-0.270,-0.960
1,14:15,3,10,STL 20,0,0,Shaun Hill pass complete short middle to Kenny Britt for 9 yards (tackle by Earl Thomas),-0.960,-1.440
1,13:35,4,1,STL 29,0,0,"Johnny Hekker punts 49 yards, fair catch by Bryan Walters",-1.440,-0.410
1,13:27,1,10,SEA 22,0,0,Marshawn Lynch up the middle for no gain (tackle by Aaron Donald),0.410,-0.130
1,12:50,2,10,SEA 22,0,0,Russell Wilson pass incomplete short middle intended for Paul Richardson,-0.130,-0.820
1,12:46,3,10,SEA 22,0,0,Russell Wilson sacked by Mark Barron for -2 yards,-0.820,-2.030
1,12:11,4,12,SEA 20,0,0,"Jon Ryan punts 45 yards, fair catch by Tavon Austin. Penalty on Ricardo Lockette: Unnecessary Roughness, 15 yards",-2.030,-2.260
1,12:03,1,10,,0,0,Tre Mason up the middle for 2 yards (tackle by K.J. Wright),2.260,1.980
1,11:29,2,8,SEA 48,0,0,Shaun Hill pass complete short right to Kenny Britt for 10 yards (tackle by Earl Thomas),1.980,3.050
1,10:48,1,10,SEA 38,0,0,Tre Mason up the middle for 2 yards (tackle by Cliff Avril and Tony McDaniel),3.050,2.780
1,10:11,2,8,SEA 36,0,0,Shaun Hill pass complete short right to Tre Mason for 8 yards (tackle by Kam Chancellor),2.780,3.710
1,9:38,1,10,SEA 28,0,0,Tre Mason left end for 4 yards (tackle by K.J. Wright),3.710,3.710
1,9:02,2,6,SEA 24,0,0,Tavon Austin left end for 2 yards (tackle by Kam Chancellor),3.710,3.270
1,8:23,3,4,SEA 22,0,0,Shaun Hill pass complete short left to Jared Cook for 5 yards (tackle by Kam Chancellor),3.270,4.440
1,7:53,1,10,SEA 17,0,0,Tre Mason left guard for 2 yards (tackle by Bruce Irvin and Bobby Wagner),4.440,4.150
1,7:14,2,8,SEA 15,0,0,Shaun Hill pass incomplete,4.150,3.340
1,7:08,3,8,SEA 15,0,0,"Penalty on Shaun Hill: Delay of Game, 5 yards (no play)",3.340,2.810
1,7:08,3,13,SEA 20,0,0,Shaun Hill pass complete short left to Benny Cunningham for 5 yards (tackle by K.J. Wright),2.810,2.440
1,6:29,4,8,SEA 15,3,0,Greg Zuerlein 33 yard field goal good,2.440,3.000
1,6:29,,,STL 35,3,0,"Greg Zuerlein kicks off 67 yards, returned by Paul Richardson for 32 yards (tackle by Maurice Alexander)",0.000,-0.940
1,6:18,1,10,SEA 30,3,0,Robert Turbin right end for 5 yards (tackle by Trumaine Johnson),0.940,1.070
1,5:42,2,5,SEA 35,3,0,Robert Turbin right tackle for 14 yards (tackle by Trumaine Johnson),1.070,2.190
1,4:59,1,10,SEA 49,3,0,Russell Wilson pass complete short left to Kevin Norwood for 3 yards (tackle by Lamarcus Joyner and James Laurinaitis),2.190,2.050
1,4:26,2,7,STL 48,3,0,Russell Wilson left tackle for 6 yards (tackle by T.J. McDonald and Aaron Donald),2.050,2.150
1,3:49,3,1,STL 42,3,0,Will Tukuafu up the middle for 2 yards (tackle by Kendall Langford and Aaron Donald),2.150,2.920
1,3:08,1,10,STL 40,3,0,Christine Michael right end for 2 yards (tackle by William Hayes),2.920,2.640
1,2:31,2,8,STL 38,3,0,Russell Wilson pass incomplete,2.640,1.950
1,2:22,3,8,STL 38,3,0,Robert Turbin up the middle for 3 yards (tackle by T.J. McDonald),1.950,0.980
1,1:40,4,5,STL 35,3,0,Russell Wilson pass complete short left to Luke Willson for 4 yards (tackle by James Laurinaitis),0.980,-1.000
1,1:21,1,10,STL 31,3,0,Zac Stacy up the middle for -1 yards (tackle by Bobby Wagner),1.000,0.320
1,0:45,2,11,STL 30,3,0,Shaun Hill pass complete short left to Zac Stacy for 5 yards (tackle by Earl Thomas),0.320,0.300
1,0:11,3,6,STL 35,3,0,Shaun Hill pass incomplete short right intended for Stedman Bailey. Penalty on Rodger Saffold: Illegal Formation (Declined),0.300,-1.040
1,0:06,4,6,STL 35,3,0,"Johnny Hekker punts 42 yards, fair catch by Bryan Walters",-1.040,-0.480
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 23,3,0,Robert Turbin right tackle for 12 yards (tackle by Rodney McLeod),0.480,1.270
2,14:21,1,10,SEA 35,3,0,Marshawn Lynch right guard for 3 yards (tackle by Alec Ogletree and James Laurinaitis),1.270,1.130
2,13:42,2,7,SEA 38,3,0,Marshawn Lynch up the middle for -2 yards (tackle by Michael Brockers and Kendall Langford),1.130,0.170
2,12:57,3,9,SEA 36,3,0,Russell Wilson pass complete short left to Marshawn Lynch for 10 yards,0.170,1.990
2,12:28,1,10,SEA 46,3,0,Russell Wilson pass complete short right to Paul Richardson for 9 yards (tackle by Janoris Jenkins),1.990,2.670
2,11:48,2,1,STL 45,3,0,Robert Turbin up the middle for no gain (tackle by T.J. McDonald and Alec Ogletree),2.670,1.950
2,11:11,3,1,STL 45,3,0,Robert Turbin right tackle for 1 yard (tackle by Aaron Donald and Jo-Lonn Dunbar),1.950,2.650
2,10:26,1,10,STL 44,3,0,Russell Wilson pass incomplete,2.650,2.110
2,10:18,2,10,STL 44,3,0,Marshawn Lynch up the middle for 2 yards (tackle by James Laurinaitis),2.110,1.690
2,9:40,3,8,STL 42,3,0,Russell Wilson pass incomplete deep middle intended for Paul Richardson is intercepted by Marcus Roberson at STL-22 and returned for 18 yards,1.690,-1.600
2,9:28,1,10,STL 40,3,0,Shaun Hill pass complete short middle to Tre Mason for 12 yards (tackle by Earl Thomas),1.600,2.390
2,8:49,1,10,SEA 48,3,0,Tre Mason up the middle for -4 yards (tackle by Michael Bennett),2.390,1.310
2,8:09,2,14,STL 48,3,0,Shaun Hill sacked by Cliff Avril and Jordan Hill for -10 yards,1.310,-0.690
2,7:25,3,24,STL 38,3,0,Benny Cunningham left tackle for 6 yards (tackle by Bobby Wagner),-0.690,-0.460
2,6:53,4,18,STL 44,3,0,"Johnny Hekker punts 46 yards, returned by Bryan Walters for 3 yards (tackle by Korey Toomer)",-0.460,0.320
2,6:43,1,10,SEA 13,3,0,Doug Baldwin right end for 8 yards (tackle by James Laurinaitis),-0.320,0.350
2,6:21,2,2,SEA 21,3,0,"Russell Wilson pass complete short left to Marshawn Lynch for 12 yards (tackle by Alec Ogletree). Marshawn Lynch fumbles (forced by Alec Ogletree), recovered by T.J. McDonald at SEA-37 and returned for 3 yards (tackle by Luke Willson)",0.350,-3.310
2,6:08,1,10,SEA 34,3,0,Tre Mason up the middle for -2 yards (tackle by Bobby Wagner),3.310,2.500
2,5:28,2,12,SEA 36,3,0,Shaun Hill pass complete short right to Tavon Austin for 7 yards (tackle by Richard Sherman),2.500,2.740
2,4:45,3,5,SEA 29,3,0,"Penalty on Joe Barksdale: False Start, 5 yards (no play)",2.740,2.080
2,4:27,3,10,SEA 34,3,0,Shaun Hill pass incomplete deep left intended for Jared Cook,2.080,1.060
2,4:23,4,10,SEA 34,6,0,Greg Zuerlein 52 yard field goal good,1.060,3.000
2,4:23,,,STL 35,6,0,"Greg Zuerlein kicks off 67 yards, returned by Paul Richardson for 20 yards (tackle by Cody Davis)",0.000,-0.040
2,4:12,1,10,SEA 18,6,0,Marshawn Lynch right tackle for 6 yards (tackle by Lamarcus Joyner and Rodney McLeod),0.040,0.410
2,3:31,2,4,SEA 24,6,0,Marshawn Lynch right tackle for 14 yards (tackle by James Laurinaitis and Rodney McLeod),0.410,1.470
2,2:50,1,10,SEA 38,6,0,Robert Turbin up the middle for 1 yard (tackle by Kendall Langford),1.470,1.060
2,2:17,2,9,SEA 39,6,0,"Penalty on James Carpenter: False Start, 5 yards (no play)",1.060,0.380
2,2:00,2,14,SEA 34,6,0,Russell Wilson pass complete short right to Robert Turbin for 13 yards (tackle by Marcus Roberson),0.380,1.420
2,1:35,3,1,SEA 47,6,0,"Russell Wilson for no gain. Russell Wilson fumbles, recovered by Russell Wilson at SEA-46",1.420,1.420
2,1:16,3,1,SEA 47,6,0,Timeout #1 by St. Louis Rams,1.420,-0.320
2,1:16,4,2,SEA 46,6,0,"Jon Ryan punts 38 yards, fair catch by Tavon Austin",-0.320,0.140
2,1:09,1,10,STL 16,6,0,Benny Cunningham right tackle for -1 yards (tackle by Kam Chancellor and K.J. Wright),-0.140,-0.140
2,1:02,1,10,STL 16,6,0,Timeout #1 by Seattle Seahawks,-0.140,-0.780
2,1:02,2,11,STL 15,6,0,Benny Cunningham left tackle for no gain (tackle by Kam Chancellor and K.J. Wright),-0.780,-0.780
2,0:57,2,11,STL 15,6,0,Timeout #2 by Seattle Seahawks,-0.780,-1.470
2,0:57,3,11,STL 15,6,0,Benny Cunningham right tackle for 5 yards (tackle by Richard Sherman),-1.470,-1.470
2,0:53,3,11,STL 15,6,0,Timeout #3 by Seattle Seahawks,-1.470,-2.030
2,0:53,4,6,STL 20,6,0,"Johnny Hekker punts 55 yards, returned by Bryan Walters for 4 yards (tackle by Chase Reynolds)",-2.030,-0.870
2,0:43,1,10,SEA 29,6,0,Russell Wilson pass incomplete short right intended for Doug Baldwin,0.870,0.330
2,0:41,2,10,SEA 29,6,0,Marshawn Lynch left end for 6 yards (tackle by Alec Ogletree),0.330,0.430
2,0:34,3,4,SEA 35,6,0,Russell Wilson pass complete deep middle to Luke Willson for 28 yards (tackle by Rodney McLeod). Penalty on Chris Long: Defensive Offside (Declined),0.430,3.120
