#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:27,PHI 20,7,2:37,32,Punt
2,1,5:49,PHI 30,3,1:41,7,Punt
3,1,2:31,DAL 39,7,2:38,39,Touchdown
4,2,12:49,PHI 8,3,1:21,1,Fumble
5,2,11:28,PHI 29,8,5:02,29,Punt
6,2,4:28,PHI 31,4,1:59,-6,Punt
7,2,0:52,PHI 30,3,0:32,-5,Punt
8,2,0:20,DAL 34,3,0:20,-8,Interception
9,3,15:00,PHI 34,6,2:52,49,Interception
10,3,9:33,PHI 35,6,2:51,17,Punt
11,3,2:10,PHI 40,6,2:46,34,Field Goal
12,4,9:45,PHI 42,5,2:44,54,Field Goal
13,4,5:58,PHI 19,6,3:04,6,Punt
14,4,0:55,PHI 20,4,0:23,-9,Interception
