Player,Pos
Cam Newton,QB
DeAngelo Williams,RB
Mike Tolbert,FB
Steve Smith Sr.,WR
Brandon LaFell,WR
Greg Olsen,TE
Jordan Gross,LT
Amini Silatolu,LG
Geoff Hangartner,C
Garry Williams,RG
Byron Bell,RT
Greg Hardy,LDE
Dwan Edwards,DT
Sione Fua,NT
Charles Johnson,RDE
James Anderson,SLB
Luke Kuechly,MLB
Thomas Davis,WLB
Captain Munnerlyn,LCB
Josh Norman,RCB
Charles Godfrey,SS
Haruki Nakamura,FS
