#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:17,TAM 20,10,5:08,64,Field Goal
2,1,6:24,TAM 39,8,3:48,57,Field Goal
3,2,14:56,TAM 35,3,1:01,0,Punt
4,2,12:58,TAM 19,5,2:55,38,Punt
5,2,8:03,TAM 33,5,2:19,14,Punt
6,2,5:33,SFO 36,4,1:44,36,Touchdown
7,2,1:33,TAM 22,3,1:01,5,Punt
8,2,0:26,SFO 43,4,0:21,3,Downs
9,3,12:13,TAM 6,3,1:16,4,Fumble
10,3,9:30,TAM 24,3,1:41,8,Punt
11,3,3:41,TAM 7,10,4:24,61,Interception
12,4,14:11,TAM 18,6,3:23,17,Punt
13,4,9:23,TAM 40,10,4:03,35,Downs
14,4,2:45,TAM 39,8,1:25,61,Touchdown
