Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
James Conner,ARI,14,62,0,3,46,3.3,16,1.1,2,7.0
Keaontay Ingram,ARI,5,-4,0,,-7,-1.4,3,0.6,3,1.7
Joshua Dobbs,ARI,3,-3,0,0,-4,-1.3,1,0.3,0,
Rondale Moore,ARI,2,12,0,0,10,5.0,2,1.0,0,
Marquise Brown,ARI,1,29,0,1,26,26.0,3,3.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Brian Robinson Jr.,WAS,19,59,0,5,48,2.5,11,0.6,1,19.0
Antonio Gibson,WAS,3,9,0,,7,2.3,2,0.7,0,
Chris Rodriguez,WAS,3,7,0,1,5,1.7,2,0.7,0,
Sam Howell,WAS,2,11,1,1,10,5.0,1,0.5,0,
Curtis Samuel,WAS,1,6,0,0,6,6.0,0,0.0,0,
