Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,11:01,1,7,TEN 7,0,10,Lance Ball up the middle for 4 yards (tackle by Keith Bulluck),5.600,5.530
2,10:27,2,3,TEN 3,0,10,Jim Sorgi pass incomplete short right intended for Marvin Harrison,5.530,4.720
2,10:24,3,3,TEN 3,0,10,Jim Sorgi pass incomplete short right intended for Marvin Harrison,4.720,3.040
2,10:19,4,3,TEN 3,0,13,Adam Vinatieri 21 yard field goal good,3.040,3.000
2,,,,IND 30,0,13,"Adam Vinatieri kicks off 72 yards, returned by Chris Davis for 31 yards (tackle by Pierre Garcon). Penalty on Ahmard Hall: Offensive Holding, 10 yards",0.000,-0.140
2,10:06,1,10,TEN 16,0,13,Vince Young pass complete short left to Justin McCareins for 11 yards (tackle by Tim Jennings),-0.140,0.740
2,9:40,1,10,TEN 27,0,13,Vince Young right end for 7 yards (tackle by Matt Giordano),0.740,1.140
2,9:13,2,3,TEN 34,0,13,Vince Young pass incomplete deep left intended for Bo Scaife,1.140,0.430
2,9:08,3,3,TEN 34,0,13,"Penalty on Vince Young: Delay of Game, 5 yards (no play)",0.430,-0.230
2,9:08,3,8,TEN 29,0,13,Vince Young right end for 4 yards (tackle by Kelvin Hayden and Jamie Silva),-0.230,-1.180
2,8:30,4,4,TEN 33,0,13,"Craig Hentrich punts 39 yards, returned by Keiwan Ratliff for 10 yards (tackle by Ken Amato)",-1.180,-1.470
2,8:19,1,10,IND 38,0,13,Jim Sorgi pass complete short right to Marvin Harrison for 8 yards (tackle by Chris Carr),1.470,2.000
2,7:39,2,2,IND 46,0,13,Jim Sorgi pass complete short right to Marvin Harrison for 3 yards (tackle by Chris Carr),2.000,2.190
2,6:55,1,10,IND 49,0,13,Jim Sorgi pass incomplete deep right intended for Roy Hall,2.190,1.650
2,6:48,2,10,IND 49,0,13,Jim Sorgi pass complete short middle to Lance Ball for 5 yards (tackle by Colin Allred),1.650,1.620
2,6:07,3,5,TEN 46,0,13,Jim Sorgi pass complete short right to Roy Hall for 9 yards (tackle by Stanford Keglar),1.620,3.120
2,5:21,1,10,TEN 37,0,13,Jim Sorgi pass incomplete short left intended for Roy Hall (defended by Chris Carr),3.120,2.570
2,5:15,2,10,TEN 37,0,13,Lance Ball up the middle for 6 yards (tackle by Amon Gordon),2.570,2.680
2,4:36,3,4,TEN 31,0,13,Jim Sorgi pass complete short left to Pierre Garcon for 5 yards (tackle by Tyrone Poole),2.680,3.840
2,3:48,,,,0,13,Timeout #3 by Indianapolis Colts,0.000,3.840
2,3:48,1,10,TEN 26,0,13,Lance Ball left end for 2 yards (tackle by Ryan Fowler),3.840,3.570
2,3:05,2,8,TEN 24,0,13,Jim Sorgi pass complete short left to Pierre Garcon for 4 yards (tackle by Ryan Fowler),3.570,3.400
2,2:37,3,4,TEN 20,0,13,Jim Sorgi pass incomplete deep right intended for Roy Hall (defended by Chris Carr),3.400,2.200
2,2:31,4,4,TEN 20,0,16,Adam Vinatieri 38 yard field goal good,2.200,3.000
2,,,,IND 30,0,16,"Adam Vinatieri kicks off 73 yards, returned by Chris Davis for 33 yards (tackle by Philip Wheeler)",0.000,0.940
2,2:20,1,10,TEN 30,0,16,LenDale White up the middle for 7 yards (tackle by Jordan Senn and Marcus Howard),0.940,1.340
2,2:00,2,3,TEN 37,0,16,Vince Young pass incomplete short left intended for Bo Scaife,1.340,0.630
2,1:56,3,3,TEN 37,0,16,Vince Young pass incomplete short left intended for Bo Scaife,0.630,-0.910
2,1:52,4,3,TEN 37,0,16,"Craig Hentrich punts 45 yards, fair catch by Keiwan Ratliff",-0.910,-0.040
2,1:44,1,10,IND 18,0,16,Lance Ball right end for 10 yards (tackle by William Hayes and Donnie Nickey),0.040,0.810
2,1:04,1,10,IND 28,0,16,Lance Ball up the middle for 2 yards (tackle by Stephen Tulloch),0.810,0.530
2,0:20,2,8,IND 30,0,16,Jim Sorgi kneels for -1 yards,0.530,-0.300
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,0,16,"Adam Vinatieri kicks off 69 yards, returned by Chris Davis for 28 yards (tackle by Dante Hughes)",0.000,0.870
3,14:54,1,10,TEN 29,0,16,LenDale White right end for 3 yards (tackle by Antonio Johnson),0.870,0.730
3,14:17,2,7,TEN 32,0,16,Vince Young pass complete short left to Bo Scaife for 8 yards (tackle by Keiwan Ratliff),0.730,1.600
3,13:37,1,10,TEN 40,0,16,LenDale White up the middle for 5 yards (tackle by Buster Davis and Jamie Silva),1.600,1.730
3,12:58,2,5,TEN 45,0,16,LenDale White right tackle for 4 yards (tackle by Buster Davis),1.730,1.550
3,12:24,3,1,TEN 49,0,16,Ahmard Hall up the middle for 3 yards (tackle by Tyjuan Hagler and Tim Jennings),1.550,2.390
3,11:43,1,10,IND 48,0,16,Vince Young pass complete short left to Ahmard Hall for no gain,2.390,1.850
3,11:00,2,10,IND 48,0,16,Quinton Ganther up the middle for 7 yards (tackle by Daniel Muir),1.850,2.080
3,10:22,3,3,IND 41,0,16,Vince Young pass complete short right to Ahmard Hall for 11 yards (tackle by Buster Davis),2.080,3.580
3,9:39,1,10,IND 30,0,16,Vince Young pass incomplete short middle intended for Bo Scaife (defended by Josh Thomas),3.580,3.030
3,9:34,2,10,IND 30,0,16,Vince Young pass complete short middle to Craig Stevens for 9 yards (tackle by Clint Session),3.030,3.530
3,8:55,3,1,IND 21,0,16,Vince Young sacked by Curtis Johnson for -9 yards,3.530,1.410
3,8:22,4,10,IND 30,0,16,Rob Bironas 48 yard field goal no good,1.410,-1.470
3,8:17,1,10,IND 38,0,16,Najeh Davenport left tackle for 4 yards (tackle by Amon Gordon),1.470,1.460
3,7:37,2,6,IND 42,0,16,Najeh Davenport left tackle for 3 yards (tackle by Donnie Nickey),1.460,1.160
3,6:53,3,3,IND 45,0,16,Jim Sorgi pass complete short left to Jacob Tamme for 2 yards (tackle by Ryan Fowler),1.160,-0.260
3,6:07,4,1,IND 47,0,16,Hunter Smith punts 42 yards,-0.260,0.370
3,5:54,1,10,TEN 11,0,16,LenDale White up the middle for -1 yards (tackle by Tyjuan Hagler),-0.370,-0.850
3,5:20,2,11,TEN 10,0,16,Vince Young right end for 5 yards (tackle by Marcus Howard),-0.850,-0.950
3,4:46,3,6,TEN 15,0,16,Vince Young pass complete short left to Brandon Jones for 13 yards,-0.950,0.810
3,4:22,1,10,TEN 28,0,16,Vince Young left end for 8 yards (tackle by Jamie Silva),0.810,1.340
3,3:50,2,2,TEN 36,0,16,LenDale White right tackle for 6 yards (tackle by Keyunta Dawson and Buster Davis),1.340,1.730
3,3:06,1,10,TEN 42,0,16,Quinton Ganther left tackle for 2 yards (tackle by Buster Davis),1.730,1.460
3,2:25,2,8,TEN 44,0,16,"Vince Young sacked by Marcus Howard for -4 yards. Vince Young fumbles (forced by Marcus Howard), recovered by Vince Young at TEN-43. Penalty on Craig Stevens: Offensive Holding (Declined)",1.460,0.630
3,1:54,3,9,TEN 43,0,16,Vince Young pass complete short right to Brandon Jones for no gain,0.630,-0.520
3,1:13,4,9,TEN 43,0,16,"Craig Hentrich punts 57 yards, touchback. Penalty on Paul Williams: Face Mask (15 Yards), 15 yards",-0.520,-1.270
3,1:02,1,10,IND 35,0,16,Lance Ball right tackle for 9 yards (tackle by Stephen Tulloch and Jacob Ford),1.270,1.940
3,0:24,2,1,IND 44,0,16,Lance Ball right guard for 5 yards (tackle by Jason Jones),1.940,2.190
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 49,0,16,Najeh Davenport right end for 3 yards (tackle by Stephen Tulloch),2.190,2.050
4,14:21,2,7,TEN 48,0,16,Najeh Davenport left end for -1 yards (tackle by Stephen Tulloch and Amon Gordon),2.050,1.220
4,13:36,3,8,TEN 49,0,16,Jim Sorgi pass complete short middle to Jacob Tamme for 4 yards (tackle by Ryan Fowler),1.220,0.270
4,12:54,4,4,TEN 45,0,16,"Hunter Smith punts 34 yards, fair catch by Chris Davis",0.270,0.370
4,12:45,1,10,TEN 11,0,16,Vince Young up the middle for 1 yard (tackle by Marcus Howard),-0.370,-0.710
4,12:03,2,9,TEN 12,0,16,Vince Young pass complete short left to Quinton Ganther for 2 yards (tackle by Buster Davis),-0.710,-1.070
4,11:20,3,7,TEN 14,0,16,Vince Young pass complete short right to Quinton Ganther for 1 yard (tackle by Tim Jennings),-1.070,-2.440
4,10:35,4,6,TEN 15,0,16,"Craig Hentrich punts 45 yards, fair catch by Keiwan Ratliff",-2.440,-1.600
4,10:26,1,10,IND 40,0,16,Najeh Davenport right end for 8 yards (tackle by Stephen Tulloch),1.600,2.130
4,9:43,2,2,IND 48,0,16,Najeh Davenport right end for 4 yards (tackle by Chris Carr),2.130,2.390
4,8:59,1,10,TEN 48,0,16,Jim Sorgi pass complete deep right to Najeh Davenport for 33 yards (tackle by Chris Carr),2.390,4.580
4,8:13,1,10,TEN 15,0,16,Lance Ball up the middle for 6 yards (tackle by Stephen Tulloch and Donnie Nickey),4.580,5.030
4,7:30,2,4,TEN 9,0,16,Lance Ball right tackle for 8 yards (tackle by Donnie Nickey),5.030,6.970
4,6:48,1,1,TEN 1,0,22,"Lance Ball right tackle for no gain (tackle by Amon Gordon). Lance Ball fumbles (forced by Amon Gordon), recovered by Jamey Richard at TEN-0, touchdown",6.970,7.000
4,,,,TEN 2,0,23,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,0,23,"Adam Vinatieri kicks off 69 yards, returned by Chris Davis for 30 yards (tackle by Dante Hughes)",0.000,1.000
4,6:30,1,10,TEN 31,0,23,Quinton Ganther right end for 5 yards (tackle by Clint Session),1.000,1.140
4,5:50,2,5,TEN 36,0,23,Chris Simms pass complete short right to Paul Williams for 7 yards (tackle by Keiwan Ratliff),1.140,1.800
4,5:13,1,10,TEN 43,0,23,Quinton Ganther right tackle for 13 yards (tackle by Jamie Silva),1.800,2.650
4,4:32,1,10,IND 44,0,23,Chris Simms pass incomplete deep right intended for Paul Williams,2.650,2.110
4,4:27,2,10,IND 44,0,23,Chris J. Henry up the middle for 3 yards (tackle by Darrell Reid and Keyunta Dawson),2.110,1.820
4,3:50,3,7,IND 41,0,23,Chris Simms sacked by Raheem Brock and Marcus Howard for -10 yards,1.820,-0.130
4,3:15,4,17,TEN 49,0,23,"Craig Hentrich punts 51 yards, touchback",-0.130,-0.280
4,3:07,1,10,IND 20,0,23,Lance Ball up the middle for 4 yards (tackle by Jacob Ford),0.280,0.270
4,2:21,2,6,IND 24,0,23,Lance Ball left end for 4 yards (tackle by Colin Allred),0.270,0.100
4,2:12,,,,0,23,Timeout #1 by Tennessee Titans,0.000,0.100
4,2:12,3,2,IND 28,0,23,Lance Ball right guard for 23 yards (tackle by Tuff Harris),0.100,2.320
4,2:00,1,10,TEN 49,0,23,Jim Sorgi kneels for -1 yards,2.320,1.650
4,1:19,2,11,,0,23,Jim Sorgi kneels for -1 yards,1.650,0.830
4,0:38,3,12,IND 49,0,23,Jim Sorgi kneels for -1 yards,0.830,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
