#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:36,CIN 44,5,2:51,5,Punt
2,1,6:42,TAM 45,3,0:56,3,Punt
3,2,14:53,CIN 23,5,3:19,15,Punt
4,2,9:29,CIN 20,3,1:16,5,Punt
5,2,7:34,CIN 27,3,0:34,0,Punt
6,2,3:28,CIN 3,3,1:34,5,Punt
7,2,1:01,CIN 23,1,0:09,0,Interception
8,2,0:52,CIN 27,3,0:52,5,Punt
9,3,15:00,CIN 24,3,1:43,3,Punt
10,3,10:46,CIN 25,3,1:25,9,Punt
11,3,7:03,TAM 45,8,4:21,16,Missed FG
12,3,2:36,TAM 26,8,3:52,9,Downs
13,4,9:25,CIN 9,8,2:38,37,Fumble
14,4,3:08,CIN 22,10,3:08,36,End of Game
