Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
1,0:10,4,5,ARI 28,0,7,"Ryan Quigley punts 50 yards, returned by Jeremy Kerley for 25 yards (tackle by Ryan Quigley). Jeremy Kerley fumbles (forced by Ryan Quigley), recovered by Gabe Martin at ARI-45. Penalty on Blake Bell: Illegal Block Above the Waist (Declined)",-1.500,1.860
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 44,0,7,"Carson Palmer pass incomplete deep right intended for JJ Nelson. Penalty on Jimmie Ward: Defensive Pass Interference, 38 yards (no play)",1.860,4.370
2,14:53,1,10,SFO 18,0,13,"David Johnson middle for 18 yards, touchdown. Penalty on Ahmad Brooks: Defensive Offside (Declined)",4.370,7.000
2,14:42,,,SFO 15,0,14,Chandler Catanzaro kicks extra point good,0.000,0.000
2,14:42,,,ARI 35,0,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,14:42,1,10,SFO 25,0,14,Carlos Hyde middle for 5 yards (tackle by Xavier Williams),0.610,0.740
2,14:08,2,5,SFO 30,0,14,Colin Kaepernick for 10 yards (tackle by Tony Jefferson),0.740,1.600
2,13:45,1,10,SFO 40,0,14,Colin Kaepernick pass incomplete short left intended for Quinton Patton (defended by Justin Bethel),1.600,1.050
2,13:38,2,10,SFO 40,0,14,Colin Kaepernick pass complete short middle to Vance McDonald for 32 yards (tackle by D.J. Swearinger),1.050,3.710
2,12:56,1,10,ARI 28,0,14,Colin Kaepernick pass complete short left to Rod Streater for 11 yards (tackle by Deone Bucannon),3.710,4.440
2,12:20,1,10,ARI 17,6,14,"Colin Kaepernick pass complete deep right to Jeremy Kerley for 17 yards, touchdown",4.440,7.000
2,12:12,,,ARI 15,7,14,Phil Dawson kicks extra point good,0.000,0.000
2,12:12,,,SFO 35,7,14,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
2,12:12,1,10,ARI 25,7,14,Carson Palmer pass complete deep left to John Brown for 21 yards (tackle by Tramaine Brock),0.610,1.990
2,11:33,1,10,ARI 46,7,14,Andre Ellington right tackle for -3 yards (tackle by Ahmad Brooks),1.990,1.050
2,10:55,2,13,ARI 43,7,14,Carson Palmer pass complete short left to Larry Fitzgerald for 1 yard (tackle by Jimmie Ward),1.050,0.500
2,10:19,3,12,ARI 44,7,14,"Penalty on Eli Harold: Neutral Zone Infraction, 5 yards (no play)",0.500,1.160
2,10:02,3,7,ARI 49,7,14,"Carson Palmer middle for 16 yards (tackle by Eric Reid). Penalty on Jimmie Ward: Defensive Holding, 5 yards",1.160,3.580
2,9:27,1,10,SFO 30,7,14,Carson Palmer pass incomplete deep middle intended for Larry Fitzgerald,3.580,3.030
2,9:19,2,10,SFO 30,7,14,Carson Palmer pass incomplete short left intended for Larry Fitzgerald (defended by Jimmie Ward),3.030,2.340
2,9:13,3,10,SFO 30,7,14,Carson Palmer pass complete short middle to Larry Fitzgerald for 9 yards (tackle by Dontae Johnson),2.340,2.210
2,8:34,4,1,SFO 21,7,17,Chandler Catanzaro 39 yard field goal good,2.210,3.000
2,8:28,,,ARI 35,7,17,"Chandler Catanzaro kicks off 70 yards, returned by JaCorey Shepherd for 19 yards (tackle by C.B. Bryant)",0.000,0.280
2,8:23,1,10,SFO 14,7,17,Colin Kaepernick pass incomplete short right intended for Quinton Patton,-0.280,-0.750
2,8:18,2,10,SFO 14,7,17,Carlos Hyde middle for -4 yards (tackle by Josh Mauro and Corey Peters),-0.750,-1.890
2,7:32,3,14,SFO 10,7,17,"Penalty on Joshua Garnett: False Start, 5 yards (no play)",-1.890,-2.470
2,7:16,3,19,SFO 5,7,17,Colin Kaepernick pass complete deep left to Torrey Smith for 21 yards (tackle by Justin Bethel),-2.470,0.670
2,6:48,1,10,SFO 26,7,17,Colin Kaepernick pass complete short middle to Quinton Patton for 13 yards (tackle by Patrick Peterson),0.670,1.530
2,6:22,1,10,SFO 39,7,17,Carlos Hyde left end for 5 yards (tackle by Deone Bucannon and Calais Campbell),1.530,1.660
2,5:32,2,5,SFO 44,7,17,DuJuan Harris middle for 1 yard (tackle by Chandler Jones),1.660,1.090
2,4:51,3,4,SFO 45,7,17,Colin Kaepernick pass complete short middle to Jeremy Kerley for 7 yards (tackle by Marcus Cooper),1.090,2.390
2,4:15,1,10,ARI 48,7,17,DuJuan Harris middle for -1 yards (tackle by Deone Bucannon),2.390,1.710
2,3:36,2,11,ARI 49,7,17,DuJuan Harris middle for 8 yards (tackle by Markus Golden),1.710,2.080
2,3:02,3,3,ARI 41,7,17,Colin Kaepernick middle for 1 yard (tackle by Markus Golden),2.080,0.590
2,2:33,4,2,ARI 40,7,17,Colin Kaepernick pass complete short right to Vance McDonald for 6 yards (tackle by Tony Jefferson),0.590,3.310
2,2:08,1,10,ARI 34,7,17,DuJuan Harris middle for 2 yards (tackle by Tony Jefferson and Rodney Gunter),3.310,3.040
2,2:00,2,8,ARI 32,7,17,Colin Kaepernick pass incomplete short middle intended for Vance McDonald,3.040,2.350
2,1:56,3,8,ARI 32,7,17,Colin Kaepernick middle for 2 yards (tackle by Deone Bucannon),2.350,0.000
2,1:37,,,,7,17,Timeout #1 by Arizona Cardinals,0.000,-1.430
2,1:37,4,6,ARI 30,10,17,Phil Dawson 49 yard field goal good,1.430,3.000
2,1:32,,,SFO 35,10,17,"Phil Dawson kicks off 64 yards, returned by Brittan Golden for 17 yards (tackle by Jaquiski Tartt)",0.000,-0.040
2,1:27,1,10,ARI 18,10,17,Carson Palmer pass complete short right to Michael Floyd for 9 yards (tackle by Tramaine Brock),0.040,0.820
2,1:21,2,1,ARI 27,10,17,Carson Palmer pass complete short left to Michael Floyd for 12 yards (tackle by Tramaine Brock),0.820,1.530
2,1:15,1,10,ARI 39,10,17,Carson Palmer pass complete short middle to Larry Fitzgerald for 7 yards (tackle by Jimmie Ward),1.530,1.930
2,0:56,2,3,ARI 46,10,17,Carson Palmer pass incomplete deep middle intended for JJ Nelson,1.930,1.220
2,0:49,3,3,ARI 46,10,17,Carson Palmer pass complete short left to John Brown for 9 yards (tackle by Tramaine Brock),1.220,2.590
2,0:30,1,10,SFO 45,10,17,Carson Palmer pass complete deep right to Michael Floyd for 19 yards (tackle by Keith Reaser),2.590,0.000
2,0:24,,,,10,17,Timeout #2 by Arizona Cardinals,0.000,-3.840
2,0:24,1,10,SFO 26,10,17,Carson Palmer pass incomplete deep right intended for JJ Nelson (defended by Keith Reaser),3.840,3.300
2,0:18,2,10,SFO 26,10,17,Carson Palmer pass complete short left to JJ Nelson for 12 yards (tackle by Antoine Bethea),3.300,0.000
2,0:12,,,,10,17,Timeout #3 by Arizona Cardinals,0.000,-4.650
2,0:12,1,10,SFO 14,10,17,"Carson Palmer pass incomplete short left intended for David Johnson. Penalty on Eric Reid: Defensive Pass Interference, 13 yards (no play)",4.650,6.970
2,0:06,1,1,SFO 1,10,17,Carson Palmer pass incomplete short middle intended for Hakeem Valles (defended by Jimmie Ward),6.970,5.910
2,0:02,2,1,SFO 1,10,20,Chandler Catanzaro 19 yard field goal good,5.910,3.000
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,10,20,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,SFO 25,10,20,Colin Kaepernick right end for 2 yards (tackle by Kevin Minter),0.610,0.330
3,14:30,2,8,SFO 27,10,20,Colin Kaepernick pass incomplete short middle intended for Vance McDonald (defended by Deone Bucannon),0.330,-0.360
3,14:25,3,8,SFO 27,10,20,Colin Kaepernick sacked by Chandler Jones for -3 yards,-0.360,-1.770
3,13:55,4,11,SFO 24,10,20,"Bradley Pinion punts 42 yards, returned by John Brown for 2 yards (tackle by Dontae Johnson)",-1.770,-1.330
3,13:46,1,10,ARI 36,10,20,David Johnson middle for 3 yards (tackle by Glenn Dorsey),1.330,1.200
3,13:09,2,7,ARI 39,10,20,Carson Palmer pass complete short middle to Jermaine Gresham for 21 yards (tackle by Antoine Bethea),1.200,2.920
3,12:43,1,10,SFO 40,10,20,Carson Palmer pass complete deep middle to Larry Fitzgerald for 33 yards (tackle by Eric Reid),2.920,5.600
3,11:53,1,7,SFO 7,10,20,Carson Palmer sacked by DeForest Buckner for -9 yards,5.600,3.340
3,11:07,2,16,SFO 16,10,20,"Carson Palmer sacked by Eli Harold for 0 yards. Carson Palmer fumbles (forced by Eli Harold), recovered by DeForest Buckner at SFO-20 (tackle by John Wetzel)",3.340,-0.280
3,10:56,1,10,SFO 20,10,20,Colin Kaepernick pass complete deep middle to Quinton Patton for 45 yards (tackle by Justin Bethel),0.280,3.250
3,10:16,1,10,ARI 35,10,20,Carlos Hyde middle for 5 yards (tackle by Marcus Cooper and Josh Mauro),3.250,3.380
3,9:42,2,5,ARI 30,10,20,Colin Kaepernick pass incomplete short right intended for Torrey Smith,3.380,2.680
3,9:34,3,5,ARI 30,10,20,Colin Kaepernick sacked by Calais Campbell for -5 yards,2.680,0.970
3,8:46,4,10,ARI 35,13,20,Phil Dawson 53 yard field goal good,0.970,3.000
3,8:40,,,SFO 35,13,20,"Phil Dawson kicks off 60 yards, returned by Brittan Golden for 18 yards (tackle by Jaquiski Tartt)",0.000,-0.480
3,8:32,1,10,ARI 23,13,20,David Johnson right end for -1 yards (tackle by Shayne Skov and Ahmad Brooks),0.480,-0.200
3,7:51,2,11,ARI 22,13,20,Carson Palmer pass complete short middle to Jermaine Gresham for 6 yards (tackle by Antoine Bethea),-0.200,-0.100
3,7:10,3,5,ARI 28,13,20,"Carson Palmer pass incomplete short right intended for Michael Floyd. Penalty on Tramaine Brock: Defensive Pass Interference, 9 yards (no play)",-0.100,1.400
3,7:04,1,10,ARI 37,13,20,Carson Palmer pass complete short left to Jermaine Gresham for 1 yard (tackle by Tank Carradine),1.400,0.990
3,6:21,2,9,ARI 38,13,20,David Johnson middle for 1 yard (tackle by Quinton Dial and Eric Reid),0.990,0.430
3,5:42,3,8,ARI 39,13,20,Carson Palmer pass incomplete short left intended for John Brown (defended by Keith Reaser),0.430,-0.780
3,5:34,4,8,ARI 39,13,20,"Ryan Quigley punts 43 yards, returned by Jeremy Kerley for 3 yards (tackle by Brittan Golden)",-0.780,-0.340
3,5:26,1,10,SFO 21,13,20,Carlos Hyde middle for 2 yards (tackle by Kevin Minter),0.340,0.070
3,4:51,2,8,SFO 23,13,20,Carlos Hyde middle for -3 yards (tackle by Xavier Williams),0.070,-1.020
3,4:08,3,11,SFO 20,13,20,Colin Kaepernick pass incomplete deep left intended for Quinton Patton,-1.020,-2.030
3,4:02,4,11,SFO 20,13,20,"Bradley Pinion punts 51 yards, returned by Brittan Golden for 6 yards (tackle by Aaron Burbridge)",-2.030,-1.270
3,3:52,1,10,ARI 35,13,20,Carson Palmer pass incomplete short left intended for David Johnson,1.270,0.720
3,3:42,2,10,ARI 35,13,20,Carson Palmer pass incomplete short right intended for Larry Fitzgerald (defended by Eric Reid),0.720,0.040
3,3:37,3,10,ARI 35,13,20,Carson Palmer pass incomplete deep right intended for JJ Nelson is intercepted by Eric Reid at SFO-47 and returned for 13 yards,0.040,-2.920
3,3:22,1,10,ARI 40,13,20,Colin Kaepernick for 9 yards (tackle by Justin Bethel),2.920,3.590
3,2:59,2,1,ARI 31,13,20,Colin Kaepernick pass incomplete deep right intended for Quinton Patton,3.590,2.870
3,2:51,3,1,ARI 31,13,20,Colin Kaepernick pass complete short right to Jeremy Kerley for 3 yards,2.870,3.710
3,2:26,1,10,ARI 28,13,20,Colin Kaepernick pass incomplete short middle intended for Chris Harper,3.710,3.170
3,2:21,2,10,ARI 28,13,20,"DuJuan Harris left end for 9 yards (tackle by Tony Jefferson). Penalty on Garrett Celek: Offensive Holding, 10 yards (no play)",3.170,1.820
3,1:55,2,20,ARI 38,13,20,"Colin Kaepernick for 19 yards. Penalty on Daniel Kilgore: Offensive Holding, 10 yards (no play)",1.820,0.470
3,1:30,2,30,ARI 48,13,20,Colin Kaepernick for 2 yards (tackle by Patrick Peterson),0.470,0.100
3,0:58,3,28,ARI 46,13,20,Colin Kaepernick pass incomplete deep left intended for Quinton Patton,0.100,0.200
3,0:52,4,28,ARI 46,13,20,"Bradley Pinion punts 33 yards, fair catch by Patrick Peterson",0.200,0.320
3,0:45,1,10,ARI 13,13,20,Carson Palmer pass incomplete short middle intended for Jermaine Gresham,-0.320,-0.770
3,0:40,2,10,ARI 13,13,20,Carson Palmer pass complete short left to Larry Fitzgerald for 7 yards (tackle by Tank Carradine),-0.770,-0.590
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,ARI 20,13,20,Carson Palmer pass complete short left to Larry Fitzgerald for 4 yards (tackle by Jimmie Ward),-0.590,0.540
4,14:32,1,10,ARI 24,13,20,Carson Palmer pass complete short left to David Johnson for 7 yards (tackle by Gerald Hodges),0.540,0.940
4,13:50,2,3,ARI 31,13,20,David Johnson middle for 2 yards (tackle by Gerald Hodges),0.940,0.500
4,13:07,3,1,ARI 33,13,20,David Johnson middle for no gain (tackle by Antoine Bethea),0.500,-1.180
4,12:23,4,1,ARI 33,13,20,"Ryan Quigley punts 41 yards, fair catch by Jeremy Kerley",-1.180,-0.670
4,12:15,1,10,SFO 26,13,20,Carlos Hyde middle for 2 yards (tackle by Tony Jefferson),0.670,0.400
4,11:44,2,8,SFO 28,13,20,Colin Kaepernick pass complete short left to Jeremy Kerley for 7 yards (tackle by Marcus Cooper),0.400,0.630
4,11:44,3,1,SFO 35,13,20,Carlos Hyde middle for 2 yards (tackle by Tony Jefferson),0.630,1.400
4,10:44,1,10,SFO 37,13,20,Colin Kaepernick pass incomplete short left intended for Rod Streater,1.400,0.860
4,10:40,2,10,SFO 37,13,20,DuJuan Harris left end for 4 yards (tackle by Justin Bethel and Deone Bucannon),0.860,0.700
4,9:59,3,6,SFO 41,13,20,Colin Kaepernick pass complete short middle to Jeremy Kerley for 7 yards (tackle by Marcus Cooper),0.700,2.130
4,9:25,1,10,SFO 48,13,20,Colin Kaepernick left end for 4 yards (tackle by Tony Jefferson),2.130,2.120
4,8:55,2,6,ARI 48,13,20,Carlos Hyde middle for 1 yard (tackle by Chandler Jones),2.120,1.550
4,8:24,3,5,ARI 47,13,20,Colin Kaepernick pass incomplete deep left intended for Quinton Patton,1.550,0.130
4,8:19,4,5,ARI 47,13,20,Bradley Pinion punts 43 yards,0.130,0.380
4,8:09,1,10,ARI 4,13,20,Carson Palmer pass complete short middle to Jermaine Gresham for 9 yards (tackle by Nick Bellore),-0.380,-0.120
4,7:33,2,1,ARI 13,13,20,"David Johnson left end for no gain (tackle by DeForest Buckner). Penalty on Jermaine Gresham: Offensive Holding, 5 yards (no play)",-0.120,-0.490
4,7:06,2,6,ARI 8,13,20,David Johnson middle for 1 yard (tackle by DeForest Buckner),-0.490,-0.840
4,6:21,3,5,ARI 9,13,20,"Carson Palmer pass incomplete short left intended for John Brown. Penalty on Jimmie Ward: Defensive Holding, 5 yards (no play)",-0.840,-0.280
4,6:17,1,10,ARI 14,13,20,John Brown right end for 10 yards (tackle by Eric Reid),-0.280,0.540
4,5:30,1,10,ARI 24,13,20,David Johnson middle for 7 yards (tackle by Antoine Bethea and Tramaine Brock),0.540,0.940
4,4:48,2,3,ARI 31,13,20,David Johnson right tackle for no gain (tackle by Ahmad Brooks),0.940,0.230
4,4:04,3,3,ARI 31,13,20,Carson Palmer pass complete short left to Larry Fitzgerald for 19 yards (tackle by Jimmie Ward),0.230,2.260
4,3:24,1,10,,13,20,Carson Palmer pass incomplete short left intended for John Brown is intercepted by Gerald Hodges at SFO-37 and returned for 6 yards,2.260,-1.800
4,3:13,1,10,SFO 43,13,20,Colin Kaepernick pass complete deep left to Jeremy Kerley for 24 yards (tackle by Marcus Cooper),1.800,3.380
4,3:05,1,10,ARI 33,13,20,Carlos Hyde middle for 2 yards (tackle by Calais Campbell),3.380,3.110
4,2:33,2,8,ARI 31,13,20,Colin Kaepernick pass incomplete short middle intended for Torrey Smith,3.110,2.410
4,2:28,3,8,ARI 31,13,20,Colin Kaepernick for 19 yards (tackle by Marcus Cooper),2.410,0.000
4,2:19,,,,13,20,Timeout #1 by San Francisco 49ers,0.000,-4.780
4,2:19,1,10,ARI 12,13,20,Colin Kaepernick pass incomplete short left intended for Carlos Hyde,4.780,4.100
4,2:14,2,10,ARI 12,13,20,Colin Kaepernick pass complete short middle to Vance McDonald for 8 yards (tackle by Patrick Peterson),4.100,4.840
4,2:00,3,2,ARI 4,19,20,"Colin Kaepernick right end for 4 yards, touchdown",4.840,7.000
4,1:55,,,ARI 15,20,20,Phil Dawson kicks extra point good,0.000,0.000
4,1:55,,,SFO 35,20,20,"Phil Dawson kicks off 63 yards, returned by Andre Ellington for 13 yards (tackle by Michael Wilhoite)",0.000,0.220
4,1:51,1,10,ARI 15,20,20,Carson Palmer pass incomplete short right intended for Larry Fitzgerald,-0.220,-0.710
4,1:47,2,10,ARI 15,20,20,Carson Palmer pass complete deep left to Michael Floyd for 26 yards (tackle by Tramaine Brock),-0.710,0.000
4,1:35,,,,20,20,Timeout #1 by Arizona Cardinals,0.000,-1.660
4,1:35,1,10,ARI 41,20,20,Carson Palmer pass complete short middle to David Johnson for 8 yards (tackle by Nick Bellore),1.660,2.200
4,1:10,2,2,ARI 49,20,20,Carson Palmer pass complete short middle to Larry Fitzgerald for 14 yards (tackle by Jimmie Ward),2.200,0.000
4,1:07,,,,20,20,Timeout #2 by Arizona Cardinals,0.000,-3.120
4,1:07,1,10,SFO 37,20,20,Carson Palmer pass incomplete deep right intended for Michael Floyd (defended by Tramaine Brock),3.120,2.570
4,1:03,2,10,SFO 37,20,20,David Johnson middle for 2 yards (tackle by Quinton Dial),2.570,0.000
4,0:57,,,,20,20,Timeout #2 by San Francisco 49ers,0.000,-2.150
4,0:57,3,8,SFO 35,20,20,Carson Palmer pass complete short right to David Johnson for 12 yards (tackle by Nick Bellore),2.150,4.040
4,0:52,1,10,SFO 23,20,20,David Johnson middle for 1 yard (tackle by Antoine Bethea and Nick Bellore),4.040,0.000
4,0:47,,,,20,20,Timeout #3 by San Francisco 49ers,0.000,-3.630
4,0:47,2,9,SFO 22,20,20,David Johnson middle for 9 yards (tackle by Gerald Hodges),3.630,4.710
4,0:17,1,10,SFO 13,20,20,Carson Palmer spiked the ball,4.710,4.050
4,0:16,2,10,SFO 13,20,20,David Johnson right end for -3 yards (tackle by Quinton Dial),4.050,0.000
4,0:03,,,,20,20,Timeout #3 by Arizona Cardinals,0.000,-2.970
4,0:03,3,13,SFO 16,20,23,Chandler Catanzaro 34 yard field goal good,2.970,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
