Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2,0:13,1,10,CHI 28,6,13,Tarik Cohen up the middle for 7 yards (tackle by Jahlani Tavai),0.810,1.210
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,6,13,"Cairo Santos kicks off 68 yards, returned by Jamal Agnew for 31 yards (tackle by Joel Iyiegbuniwe and Josh Woods)",0.000,0.810
3,14:54,1,10,DET 28,6,13,Kerryon Johnson left end for 4 yards (tackle by Akiem Hicks),0.810,0.800
3,14:22,2,6,DET 32,6,13,Kerryon Johnson up the middle for 4 yards (tackle by Akiem Hicks),0.800,0.630
3,13:46,3,2,DET 36,6,13,Matthew Stafford pass complete short left to Danny Amendola for 15 yards (tackle by Jaylon Johnson),0.630,2.320
3,13:04,1,10,CHI 49,6,13,Kerryon Johnson right end for 5 yards (tackle by Kyle Fuller),2.320,2.460
3,12:28,2,5,CHI 44,6,13,Matthew Stafford pass complete short middle to Quintez Cephus for 14 yards (tackle by Tashaun Gipson),2.460,3.580
3,11:48,1,10,CHI 30,6,13,"Matthew Stafford pass complete deep left to Marvin Jones for 16 yards (tackle by Jaylon Johnson). Penalty on Roy Robertson-Harris: Roughing the Passer, 7 yards",3.580,5.600
3,11:22,1,7,CHI 7,6,13,Adrian Peterson left tackle for 3 yards (tackle by Jaylon Johnson),5.600,5.340
3,10:42,2,4,CHI 4,6,19,"Matthew Stafford pass complete short left to T.J. Hockenson for 4 yards, touchdown",5.340,7.000
3,10:37,,,CHI 15,6,20,Matt Prater kicks extra point good,0.000,0.000
3,10:37,,,DET 35,6,20,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
3,10:37,1,10,CHI 25,6,20,David Montgomery left tackle for 8 yards (tackle by Tracy Walker and Jarrad Davis),0.610,1.140
3,10:02,2,2,CHI 33,6,20,David Montgomery left tackle for 10 yards (tackle by Jahlani Tavai and Tracy Walker),1.140,1.800
3,9:32,1,10,CHI 43,6,20,David Montgomery right tackle for 2 yards (tackle by Jarrad Davis),1.800,1.520
3,8:52,2,8,CHI 45,6,20,Tarik Cohen left end for 3 yards (tackle by Amani Oruwariye),1.520,1.220
3,8:16,3,5,CHI 48,6,20,Mitchell Trubisky pass complete short left to Darnell Mooney for no gain (tackle by Desmond Trufant),1.220,-0.190
3,7:37,4,5,CHI 48,6,20,"Pat O'Donnell punts 42 yards, fair catch by Jamal Agnew at DET-10",-0.190,0.380
3,7:29,1,10,DET 10,6,20,Adrian Peterson left end for 21 yards (tackle by Eddie Jackson),-0.380,1.000
3,6:55,1,10,DET 31,6,20,Matthew Stafford pass complete short right to Adrian Peterson for 9 yards (tackle by Danny Trevathan),1.000,1.680
3,6:16,2,1,DET 40,6,20,Adrian Peterson left tackle for 10 yards (tackle by Tashaun Gipson),1.680,2.260
3,5:32,1,10,DET 50,6,20,Adrian Peterson right end for 1 yard (tackle by Akiem Hicks),2.260,1.850
3,4:55,2,9,CHI 49,6,20,"Matthew Stafford pass incomplete short right intended for D'Andre Swift. Penalty on Akiem Hicks: Defensive Holding, 5 yards (no play)",1.850,2.650
3,4:51,1,10,CHI 44,6,20,"Matthew Stafford pass incomplete short middle intended for Jamal Agnew. Penalty on Buster Skrine: Defensive Pass Interference, 11 yards (no play)",2.650,3.380
3,4:46,1,10,CHI 33,6,20,D'Andre Swift left tackle for 6 yards (tackle by Danny Trevathan and John Jenkins),3.380,3.650
3,4:09,2,4,CHI 27,6,20,Matthew Stafford left tackle for 1 yard (tackle by Tashaun Gipson),3.650,3.070
3,3:29,3,3,CHI 26,6,20,Matthew Stafford pass incomplete short left intended for Marvin Jones,3.070,1.840
3,3:24,4,3,CHI 26,6,23,Matt Prater 44 yard field goal good,1.840,3.000
3,3:19,,,DET 35,6,23,"Jack Fox kicks off 69 yards, returned by Cordarrelle Patterson for 45 yards (tackle by Jack Fox)",0.000,1.660
3,3:12,1,10,CHI 41,6,23,Mitchell Trubisky pass incomplete short left intended for David Montgomery,1.660,1.120
3,3:07,2,10,CHI 41,6,23,David Montgomery right end for no gain (tackle by Danny Shelton),1.120,0.430
3,2:27,3,10,CHI 41,6,23,Mitchell Trubisky pass complete deep left to Anthony Miller for 18 yards (tackle by Darryl Roberts),0.430,2.850
3,1:49,1,10,DET 41,6,23,Mitchell Trubisky pass complete deep left to Allen Robinson for 22 yards (tackle by Duron Harmon),2.850,4.310
3,1:04,1,10,DET 19,6,23,Mitchell Trubisky up the middle for 6 yards (tackle by Jahlani Tavai),4.310,4.720
3,0:28,2,4,DET 13,6,23,Mitchell Trubisky pass incomplete short right intended for Demetrius Harris,4.720,3.960
3,0:23,3,4,DET 13,6,23,Mitchell Trubisky pass complete short right to Tarik Cohen for 3 yards (tackle by Darryl Roberts),3.960,2.910
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,DET 10,6,23,Cordarrelle Patterson left end for 3 yards (tackle by Duron Harmon),2.910,5.600
4,14:29,1,7,DET 7,6,23,Mitchell Trubisky pass complete short middle to Allen Robinson for 5 yards (tackle by Tony McRae),5.600,5.720
4,13:47,2,2,DET 2,6,23,Mitchell Trubisky pass incomplete short left intended for David Montgomery (defended by Tracy Walker),5.720,4.950
4,13:43,,,,,,Timeout #1 by Detroit Lions,,
4,13:43,3,2,DET 2,12,23,"Mitchell Trubisky pass complete short right to Jimmy Graham for 2 yards, touchdown",4.950,7.000
4,13:39,,,DET 15,13,23,Cairo Santos kicks extra point good,0.000,0.000
4,13:39,,,CHI 35,13,23,"Cairo Santos kicks off 68 yards, returned by Jamal Agnew for 35 yards (tackle by DeAndre Houston-Carson)",0.000,1.070
4,13:33,1,10,DET 32,13,23,Matthew Stafford pass complete short right to T.J. Hockenson for 4 yards (tackle by Tashaun Gipson),1.070,1.070
4,13:06,2,6,DET 36,13,23,Kerryon Johnson left tackle for 2 yards (tackle by James Vaughters),1.070,0.630
4,12:26,3,4,DET 38,13,23,Matthew Stafford pass incomplete short right intended for Marvin Jones. Penalty on Tyrell Crosby: Offensive Holding (Offsetting) . Penalty on Kerryon Johnson: Defensive Holding (Offsetting) (no play),0.630,0.630
4,12:18,3,4,DET 38,13,23,Matthew Stafford pass complete short right to Quintez Cephus for 9 yards (tackle by Buster Skrine),0.630,2.060
4,11:42,1,10,DET 47,13,23,Kerryon Johnson left end for -2 yards (tackle by James Vaughters),2.060,1.250
4,11:01,2,12,DET 45,13,23,Matthew Stafford pass incomplete short right intended for Quintez Cephus,1.250,0.560
4,10:57,3,12,DET 45,13,23,Matthew Stafford pass incomplete short right intended for D'Andre Swift,0.560,-0.390
4,10:53,4,12,DET 45,13,23,"Penalty on DET: Delay of Game, 5 yards (no play)",-0.390,-0.720
4,10:53,4,17,DET 40,13,23,Jack Fox punts 35 yards out of bounds,-0.720,-0.610
4,10:44,1,10,CHI 25,13,23,"Mitchell Trubisky left end for 20 yards (tackle by Tony McRae). Penalty on Romeo Okwara: Face Mask (15 Yards), 15 yards",0.610,2.920
4,10:17,1,10,DET 40,13,23,David Montgomery right tackle for 2 yards (tackle by Romeo Okwara and Jarrad Davis),2.920,2.640
4,9:28,2,8,DET 38,13,23,"Penalty on CHI: Delay of Game, 5 yards (no play)",2.640,1.970
4,9:28,2,13,DET 43,13,23,Mitchell Trubisky pass incomplete deep right intended for Allen Robinson (defended by Darryl Roberts),1.970,1.290
4,9:23,3,13,DET 43,13,23,"Mitchell Trubisky sacked by Trey Flowers for -28 yards. Mitchell Trubisky fumbles (forced by Trey Flowers), recovered by Charles Leno at CHI-29",1.290,-1.440
4,8:37,4,41,CHI 29,13,23,Pat O'Donnell punts 38 yards downed by Barkevious Mingo,-1.440,-1.140
4,8:26,1,10,DET 33,13,23,Matthew Stafford pass complete short middle to Adrian Peterson for 4 yards (tackle by Roquan Smith),1.140,1.130
4,7:50,2,6,DET 37,13,23,Adrian Peterson right end for 14 yards (tackle by Barkevious Mingo),1.130,2.320
4,7:08,1,10,CHI 49,13,23,Matthew Stafford pass incomplete short right intended for Quintez Cephus,2.320,1.780
4,7:02,2,10,CHI 49,13,23,Adrian Peterson left end for 14 yards (tackle by Khalil Mack),1.780,3.250
4,6:20,1,10,CHI 35,13,23,Adrian Peterson left tackle for 2 yards (tackle by Roquan Smith),3.250,2.970
4,5:39,2,8,CHI 33,13,23,Matthew Stafford sacked by Akiem Hicks for -9 yards,2.970,1.090
4,4:56,3,17,CHI 42,13,23,Matthew Stafford pass complete short left to D'Andre Swift for 5 yards (tackle by Khalil Mack),1.090,0.790
4,4:08,4,12,CHI 37,13,23,Matt Prater 55 yard field goal no good,0.790,-1.930
4,4:02,1,10,CHI 45,13,23,Mitchell Trubisky pass complete short right to Jimmy Graham for 7 yards (tackle by Tracy Walker),1.930,2.330
4,3:43,2,3,DET 48,13,23,Mitchell Trubisky pass complete short middle to Anthony Miller for 18 yards (tackle by Tony McRae),2.330,3.580
4,3:20,1,10,DET 30,13,23,Mitchell Trubisky pass complete short left to Anthony Miller for 13 yards,3.580,4.440
4,3:14,1,10,DET 17,13,23,Mitchell Trubisky pass complete short right to Jimmy Graham for 16 yards (tackle by Will Harris),4.440,6.970
4,3:03,1,1,DET 1,19,23,"Mitchell Trubisky pass complete short left to Javon Wims for 1 yard, touchdown",6.970,7.000
4,2:58,,,DET 15,20,23,Cairo Santos kicks extra point good,0.000,0.000
4,2:58,,,CHI 35,20,23,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
4,2:58,1,10,DET 25,20,23,Adrian Peterson up the middle for 3 yards (tackle by Danny Trevathan),0.610,0.470
4,2:50,,,,,,Timeout #1 by Chicago Bears,,
4,2:50,2,7,DET 28,20,23,Adrian Peterson left end for 2 yards (tackle by Bilal Nichols),0.470,0.040
4,2:45,,,,,,Timeout #2 by Chicago Bears,,
4,2:45,3,5,DET 30,20,23,Matthew Stafford pass short middle (defended by Jaylon Johnson) intended for Marvin Jones is intercepted by Kyle Fuller at DET-42 and returned for 5 yards,0.040,-3.120
4,2:35,1,10,DET 37,20,23,David Montgomery left end for 5 yards (tackle by Jarrad Davis),3.120,3.250
4,2:00,2,5,DET 32,20,23,"Penalty on Jahlani Tavai: Neutral Zone Infraction, 5 yards (no play)",3.250,3.780
4,2:00,1,10,DET 27,26,23,"Mitchell Trubisky pass complete deep right to Anthony Miller for 27 yards, touchdown",3.780,7.000
4,1:54,,,DET 15,27,23,Cairo Santos kicks extra point good,0.000,0.000
4,1:54,,,CHI 35,27,23,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
4,1:54,1,10,DET 25,27,23,Matthew Stafford up the middle for 1 yard (tackle by Barkevious Mingo and Bilal Nichols),0.610,0.200
4,1:31,2,9,DET 26,27,23,Matthew Stafford pass complete short right to Marvin Jones for 11 yards (tackle by Tashaun Gipson),0.200,1.400
4,1:12,1,10,DET 37,27,23,Matthew Stafford left end for 7 yards (tackle by Danny Trevathan),1.400,1.800
4,1:01,,,,,,Timeout #2 by Detroit Lions,,
4,1:01,2,3,DET 44,27,23,Matthew Stafford pass incomplete short middle intended for Quintez Cephus,1.800,1.090
4,0:58,3,3,DET 44,27,23,Matthew Stafford pass complete short right to Danny Amendola for 5 yards (tackle by Buster Skrine),1.090,2.190
4,0:41,1,10,DET 49,27,23,Matthew Stafford pass complete short left to D'Andre Swift for 3 yards (tackle by Roquan Smith and Jaylon Johnson),2.190,2.050
4,0:34,,,,,,Timeout #3 by Detroit Lions,,
4,0:34,2,7,CHI 48,27,23,Matthew Stafford pass incomplete deep right intended for Quintez Cephus,2.050,1.360
4,0:28,3,7,CHI 48,27,23,Matthew Stafford pass complete deep middle to Danny Amendola for 32 yards (tackle by Danny Trevathan),1.360,4.510
4,0:12,1,10,CHI 16,27,23,Matthew Stafford spiked the ball,4.510,3.900
4,0:11,2,10,CHI 16,27,23,Matthew Stafford pass incomplete deep left intended for D'Andre Swift,3.900,3.080
4,0:06,3,10,CHI 16,27,23,Matthew Stafford pass incomplete deep left intended for Marvin Jones (defended by Jaylon Johnson),3.080,2.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
