#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:37,JAX 9,7,3:12,32,Fumble
2,1,4:31,JAX 25,3,1:40,3,Punt
3,2,13:01,JAX 25,9,5:16,75,Touchdown
4,2,1:55,JAX 25,3,0:24,1,Punt
5,2,0:41,JAX 14,5,0:41,36,End of Half
6,3,15:00,JAX 25,10,4:25,61,Field Goal
7,3,7:36,JAX 25,4,1:09,12,Interception
8,3,5:21,JAX 25,3,1:24,75,Touchdown
9,3,2:53,DAL 39,4,1:30,39,Touchdown
10,4,14:17,JAX 25,8,4:14,75,Touchdown
11,4,3:02,JAX 25,6,1:34,36,Fumble
12,4,1:01,JAX 29,7,1:01,41,Field Goal
13,5,10:00,JAX 25,3,1:12,7,Punt
