0,1
Game Info,Game Info
Won Toss,Broncos (deferred)
Roof,outdoors
Surface,grass
Duration,2:56
Attendance,76893
Weather,"18 degrees, wind 9 mph"
Vegas Line,New England Patriots -3.0
Over/Under,43.0 (under)
