Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2,8:51,1,10,CHI 16,7,0,Matthew Stafford sacked by Christian Jones for -1 yards,4.510,3.770
2,8:11,2,11,CHI 17,7,0,Matthew Stafford pass incomplete deep left intended for Corey Fuller is intercepted by Brock Vereen at CHI--8,3.770,-0.280
2,8:03,1,10,CHI 20,7,0,Matt Forte left guard for -3 yards (tackle by James Ihedigbo),0.280,-0.790
2,7:23,2,13,CHI 17,7,0,Jimmy Clausen pass incomplete short left intended for Alshon Jeffery,-0.790,-1.510
2,7:19,3,13,CHI 17,7,0,Jimmy Clausen pass incomplete short left intended for Alshon Jeffery,-1.510,-2.320
2,7:13,4,13,CHI 17,7,0,"Pat O'Donnell punts 51 yards, returned by Jeremy Ross for 14 yards (tackle by Jeremy Cain)",-2.320,-1.990
2,7:00,1,10,DET 46,7,0,Reggie Bush left guard for 5 yards (tackle by Ryan Mundy),1.990,2.130
2,6:23,2,5,CHI 49,7,0,Matthew Stafford pass complete deep left to Calvin Johnson for 16 yards,2.130,3.380
2,5:52,1,10,CHI 33,7,0,Matthew Stafford pass incomplete deep left intended for Calvin Johnson (defended by Stephen Paea),3.380,2.840
2,5:47,2,10,CHI 33,7,0,Reggie Bush left guard for 16 yards (tackle by Demontre Hurst),2.840,4.440
2,5:06,1,10,CHI 17,7,0,"Joique Bell left guard for -1 yards (tackle by Stephen Paea). Joique Bell fumbles (forced by Stephen Paea), recovered by Joique Bell at CHI-18",4.440,3.720
2,4:24,2,11,CHI 18,7,0,Matthew Stafford pass incomplete short right intended for Calvin Johnson (defended by Kyle Fuller),3.720,3.000
2,4:21,3,11,CHI 18,7,0,Matthew Stafford pass incomplete deep left intended for Golden Tate is intercepted by Ryan Mundy at CHI-1 and returned for 1 yard,3.000,0.380
2,4:14,1,10,CHI 2,7,0,Jimmy Clausen pass complete short left to Martellus Bennett for no gain,-0.380,-0.380
,,,,,,,"DET challenged the runner was down by contact ruling, and the original play was overturned.",,
2,3:32,1,10,CHI 2,7,0,Timeout #1 by Chicago Bears,-0.380,-0.780
2,3:32,2,10,CHI 2,7,0,Jimmy Clausen pass complete short middle to Matt Forte for 6 yards (tackle by Tahir Whitehead),-0.780,-0.720
2,2:43,3,4,CHI 8,7,0,"Jimmy Clausen pass incomplete short right intended for Alshon Jeffery. Penalty on Don Carey: Illegal Use of Hands, 5 yards (no play)",-0.720,-0.320
2,2:39,1,10,CHI 13,7,0,Matt Forte left guard for 7 yards (tackle by DeAndre Levy),-0.320,0.220
2,2:09,2,3,CHI 20,7,0,Matt Forte right guard for 1 yard (tackle by Ezekiel Ansah),0.220,-0.470
2,2:00,3,2,CHI 21,7,0,Jimmy Clausen pass complete short left to Matt Forte for 10 yards (tackle by Cassius Vaughn),-0.470,1.000
2,1:35,1,10,CHI 31,7,0,Jimmy Clausen pass incomplete short left intended for Martellus Bennett,1.000,0.460
2,1:33,2,10,CHI 31,7,0,Jimmy Clausen pass complete short right to Josh Morgan for 4 yards (tackle by Darius Slay),0.460,0.300
2,1:27,3,6,CHI 35,7,0,Jimmy Clausen pass complete short left to Alshon Jeffery for 18 yards (tackle by James Ihedigbo),0.300,2.460
2,1:06,1,10,DET 47,7,0,Jimmy Clausen pass incomplete deep right intended for Alshon Jeffery,2.460,1.910
2,0:59,2,10,DET 47,7,0,Jimmy Clausen pass complete short right to Matt Forte for -1 yards (tackle by DeAndre Levy),1.910,1.090
2,0:53,3,11,DET 48,7,0,Jimmy Clausen pass complete short left to Marquess Wilson for 8 yards (tackle by Rashean Mathis),1.090,1.090
2,0:45,3,11,DET 48,7,0,Timeout #2 by Chicago Bears,1.090,0.590
2,0:45,4,3,DET 40,7,0,"Penalty on Michael Ola: False Start, 5 yards (no play)",0.590,0.270
2,0:45,4,8,DET 45,7,0,"Pat O'Donnell punts 34 yards, muffed catch by Jeremy Ross, recovered by Sherrick McManis and returned for no gain",0.270,4.840
2,0:36,1,10,DET 11,7,6,"Jimmy Clausen pass complete short left to Matt Forte for 11 yards, touchdown",4.840,7.000
2,0:36,,,DET 2,7,7,Jay Feely kicks extra point good,0.000,0.000
2,0:36,,,CHI 35,7,7,"Jay Feely kicks off 55 yards, returned by George Winn for 16 yards (tackle by Senorise Perry)",0.000,-0.670
2,0:26,1,10,DET 26,7,7,Matthew Stafford pass complete short middle to Theo Riddick for 10 yards (tackle by Christian Jones),0.670,0.670
2,0:20,1,10,DET 26,7,7,Timeout #1 by Detroit Lions,0.670,1.330
2,0:20,1,10,DET 36,7,7,Matthew Stafford pass complete short right to Theo Riddick for no gain,1.330,0.790
2,0:15,2,10,DET 36,7,7,Matthew Stafford sacked by Jay Ratliff for -2 yards,0.790,-0.160
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,7,7,"Jay Feely kicks off 45 yards, returned by George Winn for 12 yards (tackle by Sherrick McManis)",0.000,1.070
3,14:55,1,10,DET 32,7,7,Reggie Bush left guard for 7 yards (tackle by Jay Ratliff),1.070,1.470
3,14:15,2,3,DET 39,7,7,Matthew Stafford pass complete short left to Golden Tate for 6 yards (tackle by Jonathan Bostic),1.470,1.930
3,13:34,1,10,DET 45,7,7,Joique Bell right guard for 2 yards (tackle by Demontre Hurst),1.930,1.650
3,12:52,2,8,DET 47,7,7,Matthew Stafford pass incomplete short right intended for Corey Fuller,1.650,0.960
3,12:48,3,8,DET 47,7,7,Matthew Stafford pass complete short left to Reggie Bush for 14 yards (tackle by Ryan Mundy),0.960,2.980
3,12:15,1,10,CHI 39,7,7,Matthew Stafford pass complete short left to Jeremy Ross for 11 yards,2.980,3.710
3,11:45,1,10,CHI 28,7,7,Joique Bell left guard for 4 yards (tackle by Christian Jones),3.710,3.710
3,11:16,2,6,CHI 24,7,7,Joique Bell right guard for 3 yards (tackle by David Bass),3.710,3.400
3,10:33,3,3,CHI 21,7,7,Matthew Stafford pass incomplete short left intended for Golden Tate,3.400,2.160
3,10:29,4,3,CHI 21,10,7,Matt Prater 39 yard field goal good,2.160,3.000
3,10:29,,,DET 35,10,7,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
3,10:24,1,10,CHI 20,10,7,Matt Forte right guard for 6 yards (tackle by Josh Bynes),0.280,0.540
3,9:51,2,4,CHI 26,10,7,Matt Forte left tackle for 3 yards (tackle by DeAndre Levy),0.540,0.230
3,9:22,3,1,CHI 29,10,7,Jimmy Clausen right guard for 3 yards (tackle by Ndamukong Suh),0.230,1.070
3,8:42,1,10,CHI 32,10,7,Matt Forte left tackle for 4 yards (tackle by Jason Jones),1.070,1.070
3,8:04,2,6,CHI 36,10,7,Jimmy Clausen pass complete short right to Alshon Jeffery for 9 yards,1.070,1.930
3,7:26,1,10,CHI 45,10,7,Jimmy Clausen pass complete short right to Marquess Wilson for 11 yards (tackle by Darius Slay and Glover Quin),1.930,2.650
3,6:56,1,10,DET 44,10,7,Matt Forte right guard for 9 yards (tackle by Darryl Tapp),2.650,3.330
3,6:21,2,1,DET 35,10,7,Jimmy Clausen pass complete short left to Alshon Jeffery for 9 yards (tackle by Rashean Mathis),3.330,3.840
3,5:38,1,10,DET 26,10,7,Matt Forte left end for -4 yards (tackle by Josh Bynes),3.840,2.760
3,4:58,2,14,DET 30,10,7,Jimmy Clausen sacked by Ndamukong Suh for -9 yards. Penalty on Matt Forte: Offensive Holding (Declined),2.760,0.890
3,4:28,3,23,DET 39,10,7,Jimmy Clausen pass incomplete short right intended for Marquess Wilson,0.890,0.660
3,4:23,4,23,DET 39,10,7,"Pat O'Donnell punts 39 yards, touchback. Penalty on Julian Stanford: Roughing the Kicker, 15 yards (no play)",0.660,3.970
3,4:13,1,10,DET 24,10,7,Matt Forte left guard for 3 yards (tackle by James Ihedigbo),3.970,3.840
3,3:37,2,7,DET 21,10,7,Jimmy Clausen pass complete short left to Dante Rosario for 1 yard (tackle by James Ihedigbo),3.840,3.270
3,2:51,3,6,DET 20,10,13,"Jimmy Clausen pass complete deep right to Alshon Jeffery for 20 yards, touchdown",3.270,7.000
3,2:51,,,DET 2,10,14,Jay Feely kicks extra point good,0.000,0.000
3,2:51,,,CHI 35,10,14,"Jay Feely kicks off 65 yards, touchback",0.000,-0.280
3,2:45,1,10,DET 20,10,14,Joique Bell left tackle for 3 yards (tackle by David Bass),0.280,0.140
3,2:02,2,7,DET 23,10,14,Matthew Stafford left end for 5 yards (tackle by Christian Jones),0.140,0.100
3,1:16,3,2,DET 28,10,14,Matthew Stafford pass complete short right to Golden Tate for 5 yards (tackle by Demontre Hurst),0.100,1.140
3,0:40,1,10,DET 33,10,14,Reggie Bush right guard for 2 yards (tackle by Jonathan Bostic),1.140,0.860
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DET 35,10,14,Matthew Stafford pass incomplete short middle intended for Theo Riddick,0.860,0.170
4,14:56,3,8,DET 35,10,14,Matthew Stafford pass complete deep left to Calvin Johnson for 26 yards (tackle by Brock Vereen),0.170,2.980
4,14:15,1,10,CHI 39,10,14,Matthew Stafford pass incomplete short left intended for Calvin Johnson (defended by Brandon Dunn),2.980,2.440
4,14:11,2,10,CHI 39,10,14,Matthew Stafford pass incomplete short right intended for Jed Collins,2.440,1.750
4,14:02,3,10,CHI 39,10,14,Matthew Stafford pass complete short left to Joique Bell for 8 yards (tackle by Christian Jones),1.750,1.750
4,13:12,3,10,CHI 39,10,14,Timeout #1 by Detroit Lions,1.750,1.400
4,13:12,4,2,CHI 31,10,14,Matthew Stafford pass complete short middle to Golden Tate for 13 yards (tackle by Tim Jennings and Brock Vereen),1.400,4.370
4,12:34,1,10,CHI 18,10,14,Joique Bell right guard for 2 yards (tackle by Stephen Paea),4.370,4.090
4,11:54,2,8,CHI 16,10,14,Matthew Stafford pass complete short right to Reggie Bush for -3 yards (tackle by Tim Jennings),4.090,2.970
4,11:15,3,11,CHI 19,10,14,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson (defended by Ryan Mundy),2.970,2.180
4,11:09,4,11,CHI 19,10,14,"Matt Prater 37 yard field goal no good, blocked by Jay Ratliff",2.180,-0.740
4,11:02,1,10,CHI 27,10,14,Jimmy Clausen pass complete short right to Josh Morgan for -2 yards (tackle by Don Carey),0.740,-0.070
4,10:27,2,12,CHI 25,10,14,Jimmy Clausen pass complete short right to Marquess Wilson for 16 yards (tackle by Glover Quin),-0.070,1.660
4,9:57,1,10,CHI 41,10,14,Matt Forte right guard for -1 yards (tackle by James Ihedigbo),1.660,0.990
4,9:19,2,11,CHI 40,10,14,Jimmy Clausen pass complete short left to Matt Forte for 4 yards (tackle by Don Carey),0.990,0.830
4,8:34,3,7,CHI 44,10,14,Jimmy Clausen pass incomplete short left intended for Alshon Jeffery (defended by Rashean Mathis),0.830,-0.460
4,8:29,4,7,CHI 44,10,14,"Pat O'Donnell punts 37 yards, returned by Jeremy Ross for 8 yards (tackle by Sherrick McManis)",-0.460,-0.740
4,8:20,1,10,DET 27,10,14,Reggie Bush left end for 10 yards (tackle by Ryan Mundy),0.740,1.400
4,7:44,1,10,DET 37,10,14,Matthew Stafford pass incomplete short right intended for Golden Tate,1.400,0.860
4,7:38,2,10,DET 37,10,14,Matthew Stafford pass incomplete deep left intended for Joique Bell,0.860,0.170
4,7:33,3,10,DET 37,10,14,"Matthew Stafford pass incomplete deep left intended for Corey Fuller. Penalty on Tim Jennings: Defensive Pass Interference, 46 yards (no play)",0.170,4.440
4,7:25,1,10,CHI 17,16,14,"Joique Bell left guard for 17 yards, touchdown",4.440,7.000
4,7:25,,,CHI 2,17,14,Matt Prater kicks extra point good,0.000,0.000
4,7:25,,,DET 35,17,14,"Sam Martin kicks off 71 yards, returned by Marc Mariani for 24 yards (tackle by Theo Riddick)",0.000,-0.040
4,7:08,1,10,CHI 18,17,14,Matt Forte right guard for 2 yards (tackle by Tahir Whitehead),0.040,-0.130
4,6:27,2,8,CHI 20,17,14,Jimmy Clausen pass incomplete short right intended for Marquess Wilson,-0.130,-0.910
4,6:22,3,8,CHI 20,17,14,Jimmy Clausen sacked by Ndamukong Suh for -2 yards,-0.910,-2.240
4,5:42,4,10,CHI 18,17,14,"Pat O'Donnell punts 36 yards, fair catch by Jeremy Ross",-2.240,-1.990
4,5:34,1,10,DET 46,17,14,Joique Bell right guard for 8 yards (tackle by Jonathan Bostic),1.990,2.530
4,4:47,2,2,CHI 46,17,14,Joique Bell left tackle for 20 yards (tackle by Brock Vereen),2.530,3.840
4,4:37,1,10,CHI 26,17,14,Joique Bell left guard for 4 yards (tackle by Christian Jones),3.840,3.840
4,3:51,2,6,CHI 22,17,14,Joique Bell left end for 5 yards (tackle by Jonathan Bostic),3.840,3.840
4,3:43,2,6,CHI 22,17,14,Timeout #1 by Chicago Bears,3.840,3.950
4,3:43,3,1,CHI 17,17,14,Jed Collins left guard for 3 yards (tackle by Jonathan Bostic),3.950,3.950
4,3:35,3,1,CHI 17,17,14,Timeout #2 by Chicago Bears,3.950,4.650
4,3:35,1,10,CHI 14,17,14,"Penalty on Jed Collins: False Start, 5 yards (no play)",4.650,4.260
4,3:35,1,15,CHI 19,17,14,Matthew Stafford pass incomplete short left intended for Reggie Bush,4.260,3.370
4,3:32,2,15,CHI 19,17,14,Joique Bell left end for 3 yards (tackle by Christian Jones),3.370,3.370
4,3:26,2,15,CHI 19,17,14,Timeout #3 by Chicago Bears,3.370,3.000
4,3:26,3,12,CHI 16,17,14,Matthew Stafford pass complete short left to Joique Bell for 5 yards (tackle by Jared Allen),3.000,2.700
4,2:39,4,7,CHI 11,20,14,Matt Prater 30 yard field goal good,2.700,3.000
4,2:39,,,DET 35,20,14,"Sam Martin kicks off 64 yards, returned by Marc Mariani for 20 yards (tackle by Theo Riddick)",0.000,-0.340
4,2:30,1,10,CHI 21,20,14,Jimmy Clausen pass complete short right to Marquess Wilson for 7 yards (tackle by Darius Slay),0.340,0.750
4,2:26,2,3,CHI 28,20,14,"Jimmy Clausen right end for 2 yards (tackle by Ezekiel Ansah). Penalty on Ezekiel Ansah: Unnecessary Roughness, 15 yards",0.750,1.930
4,2:18,1,10,CHI 45,20,14,Jimmy Clausen pass incomplete,1.930,1.380
4,2:10,2,10,CHI 45,20,14,Jimmy Clausen pass incomplete short right intended for Alshon Jeffery (defended by Darius Slay),1.380,0.700
4,2:06,3,10,CHI 45,20,14,Jimmy Clausen pass incomplete short left intended for Alshon Jeffery,0.700,-0.390
4,2:02,4,10,CHI 45,20,14,Jimmy Clausen pass incomplete deep left intended for Alshon Jeffery is intercepted by Glover Quin at DET-25,-0.390,-0.610
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,1:56,1,10,DET 25,20,14,Matthew Stafford kneels for -1 yards,0.610,-0.070
4,1:14,2,11,DET 24,20,14,Matthew Stafford kneels for -1 yards,-0.070,-0.890
4,0:39,3,12,DET 23,20,14,Matthew Stafford kneels for -1 yards,-0.890,-1.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
