Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
J.J. Moses,HOU,1,19,19.0,0,0,4,26,6.5,0,0
Aaron Glenn,HOU,0,0,,0,0,1,18,18.0,0,0
Jabar Gaffney,HOU,1,4,4.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
R.W. McQuarters,CHI,1,9,9.0,0,0,3,3,1.0,0,0
Jerry Azumah,CHI,3,59,19.7,0,0,0,0,,0,0
Adrian Peterson,CHI,2,39,19.5,0,0,0,0,,0,0
