Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
1,7:24,1,10,MIN 43,0,7,Gus Frerotte pass incomplete short middle intended for Bobby Wade is intercepted by Charles Woodson at GNB-43 and returned for 9 yards (tackle by Adrian Peterson),1.800,-2.390
1,7:16,1,10,MIN 48,0,7,Ryan Grant right tackle for 13 yards (tackle by Madieu Williams),2.390,3.250
1,6:42,1,10,MIN 35,0,7,Ryan Grant right end for 2 yards (tackle by Antoine Winfield),3.250,2.970
1,6:04,2,8,MIN 33,0,7,Ryan Grant right tackle for 6 yards (tackle by Antoine Winfield),2.970,3.070
1,5:27,3,2,MIN 27,0,7,"Aaron Rodgers pass complete short middle to Greg Jennings for 15 yards (tackle by Charles Gordon). Greg Jennings fumbles (forced by Charles Gordon), recovered by Greg Jennings at MIN-12",3.070,4.780
1,4:45,1,10,MIN 12,0,7,Aaron Rodgers pass complete short middle to Donald Driver for 11 yards (tackle by Cedric Griffin),4.780,6.970
1,4:05,1,1,MIN 1,6,7,"Ryan Grant left end for 1 yard, touchdown",6.970,7.000
1,,,,MIN 2,7,7,Mason Crosby kicks extra point good,0.000,0.000
1,,,,GNB 30,7,7,"Mason Crosby kicks off 66 yards, returned by Maurice Hicks for 17 yards (tackle by Jermichael Finley)",0.000,0.340
1,3:53,1,10,MIN 21,7,7,Adrian Peterson up the middle for 13 yards (tackle by Brady Poppinga and Johnny Jolly),0.340,1.200
1,3:19,1,10,MIN 34,7,7,Adrian Peterson right guard for no gain (tackle by Aaron Kampman),1.200,0.660
1,2:35,2,10,MIN 34,7,7,Adrian Peterson right tackle for 2 yards (tackle by Johnny Jolly),0.660,0.230
1,1:54,3,8,MIN 36,7,7,"Penalty on Ryan Cook: False Start, 5 yards (no play)",0.230,-0.430
1,1:35,3,13,MIN 31,7,7,"Gus Frerotte pass incomplete deep right intended for Bernard Berrian. Penalty on Al Harris: Illegal Contact, 5 yards (no play)",-0.430,1.330
1,1:27,1,10,MIN 36,7,7,Adrian Peterson up the middle for 1 yard (tackle by Mike Montgomery),1.330,0.930
1,0:49,2,9,MIN 37,7,7,Gus Frerotte pass complete short left to Chester Taylor for 13 yards (tackle by Brady Poppinga),0.930,2.260
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,,7,7,Gus Frerotte pass complete short right to Bobby Wade for 8 yards (tackle by Charles Woodson),2.260,2.790
2,14:44,2,2,GNB 42,7,7,Adrian Peterson up the middle for 10 yards (tackle by Aaron Rouse and Brady Poppinga),2.790,3.450
2,14:03,1,10,GNB 32,7,7,"Gus Frerotte pass incomplete deep left intended for Bernard Berrian. Penalty on Mike Montgomery: Defensive Offside (Offsetting), Penalty on Adrian Peterson: Illegal Motion (Offsetting) (no play)",3.450,3.450
2,13:56,1,10,GNB 32,7,7,Gus Frerotte pass incomplete deep right intended for Jim Kleinsasser,3.450,2.900
2,13:48,2,10,GNB 32,7,7,"Penalty on Gus Frerotte: Delay of Game, 5 yards (no play)",2.900,2.230
2,13:48,2,15,GNB 37,7,7,Adrian Peterson right guard for 1 yard (tackle by Aaron Kampman),2.230,1.690
2,13:07,3,14,GNB 36,7,7,Gus Frerotte pass incomplete short middle intended for Chester Taylor (defended by Nick Barnett),1.690,0.880
2,13:01,4,14,GNB 36,7,10,Ryan Longwell 54 yard field goal good,0.880,3.000
2,,,,MIN 30,7,10,"Ryan Longwell kicks off 63 yards, returned by Will Blackmon for 13 yards (tackle by Benny Sapp)",0.000,0.280
2,12:50,1,10,GNB 20,7,10,Aaron Rodgers pass incomplete short middle intended for Jordy Nelson,0.280,-0.270
2,12:46,2,10,GNB 20,7,10,"Ryan Grant left end for 8 yards (tackle by Madieu Williams). Penalty on Korey Hall: Offensive Holding, 10 yards (no play)",-0.270,-1.510
2,12:29,2,20,GNB 10,7,12,"Aaron Rodgers pass incomplete short right intended for Tory Humphrey. Aaron Rodgers fumbles (forced by Kevin Williams), recovered by Aaron Rodgers at GNB--2, safety. Penalty on Aaron Rodgers: Intentional Grounding, 10 yards",-1.510,-2.000
2,,,,GNB 20,7,12,"Derrick Frost kicks off 60 yards, returned by Charles Gordon for 19 yards (tackle by Charlie Peprah)",0.000,1.530
2,12:15,1,10,MIN 39,7,12,Chester Taylor left guard for no gain (tackle by Johnny Jolly),1.530,0.990
2,11:39,2,10,MIN 39,7,12,Adrian Peterson left guard for 3 yards (tackle by Aaron Kampman and Brady Poppinga),0.990,0.700
2,10:57,3,7,MIN 42,7,12,Gus Frerotte pass incomplete short right intended for Bobby Wade,0.700,-0.590
2,10:51,4,7,MIN 42,7,12,"Chris Kluwe punts 59 yards, returned by Will Blackmon for 10 yards (tackle by Benny Sapp). Penalty on Desmond Bishop: Offensive Holding (Declined)",-0.590,0.380
2,10:38,1,10,GNB 9,7,12,"Ryan Grant left end for -1 yards (tackle by Ben Leber and Napoleon Harris). Penalty on Pat Williams: Defensive Holding, 5 yards (no play)",-0.380,-0.280
2,10:20,1,10,GNB 14,7,12,Aaron Rodgers pass complete short middle to Tory Humphrey for 13 yards (tackle by Chad Greenway),-0.280,0.740
2,9:45,1,10,GNB 27,7,12,Aaron Rodgers pass complete short middle to Greg Jennings for 15 yards (tackle by Madieu Williams),0.740,1.730
2,9:07,1,10,GNB 42,7,12,Ryan Grant up the middle for 2 yards (tackle by Chad Greenway),1.730,1.460
2,8:30,2,8,GNB 44,7,12,"Ryan Grant right end for 5 yards (tackle by Pat Williams). Penalty on Donald Driver: Offensive Holding, 10 yards",1.460,0.780
2,8:01,2,13,GNB 39,7,12,Aaron Rodgers pass incomplete,0.780,0.100
2,7:57,3,13,GNB 39,7,12,Aaron Rodgers pass complete short right to Jordy Nelson for 8 yards (tackle by Madieu Williams),0.100,-0.260
2,7:45,4,5,GNB 47,7,12,"Derrick Frost punts 42 yards, returned by Charles Gordon for -1 yards (tackle by Desmond Bishop)",-0.260,0.380
2,7:33,1,10,MIN 10,7,12,Adrian Peterson left tackle for 2 yards (tackle by Aaron Kampman and Ryan Pickett),-0.380,-0.630
2,6:58,2,8,MIN 12,7,12,Adrian Peterson up the middle for 26 yards (tackle by Nick Collins and Charles Woodson),-0.630,1.470
2,6:18,1,10,MIN 38,7,12,Chester Taylor up the middle for 4 yards (tackle by A.J. Hawk),1.470,1.460
2,5:41,2,6,MIN 42,7,12,Gus Frerotte pass complete short right to Adrian Peterson for 9 yards (tackle by Atari Bigby),1.460,2.320
2,5:08,1,10,GNB 49,7,12,Chester Taylor up the middle for -2 yards (tackle by Nick Barnett),2.320,1.510
2,4:26,2,12,MIN 49,7,12,Chester Taylor left guard for 5 yards (tackle by Nick Barnett and Johnny Jolly),1.510,1.490
2,3:45,3,7,GNB 46,7,12,Gus Frerotte sacked by Aaron Kampman and Colin Cole for -10 yards. Penalty on Ryan Cook: Face Mask (15 Yards) (Declined),1.490,-0.460
2,3:27,4,17,MIN 44,7,12,Chris Kluwe punts 46 yards,-0.460,0.380
2,3:24,1,10,GNB 10,7,12,Aaron Rodgers pass incomplete short middle intended for Donald Driver (defended by Ben Leber),-0.380,-0.780
2,3:19,2,10,GNB 10,7,12,Aaron Rodgers right end for 1 yard (tackle by Chad Greenway),-0.780,-1.300
2,2:34,3,9,GNB 11,7,12,Aaron Rodgers pass complete short middle to Brandon Jackson for 7 yards (tackle by Benny Sapp),-1.300,-2.240
2,2:00,4,2,GNB 18,7,12,Derrick Frost punts 42 yards,-2.240,-1.600
2,1:53,1,10,MIN 40,7,12,Adrian Peterson left guard for 3 yards (tackle by Nick Barnett and Aaron Kampman),1.600,1.460
2,1:18,2,7,MIN 43,7,12,Gus Frerotte pass complete short right to Visanthe Shiancoe for -3 yards (tackle by Atari Bigby),1.460,0.370
2,1:10,,,,7,12,Timeout #1 by Minnesota Vikings,0.000,0.370
2,1:10,3,10,MIN 40,7,12,Gus Frerotte sacked by Aaron Kampman for 0 yards,0.370,-0.720
2,1:00,,,,7,12,Timeout #1 by Green Bay Packers,0.000,-0.720
2,1:00,4,10,MIN 40,7,12,"Chris Kluwe punts 51 yards, fair catch by Will Blackmon",-0.720,0.380
2,0:52,1,10,GNB 9,7,12,Aaron Rodgers pass incomplete short middle intended for Donald Driver,-0.380,-0.780
2,0:49,2,10,GNB 9,7,14,"Aaron Rodgers sacked by Jared Allen for -9 yards, safety",-0.780,-2.000
2,,,,GNB 20,7,14,"Derrick Frost kicks off 53 yards, returned by Aundrae Allison for 22 yards (tackle by Derrick Frost). Aundrae Allison fumbles (forced by Derrick Frost), ball out of bounds at MIN-49. Penalty on David Herron: Offensive Holding, 10 yards",0.000,1.530
2,0:39,1,10,MIN 39,7,14,Gus Frerotte pass incomplete short middle intended for Bobby Wade,1.530,0.990
2,0:35,2,10,MIN 39,7,14,Chester Taylor up the middle for 7 yards (tackle by Ryan Pickett and Aaron Kampman),0.990,1.220
2,0:30,,,,7,14,Timeout #2 by Minnesota Vikings,0.000,1.220
2,0:30,3,3,MIN 46,7,14,Gus Frerotte pass incomplete short middle intended for Bernard Berrian is intercepted by Tramon Williams at GNB-41 and returned for 19 yards (tackle by Gus Frerotte),1.220,-2.920
2,0:22,1,10,MIN 40,7,14,"Aaron Rodgers pass complete short right to Donald Driver for 8 yards (tackle by Antoine Winfield). Penalty on Scott Wells: Ineligible Downfield Pass, 5 yards (no play)",2.920,2.590
2,0:09,1,15,MIN 45,7,14,Aaron Rodgers pass complete short right to Brandon Jackson for 11 yards (tackle by Antoine Winfield),2.590,3.180
2,0:09,2,4,MIN 34,7,14,Aaron Rodgers pass complete short left to James Jones for 5 yards (tackle by Cedric Griffin),3.180,3.640
2,0:03,1,10,MIN 29,10,14,Mason Crosby 47 yard field goal good,3.640,3.000
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,10,14,"Mason Crosby kicks off 65 yards, returned by Maurice Hicks for 18 yards (tackle by Jermichael Finley)",0.000,0.480
3,14:55,1,10,MIN 23,10,14,Gus Frerotte pass complete short left to Visanthe Shiancoe for 3 yards (tackle by Nick Collins),0.480,0.340
3,14:20,2,7,MIN 26,10,14,Adrian Peterson right guard for 6 yards (tackle by Atari Bigby and Brady Poppinga),0.340,0.430
3,13:42,3,1,MIN 32,10,14,Adrian Peterson up the middle for 2 yards (tackle by Nick Barnett and Ryan Pickett),0.430,1.200
3,13:02,1,10,MIN 34,10,14,Chester Taylor left end for 3 yards (tackle by Jeremy Thompson and Aaron Kampman),1.200,1.060
3,12:24,2,7,MIN 37,10,14,Gus Frerotte pass complete short right to Bobby Wade for 11 yards (tackle by Charles Woodson),1.060,2.130
3,11:48,1,10,MIN 48,10,14,Adrian Peterson up the middle for 3 yards (tackle by Colin Cole),2.130,1.990
3,11:17,2,7,GNB 49,10,14,Adrian Peterson left end for 2 yards (tackle by Justin Harrell),1.990,1.550
3,10:43,3,5,GNB 47,10,20,"Gus Frerotte pass complete short left to Chester Taylor for 47 yards, touchdown",1.550,7.000
3,,,,GNB 2,10,21,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,10,21,"Ryan Longwell kicks off 67 yards, returned by Jordy Nelson for 14 yards (tackle by Husain Abdullah)",0.000,-0.060
3,10:26,1,10,GNB 17,10,21,Ryan Grant left guard for 8 yards (tackle by Chad Greenway and Kevin Williams),-0.060,0.620
3,9:46,2,2,GNB 25,10,21,Aaron Rodgers sacked by Chad Greenway for -12 yards,0.620,-1.860
3,9:07,3,14,GNB 13,10,21,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",-1.860,-2.470
3,8:50,3,19,GNB 8,10,21,Aaron Rodgers pass incomplete deep left intended for Greg Jennings,-2.470,-2.490
3,8:34,4,19,GNB 8,10,21,"Derrick Frost punts 37 yards, returned by Aundrae Allison for 10 yards (tackle by Aaron Rouse)",-2.490,-3.250
3,8:34,1,10,GNB 35,10,21,Adrian Peterson up the middle for 1 yard (tackle by Brady Poppinga),3.250,2.840
3,7:59,2,9,GNB 34,10,21,Chester Taylor left end for 4 yards (tackle by Ryan Pickett),2.840,2.680
3,7:16,3,5,GNB 30,10,21,Gus Frerotte pass incomplete short middle intended for Bobby Wade,2.680,1.450
3,7:12,4,5,GNB 30,10,21,Ryan Longwell 47 yard field goal no good,1.450,-1.470
3,7:07,1,10,GNB 38,10,21,Ryan Grant right tackle for -1 yards (tackle by Ray Edwards),1.470,0.790
3,6:31,2,11,GNB 37,10,21,Ryan Grant right end for no gain (tackle by Chad Greenway and Antoine Winfield),0.790,0.100
3,5:52,3,11,GNB 37,10,21,Aaron Rodgers pass incomplete short middle intended for Donald Driver,0.100,-0.910
3,5:47,4,11,GNB 37,10,21,"Derrick Frost punts 40 yards, returned by Aundrae Allison for 7 yards (tackle by Desmond Bishop). Penalty on Desmond Bishop: Unnecessary Roughness, 15 yards",-0.910,-1.930
3,5:35,1,10,MIN 45,16,21,"Gus Frerotte pass incomplete short middle intended for Visanthe Shiancoe is intercepted by Nick Collins at GNB-41 and returned for 59 yards, touchdown",1.930,-7.000
3,,,,MIN 2,17,21,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,17,21,"Mason Crosby kicks off 76 yards, touchback",0.000,0.280
3,5:21,1,10,MIN 20,17,21,"Adrian Peterson right tackle for 2 yards (tackle by Aaron Kampman and Desmond Bishop). Penalty on Matt Birk: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,4:57,1,20,MIN 10,17,21,Gus Frerotte pass incomplete short middle intended for Bobby Wade,-0.760,-1.510
3,4:53,2,20,MIN 10,17,21,Adrian Peterson up the middle for 1 yard (tackle by Johnny Jolly and Brady Poppinga),-1.510,-2.470
3,4:08,3,19,MIN 11,17,21,Gus Frerotte pass complete short left to Chester Taylor for 11 yards (tackle by Colin Cole),-2.470,-1.900
3,3:28,4,8,MIN 22,23,21,"Chris Kluwe punts 43 yards, returned by Will Blackmon for 65 yards, touchdown",-1.900,-7.000
3,,,,MIN 2,24,21,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,24,21,"Mason Crosby kicks off 79 yards, touchback",0.000,0.280
3,3:09,1,10,MIN 20,24,21,Gus Frerotte pass complete short right to Naufahu Tahi for 3 yards (tackle by Desmond Bishop),0.280,0.140
3,2:32,2,7,MIN 23,24,21,Adrian Peterson left tackle for 10 yards (tackle by Desmond Bishop),0.140,1.140
3,1:48,1,10,MIN 33,24,21,Adrian Peterson right tackle for 16 yards (tackle by Brady Poppinga),1.140,2.190
3,1:17,1,10,MIN 49,24,21,Chester Taylor up the middle for 3 yards (tackle by Justin Harrell and Colin Cole),2.190,2.050
3,0:36,2,7,GNB 48,24,21,Gus Frerotte pass incomplete deep middle intended for Bernard Berrian,2.050,1.360
3,0:30,3,7,GNB 48,24,21,Gus Frerotte pass incomplete short middle intended for Bobby Wade,1.360,0.070
3,0:25,4,7,GNB 48,24,21,"Chris Kluwe punts 35 yards, fair catch by Will Blackmon",0.070,0.320
3,0:19,1,10,GNB 13,24,21,Ryan Grant up the middle for 14 yards (tackle by Madieu Williams and Cedric Griffin),-0.320,0.740
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 27,24,21,Ryan Grant right tackle for 2 yards (tackle by Fred Evans and Ray Edwards),0.740,0.470
4,14:19,2,8,GNB 29,24,21,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",0.470,-0.210
4,14:00,2,13,GNB 24,24,21,Aaron Rodgers pass incomplete,-0.210,-0.890
4,13:53,3,13,GNB 24,24,21,"Aaron Rodgers pass complete short middle to Jordy Nelson for 9 yards. Penalty on Jared Allen: Roughing the Passer, 15 yards",-0.890,2.130
4,13:33,1,10,GNB 48,24,21,"Penalty on Kevin Williams: Encroachment, 5 yards (no play)",2.130,2.860
4,13:11,1,5,MIN 47,24,21,Ryan Grant left guard for 2 yards (tackle by Kevin Williams),2.860,2.530
4,12:36,2,3,MIN 45,24,21,Aaron Rodgers pass incomplete short right intended for Donald Lee,2.530,1.820
4,12:30,3,3,MIN 45,24,21,Aaron Rodgers pass incomplete short right intended for Donald Driver,1.820,0.270
4,12:23,4,3,MIN 45,24,21,"Derrick Frost punts 40 yards, fair catch by Aundrae Allison",0.270,0.380
4,12:16,1,10,MIN 5,24,21,Adrian Peterson left end for 2 yards (tackle by Brady Poppinga and A.J. Hawk),-0.380,-0.630
4,11:41,2,8,MIN 7,24,21,Adrian Peterson left end for 25 yards (tackle by Charles Woodson),-0.630,1.070
4,10:57,1,10,MIN 32,24,21,Chester Taylor left end for 5 yards (tackle by Desmond Bishop),1.070,1.200
4,10:16,2,5,MIN 37,24,21,Adrian Peterson right end for 4 yards (tackle by Brady Poppinga),1.200,1.030
4,9:31,3,1,MIN 41,24,21,Chester Taylor left guard for no gain,1.030,-0.650
,,,,,,,"MIN challenged the first down ruling, and the play was upheld.",,
4,8:58,4,1,MIN 41,24,21,"Adrian Peterson left tackle for no gain (tackle by Desmond Bishop). Adrian Peterson fumbles (forced by Desmond Bishop), recovered by Naufahu Tahi at MIN-41",-0.650,-2.850
4,8:58,1,10,MIN 41,24,21,Ryan Grant right guard for 14 yards (tackle by Antoine Winfield),2.850,3.780
4,8:16,1,10,MIN 27,24,21,"Ryan Grant right end for 12 yards (tackle by Darren Sharper). Penalty on Daryn Colledge: Offensive Holding, 10 yards (no play)",3.780,3.120
4,7:54,1,20,MIN 37,24,21,Aaron Rodgers pass complete short right to Greg Jennings for 7 yards (tackle by Chad Greenway),3.120,2.830
4,7:27,2,13,MIN 30,24,21,Aaron Rodgers pass complete short left to Donald Driver for 8 yards (tackle by Ben Leber),2.830,3.200
4,6:40,,,,24,21,Timeout #1 by Green Bay Packers,0.000,3.200
4,6:40,3,5,MIN 22,24,21,"Penalty on Chad Clifton: False Start, 5 yards (no play)",3.200,2.540
4,6:40,,,,24,21,Timeout #2 by Minnesota Vikings,0.000,2.540
4,6:40,3,10,MIN 27,24,21,Aaron Rodgers pass complete short middle to Donald Driver for 5 yards (tackle by Darren Sharper),2.540,2.040
4,6:00,4,5,MIN 22,27,21,Mason Crosby 40 yard field goal good,2.040,3.000
4,,,,GNB 30,27,21,"Mason Crosby kicks off 59 yards, returned by Naufahu Tahi for 20 yards (tackle by Tory Humphrey)",0.000,1.000
4,5:50,1,10,MIN 31,27,21,Adrian Peterson left tackle for 4 yards (tackle by A.J. Hawk),1.000,1.000
4,5:18,2,6,MIN 35,27,21,Adrian Peterson left guard for 5 yards (tackle by Ryan Pickett),1.000,0.960
4,4:33,3,1,MIN 40,27,21,Gus Frerotte pass complete short right to Bobby Wade for 5 yards,0.960,1.930
4,4:28,1,10,MIN 45,27,21,Adrian Peterson left guard for 2 yards (tackle by Desmond Bishop),1.930,1.650
4,3:53,2,8,MIN 47,27,21,Gus Frerotte pass complete short middle to Adrian Peterson for 16 yards (tackle by Atari Bigby),1.650,3.120
4,3:06,1,10,GNB 37,27,21,Gus Frerotte pass complete short right to Adrian Peterson for 8 yards (tackle by Desmond Bishop),3.120,3.650
4,2:30,2,2,GNB 29,27,27,"Adrian Peterson right tackle for 29 yards, touchdown",3.650,7.000
,,,,,,,"GNB challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,GNB 2,27,28,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,27,28,"Ryan Longwell kicks off 60 yards, returned by Will Blackmon for 31 yards (tackle by Maurice Hicks)",0.000,1.660
4,2:15,1,10,GNB 41,27,28,Aaron Rodgers pass complete short middle to Donald Driver for 19 yards (tackle by Madieu Williams),1.660,2.920
4,2:00,1,10,MIN 40,27,28,Ryan Grant right guard for -1 yards (tackle by Kevin Williams),2.920,2.240
4,1:19,2,11,MIN 41,27,28,Ryan Grant up the middle for 4 yards (tackle by Jared Allen and Napoleon Harris),2.240,2.080
4,0:36,3,7,MIN 37,27,28,Aaron Rodgers pass complete short middle to Donald Driver for 3 yards (tackle by Madieu Williams),2.080,1.080
4,0:31,,,,27,28,Timeout #3 by Minnesota Vikings,0.000,1.080
4,0:31,4,4,MIN 34,27,28,Mason Crosby 52 yard field goal no good,1.080,-1.730
4,0:26,1,10,MIN 42,27,28,Gus Frerotte kneels for -1 yards,1.730,1.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
