Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Josh Morgan,WAS,0,0,,0,0,1,0,0.0,0,0
Niles Paul,WAS,3,74,24.7,0,25,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Marcus Sherels,MIN,0,0,,0,0,2,34,17.0,0,20
Toby Gerhart,MIN,2,31,15.5,0,16,0,0,,0,0
Cordarrelle Patterson,MIN,2,37,18.5,0,23,0,0,,0,0
A.J. Jefferson,MIN,1,21,21.0,0,21,0,0,,0,0
Joe Webb,MIN,1,9,9.0,0,9,0,0,,0,0
