Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Reggie Smith,SFO,0,0,,0,0,3,7,2.3,0,9
Josh Morgan,SFO,2,101,50.5,0,76,0,0,,0,0
Arnaz Battle,SFO,1,18,18.0,0,18,0,0,,0,0
Glen Coffee,SFO,1,13,13.0,0,13,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tramon Williams,GNB,0,0,,0,0,2,33,16.5,0,27
Jordy Nelson,GNB,4,85,21.3,0,24,0,0,,0,0
