Player,Pos
Tarvaris Jackson,QB
Adrian Peterson,RB
Robert Ferguson,WR
Sidney Rice,WR
Visanthe Shiancoe,TE
Jim Kleinsasser,TE
Bryant McKinnie,LT
Steve Hutchinson,LG
Matt Birk,C
Anthony Herrera,RG
Ryan Cook,RT
Kenechi Udeze,LDE
Kevin Williams,UT
Pat Williams,NT
Ray Edwards,RDE
Ben Leber,SLB
E.J. Henderson,MLB
Chad Greenway,WLB
Marcus McCauley,LCB
Cedric Griffin,RCB
Darren Sharper,SS
Dwight Smith,FS
