#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:37,MIN 8,4,2:14,20,Punt
2,1,5:44,SDG 39,5,2:55,39,Touchdown
3,1,1:44,MIN 21,6,2:46,16,Punt
4,2,12:07,MIN 4,3,2:17,0,Punt
5,2,8:27,MIN 10,4,1:30,19,Punt
6,2,5:58,MIN 16,3,1:59,4,Punt
7,2,2:24,MIN 20,9,2:24,41,Missed FG
8,3,15:00,MIN 17,6,2:16,83,Touchdown
9,3,12:36,SDG 20,5,2:57,16,Fumble
10,3,6:44,MIN 19,6,3:37,81,Touchdown
11,4,14:09,MIN 20,6,4:02,61,Fumble
12,4,7:54,SDG 46,1,0:10,46,Touchdown
13,4,7:30,SDG 40,5,3:02,40,Touchdown
14,4,1:58,MIN 10,4,1:58,58,End of Game
