Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Titans won the coin toss, Titans to receive the opening kickoff.",,
1,15:00,,,NYJ 35,0,0,"Ryan Quigley kicks off 69 yards, returned by Leon Washington for 28 yards (tackle by Zach Sudfeld)",0.000,-0.540
1,14:53,1,10,TEN 24,0,0,Jake Locker pass complete short left to Nate Washington for 6 yards (tackle by Demario Davis and Marcus Williams),0.540,0.810
1,14:19,2,4,TEN 30,0,0,Bishop Sankey left tackle for 5 yards (tackle by Demario Davis),0.810,1.270
1,13:45,1,10,TEN 35,0,0,Shonn Greene left end for 4 yards (tackle by Marcus Williams),1.270,1.260
1,13:12,2,6,TEN 39,0,0,Jake Locker pass complete short right to Dexter McCluster for 2 yards (tackle by Calvin Pryor),1.260,0.830
1,12:30,3,4,TEN 41,0,0,Jake Locker pass incomplete short left intended for Kris Durham,0.830,-0.650
1,12:23,4,4,TEN 41,0,0,"Brett Kern punts 55 yards, returned by Jeremy Kerley for 3 yards (tackle by Beau Brinkley)",-0.650,0.380
1,12:11,1,10,NYJ 7,0,0,Chris Johnson left end for -3 yards (tackle by Jurrell Casey),-0.380,-1.000
1,11:31,2,13,NYJ 4,0,0,Chris Johnson right guard for 4 yards (tackle by Derrick Morgan),-1.000,-1.300
1,10:54,3,9,NYJ 8,0,0,Geno Smith pass complete short middle to Bilal Powell for 7 yards (tackle by Avery Williamson). Penalty on Willie Colon: Offensive Holding (Declined),-1.300,-2.440
1,10:43,4,2,NYJ 15,0,0,"Ryan Quigley punts 51 yards, returned by Dexter McCluster for 3 yards (tackle by Bilal Powell)",-2.440,-1.400
1,10:30,1,10,TEN 37,0,0,Bishop Sankey up the middle for no gain (tackle by Demario Davis),1.400,0.860
1,9:58,2,10,TEN 37,0,0,Dexter McCluster left end for 6 yards (tackle by Marcus Williams),0.860,0.960
1,9:15,3,4,TEN 43,0,0,Jake Locker for 7 yards (tackle by Marcus Williams),0.960,2.260
1,8:40,1,10,,0,0,Shonn Greene right tackle for 5 yards (tackle by Jaiquawn Jarrett),2.260,2.390
1,8:01,2,5,NYJ 45,0,0,Dexter McCluster left end for -3 yards (tackle by David Harris),2.390,1.290
1,7:13,3,8,NYJ 48,0,0,Jake Locker pass complete deep right to Nate Washington for 26 yards (tackle by Phillip Adams),1.290,4.110
1,6:24,1,10,NYJ 22,0,0,Bishop Sankey right tackle for 3 yards (tackle by Demario Davis),4.110,3.970
1,5:45,2,7,NYJ 19,0,0,"Jake Locker pass complete short right to Nate Washington for 8 yards (tackle by David Harris). Penalty on Jamon Meredith: Illegal Formation, 5 yards (no play)",3.970,3.290
1,5:25,2,12,NYJ 24,0,0,Jake Locker pass complete short right to Nate Washington for 14 yards (tackle by Demario Davis),3.290,4.910
1,4:45,1,10,NYJ 10,0,0,Dexter McCluster up the middle for 4 yards (tackle by David Harris and Dawan Landry),4.910,4.950
1,4:08,2,6,NYJ 6,0,0,"Jake Locker for no gain. Chris Spencer fumbles, recovered by Chris Spencer at TEN-NYJ",4.950,2.080
1,3:25,3,22,NYJ 22,0,0,Jake Locker pass incomplete short right intended for Derek Hagan,2.080,1.990
1,3:21,4,22,NYJ 22,0,3,Ryan Succop 40 yard field goal good,1.990,3.000
1,3:21,,,TEN 35,0,3,"Ryan Succop kicks off 70 yards, returned by T.J. Graham for 21 yards (tackle by Kaelin Burnett)",0.000,0.140
1,3:11,1,10,NYJ 16,0,3,Geno Smith pass complete short right to Jeff Cumberland for 9 yards (tackle by Michael Griffin),-0.140,0.690
1,2:42,2,1,NYJ 25,0,3,Geno Smith pass complete short right to Eric Decker for 13 yards (tackle by Michael Griffin),0.690,1.470
1,2:11,1,10,NYJ 38,0,3,Chris Johnson right tackle for 4 yards (tackle by Avery Williamson),1.470,1.460
1,1:33,2,6,NYJ 42,0,3,"Geno Smith pass complete short right to Zach Sudfeld for 43 yards (tackle by Coty Sensabaugh). Penalty on Breno Giacomini: Offensive Holding, 10 yards (no play)",1.460,0.110
1,0:52,2,16,NYJ 32,0,3,"Penalty on Geno Smith: Delay of Game, 5 yards (no play)",0.110,-0.560
1,0:32,2,21,NYJ 27,0,3,Geno Smith pass incomplete short middle intended for Jeremy Kerley,-0.560,-1.220
1,0:28,3,21,NYJ 27,0,3,Geno Smith up the middle for 2 yards (tackle by Karl Klug),-1.220,-1.440
Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,19,NYJ 29,0,3,"Ryan Quigley punts 51 yards, returned by Dexter McCluster for 23 yards (tackle by Dawan Landry). Penalty on Khalid Wooten: Illegal Block Above the Waist, 10 yards",-1.440,-0.610
2,14:45,1,10,TEN 25,0,3,Dexter McCluster up the middle for 11 yards (tackle by Dawan Landry),0.610,1.330
2,14:16,1,10,TEN 36,0,3,Shonn Greene right end for 8 yards (tackle by Jaiquawn Jarrett),1.330,1.870
2,13:38,2,2,TEN 44,0,3,Shonn Greene right tackle for no gain (tackle by Sheldon Richardson),1.870,1.160
2,13:00,3,2,TEN 44,0,3,Jake Locker pass incomplete short left intended for Leon Washington,1.160,-0.460
2,12:56,4,2,TEN 44,0,3,"Brett Kern punts 49 yards, fair catch by Jeremy Kerley",-0.460,0.380
2,12:48,1,10,NYJ 7,0,3,Chris Ivory right tackle for -1 yards (tackle by Jurrell Casey and Derrick Morgan),-0.380,-0.850
2,12:13,2,11,NYJ 6,0,5,"Geno Smith pass incomplete, safety. Penalty on Geno Smith: Intentional Grounding, 6 yards",-0.850,-2.000
,,,,,,,"TEN challenged the runner was down by contact ruling, and the original play was overturned.",,
2,12:13,,,NYJ 20,0,5,"Ryan Quigley kicks off 47 yards, muffed catch by Leon Washington, recovered by T.J. Graham and returned for no gain",0.000,2.920
2,12:04,1,10,TEN 40,0,5,"Geno Smith pass complete short right to Chris Johnson for 16 yards (tackle by Michael Griffin). Penalty on Chris Ivory: Offensive Pass Interference, 10 yards (no play)",2.920,2.260
2,11:33,1,20,,0,5,Chris Ivory left end for 1 yard (tackle by Michael Griffin),2.260,1.160
2,10:56,2,19,TEN 49,0,5,Geno Smith pass complete short left to Eric Decker for 10 yards (tackle by Coty Sensabaugh),1.160,1.820
2,10:15,3,9,TEN 39,0,5,Geno Smith pass complete short middle to Eric Decker for 4 yards (tackle by Michael Griffin),1.820,0.980
2,9:30,4,5,TEN 35,0,5,Nick Folk 53 yard field goal no good,0.980,-1.800
2,9:24,1,10,TEN 43,0,5,Jake Locker pass incomplete short right intended for Derek Hagan,1.800,1.250
2,9:19,2,10,TEN 43,0,5,Jake Locker pass complete short right to Delanie Walker for 7 yards (tackle by Darrin Walls),1.250,1.490
2,8:45,3,3,,0,5,Jake Locker pass complete short right to Delanie Walker for 2 yards (tackle by Dawan Landry),1.490,0.070
2,8:06,4,1,NYJ 48,0,5,"Brett Kern punts 38 yards, fair catch by Jeremy Kerley",0.070,0.380
2,7:58,1,10,NYJ 10,0,5,Chris Ivory up the middle for 1 yard (tackle by Wesley Woodyard and Ropati Pitoitua),-0.380,-0.710
2,7:22,2,9,NYJ 11,0,5,Geno Smith pass complete short right to Chris Owusu for 8 yards (tackle by Coty Sensabaugh),-0.710,-0.370
2,6:47,3,1,NYJ 19,0,5,Chris Johnson left end for 6 yards (tackle by Marqueston Huff and George Wilson),-0.370,0.610
2,5:55,1,10,NYJ 25,0,5,Geno Smith pass complete short left to Bilal Powell for 3 yards (tackle by Wesley Woodyard),0.610,0.470
2,5:15,2,7,NYJ 28,0,5,Percy Harvin right end for 10 yards (tackle by Derrick Morgan and George Wilson),0.470,1.470
2,4:45,1,10,NYJ 38,0,5,Chris Ivory right tackle for 12 yards (tackle by George Wilson),1.470,2.260
2,4:16,1,10,,0,5,Chris Ivory left end for 5 yards (tackle by George Wilson),2.260,2.390
2,3:41,2,5,TEN 45,0,5,Geno Smith pass incomplete short right intended for Chris Johnson,2.390,1.690
2,3:37,3,5,TEN 45,0,5,Geno Smith pass complete short left to Eric Decker for 6 yards (tackle by Coty Sensabaugh),1.690,2.980
2,3:02,1,10,TEN 39,0,5,Chris Johnson up the middle for 1 yard (tackle by Dontay Moch),2.980,2.580
2,2:31,2,9,TEN 38,0,5,Geno Smith pass incomplete deep right intended for Percy Harvin,2.580,1.880
2,2:25,3,9,TEN 38,0,5,Geno Smith pass incomplete deep right intended for T.J. Graham,1.880,0.720
2,2:20,4,9,TEN 38,0,5,"Ryan Quigley punts 33 yards, fair catch by Dexter McCluster. Penalty on Kaelin Burnett: Running Into the Kicker, 5 yards (no play)",0.720,1.180
2,2:13,4,4,TEN 33,3,5,Nick Folk 51 yard field goal good,1.180,3.000
2,2:13,,,NYJ 35,3,5,"Ryan Quigley kicks off 61 yards, returned by Leon Washington for 17 yards (tackle by Nick Bellore)",0.000,-0.340
2,2:04,1,10,TEN 21,3,5,Jake Locker pass incomplete deep left intended for Derek Hagan,0.340,-0.200
2,1:58,2,10,TEN 21,3,5,Charlie Whitehurst pass incomplete short left intended for Nate Washington,-0.200,-0.890
