0,1
Officials,Officials
Referee,Peter Morelli
Umpire,Richard Hall
Head Linesman,Derick Bowers
Line Judge,Darryll Lewis
Back Judge,Bill Schmitz
Side Judge,Laird Hayes
Field Judge,Rob Vernatchi
