Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Antoine Bethea,IND,1,0,0,0,1,0.0,8,6,2,1,0,1,0,0,0
Marlin Jackson,IND,1,3,0,3,1,0.0,2,1,1,0,1,0,0,0,0
Dwight Freeney,IND,0,0,0,0,0,2.0,2,2,0,1,4,0,0,0,1
Raheem Brock,IND,0,0,0,0,0,1.0,4,4,0,2,1,0,0,0,0
Robert Mathis,IND,0,0,0,0,0,1.0,4,3,1,1,2,0,0,0,0
Jerraud Powers,IND,0,0,0,0,0,0.0,8,8,0,0,0,0,0,0,0
Tim Jennings,IND,0,0,0,0,3,0.0,7,6,1,0,0,0,0,0,0
Jordan Senn,IND,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Jacob Lacey,IND,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
Melvin Bullitt,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,1
Freddy Keiaho,IND,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0
Edward Johnson,IND,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
Clint Session,IND,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Keyunta Dawson,IND,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Tyjuan Hagler,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ramon Humber,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Daniel Muir,IND,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Jamie Silva,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Chad Simpson,IND,0,0,0,0,0,0.0,1,1,0,,,0,0,0,0
Justin Snow,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Philip Wheeler,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Donald Brown,IND,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Eric Foster,IND,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Antrel Rolle,ARI,1,28,0,28,1,0.0,7,7,0,0,0,0,0,0,0
Karlos Dansby,ARI,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0
Gerald Hayes,ARI,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0
Clark Haggans,ARI,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
Bryant McFadden,ARI,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
Dominique Rodgers-Cromartie,ARI,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
Calais Campbell,ARI,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0
Darnell Dockett,ARI,0,0,0,0,0,0.0,3,2,1,1,1,0,0,0,0
Sean Morey,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Gabe Watson,ARI,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Adrian Wilson,ARI,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Bertrand Berry,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Alan Branch,ARI,0,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0
Ralph Brown,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ali Highsmith,ARI,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Rashad Johnson,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
LaRod Stephens-Howling,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Greg Toler,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Anquan Boldin,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Mike Gandy,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
