Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,7:35,,,BUF 15,6,0,Stephen Gostkowski kicks extra point no good wide right,0.000,-1.000
1,7:35,,,NWE 35,6,0,"Stephen Gostkowski kicks off 68 yards, returned by Andre Roberts for 40 yards (tackle by Stephen Gostkowski)",0.000,1.400
1,7:29,1,10,BUF 37,6,0,Josh Allen pass incomplete short left intended for Cole Beasley,1.400,0.860
1,7:25,2,10,BUF 37,6,0,"Penalty on Lee Smith: False Start, 5 yards (no play)",0.860,0.180
1,7:25,2,15,BUF 32,6,0,"Josh Allen up the middle for 1 yard (tackle by Kyle Van Noy). Josh Allen fumbles (forced by Kyle Van Noy), recovered by Cody Ford at BUF-33 (tackle by Lawrence Guy)",0.180,-0.360
1,6:35,3,14,BUF 33,6,0,Josh Allen pass incomplete deep right intended for John Brown,-0.360,-1.180
1,6:30,4,14,BUF 33,12,0,"Corey Bojorquez punts blocked by J.C. Jackson, recovered by Matthew Slater, touchdown",-1.180,-7.000
1,6:22,,,BUF 15,13,0,Stephen Gostkowski kicks extra point good,0.000,0.000
1,6:22,,,NWE 35,13,0,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
1,6:22,1,10,BUF 25,13,0,Frank Gore up the middle for 28 yards (tackle by Jamie Collins),0.610,2.460
1,5:42,1,10,NWE 47,13,0,Frank Gore right tackle for 1 yard (tackle by Ja'Whaun Bentley),2.460,2.050
1,5:06,2,9,NWE 46,13,0,Josh Allen pass complete short middle to Cole Beasley for 10 yards (tackle by Jason McCourty),2.050,3.180
1,4:25,1,10,NWE 36,13,0,Frank Gore up the middle for 1 yard (tackle by Ja'Whaun Bentley),3.180,2.770
1,3:45,2,9,NWE 35,13,0,Josh Allen pass incomplete deep middle intended for John Brown,2.770,2.080
1,3:39,,,,,,Timeout #1 by Buffalo Bills,,
1,3:39,3,9,NWE 35,13,0,Josh Allen sacked by Jamie Collins for -7 yards,2.080,0.460
1,3:02,4,16,NWE 42,13,0,Corey Bojorquez punts 36 yards downed by Siran Neal,0.460,0.380
1,2:55,1,10,NWE 6,13,0,Sony Michel right guard for 4 yards (tackle by Tremaine Edmunds and Jordan Poyer),-0.380,-0.490
1,2:21,2,6,NWE 10,13,0,Sony Michel up the middle for 2 yards (tackle by Tremaine Edmunds),-0.490,-0.720
1,1:47,3,4,NWE 12,13,0,Tom Brady pass incomplete short left intended for Phillip Dorsett,-0.720,-2.490
1,1:43,4,4,NWE 12,13,0,"Jake Bailey punts 53 yards, returned by Andre Roberts for 6 yards (tackle by Rex Burkhead)",-2.490,-1.660
1,1:32,1,10,BUF 41,13,0,Frank Gore right guard for 2 yards (tackle by Lawrence Guy and Elandon Roberts),1.660,1.390
1,0:49,2,8,BUF 43,13,0,Josh Allen up the middle for 4 yards (tackle by John Simon and Kyle Van Noy),1.390,1.220
1,0:21,3,4,BUF 47,13,0,"Josh Allen pass incomplete short right intended for Frank Gore Penalty on NWE: Defensive Too Many Men on Field, 5 yards (no play)",1.220,2.390
1,0:14,1,10,NWE 48,13,0,Josh Allen pass deep right is intercepted by J.C. Jackson at NE-10 and returned for 19 yards,2.390,-0.870
1,0:02,1,10,NWE 29,13,0,"Penalty on Ryan Izzo: False Start, 5 yards (no play)",0.870,0.540
1,0:02,1,15,NWE 24,13,0,Sony Michel left end for 1 yard (tackle by Jerry Hughes and Levi Wallace),0.540,-0.210
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,14,NWE 25,13,0,Tom Brady pass incomplete short middle intended for Josh Gordon (defended by Kevin Johnson),-0.210,-0.890
2,14:54,3,14,NWE 25,13,0,Tom Brady pass incomplete deep left intended for Phillip Dorsett,-0.890,-1.700
2,14:48,4,14,NWE 25,13,0,"Jake Bailey punts 46 yards, returned by Andre Roberts for 11 yards (tackle by Ja'Whaun Bentley)",-1.700,-1.600
2,14:37,1,10,BUF 40,13,0,Josh Allen pass complete short right to John Brown for 14 yards (tackle by Stephon Gilmore),1.600,2.520
2,14:00,1,10,NWE 46,13,0,Frank Gore left tackle for 2 yards (tackle by Danny Shelton),2.520,2.250
2,13:24,2,8,NWE 44,13,0,Frank Gore up the middle for 2 yards (tackle by Ja'Whaun Bentley and Kyle Van Noy),2.250,1.820
2,12:40,3,6,NWE 42,13,0,Josh Allen pass incomplete deep right intended for Cole Beasley,1.820,0.460
2,12:35,4,6,NWE 42,13,0,Corey Bojorquez punts 37 yards downed by Siran Neal,0.460,0.380
2,12:27,1,10,NWE 5,13,0,Sony Michel right guard for 1 yard (tackle by Jordan Poyer and Lorenzo Alexander),-0.380,-0.710
2,11:47,2,9,NWE 6,13,0,Tom Brady pass complete short left to Julian Edelman for 8 yards (tackle by Siran Neal and Tremaine Edmunds),-0.710,-0.370
2,11:08,,,,,,Timeout #1 by New England Patriots,,
2,11:08,3,1,NWE 14,13,0,James White left guard for 1 yard (tackle by Levi Wallace),-0.370,-0.220
2,10:33,1,10,NWE 15,13,0,Sony Michel right tackle for no gain (tackle by Lorenzo Alexander),-0.220,-0.710
2,9:55,2,10,NWE 15,13,0,Tom Brady pass incomplete deep right intended for Julian Edelman,-0.710,-1.370
2,9:48,3,10,NWE 15,13,0,Tom Brady pass complete short right to James White for 11 yards (tackle by Jordan Poyer and Jerry Hughes),-1.370,0.670
2,9:12,1,10,NWE 26,13,0,Sony Michel right guard for 9 yards (tackle by Lorenzo Alexander and Trent Murphy),0.670,1.350
2,8:29,2,1,NWE 35,13,0,Tom Brady pass complete short left to Josh Gordon for 13 yards (tackle by Levi Wallace),1.350,2.130
2,7:51,1,10,NWE 48,13,0,Sony Michel left guard for 6 yards (tackle by Tremaine Edmunds and Lorenzo Alexander),2.130,2.390
2,7:17,2,4,BUF 46,13,0,Phillip Dorsett right end for 9 yards (tackle by Matt Milano),2.390,3.120
2,6:37,1,10,BUF 37,13,0,"Tom Brady pass complete short right to Julian Edelman for 3 yards (tackle by Jordan Poyer and Kevin Johnson). Julian Edelman fumbles, ball out of bounds at BUF-34 (forced by Jordan Poyer)",3.120,2.980
2,5:57,2,7,BUF 34,13,0,"Tom Brady pass incomplete short middle. Penalty on Tom Brady: Intentional Grounding, 10 yards",2.980,0.960
2,5:52,3,17,BUF 44,13,0,Tom Brady pass complete short right to Julian Edelman for 9 yards (tackle by Tre'Davious White),0.960,0.970
2,5:46,4,8,BUF 35,13,0,"Tom Brady pass incomplete deep right intended for Phillip Dorsett (defended by Tre'Davious White). Penalty on Tre'Davious White: Defensive Pass Interference, 27 yards (no play)",0.970,5.370
2,5:40,1,8,BUF 8,13,0,Sony Michel up the middle for 5 yards (tackle by Star Lotulelei),5.370,5.530
2,5:02,2,3,BUF 3,13,0,Sony Michel left guard for 1 yard (tackle by Jordan Poyer),5.530,4.950
2,4:16,,,,,,Timeout #2 by New England Patriots,,
2,4:16,3,2,BUF 2,13,0,Tom Brady pass short right intended for Julian Edelman is intercepted by Micah Hyde at BUF-0 and returned for no gain,4.950,-0.280
2,4:08,1,10,BUF 20,13,0,Josh Allen pass complete short left to Cole Beasley for 9 yards (tackle by Jamie Collins and Jason McCourty),0.280,0.950
2,3:30,2,1,BUF 29,13,0,"Frank Gore right guard for 41 yards (tackle by Devin McCourty). Penalty on Elandon Roberts: Illegal Use of Hands, 5 yards",0.950,3.910
2,2:58,1,10,NWE 25,13,0,Josh Allen right guard for 5 yards (tackle by Lawrence Guy and Danny Shelton),3.910,4.040
2,2:19,2,5,NWE 20,13,0,Josh Allen pass incomplete short right intended for John Brown,4.040,3.340
2,2:16,3,5,NWE 20,13,0,Josh Allen sacked by Kyle Van Noy for -8 yards,3.340,1.590
2,2:00,4,13,NWE 28,13,3,Stephen Hauschka 46 yard field goal good,1.590,3.000
2,1:55,,,BUF 35,13,3,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
2,1:55,1,10,NWE 25,13,3,Tom Brady pass incomplete short right,0.610,0.060
2,1:51,2,10,NWE 25,13,3,Tom Brady pass incomplete short left intended for James White (defended by Levi Wallace),0.060,-0.620
2,1:47,3,10,NWE 25,13,3,Tom Brady pass incomplete deep left intended for Phillip Dorsett,-0.620,-1.700
2,1:39,4,10,NWE 25,13,3,Jake Bailey punts 43 yards out of bounds,-1.700,-1.070
2,1:32,1,10,BUF 32,13,3,Josh Allen left guard for 15 yards (tackle by Kyle Van Noy),1.070,2.060
2,1:04,1,10,BUF 47,13,3,Josh Allen pass incomplete deep right intended for Zay Jones,2.060,1.520
2,0:58,2,10,BUF 47,13,3,Josh Allen pass complete short right to Cole Beasley for 6 yards (tackle by Jonathan Jones),1.520,1.620
2,0:53,3,4,NWE 47,13,3,Josh Allen pass complete deep left to Dawson Knox for 21 yards (tackle by Patrick Chung),1.620,3.840
2,0:37,1,10,NWE 26,13,3,Josh Allen spiked the ball,3.840,3.300
2,0:36,2,10,NWE 26,13,3,Josh Allen pass incomplete deep right,3.300,2.610
2,0:29,3,10,NWE 26,13,3,Josh Allen sacked by John Simon for -5 yards,2.610,1.320
2,0:04,,,,,,Timeout #3 by Buffalo Bills,,
2,0:04,4,15,NWE 31,13,3,Stephen Hauschka 49 yard field goal no good,1.320,1.470
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,13,3,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BUF 25,13,3,Josh Allen pass complete short left to T.J. Yeldon for 23 yards (tackle by Devin McCourty),0.610,2.130
3,14:30,1,10,BUF 48,13,3,Josh Allen pass complete short left to Zay Jones for 3 yards (tackle by J.C. Jackson),2.130,1.990
3,14:06,2,7,NWE 49,13,3,Josh Allen pass complete short middle to Cole Beasley for 7 yards (tackle by Patrick Chung),1.990,2.790
3,13:41,1,10,NWE 42,13,3,Josh Allen pass complete deep right to T.J. Yeldon for 19 yards (tackle by Kyle Van Noy),2.790,4.040
3,13:06,1,10,NWE 23,13,3,Josh Allen pass complete short middle to Cole Beasley for 16 yards (tackle by Devin McCourty),4.040,5.600
3,12:26,1,7,NWE 7,13,3,Josh Allen pass complete short right to Zay Jones for 1 yard (tackle by Devin McCourty),5.600,4.950
3,11:48,2,6,NWE 6,13,3,Frank Gore left guard for 5 yards (tackle by Kyle Van Noy and Jonathan Jones),4.950,5.170
3,11:11,3,1,NWE 1,13,3,Frank Gore up the middle for no gain (tackle by John Simon),5.170,3.550
3,10:40,4,1,NWE 1,13,9,"Josh Allen up the middle for 1 yard, touchdown",3.550,7.000
3,10:37,,,NWE 15,13,10,Stephen Hauschka kicks extra point good,0.000,0.000
3,10:37,,,BUF 35,13,10,"Stephen Hauschka kicks off 68 yards, returned by Brandon Bolden for 26 yards (tackle by Dean Marlowe)",0.000,0.480
3,10:32,1,10,NWE 23,13,10,Tom Brady pass complete short left to James White for 3 yards (tackle by Levi Wallace),0.480,0.340
3,9:59,2,7,NWE 26,13,10,Sony Michel right tackle for -1 yards (tackle by Tremaine Edmunds and Matt Milano),0.340,-0.490
3,9:19,3,8,NWE 25,13,10,Tom Brady pass incomplete short right,-0.490,-1.700
3,9:13,4,8,NWE 25,13,10,"Jake Bailey punts 63 yards, returned by Andre Roberts for 12 yards (tackle by John Simon and Jonathan Jones). Penalty on Matthew Slater: Unsportsmanlike Conduct, 15 yards",-1.700,-1.530
3,9:00,1,10,BUF 39,13,10,Josh Allen pass incomplete short right,1.530,0.990
3,8:57,2,10,BUF 39,13,10,Josh Allen pass complete short middle to Andre Roberts for 6 yards (tackle by Jonathan Jones),0.990,1.090
3,8:19,3,4,BUF 45,13,10,Josh Allen pass incomplete deep middle intended for Zay Jones. Penalty on Deatrich Wise: Defensive Offside (Offsetting) (no play),1.090,1.090
3,8:14,3,4,BUF 45,13,10,"Josh Allen right end for 7 yards (tackle by Jason McCourty). Penalty on Mitch Morse: Offensive Holding, 9 yards (no play)",1.090,-0.100
3,7:41,3,13,BUF 36,13,10,Josh Allen sacked by Chase Winovich for -11 yards,-0.100,-1.700
3,7:02,4,24,BUF 25,13,10,Corey Bojorquez punts 21 yards out of bounds,-1.700,-2.520
3,6:54,1,10,BUF 46,13,10,Sony Michel left tackle for -1 yards (tackle by Tremaine Edmunds),2.520,1.840
3,6:15,2,11,BUF 47,13,10,Tom Brady pass incomplete short right intended for Phillip Dorsett,1.840,1.160
3,6:10,3,11,BUF 47,13,10,Tom Brady pass complete short left to Rex Burkhead for 7 yards (tackle by Micah Hyde),1.160,0.590
3,5:35,,,,,,Timeout #1 by Buffalo Bills,,
3,5:35,4,4,BUF 40,13,10,"Jake Bailey punts 29 yards, fair catch by Andre Roberts at BUF-11",0.590,0.350
3,5:27,1,10,BUF 12,13,10,Frank Gore up the middle for 5 yards (tackle by Deatrich Wise),-0.350,-0.230
3,4:49,2,5,BUF 17,13,10,Frank Gore up the middle for 6 yards (tackle by John Simon and J.C. Jackson),-0.230,0.480
3,4:06,1,10,BUF 23,13,10,Josh Allen pass deep right intended for Zay Jones is intercepted by J.C. Jackson at BUF-43 and returned for 1 yard,0.480,-2.790
3,3:57,1,10,BUF 42,13,10,Tom Brady pass complete short middle to James White for 4 yards (tackle by Tremaine Edmunds),2.790,2.780
3,3:24,2,6,BUF 38,13,10,Tom Brady pass incomplete short middle intended for Julian Edelman,2.780,2.080
3,3:20,3,6,BUF 38,13,10,Tom Brady pass complete short right to Josh Gordon for 31 yards (tackle by Jordan Poyer),2.080,5.600
3,3:05,1,7,BUF 7,13,10,Sony Michel right tackle for 1 yard (tackle by Kyle Peko),5.600,4.950
3,2:23,2,6,BUF 6,13,10,Tom Brady pass complete short left to James White for -3 yards (tackle by Jordan Phillips),4.950,3.360
3,1:38,3,9,BUF 9,13,10,Tom Brady pass complete short right to Phillip Dorsett for 5 yards (tackle by Tre'Davious White),3.360,3.030
3,1:00,4,4,BUF 4,16,10,Stephen Gostkowski 23 yard field goal good,3.030,3.000
3,0:58,,,NWE 35,16,10,"Stephen Gostkowski kicks off 61 yards, returned by Andre Roberts for 31 yards (tackle by Brandon Bolden)",0.000,1.270
3,0:51,1,10,BUF 35,16,10,Josh Allen pass complete short middle to John Brown for 18 yards (tackle by Stephon Gilmore),1.270,2.460
3,0:12,1,10,NWE 47,16,10,Frank Gore up the middle for 2 yards (tackle by Adam Butler),2.460,2.180
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NWE 45,16,10,Josh Allen pass incomplete deep right intended for Cole Beasley,2.180,1.490
4,14:54,,,,,,Timeout #3 by Buffalo Bills,,
4,14:54,3,8,NWE 45,16,10,Josh Allen left guard for 7 yards (tackle by Duron Harmon and Jonathan Jones). Penalty on Dion Dawkins: Offensive Holding (Offsetting) (no play),1.490,1.490
4,14:26,3,8,NWE 45,16,10,Matt Barkley pass complete deep right to John Brown for 28 yards (tackle by Stephon Gilmore). Penalty on Stephon Gilmore: Defensive Pass Interference (Declined),1.490,4.440
4,13:59,1,10,NWE 17,16,10,Frank Gore right guard for 1 yard (tackle by Lawrence Guy),4.440,4.000
4,13:22,2,9,NWE 16,16,10,"John Brown pass incomplete short right intended for T.J. Yeldon (defended by Jason McCourty). Penalty on Kyle Van Noy: Unnecessary Roughness, 8 yards (no play)",4.000,5.370
4,13:14,1,8,NWE 8,16,10,Frank Gore up the middle for 3 yards (tackle by Danny Shelton),5.370,5.150
4,12:28,2,5,NWE 5,16,10,"Penalty on Matt Barkley: Delay of Game, 5 yards (no play)",5.150,4.190
4,12:13,2,10,NWE 10,16,10,Matt Barkley pass complete short left to John Brown for 8 yards (tackle by Stephon Gilmore),4.190,4.950
4,11:34,3,2,NWE 2,16,10,Frank Gore right guard for -1 yards (tackle by Adam Butler),4.950,3.040
4,10:50,4,3,NWE 3,16,10,Matt Barkley pass incomplete short right intended for Zay Jones,3.040,0.380
4,10:44,1,10,NWE 3,16,10,Tom Brady pass complete short left to Josh Gordon for 2 yards (tackle by Tre'Davious White),-0.380,-0.630
4,10:02,2,8,NWE 5,16,10,Tom Brady pass incomplete short left intended for Phillip Dorsett,-0.630,-1.190
4,9:59,3,8,NWE 5,16,10,Tom Brady pass complete short right to James White for 1 yard (tackle by Lorenzo Alexander and Matt Milano),-1.190,-2.490
4,9:27,4,7,NWE 6,16,10,"Jake Bailey punts 60 yards, returned by Andre Roberts for 13 yards (tackle by Rex Burkhead)",-2.490,-2.060
4,9:13,1,10,BUF 47,16,10,Matt Barkley pass complete short left to T.J. Yeldon for 11 yards (tackle by Terrence Brooks),2.060,2.790
4,9:00,1,10,NWE 42,16,10,Matt Barkley pass incomplete short right intended for John Brown,2.790,2.240
4,8:56,2,10,NWE 42,16,10,Matt Barkley pass incomplete short left intended for Zay Jones,2.240,1.550
4,8:51,3,10,NWE 42,16,10,Matt Barkley pass incomplete deep middle intended for Cole Beasley,1.550,0.460
4,8:44,4,10,NWE 42,16,10,"Corey Bojorquez punts 42 yards, touchback.",0.460,-0.280
4,8:35,1,10,NWE 20,16,10,"Penalty on Marcus Cannon: False Start, 5 yards (no play)",0.280,-0.310
4,8:35,1,15,NWE 15,16,10,Tom Brady pass incomplete short right,-0.310,-1.070
4,8:30,2,15,NWE 15,16,10,Tom Brady pass complete short middle to Julian Edelman for 10 yards (tackle by Matt Milano),-1.070,-0.300
4,7:49,3,5,NWE 25,16,10,Tom Brady pass incomplete short right,-0.300,-1.700
4,7:46,4,5,NWE 25,16,10,"Jake Bailey punts 49 yards, returned by Andre Roberts for 1 yard (tackle by Terrence Brooks and Matthew Slater)",-1.700,-0.740
4,7:36,1,10,BUF 27,16,10,"Penalty on Lee Smith: False Start, 5 yards (no play)",0.740,0.410
4,7:36,1,15,BUF 22,16,10,Matt Barkley pass complete short middle to T.J. Yeldon for 15 yards (tackle by Patrick Chung),0.410,1.400
4,7:03,1,10,BUF 37,16,10,Matt Barkley pass incomplete deep right intended for Cole Beasley,1.400,0.860
4,7:00,2,10,BUF 37,16,10,"Matt Barkley sacked by Kyle Van Noy for -9 yards. Matt Barkley fumbles (forced by Kyle Van Noy), recovered by Quinton Spain at BUF-28 (tackle by Michael Bennett)",0.860,-1.020
4,6:17,3,19,BUF 28,16,10,"Penalty on Ty Nsekhe: False Start, 5 yards (no play)",-1.020,-1.680
4,6:05,3,24,BUF 23,16,10,Matt Barkley pass complete short right to Dawson Knox for 18 yards (tackle by Jonathan Jones),-1.680,-0.650
4,5:27,4,6,BUF 41,16,10,"Corey Bojorquez punts 44 yards, fair catch by Gunner Olszewski at NE-15",-0.650,0.220
4,5:19,1,10,NWE 15,16,10,Sony Michel left tackle for 8 yards (tackle by Tremaine Edmunds),-0.220,0.480
4,4:48,2,2,NWE 23,16,10,Sony Michel left guard for 9 yards (tackle by Tre'Davious White and Tremaine Edmunds),0.480,1.070
4,4:07,1,10,NWE 32,16,10,Sony Michel right tackle for 3 yards (tackle by Tremaine Edmunds),1.070,0.930
4,3:28,2,7,NWE 35,16,10,Tom Brady pass incomplete short middle intended for Josh Gordon (defended by Tremaine Edmunds),0.930,0.230
4,3:25,3,7,NWE 35,16,10,Tom Brady pass incomplete deep right intended for James White (defended by Matt Milano),0.230,-1.040
4,3:19,4,7,NWE 35,16,10,"Jake Bailey punts 46 yards, returned by Andre Roberts for 5 yards (tackle by Terrence Brooks). Penalty on Siran Neal: Illegal Block Above the Waist, 10 yards",-1.040,0.280
4,3:09,1,10,BUF 14,16,10,Matt Barkley pass complete short right to Cole Beasley for 20 yards (tackle by Jonathan Jones),-0.280,1.200
4,2:34,1,10,BUF 34,16,10,Matt Barkley pass complete short left to Cole Beasley for 7 yards (tackle by Jamie Collins),1.200,1.600
4,2:12,2,3,BUF 41,16,10,Matt Barkley pass complete deep right to Dawson Knox for 19 yards (tackle by Patrick Chung),1.600,2.920
4,2:00,1,10,NWE 40,16,10,Matt Barkley pass complete short right to John Brown for 1 yard (tackle by John Simon),2.920,2.510
4,1:39,2,9,NWE 39,16,10,Matt Barkley pass incomplete short middle intended for Zay Jones (defended by Adam Butler),2.510,1.820
4,1:34,3,9,NWE 39,16,10,Matt Barkley pass short right intended for John Brown is intercepted by Jamie Collins at NE-38 and returned for 11 yards,1.820,-2.190
4,1:27,1,10,NWE 49,16,10,Tom Brady kneels for -1 yards,2.190,1.510
4,0:51,2,11,NWE 48,16,10,Tom Brady kneels for -1 yards,1.510,0.700
4,0:22,3,12,NWE 47,16,10,Tom Brady kneels for -1 yards,0.700,-0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
