Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,11:54,2,9,ATL 25,10,21,Matt Ryan pass complete deep middle to Julio Jones for 18 yards (tackle by Jairus Byrd),0.130,1.800
2,11:23,1,10,ATL 43,10,21,Devonta Freeman left guard for 3 yards (tackle by Nathan Stupar),1.800,1.660
2,10:47,2,7,ATL 46,10,21,Matt Ryan pass complete deep left to Aldrick Robinson for 17 yards (tackle by B.W. Webb),1.660,3.120
2,10:20,1,10,NOR 37,10,21,Devonta Freeman left end for 2 yards (tackle by Nick Fairley),3.120,2.840
2,9:40,2,8,NOR 35,10,21,Tevin Coleman right tackle for 2 yards (tackle by Cameron Jordan),2.840,2.410
2,9:01,3,6,NOR 33,10,21,Matt Ryan pass complete short left to Mohamed Sanu for 10 yards (tackle by Dannell Ellerbe),2.410,4.040
2,8:33,1,10,NOR 23,10,21,Matt Ryan pass complete short middle to Levine Toilolo for 18 yards (tackle by Craig Robertson),4.040,6.060
2,8:00,1,5,NOR 5,10,21,Tevin Coleman left guard for no gain (tackle by Craig Robertson),6.060,5.150
2,7:23,2,5,NOR 5,10,21,"Penalty on Jake Matthews: False Start, 5 yards (no play)",5.150,4.190
2,6:58,2,10,NOR 10,10,27,"Matt Ryan pass complete short right to Mohamed Sanu for 10 yards, touchdown",4.190,7.000
2,6:51,,,NOR 15,10,28,Matt Bryant kicks extra point good,0.000,0.000
2,6:51,,,ATL 35,10,28,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
2,6:51,1,10,NOR 25,10,28,Mark Ingram left end for 7 yards (tackle by Jalen Collins),0.610,1.010
2,6:15,2,3,NOR 32,10,28,Mark Ingram right end for 17 yards (tackle by Ricardo Allen),1.010,2.190
2,5:48,1,10,NOR 49,10,28,Drew Brees pass complete deep right to Michael Thomas for 25 yards (tackle by Paul Worrilow),2.190,3.840
2,5:08,1,10,ATL 26,10,28,Drew Brees pass incomplete short left intended for Michael Thomas,3.840,3.300
2,5:04,2,10,ATL 26,10,28,Mark Ingram left tackle for 1 yard (tackle by Ra'Shede Hageman),3.300,2.740
2,4:28,3,9,ATL 25,10,28,Drew Brees pass complete short left to Brandin Cooks for 3 yards (tackle by Keanu Neal),2.740,2.020
2,3:44,4,6,ATL 22,13,28,Wil Lutz 40 yard field goal good,2.020,3.000
2,3:40,,,NOR 35,13,28,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
2,3:40,1,10,ATL 25,13,28,Matt Ryan pass complete deep right to Aldrick Robinson for 19 yards,0.610,1.860
2,3:04,1,10,ATL 44,13,28,Devonta Freeman right guard for 2 yards (tackle by Vonn Bell),1.860,0.000
2,2:57,,,,13,28,Timeout #1 by New Orleans Saints,0.000,-1.590
2,2:57,2,8,ATL 46,13,28,Matt Ryan pass incomplete short left intended for Levine Toilolo,1.590,0.890
2,2:53,3,8,ATL 46,13,28,Matt Ryan pass complete short right to Justin Hardy for 17 yards (tackle by Roman Harper),0.890,3.120
2,2:03,1,10,NOR 37,13,28,"Devonta Freeman left guard for 2 yards (tackle by Craig Robertson). Penalty on Nick Fairley: Defensive Holding, 5 yards",3.120,3.580
2,1:58,1,10,NOR 30,13,28,Matt Ryan pass complete short right to Mohamed Sanu for 15 yards (tackle by Sterling Moore and Vonn Bell),3.580,4.580
2,1:19,1,10,NOR 15,13,28,Matt Ryan pass complete short right to Devonta Freeman for 7 yards (tackle by Sterling Moore),4.580,5.220
2,0:41,2,3,NOR 8,13,28,Devonta Freeman right guard for 1 yard (tackle by Cameron Jordan),5.220,0.000
2,0:36,,,,13,28,Timeout #2 by New Orleans Saints,0.000,-4.680
2,0:36,3,2,NOR 7,13,34,"Matt Ryan pass complete short right to Justin Hardy for 7 yards, touchdown",4.680,7.000
2,0:32,,,NOR 15,13,35,Matt Bryant kicks extra point good,0.000,0.000
2,0:32,,,ATL 35,13,35,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
2,0:32,1,10,NOR 25,13,35,Drew Brees pass incomplete short right intended for Coby Fleener,0.610,0.060
2,0:28,2,10,NOR 25,13,35,Drew Brees sacked by Vic Beasley for -1 yards,0.060,-0.760
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,13,35,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,ATL 25,13,35,Devonta Freeman left guard for 2 yards (tackle by Craig Robertson),0.610,0.330
3,14:25,2,8,ATL 27,13,35,Matt Ryan pass complete short left to Justin Hardy for 6 yards (tackle by B.W. Webb),0.330,0.430
3,13:44,3,2,ATL 33,13,35,Matt Ryan sacked by Nick Fairley for -8 yards,0.430,-1.700
3,13:04,4,10,ATL 25,13,35,"Matthew Bosher punts 51 yards, fair catch by Tommylee Lewis",-1.700,-0.540
3,12:54,1,10,NOR 24,13,35,Drew Brees pass complete short middle to Willie Snead for 20 yards (tackle by Robert Alford),0.540,1.860
3,12:16,1,10,NOR 44,13,35,Mark Ingram right end for 1 yard (tackle by Ra'Shede Hageman),1.860,0.000
3,11:45,,,,13,35,Timeout #1 by Atlanta Falcons,0.000,-1.450
3,11:45,2,9,NOR 45,13,35,Drew Brees sacked by Grady Jarrett for -8 yards,1.450,-0.300
3,11:09,3,17,NOR 37,13,35,Drew Brees pass complete short left to Mark Ingram for 7 yards (tackle by Deion Jones),-0.300,-0.460
3,10:34,4,10,NOR 44,13,35,Thomas Morstead punts 55 yards,-0.460,0.380
3,10:23,1,10,ATL 1,13,35,Matt Ryan pass incomplete deep middle intended for Julio Jones (defended by Sterling Moore),-0.380,-0.780
3,10:16,2,10,ATL 1,13,35,Matt Ryan pass complete short middle to Julio Jones for 15 yards (tackle by Dannell Ellerbe),-0.780,-0.140
3,9:36,1,10,ATL 16,13,35,Matt Ryan pass complete deep middle to Julio Jones for 23 yards (tackle by Sterling Moore),-0.140,1.530
3,8:55,1,10,ATL 39,13,35,Tevin Coleman right end for 25 yards (tackle by Vonn Bell),1.530,3.180
3,8:27,1,10,NOR 36,13,35,Matt Ryan pass incomplete short middle intended for Tevin Coleman (defended by Tyeler Davison),3.180,2.640
3,8:22,2,10,NOR 36,13,35,Matt Ryan pass complete short middle to Devonta Freeman for 8 yards (tackle by Vonn Bell),2.640,3.010
3,7:54,3,2,NOR 28,13,35,Matt Ryan pass complete short left to Julio Jones for 11 yards (tackle by B.W. Webb),3.010,4.440
3,7:26,1,10,NOR 17,13,35,Devonta Freeman right guard for 2 yards (tackle by Craig Robertson and David Onyemata),4.440,4.150
3,6:44,2,8,NOR 15,13,35,Devonta Freeman left end for 1 yard (tackle by Paul Kruger),4.150,3.500
3,6:01,3,7,NOR 14,13,35,Matt Ryan pass complete short right to Nick Williams for 10 yards (tackle by De'Vante Harris),3.500,6.280
3,5:39,1,4,NOR 4,13,35,Matt Ryan pass incomplete short middle intended for Justin Hardy,6.280,5.340
3,5:31,2,4,NOR 4,13,35,Matt Ryan pass incomplete short right intended for Justin Hardy,5.340,4.490
3,5:26,3,4,NOR 4,13,35,Matt Ryan pass incomplete short right intended for Julio Jones,4.490,3.030
3,5:22,4,4,NOR 4,13,38,Matt Bryant 22 yard field goal good,3.030,3.000
3,5:17,,,ATL 35,13,38,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
3,5:17,1,10,NOR 25,13,38,Mark Ingram left tackle for 3 yards (tackle by Ra'Shede Hageman),0.610,0.470
3,4:47,2,7,NOR 28,13,38,Drew Brees pass incomplete short left intended for Mark Ingram,0.470,-0.230
3,4:43,3,7,NOR 28,13,38,"Penalty on Zach Strief: False Start, 5 yards (no play)",-0.230,-0.890
3,4:43,3,12,NOR 23,13,38,Drew Brees pass incomplete deep left intended for Michael Thomas (defended by Jalen Collins),-0.890,-1.830
3,4:39,4,12,NOR 23,13,38,"Thomas Morstead punts 53 yards, returned by Eric Weems for 16 yards (tackle by Justin Drescher)",-1.830,-1.600
3,4:25,1,10,ATL 40,13,38,Tevin Coleman left end for 1 yard (tackle by David Onyemata),1.600,1.190
3,3:54,2,9,ATL 41,13,38,Matt Ryan pass complete short left to Tevin Coleman for 4 yards (tackle by Nathan Stupar),1.190,1.030
3,3:08,3,5,ATL 45,13,38,"Matt Ryan pass incomplete deep right intended for Aldrick Robinson. Penalty on Dannell Ellerbe: Defensive Offside, 4 yards (no play)",1.030,1.550
3,3:03,3,1,ATL 49,13,38,Matt Ryan right guard for 3 yards (tackle by Nick Fairley and Craig Robertson),1.550,2.390
3,2:23,1,10,NOR 48,13,38,"Tevin Coleman for 3 yards (tackle by Craig Robertson). Penalty on Jake Matthews: Offensive Holding, 10 yards (no play)",2.390,1.730
3,2:17,1,20,ATL 42,13,38,"Penalty on Jake Matthews: False Start, 5 yards (no play)",1.730,1.400
3,1:38,1,25,ATL 37,13,38,Matt Ryan pass complete short left to Tevin Coleman for 4 yards (tackle by Dannell Ellerbe),1.400,0.360
3,0:54,2,21,ATL 41,13,38,Matt Ryan pass incomplete deep right intended for Justin Hardy,0.360,0.000
3,0:45,,,,13,38,Timeout #2 by Atlanta Falcons,0.000,0.300
3,0:45,3,21,ATL 41,13,38,Matt Ryan pass complete short right to Devonta Freeman for 18 yards (tackle by Jairus Byrd),-0.300,0.530
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,NOR 41,13,38,"Matthew Bosher punts 30 yards, fair catch by Jairus Byrd",0.530,0.370
4,14:52,1,10,NOR 11,13,38,Drew Brees pass complete short right to Travaris Cadet for 11 yards (tackle by Paul Worrilow),-0.370,0.410
4,14:12,1,10,NOR 22,13,38,Drew Brees pass incomplete deep right intended for Brandin Cooks (defended by Robert Alford),0.410,-0.130
4,14:07,2,10,NOR 22,13,38,Drew Brees pass incomplete short left intended for Coby Fleener,-0.130,-0.820
4,14:02,3,10,NOR 22,13,38,Drew Brees pass complete deep right to Michael Thomas for 29 yards (tackle by Jalen Collins),-0.820,2.320
4,13:31,1,10,ATL 49,13,38,Drew Brees pass complete short middle to Willie Snead for 35 yards (tackle by Ricardo Allen),2.320,4.650
4,12:52,1,10,ATL 14,13,38,Drew Brees pass incomplete short right intended for Brandon Coleman (defended by Jalen Collins),4.650,4.000
4,12:47,2,10,ATL 14,19,38,"Drew Brees pass complete short right to Michael Thomas for 14 yards, touchdown",4.000,7.000
4,12:41,,,ATL 2,19,38,"Two Point Attempt: Mark Ingram right guard, conversion fails",0.000,-1.000
4,12:41,,,NOR 35,19,38,"Wil Lutz kicks off 63 yards, returned by Justin Hardy for 16 yards (tackle by Shiloh Keo). Penalty on Mohamed Sanu: Illegal Block Above the Waist, 6 yards",0.000,0.380
4,12:35,1,10,ATL 6,19,38,Tevin Coleman right end for 3 yards (tackle by Sterling Moore),-0.380,-0.560
4,11:52,2,7,ATL 9,19,38,Tevin Coleman right end for 9 yards (tackle by Nathan Stupar),-0.560,0.040
4,11:13,1,10,ATL 18,19,38,Tevin Coleman right end for 4 yards (tackle by David Onyemata),0.040,0.140
4,10:31,2,6,ATL 22,19,38,Tevin Coleman right tackle for no gain (tackle by Craig Robertson and Tyeler Davison),0.140,0.000
4,10:26,,,,19,38,Timeout #1 by New Orleans Saints,0.000,0.660
4,10:26,3,6,ATL 22,19,38,Matt Ryan pass incomplete short left intended for Nick Williams (defended by De'Vante Harris),-0.660,-1.900
4,10:22,4,6,ATL 22,19,38,"Matthew Bosher punts 58 yards, returned by Tommylee Lewis for 9 yards (tackle by Courtney Upshaw). Penalty on LaRoy Reynolds: Illegal Formation, 5 yards (no play)",-1.900,-2.320
4,10:06,4,11,ATL 17,19,38,"Matthew Bosher punts 57 yards, returned by Tommylee Lewis for 6 yards (tackle by Courtney Upshaw)",-2.320,-1.070
4,9:53,1,10,NOR 32,19,38,Drew Brees pass complete deep right to Michael Thomas for 22 yards (tackle by Jalen Collins),1.070,2.520
4,9:16,1,10,ATL 46,19,38,Drew Brees pass complete short left to Mark Ingram for -3 yards (tackle by Jonathan Babineaux),2.520,1.570
4,8:36,2,13,ATL 49,19,38,Drew Brees pass incomplete deep left intended for Brandin Cooks (defended by Brian Poole),1.570,0.890
4,8:30,3,13,ATL 49,19,38,"Drew Brees pass complete short right to Willie Snead for 27 yards (tackle by Keanu Neal). Willie Snead fumbles (forced by Keanu Neal), recovered by Michael Thomas at ATL-22. Michael Thomas fumbles (forced by Keanu Neal), recovered by Michael Thomas at ATL-22",0.890,4.110
4,8:09,1,10,ATL 22,19,38,Drew Brees pass incomplete deep right intended for Travaris Cadet (defended by Deion Jones),4.110,3.560
4,8:04,2,10,ATL 22,19,38,Drew Brees pass complete short right to Brandon Coleman for 8 yards (tackle by Brian Poole),3.560,4.150
4,7:34,3,2,ATL 14,19,38,Drew Brees pass complete short left to Michael Thomas for 5 yards (tackle by Ricardo Allen),4.150,5.140
4,6:58,1,9,ATL 9,19,38,Drew Brees pass incomplete short left intended for Michael Thomas is intercepted by Jalen Collins at ATL-0,5.140,-0.280
4,6:52,1,10,ATL 20,19,38,Devonta Freeman left end for 4 yards (tackle by Jairus Byrd),0.280,0.270
4,6:08,2,6,ATL 24,19,38,Devonta Freeman left end for 1 yard (tackle by Dannell Ellerbe and David Onyemata),0.270,-0.300
4,5:22,3,5,ATL 25,19,38,Matt Ryan pass complete short right to Mohamed Sanu for -3 yards (tackle by Vonn Bell),-0.300,0.000
4,5:16,,,,19,38,Timeout #2 by New Orleans Saints,0.000,1.900
4,5:16,4,8,ATL 22,19,38,"Matthew Bosher punts 47 yards, returned by Tommylee Lewis for 4 yards (tackle by C.J. Goodwin). Penalty on Courtney Upshaw: Unnecessary Roughness, 15 yards",-1.900,-2.260
4,5:05,1,10,,19,38,Mark Ingram for 2 yards (tackle by Sharrod Neasman),2.260,1.980
4,4:56,2,8,ATL 48,19,38,Mark Ingram right guard for 38 yards (tackle by Ricardo Allen and Brian Poole),1.980,4.910
4,4:13,1,10,ATL 10,19,38,Mark Ingram right tackle for 8 yards (tackle by Ricardo Allen and De'Vondre Campbell),4.910,5.720
4,3:31,2,2,ATL 2,19,38,Mark Ingram right end for 1 yard (tackle by C.J. Goodwin),5.720,5.170
4,2:50,3,1,ATL 1,25,38,"Mark Ingram right guard for 1 yard, touchdown",5.170,7.000
4,2:47,,,ATL 2,25,38,"Two Point Attempt: Drew Brees pass incomplete intended for Tim Hightower, conversion fails",0.000,-1.000
4,2:47,,,NOR 35,25,38,"Wil Lutz kicks onside 8 yards, recovered by Brandin Cooks (onside kick successful)",0.000,1.800
4,2:46,1,10,NOR 43,25,38,Drew Brees pass complete short right to Coby Fleener for 5 yards (tackle by Ayodeji Olatoye),1.800,1.930
4,2:30,2,5,NOR 48,25,38,Drew Brees pass incomplete short middle intended for Travaris Cadet (defended by Deion Jones),1.930,1.220
4,2:25,3,5,NOR 48,25,38,Drew Brees pass incomplete deep left intended for Brandin Cooks,1.220,-0.190
4,2:20,4,5,NOR 48,25,38,Drew Brees pass complete deep right to Michael Thomas for 17 yards (tackle by Jalen Collins),-0.190,0.000
4,2:13,,,,25,38,Timeout #3 by Atlanta Falcons,0.000,-3.250
4,2:12,1,10,ATL 35,25,38,Drew Brees pass complete short right to Michael Thomas for 5 yards (tackle by C.J. Goodwin),3.250,3.380
4,2:00,2,5,ATL 30,25,38,Drew Brees pass complete short middle to Travaris Cadet for 4 yards (tackle by De'Vondre Campbell),3.380,3.200
4,1:39,3,1,ATL 26,25,38,Drew Brees pass incomplete deep left intended for Brandon Coleman,3.200,1.890
4,1:35,4,1,ATL 26,25,38,Mark Ingram right end for 9 yards (tackle by C.J. Goodwin),1.890,4.440
4,1:14,1,10,ATL 17,25,38,Drew Brees pass complete short middle to Mark Ingram for 5 yards (tackle by Deion Jones),4.440,0.000
4,1:06,,,,25,38,Timeout #3 by New Orleans Saints,0.000,-4.690
4,1:06,2,5,ATL 12,25,38,Drew Brees pass incomplete short middle intended for Coby Fleener (defended by De'Vondre Campbell),4.690,3.880
4,1:01,3,5,ATL 12,25,38,Drew Brees pass complete short right to Michael Thomas for 9 yards (tackle by Keanu Neal and De'Vondre Campbell),3.880,6.510
4,0:45,1,3,ATL 3,25,38,Drew Brees spiked the ball,6.510,5.530
4,0:45,2,3,ATL 3,31,38,"Drew Brees pass complete short right to Travaris Cadet for 3 yards, touchdown",5.530,7.000
4,0:39,,,ATL 15,32,38,Wil Lutz kicks extra point good,0.000,0.000
4,0:39,,,NOR 35,32,38,"Wil Lutz kicks onside 11 yards, recovered by Mohamed Sanu",0.000,-2.520
4,0:37,1,10,NOR 46,32,38,Matt Ryan kneels for -1 yards,2.520,1.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
