Player,Pos
Byron Leftwich,QB
Fred Taylor,RB
Reggie Williams,WR
Jimmy Smith,WR
Todd Yoder,TE
George Wrighster,TE
Mike Pearson,LT
Vince Manuwai,LG
Brad Meester,C
Chris Naeole,RG
Maurice Williams,RT
Rob Meier,LDE
Marcus Stroud,LDT
John Henderson,RDT
Lionel Barnes,RDE
Akin Ayodele,OLB
Daryl Smith,OLB
Mike Peterson,MLB
Rashean Mathis,LCB
Dewayne Washington,RCB
Donovin Darius,SS
Deon Grant,FS
