Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ed Ingram,G,72,100%,0,0%,4,17%
Ezra Cleveland,G,72,100%,0,0%,4,17%
Christian Darrisaw,T,72,100%,0,0%,4,17%
Brian O'Neill,T,72,100%,0,0%,0,0%
Kirk Cousins,QB,72,100%,0,0%,0,0%
Garrett Bradbury,C,71,99%,0,0%,0,0%
K.J. Osborn,WR,64,89%,0,0%,0,0%
T.J. Hockenson,TE,57,79%,0,0%,0,0%
Jordan Addison,WR,54,75%,0,0%,0,0%
Justin Jefferson,WR,51,71%,0,0%,0,0%
Alexander Mattison,RB,37,51%,0,0%,0,0%
Josh Oliver,TE,25,35%,0,0%,10,42%
Brandon Powell,WR,22,31%,0,0%,3,13%
Cam Akers,RB,21,29%,0,0%,0,0%
C.J. Ham,FB,18,25%,0,0%,12,50%
Johnny Mundt,TE,10,14%,0,0%,11,46%
N'Keal Harry,WR,1,1%,0,0%,5,21%
Austin Schlottmann,C,1,1%,0,0%,0,0%
Camryn Bynum,FS,0,0%,66,100%,5,21%
Byron Murphy,CB,0,0%,66,100%,5,21%
Jordan Hicks,LB,0,0%,66,100%,2,8%
Harrison Smith,SS,0,0%,66,100%,0,0%
Josh Metellus,SS,0,0%,56,85%,11,46%
Marcus Davenport,LB,0,0%,52,79%,5,21%
Danielle Hunter,LB,0,0%,51,77%,0,0%
Harrison Phillips,DT,0,0%,46,70%,0,0%
Mekhi Blackmon,CB,0,0%,46,70%,0,0%
Jonathan Bullard,DE,0,0%,40,61%,1,4%
Ivan Pace,LB,0,0%,38,58%,16,67%
D.J. Wonnum,LB,0,0%,37,56%,8,33%
Akayleb Evans,CB,0,0%,33,50%,0,0%
Patrick Jones II,LB,0,0%,30,45%,19,79%
Dean Lowry,DE,0,0%,22,33%,7,29%
Andrew Booth,CB,0,0%,4,6%,8,33%
Jaquelin Roy,NT,0,0%,4,6%,7,29%
Troy Dye,LB,0,0%,2,3%,20,83%
Theo Jackson,FS,0,0%,1,2%,17,71%
Ty Chandler,RB,0,0%,0,0%,13,54%
Jay Ward,FS,0,0%,0,0%,12,50%
Brian Asamoah,LB,0,0%,0,0%,12,50%
NaJee Thompson,CB,0,0%,0,0%,10,42%
Greg Joseph,K,0,0%,0,0%,9,38%
Andrew DePaola,LS,0,0%,0,0%,6,25%
Ryan Wright,P,0,0%,0,0%,6,25%
David Quessenberry,G,0,0%,0,0%,4,17%
Dalton Risner,G,0,0%,0,0%,4,17%
Blake Brandel,G,0,0%,0,0%,4,17%
