Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Branden Albert,T,70,100%,0,0%,7,30%
Ja'Wuan James,T,70,100%,0,0%,7,30%
Ryan Tannehill,QB,70,100%,0,0%,0,0%
Samson Satele,C,70,100%,0,0%,0,0%
Mike Pouncey,C,70,100%,0,0%,0,0%
Brian Hartline,WR,70,100%,0,0%,0,0%
Daryn Colledge,G,69,99%,0,0%,7,30%
Mike Wallace,WR,58,83%,0,0%,0,0%
Charles Clay,TE,55,79%,0,0%,0,0%
Dion Sims,TE,43,61%,0,0%,0,0%
Lamar Miller,RB,42,60%,0,0%,0,0%
Jarvis Landry,WR,39,56%,0,0%,6,26%
Daniel Thomas,RB,24,34%,0,0%,0,0%
Rishard Matthews,WR,14,20%,0,0%,10,43%
Damien Williams,RB,5,7%,0,0%,14,61%
Nate Garner,T,1,1%,0,0%,7,30%
Jelani Jenkins,LB,0,0%,53,100%,2,9%
Reshad Jones,FS,0,0%,53,100%,0,0%
Louis Delmas,FS,0,0%,53,100%,0,0%
Cortland Finnegan,CB,0,0%,53,100%,0,0%
Jared Odrick,DT,0,0%,50,94%,2,9%
Cameron Wake,DE,0,0%,48,91%,0,0%
Olivier Vernon,DE,0,0%,47,89%,2,9%
Brent Grimes,CB,0,0%,45,85%,1,4%
Koa Misi,LB,0,0%,38,72%,0,0%
Michael Thomas,FS,0,0%,26,49%,16,70%
Randy Starks,DT,0,0%,25,47%,2,9%
Derrick Shelby,DE,0,0%,22,42%,9,39%
Earl Mitchell,DT,0,0%,18,34%,9,39%
Jamar Taylor,CB,0,0%,18,34%,8,35%
Philip Wheeler,LB,0,0%,11,21%,0,0%
Jason Trusnik,LB,0,0%,10,19%,23,100%
Chris McCain,LB,0,0%,8,15%,6,26%
Terrence Fede,DE,0,0%,5,9%,8,35%
Jonathan Freeny,LB,0,0%,0,0%,16,70%
Jordan Tripp,LB,0,0%,0,0%,14,61%
Caleb Sturgis,K,0,0%,0,0%,13,57%
Will Davis,CB,0,0%,0,0%,12,52%
Walt Aikens,SS,0,0%,0,0%,12,52%
Lowell Rose,DB,0,0%,0,0%,10,43%
John Denney,LS,0,0%,0,0%,9,39%
Brandon Fields,P,0,0%,0,0%,9,39%
Dallas Thomas,G,0,0%,0,0%,7,30%
Kelvin Sheppard,LB,0,0%,0,0%,5,22%
