Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Saints,21.0,8.42,2.39,6.45,0.0,10.95,9.78,1.17,0.0,-4.28,-5.21,1.83,2.97,-2.72,-1.15
Jets,-21.0,-10.95,-9.78,-1.17,0.0,-8.42,-2.39,-6.45,0.0,4.28,-1.83,5.21,2.72,-2.97,1.15
