Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cory Trice,,,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,,0,,0,
Josh Woods,ARI,0,8,5,62.5%,27,5.4,3.4,0,68.2,5.3,12,15,3,0,0,0.0,0,12,2,14.3%
Budda Baker,ARI,0,3,3,100.0%,43,14.3,14.3,0,118.7,10.3,31,12,1,0,0,0.0,0,8,0,0.0%
Garrett Williams,ARI,0,4,3,75.0%,23,7.7,5.8,0,88.5,3.8,14,9,0,0,0,0.0,0,4,0,0.0%
Jalen Thompson,ARI,0,2,2,100.0%,51,25.5,25.5,0,118.7,21.5,43,8,4,0,1,0.0,1,7,0,0.0%
Kei'Trel Clark,ARI,0,3,2,66.7%,8,4.0,2.7,1,109.7,18.3,8,0,1,0,0,0.0,0,3,1,25.0%
Divaad Wilson,ARI,0,5,2,40.0%,40,20.0,8.0,0,68.7,6.8,37,3,1,0,0,0.0,0,4,0,0.0%
BJ Ojulari,ARI,0,1,1,100.0%,12,12.0,12.0,0,116.7,6.0,6,6,0,0,1,0.0,1,3,0,0.0%
Krys Barnes,ARI,0,2,1,50.0%,4,4.0,2.0,0,56.2,4.5,4,0,1,0,0,0.0,0,4,0,0.0%
Owen Pappoe,ARI,0,1,1,100.0%,0,0.0,0.0,0,79.2,-2.0,-2,2,2,0,0,0.0,0,1,0,0.0%
Dennis Gardeck,ARI,0,0,0,,,,,,,,,,2,0,2,0.0,2,0,0,
Jonathan Ledbetter,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,1,20.0%
Zaven Collins,ARI,0,1,0,0.0%,,,0.0,,39.6,-1.0,,,2,0,0,0.0,0,1,0,0.0%
Cameron Thomas,ARI,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Mykal Walker,PIT,0,5,4,80.0%,49,12.3,9.8,0,107.5,9.0,27,22,3,0,0,0.0,0,10,2,16.7%
Damontae Kazee,PIT,0,3,2,66.7%,30,15.0,10.0,1,138.9,4.7,14,16,1,0,0,0.0,0,4,0,0.0%
Trenton Thompson,PIT,0,3,2,66.7%,27,13.5,9.0,0,95.1,15.0,1,26,2,0,0,0.0,0,3,2,40.0%
Mark Robinson,PIT,0,2,1,50.0%,9,9.0,4.5,0,62.5,-0.5,5,4,4,0,0,0.0,0,8,0,0.0%
Elandon Roberts,PIT,0,1,1,100.0%,6,6.0,6.0,0,91.7,3.0,3,3,2,0,0,0.0,0,3,1,25.0%
Joey Porter Jr.,PIT,0,4,1,25.0%,19,19.0,4.8,0,46.9,8.3,19,0,0,0,0,0.0,0,4,0,0.0%
Levi Wallace,PIT,0,1,1,100.0%,6,6.0,6.0,0,91.7,-4.0,-4,10,0,0,0,0.0,0,2,1,33.3%
Minkah Fitzpatrick,PIT,0,3,1,33.3%,5,5.0,1.7,0,42.4,4.7,4,1,4,0,0,0.0,0,5,1,16.7%
T.J. Watt,PIT,0,0,0,,,,,,,,,,0,0,1,0.5,2,6,3,33.3%
Alex Highsmith,PIT,0,0,0,,,,,,,,,,5,0,0,1.5,2,8,0,0.0%
Markus Golden,PIT,0,0,0,,,,,,,,,,2,0,1,0.0,1,0,0,
Chandon Sullivan,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Nick Herbig,PIT,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Patrick Peterson,PIT,0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,0,0,
